form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00188193,500302236,,,ORG,Actblue,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-03-22,25.68,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00188193,500302237,,,ORG,Actblue,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-03-24,77.04,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00188193,500302238,,,ORG,Actblue,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-04-06,25.68,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00188193,500302240,,,ORG,Actblue,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-06-14,25.68,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00188193,500302241,,,ORG,Actblue,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-06-29,359.47,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00188193,500302242,,,ORG,Actblue,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-06-29,433.53,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00188193,500302254,,,IND,,Meyer,Vaughan,T,,,2733 McConnell Dr,,Los Angeles,CA,900643404,,,2023-03-03,5662.00,0.00,Reimbursement of Catering Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00188193,500350734,500302254,SB21B,ORG,Beverly Hills Women's Club,,,,,,1700 Chevy Chase Dr,,Beverly Hills,CA,902102710,,,2023-02-28,2850.00,0.00,Meeting,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00188193,500350735,500302254,SB21B,IND,,Dompierre,Rhonda,,,,357 Palos Verdes Blvd,,Redondo Beach,CA,902776333,,,2023-02-28,2812.00,0.00,Food & Beverage,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00188193,500302273,,,IND,,Meyer,Vaughan,T,,,2733 McConnell Dr,,Los Angeles,CA,900643404,,,2023-05-16,4180.44,0.00,Reimbursement for catering event,,,,,,,,,,,,,,,,,,,,
SB21B,C00188193,500350738,500302273,SB21B,IND,,Dompierre,Rhonda,,,,357 Palos Verdes Blvd,,Redondo Beach,CA,902776333,,,2023-05-13,1167.00,0.00,Food & Beverage,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00188193,500350737,500302273,SB21B,ORG,Toucan Catering,,,,,,4725 W Adams Blvd,,Los Angeles,CA,900162901,,,2023-05-13,3013.44,0.00,Food & Beverage,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00188193,500302261,,,IND,,Nelson,Kate,,,,12322 Viewcrest Rd,,Studio City,CA,916043651,,,2023-04-17,2741.00,0.00,Reimbursement of Fundraising Expenditures,,,,,,,,,,,,,,,,,,,,
SB21B,C00188193,500350736,500302261,SB21B,IND,,Dompierre,Rhonda,,,,357 Palos Verdes Blvd,,Redondo Beach,CA,902776333,,,2023-04-14,2741.00,0.00,Food & Beverage,,,,,,,,,,,,,,,,,,,X,*
