form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00712885,SE-S1646825,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2024-07-25,365.25,,12798.68,LEADS/PHONE LISTS,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-07-25,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00712885,SE-S1646827,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,G2024,,2024-07-25,365.25,,12798.68,LEADS/PHONE LISTS,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00712885,SE-S1646829,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,P2024,,2024-07-25,256.07,,12798.68,CAGING AND DATABASE SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-07-25,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00712885,SE-S1646831,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-07-25,256.07,,12798.68,CAGING AND DATABASE SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00712885,SE-S1633037,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,P2024,,2024-06-27,620.80,2024-07-03,3986.99,CAGING AND DATABASE SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-06-27,
SE,C00712885,SE-S1633039,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-06-27,620.80,2024-07-03,3986.99,CAGING AND DATABASE SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,
SE,C00712885,SE-S1633249,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,P2024,,2024-07-04,461.10,2024-07-10,6951.20,CAGING AND DATABASE SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-07-04,
SE,C00712885,SE-S1633251,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-07-04,461.10,2024-07-10,6951.20,CAGING AND DATABASE SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,
SE,C00712885,SE-S1639439,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,P2024,,2024-07-11,580.81,2024-07-17,9327.23,CAGING AND DATABASE SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-07-11,
SE,C00712885,SE-S1639441,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-07-11,580.81,2024-07-17,9327.23,CAGING AND DATABASE SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,
SE,C00712885,SE-S1646677,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,P2024,,2024-07-18,365.43,2024-07-24,11154.40,CAGING AND DATABASE SERVICES,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-07-18,
SE,C00712885,SE-S1646679,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-07-18,365.43,2024-07-24,11154.40,CAGING AND DATABASE SERVICES,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,
SE,C00712885,SE-S1646837,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,P2024,,2024-07-25,674.60,,12798.68,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-07-25,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00712885,SE-S1646839,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-07-25,674.60,,12798.68,PHONEBANK IT/TECH SUPPORT,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00712885,SE-S1633045,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,P2024,,2024-06-27,1636.23,2024-07-03,3986.99,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-06-27,
SE,C00712885,SE-S1633047,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-06-27,1636.23,2024-07-03,3986.99,PHONEBANK IT/TECH SUPPORT,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,
SE,C00712885,SE-S1633257,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,P2024,,2024-07-04,1218.62,2024-07-10,6951.20,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-07-04,
SE,C00712885,SE-S1633259,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-07-04,1218.62,2024-07-10,6951.20,PHONEBANK IT/TECH SUPPORT,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,
SE,C00712885,SE-S1639447,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,P2024,,2024-07-11,1188.01,2024-07-17,9327.23,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-07-11,
SE,C00712885,SE-S1639449,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-07-11,1188.01,2024-07-17,9327.23,PHONEBANK IT/TECH SUPPORT,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,
SE,C00712885,SE-S1646685,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,P2024,,2024-07-18,965.79,2024-07-24,11154.40,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,LEAGUE,RICHARD,ANDREW,MR.,,2024-07-18,
SE,C00712885,SE-S1646687,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-07-18,965.79,2024-07-24,11154.40,PHONEBANK IT/TECH SUPPORT,004,,S,H2CA00120,BROWNLEY,JULIA,,,,H,26,CA,LEAGUE,RICHARD,ANDREW,MR.,,2024-08-09,
