form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00612820,E-206,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,P2024,,2024-07-26,5000.00,2024-07-26,25000.00,Live Persuasion Calls,004,,S,S4AZ00139,Gallego,Ruben,,,,S,00,AZ,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-208,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,P2024,,2024-07-26,5000.03,2024-07-26,25000.03,Live Persuasion Calls,004,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-210,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,P2024,,2024-07-26,5000.00,2024-07-26,25000.00,Live Persuasion Calls,004,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-212,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-07-26,5000.00,2024-07-26,25000.00,Live Persuasion Calls,004,,S,S8NV00156,Rosen,Jacky,,,,S,00,NV,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-213,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-07-26,5000.00,2024-07-26,25000.00,Live Persuasion Calls,004,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,00,PA,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-226,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-07-31,2012.11,2024-07-31,315222.07,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,P80000722,Biden,Joseph,R,,Jr,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-227,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-07-31,3101.21,2024-07-31,315222.07,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-228,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-07-31,166.38,2024-07-31,166.38,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S4AZ00139,Gallego,Ruben,,,,S,00,AZ,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-229,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-07-31,166.38,2024-07-31,25166.38,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S8NV00156,Rosen,Jacky,,,,S,00,NV,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-230,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-07-31,166.38,2024-07-31,166.38,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-231,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-07-31,166.38,2024-07-31,25166.38,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,00,PA,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-232,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-07-31,166.38,2024-07-31,166.38,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-233,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-07-31,262.07,2024-07-31,315222.07,"In-Kind Staff: Services to plan, draft & distribute communications",004,,O,P80001571,Trump,Donald,J,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-220,,,ORG,"Middle Seat Consulting, LLC",,,,,,PO Box 21600,,Washington,DC,20009,G2024,,2024-08-02,86000.00,2024-08-02,521222.07,Digital Ads,004,,O,P80001571,Trump,Donald,J,,,P,00,,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-222,,,ORG,"Middle Seat Consulting, LLC",,,,,,PO Box 21600,,Washington,DC,20009,G2024,,2024-08-02,120000.00,2024-08-02,521222.07,Digital Ads,004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-237,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-08-10,175000.00,2024-08-08,696222.07,Live Persuasion Calls,004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-239,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,P2024,,2024-08-10,25000.02,2024-08-08,50000.05,Live Persuasion Calls,004,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-241,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-08-10,25000.00,2024-08-08,50166.38,Live Persuasion Calls,004,,S,S8NV00156,Rosen,Jacky,,,,S,00,NV,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-242,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-08-10,24999.99,2024-08-08,50166.37,Live Persuasion Calls,004,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,00,PA,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-243,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-08-10,25000.00,2024-08-08,25166.38,Live Persuasion Calls,004,,S,S4AZ00139,Gallego,Ruben,,,,S,00,AZ,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-244,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-08-10,24999.99,2024-08-08,25166.37,Live Persuasion Calls,004,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-248,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-15,1863.64,2024-08-15,698277.57,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-249,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-15,44.29,2024-08-15,25210.66,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-250,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-15,19.06,2024-08-15,185.44,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-251,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-15,191.86,2024-08-15,698277.57,"In-Kind Staff: Services to plan, draft & distribute communications",004,,O,P80001571,Trump,Donald,J,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-257,,,ORG,"Impactive Solutions, Inc.",,,,,,PO Box 66099,,Los Angeles,CA,90056,G2024,,2024-08-30,12000.00,2024-08-29,710277.57,Texting Services,004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-267,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-31,3111.96,2024-08-31,713464.22,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-268,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-31,108.95,2024-08-31,25319.61,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-269,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-31,55.07,2024-08-31,240.51,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-270,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-31,74.69,2024-08-31,713464.22,"In-Kind Staff: Services to plan, draft & distribute communications",004,,O,P80001571,Trump,Donald,J,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-273,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-31,55.07,2024-08-31,25221.45,"In-Kind Staff: Services to plan, draft & distribute communications",004,,S,S4AZ00139,Gallego,Ruben,,,,S,00,AZ,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-274,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-31,55.07,2024-08-31,50221.45,"In-Kind Staff: Services to plan, draft & distribute communica",004,,S,S8NV00156,Rosen,Jacky,,,,S,00,NV,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-275,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-08-31,55.07,2024-08-31,50221.44,"In-Kind Staff: Services to plan, draft & distribute communica",004,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,00,PA,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-259,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-09-04,53876.00,2024-09-04,767340.22,Live Persuasion Calls,004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-278,,,ORG,Way to Win Action Fund,,,,,,1825 K Street Northwest,STE 315,Washington,DC,20009,G2024,,2024-09-09,2500.00,2024-09-10,769840.22,In-Kind Video License,004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-290,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-15,4100.80,2024-09-15,775426.11,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-291,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-15,1485.09,2024-09-15,775426.11,"In-kind Staff: Services to plan, draft & distribute communications",004,,O,P80001571,Trump,Donald,J,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-292,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-15,127.91,2024-09-15,25447.52,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-293,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-15,127.91,2024-09-15,127.91,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,H2MI10176,Marlinga,Carl,,,,H,10,MI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-283,,,ORG,Creative Print Group,,,,,,1560 Caton Center Drive,,Baltimore,MD,21227,G2024,,2024-09-16,18612.20,2024-09-16,994038.31,Sticker Printing & Mailing,006,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-280,,,ORG,"Social Currant, LLC",,,,,,2000 Pennsylvania Avenue Northwest,,Washington,DC,20006,G2024,,2024-09-16,200000.00,2024-09-12,994038.31,Social Media Communications,004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-301,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-09-23,122500.00,2024-09-19,1116538.31,Live Persuasion Calls,004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-303,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-09-23,17500.00,2024-09-19,42721.45,Live Persuasion Calls,004,,S,S4AZ00139,Gallego,Ruben,,,,S,00,AZ,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-304,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-09-23,17500.00,2024-09-19,67721.45,Live Persuasion Calls,004,,S,S8NV00156,Rosen,Jacky,,,,S,00,NV,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-305,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-09-23,17500.00,2024-09-19,42947.52,Live Persuasion Calls,004,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-306,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-09-23,17500.00,2024-09-19,67721.44,Live Persuasion Calls,004,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,00,PA,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-307,,,ORG,Stones' Phones,,,,,,41-750 Rancho Las Palmas Drive,STE E-3,Rancho Mirage,CA,92270,G2024,,2024-09-23,17500.00,2024-09-19,17740.51,Live Persuasion Calls,004,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-315,,,ORG,Divvy,,,,,,6220 America Center Drive,STE 100,San Jose,CA,95002,G2024,,2024-09-26,477.56,2024-09-27,1117015.87,Event Catering,001,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,
SE,C00612820,E-314,,,ORG,Pablo's Eastside,,,,,,2010 East Michigan Avenue,,Lansing,MI,48912,G2024,,2024-09-26,477.56,2024-09-26,477.56,Event Catering,001,,,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,X,MEMO: Subvendor of-Divvy
SE,C00612820,E-332,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,2714.89,2024-09-30,1119730.76,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,P80000722,Harris,Kamala,D.,,,P,00,,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-333,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,498.48,2024-09-30,43219.93,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,S4AZ00139,Gallego,Ruben,,,,S,00,AZ,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-334,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,168.05,2024-09-30,67889.50,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,S8NV00156,Rosen,Jacky,,,,S,00,NV,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-335,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,168.05,2024-09-30,43115.57,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-336,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,110.14,2024-09-30,67831.58,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,00,PA,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-337,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,259.90,2024-09-30,18000.41,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-338,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,178.28,2024-09-30,178.28,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,H2CA13115,Gray,Adam,C.,,,H,13,CA,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-339,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,138.04,2024-09-30,138.04,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,H2NM02191,Vasquez,Gabriel,,,,H,02,NM,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-340,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,178.28,2024-09-30,178.28,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,H4NY22085,Mannion,John,W,,,H,22,NY,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-341,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,40.25,2024-09-30,40.25,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,H2OH01194,Landsman,Greg,,,,H,01,OH,Berman,Jeff,,,,2024-10-15,X
SE,C00612820,E-342,,,ORG,Community Change Action,,,,,,1536 U Street Northwest,,Washington,DC,20009,G2024,,2024-09-30,40.25,2024-09-30,40.25,"In-kind Staff: Services to plan, draft & distribute communications",004,,S,H8PA15229,Wild,Susan,,,,H,07,PA,Berman,Jeff,,,,2024-10-15,X
