form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00404301,EB6575,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-09-05,67.00,,Member communications,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6572,,,ORG,"Sed Quaere, LP",,,,,,"516 Pennsfield Place, Suite 212",,Thousand Oaks,CA,91360,,,2023-09-05,525.00,,Professional Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6573,,,ORG,"Sed Quaere, LP",,,,,,"516 Pennsfield Place, Suite 212",,Thousand Oaks,CA,91360,,,2023-09-15,525.00,,Professional Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6568,,,PTY,California Democratic Party,,,,,,"1401 21st Street, Suite 200",,Sacramento,CA,95811,,,2023-09-18,561.00,,Insurance,001,,California Democratic Party,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6574,,,ORG,GoDaddy.com,,,,,,14455 N. Hayden Rd.,,Scottsdale,AZ,85260,,,2023-09-25,14.99,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6571,,,ORG,Phone.com,,,,,,PO Box 502010,,San Diego,CA,91250,,,2023-09-25,20.18,,Telephone,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6576,,,ORG,The Miller Group,,,,,,1516 S Bundy Dr #200,,Los Angeles,CA,90025,,,2023-09-28,453.06,,Postcard Mailings,004,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6569,,,ORG,Nation Builder,,,,,,PO Box 811428,,Los Angeles,CA,90081,,,2023-09-29,14.33,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6664,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-10-05,67.00,,Member communications,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6665,,,ORG,The Miller Group,,,,,,1516 S Bundy Dr #200,,Los Angeles,CA,90025,,,2023-10-06,1084.05,,Postcard Mailings,004,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6666,,,ORG,R Williams,,,,,,16826 Edgar St,,Pacifica Palisades,CA,90272,,,2023-10-22,620.40,,Postage,003,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6661,,,ORG,Phone.com,,,,,,PO Box 502010,,San Diego,CA,91250,,,2023-10-24,20.46,,Telephone,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6662,,,ORG,"Sed Quaere, LP",,,,,,"516 Pennsfield Place, Suite 212",,Thousand Oaks,CA,91360,,,2023-10-24,525.00,,Professional Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6663,,,ORG,GoDaddy.com,,,,,,14455 N. Hayden Rd.,,Scottsdale,AZ,85260,,,2023-10-25,14.99,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6659,,,ORG,Nation Builder,,,,,,PO Box 811428,,Los Angeles,CA,90081,,,2023-10-30,70.17,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6660,,,ORG,Square,,,,,,"1455 Market St., Ste. 600",,San Francisco,CA,94103,,,2023-10-31,61.27,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6744,,,ORG,Group Fore Production,,,,,,"1259 El Camino Real, #153",,Menlo Park,CA,94025,,,2023-11-01,86.42,,Event Swag,003,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6737,,,ORG,Nation Builder,,,,,,PO Box 811428,,Los Angeles,CA,90081,,,2023-11-03,8.62,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6742,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-11-04,67.00,,Member communications,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6740,,,ORG,"Sed Quaere, LP",,,,,,"516 Pennsfield Place, Suite 212",,Thousand Oaks,CA,91360,,,2023-11-13,525.00,,Professional Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6738,,,ORG,Square,,,,,,"1455 Market St., Ste. 600",,San Francisco,CA,94103,,,2023-11-13,17.73,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6743,,,ORG,Marquez Knolls Property Owners Assoc,,,,,,16606 Merivale Lane,,Pacifica Palisades,CA,90272,,,2023-11-16,100.00,,Audio/Visual for Event,003,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6739,,,ORG,Phone.com,,,,,,PO Box 502010,,San Diego,CA,91250,,,2023-11-21,20.46,,Telephone,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6741,,,ORG,GoDaddy.com,,,,,,14455 N. Hayden Rd.,,Scottsdale,AZ,85260,,,2023-11-27,14.99,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6780,,,ORG,Nation Builder,,,,,,PO Box 811428,,Los Angeles,CA,90081,,,2023-12-03,69.31,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6782,,,ORG,Square,,,,,,"1455 Market St., Ste. 600",,San Francisco,CA,94103,,,2023-12-03,42.98,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6786,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2023-12-05,74.00,,Member communications,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6785,,,ORG,GoDaddy.com,,,,,,14455 N. Hayden Rd.,,Scottsdale,AZ,85260,,,2023-12-26,14.99,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6783,,,ORG,Phone.com,,,,,,PO Box 502010,,San Diego,CA,91250,,,2023-12-26,20.46,,Telephone,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6784,,,ORG,"Sed Quaere, LP",,,,,,"516 Pennsfield Place, Suite 212",,Thousand Oaks,CA,91360,,,2023-12-27,525.00,,Professional Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB6781,,,ORG,Nation Builder,,,,,,PO Box 811428,,Los Angeles,CA,90081,,,2023-12-29,68.93,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
