form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00163253,SB29-EX4597,,,ORG,David Hogue Campaign,,,,,,6811 27th Avenue NW,,Minot,ND,58703,G2024,,2024-09-25,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4564,,,CCM,District 34 Republicans,,,,,,1029 N 5th Street,,Bismarck,ND,58501,G2024,,2024-09-04,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4602,,,ORG,Friends Of Joshua Boschee,,,,,,736 Elm St N Apt 8,,Fargo,ND,58102,G2024,,2024-09-25,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4601,,,ORG,Matthew Ruby Campaign,,,,,,315 4th Street NW,,Minot,ND,58703,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4585,,,ORG,Brandy Pyle Campaign,,,,,,PO Box 337,,Casselton,ND,58012,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4514,,,ORG,Scott Meyer For North Dakota Senate,,,,,,1624 7th Avenue North,,Grand Forks,ND,58203,G2024,,2024-08-19,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4541,,,ORG,Friends Of Christine Drazan,,,,,,PO Box 196,,Canby,OR,97045,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4560,,,ORG,Josh Gallion For Auditor,,,,,,1200 Horseman Loop,,Bismarck,ND,58501,G2024,,2024-09-04,500.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4558,,,ORG,Friends Of Jon Godfread,,,,,,PO Box 2301,,Bismarck,ND,58502,G2024,,2024-09-04,500.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4588,,,ORG,Dwight Kiefert Campaign,,,,,,3707 115th Avenue SE,,Valley City,ND,58072,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4501,,,ORG,Friends Of Larry Springer,,,,,,10536 BE 122nd Street,,Kirkland,WA,98034,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4504,,,ORG,Mike Chapman For State Senate,,,,,,1321 S Laurel Street,,Port Angeles,WA,98362,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4489,,,ORG,Mark Klicker For State Representative,,,,,,PO Box 3401,,Walla Walla,WA,99362,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4505,,,ORG,Committee To Elect Keith Goehner,,,,,,PO Box 38,,Leavenworth,WA,98828,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4488,,,ORG,Friends Of Chris Corry,,,,,,PO Box 1051,,Yakima,WA,98907,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4487,,,ORG,Committee To ELect Tom Dent,,,,,,601 S Pioneer Way,#FPMB396,Moses Lake,WA,98837,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4492,,,ORG,Committee To Re-Elect Ed Orcutt,,,,,,PO Box 1280,,Kalama,WA,98625,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4490,,,ORG,Committee To Elect Skyler Rude,,,,,,PO Box 502,,Walla Walla,WA,99362,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4486,,,ORG,People For Joe Schmick,,,,,,PO Box 620,,Colfax,WA,99111,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4485,,,ORG,Citizens To Elect Mike Steele,,,,,,PO Box 1072,,Chelan,WA,98816,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4531,,,ORG,Friends Of Rob Wagner,,,,,,15875 Boones Ferry Road #1893,,Lake Oswego,OR,97035,G2024,,2024-07-19,1500.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4545,,,ORG,Friends Of Dan Rayfield,,,,,,PO Box 2284,,Corvallis,OR,97339,G2024,,2024-07-19,1500.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4576,,,ORG,Steven Swiontek Campaign,,,,,,3645 Juniper Court,,Fargo,ND,58104,G2024,,2024-09-25,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4581,,,ORG,Randy Lemm Campaign,,,,,,623 166th Avenue SE,,Hillsboro,ND,58045,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4484,,,ORG,Friends Of Andrew Barkis,,,,,,PO Box 8728,,Lacey,WA,98509,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4491,,,ORG,Kevin Waters For State House,,,,,,401 Maple Way,,Stevenson,WA,98648,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4493,,,ORG,Griffey For State House,,,,,,PO Box 83,,Allyn,WA,98524,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4494,,,ORG,Committee To Elect Travis Couture,,,,,,PO Box 460,,Allyn,WA,98524,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4495,,,ORG,Friends For Sam Low,,,,,,11002 UCT Loop Road,,Lake Stevens,WA,98258,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4496,,,ORG,Elect Monica Stonier,,,,,,PO Box 61762,,Vancouver,WA,98666,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4497,,,ORG,Friends Of Laurie Jinkins,,,,,,PO Box 2032,,Tacoma,WA,98401,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4498,,,ORG,Friends Of Joe Fitzgibbon,,,,,,PO Box 66591,,Burien,WA,98166,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4499,,,ORG,Vote Joe Timmons,,,,,,PO Box 1995,,Bellingham,WA,98227,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4500,,,ORG,Friends Of April Berg,,,,,,PO Box 14893,,Mill Creek,WA,98082,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4502,,,ORG,Amy Walen For State House,,,,,,PO Box 853,,Redmond,WA,98073,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4503,,,ORG,Friends Of Beth Doglio,,,,,,120 State Ave NE #200,,Olympia,WA,98501,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4506,,,ORG,Leonard Chrisitan Campaign Fund,,,,,,9116 E. Sprague Ave #714,,Spokane Valley,WA,99206,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4507,,,ORG,Friends To Elect Greg Cheney,,,,,,PO Box 981,,Brush Prairie,WA,98606,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4508,,,ORG,Wagoner For State Senate,,,,,,410 Talcott Street,,Sedro-Woolley,WA,98284,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4509,,,ORG,Perry Dozier For Senate,,,,,,PO Box 3042,,Walla Walla,WA,99362,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4510,,,ORG,Annette Cleveland For State Senate,,,,,,6400 NE Hwy 99 #G340,,Vancouver,WA,98665,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4511,,,ORG,Friends Of Lisa Wellman,,,,,,PO Box 1725,,Mercer Island,WA,98040,G2024,,2024-07-03,500.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4530,,,ORG,Friends Of Jeff Helfrich,,,,,,2149 Cascade Ave Suite 106A-216,,Hood River,OR,97031,G2024,,2024-07-19,1500.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4532,,,COM,Senate Democratic Leadership Fund PAC,,,,,,9500 SW Barbur Boulevard Suite 230,,Portland,OR,97219,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4533,,,COM,FuturePAC House Builders PAC,,,,,,PO Box 42307,,Portland,OR,97202,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4534,,,COM,FuturePAC House Builders PAC,,,,,,PO Box 42307,,Portland,OR,97202,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4535,,,ORG,Friends Of Virgle Osborne,,,,,,372 Colonial Road,,Roseburg,OR,97471,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4536,,,ORG,Friends Of Mark Meek,,,,,,17082 Stanhelma Drive,,Gladstone,OR,97027,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4537,,,ORG,Dick Anderson For Oregon,,,,,,PO Box 263,,Lincoln City,OR,97367,G2024,,2024-07-19,2000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4538,,,ORG,Friends Of Shelly Boshart David,,,,,,PO Box 183,,Albany,OR,97322,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4539,,,ORG,Friends Of Anna Scharf,,,,,,PO Box 873,,Dallas,OR,97338,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4540,,,ORG,Cyrus For Oregon,,,,,,PO Box 434,,Tillamook,OR,97141,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4542,,,ORG,Annessa Hartman For Oregon,,,,,,520 E Fairfield Street,,Gladstone,OR,97027,G2024,,2024-07-19,1000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4543,,,ORG,Friends Of Tobias Read,,,,,,PO Box 42307,,Portland,OR,97242,G2024,,2024-07-19,1500.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4563,,,ORG,Elect Adam Bernbaum,,,,,,P.O. Box 1523,,Port Angeles,WA,98362,G2024,,2024-09-04,500.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4562,,,ORG,Armstrong For Governor,,,,,,1515 Burnt Boat Drive,Suite C Box 112,Bismarck,ND,58503,G2024,,2024-09-04,2000.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4566,,,ORG,We Stand With Dave Reichert,,,,,,P.O. Box 1994,,Tacoma,WA,98401,G2024,,2024-09-04,2400.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4572,,,ORG,Lisa Finley-Deville Campaign,,,,,,PO Box 501,,Mandaree,ND,58757,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4574,,,ORG,Jayme Davis Campaign,,,,,,601 John St,,Rolette,ND,58366,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4575,,,ORG,Ryan Braunberger Campaign,,,,,,4924 Amber Valley Pkwy S Apt 307,,Fargo,ND,58104,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4577,,,ORG,Hamida Dakane Campaign,,,,,,PO Box 9986,,Fargo,ND,58106,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4586,,,ORG,Jonathan Warrey Campaign,,,,,,1321 Morningside Dr,,Casselton,ND,58012,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4587,,,ORG,Mike Wobbema Campaign,,,,,,11829 31st St SE,,Valley City,ND,58072,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
SB29,C00163253,SB29-EX4593,,,ORG,Justin Gerhardt Campaign,,,,,,500 9th Ave NW,,Mandan,ND,58554,G2024,,2024-09-25,250.00,0.00,,011,,,,,,,,,,,,,,,,,,,Political Contributions
