form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00197103,B882062,,,CCM,Committee to Elect Brenda Carter,,,,,,86 W. Yale Avenue,,Pontiac,MI,48340,O2024,Election Cycle,2024-08-29,2000.00,,O-2024 State House 53 MI,011,,,,Carter,Brenda,,,,H,MI,53,,,,,,,,
SB29,C00197103,B882063,,,CCM,CTE Mike Harris,,,,,,4850 Parkridge Dr.,,Waterford,MI,48329,O2024,Election Cycle,2024-08-29,1000.00,,O-2024 State House 52 MI,011,,,,Harris,Mike,R,,,H,MI,52,,,,,,,,
SB29,C00197103,B882065,,,CCM,Friends of Jerry Neyer,,,,,,106 W. Allegan Street Suite 200,,Lansing,MI,48933,O2024,Election Cycle,2024-08-29,500.00,,O-2024 State House 92 MI,011,,,,Neyer,Jerry,,,,H,MI,92,,,,,,,,
SB29,C00197103,B882060,,,CCM,Friends of Jerry Neyer,,,,,,106 W. Allegan Street Suite 200,,Lansing,MI,48933,O2024,Election Cycle,2024-08-29,250.00,,O-2024 State House 92 MI,011,,,,Neyer,Jerry,,,,H,MI,92,,,,,,,,
SB29,C00197103,B882056,,,CCM,Bill G. Schuette for State Representative,,,,,,3410 N. Bent Oak Drive,,Midland,MI,48641,O2024,Election Cycle,2024-08-29,500.00,,O-2024 State House 95 MI,011,,,,Schuette,Bill,G,,,H,MI,95,,,,,,,,
SB29,C00197103,B882064,,,CCM,Committee to Elect Joseph Tate,,,,,,192 Lenox Street,,Detroit,MI,48215,O2024,Election Cycle,2024-08-29,5000.00,,O-2024 State House 9 MI,011,,,,Tate,Joseph,,,,H,MI,09,,,,,,,,
SB29,C00197103,B882366,,,PAC,House Republican Campaign Cmte,,,,,,Post Office Box 15035,,Lansing,MI,48901,O2024,Not Applicable,2024-09-04,5000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B883106,,,COM,Michigan Chamber PAC III SUPERPAC,,,,,,600 S Walnut Street,,Lansing,MI,48933,O2024,Not Applicable,2024-09-10,7500.00,,Non-Federal IE Committee,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B883108,,,PAC,House Republican Campaign Cmte,,,,,,Post Office Box 15035,,Lansing,MI,48901,O2024,Not Applicable,2024-09-10,5000.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B883105,,,PAC,Insurance Alliance of MI PAC,,,,,,124 W Allegan St Suite 1100,,Lansing,MI,48933,O2024,Not Applicable,2024-09-10,7500.00,,Non-Federal PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B883109,,,CCM,Matt Hall for State Representative,,,,,,PO Box 726,,Marshall,MI,49068,O2024,Election Cycle,2024-09-10,2000.00,,O-2024 State House 42 MI,011,,,,Hall,Matt,,,,H,MI,42,,,,,,,,
SB29,C00197103,B884501,,,PTY,Senate Republican Campaign Committee,,,,,,P.O. Box 12023,,Lansing,MI,48901,O2024,Not Applicable,2024-09-19,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B884502,,,COM,Michigan Chamber PAC III SUPERPAC,,,,,,600 S Walnut Street,,Lansing,MI,48933,O2024,Not Applicable,2024-09-19,7500.00,,Non-Federal IE Committee,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B884499,,,PAC,Insurance Alliance of MI PAC,,,,,,124 W Allegan St Suite 1100,,Lansing,MI,48933,O2024,Not Applicable,2024-09-19,7500.00,,Non-Federal PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B885428,,,CCM,Jennifer Wortz CTE for State Representative,,,,,,172 N. Ray-Quincy Road,,Quincy,MI,49082,G2024,,2024-09-24,500.00,,G-2024 State House 35 MI,011,,,,Wortz,Jennifer,,,,H,MI,35,,,,,,,,
SB29,C00197103,B886279,,,PAC,Insurance Alliance of MI PAC,,,,,,124 W Allegan St Suite 1100,,Lansing,MI,48933,O2024,Not Applicable,2024-09-26,5000.00,,Non-Federal PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B886277,,,COM,MI Chamber PAC III,,,,,,600 S Walnut Street,,Lansing,MI,48933,O2024,Not Applicable,2024-09-26,7500.00,,State Ind Exp Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B879586,,,CCM,Thomas Alexander for State Senator,,,,,,PO Box 142,,Columbia,SC,29202,G2024,,2024-07-31,250.00,,G-2024 State Senate 1 SC,011,,,,Alexander,Thomas,C,,,S,SC,01,,,,,,,,
SB29,C00197103,B879582,,,CCM,Heather Ammons Crawford Campaign,,,,,,P.O. Box 31385,,Myrtle Beach,SC,29588,G2024,,2024-07-31,250.00,,G-2024 State House 68 SC,011,,,,Crawford,Heather,A,,,H,SC,68,,,,,,,,
SB29,C00197103,B879581,,,CCM,Re-Elect Ronnie Cromer,,,,,,P.O. Box 378,,Prosperity,SC,29127,G2024,,2024-07-31,500.00,,G-2024 State Senate 18 SC,011,,,,Cromer,Ronnie,W,,,S,SC,18,,,,,,,,
SB29,C00197103,B879585,,,CCM,Doug Gilliam for State House,,,,,,P.O. Box 11867,,Columbia,SC,29211,G2024,,2024-07-31,250.00,,G-2024 State House 42 SC,011,,,,Gilliam,Leon,D,,,H,SC,42,,,,,,,,
SB29,C00197103,B879578,,,CCM,Friends of Lawrence Grooms,,,,,,131 Indian Field Dr.,,Bonneau,SC,29431,G2024,,2024-07-31,500.00,,G-2024 State Senate 37 SC,011,,,,Grooms,Lawrence,K,,,S,SC,37,,,,,,,,
SB29,C00197103,B879579,,,CCM,Hutto for Senate Campaign,,,,,,P.O. Box 1084,,Orangeburg,SC,29116,G2024,,2024-07-31,250.00,,G-2024 State Senate 40 SC,011,,,,Hutto,C. Bradley,,,,S,SC,40,,,,,,,,
SB29,C00197103,B879584,,,CCM,W. Weston Newton Committee,,,,,,83 Myrtle Island Rd,,Bluffton,SC,29910,G2024,,2024-07-31,500.00,,G-2024 State House 120 SC,011,,,,Newton,Weston,,,,H,SC,12,,,,,,,,
SB29,C00197103,B879583,,,CCM,Sabb for Senate,,,,,,114 W Main St,,Kingstree,SC,29556,G2024,,2024-07-31,500.00,,G-2024 State Senate 32 SC,011,,,,Sabb,Ronnie,,,,S,SC,32,,,,,,,,
SB29,C00197103,B879580,,,CCM,Tom Young for Senate,,,,,,PO Box 651,,Aiken,SC,20802,G2024,,2024-07-31,500.00,,G-2024 State Senate 24 SC,011,,,,Young,Tom,,,,S,SC,24,,,,,,,,
SB29,C00197103,B880257,,,CCM,Friends to Elect Ron Gant,,,,,,PO Box 491,,Rossville,TN,38066,G2024,,2024-08-08,500.00,,G-2024 State House 94 TN,011,,,,Gant,Ron,,,,H,TN,94,,,,,,,,
SB29,C00197103,B880259,,,CCM,Becky Massey Campaign,,,,,,6932 Westland Dr,,Knoxville,TN,37919,G2024,,2024-08-08,500.00,,G-2024 State Senate 06 TN,011,,,,Massey,Becky,D,,,S,TN,06,,,,,,,,
SB29,C00197103,B880255,,,CCM,Paul Rose for State Senate,,,,,,1661 Aaron Brenner Drive Suite 300,,Memphis,TN,38120,G2024,,2024-08-08,500.00,,G-2024 State Senate 32 TN,011,,,,Rose,Paul,,,,S,TN,32,,,,,,,,
SB29,C00197103,B880254,,,CCM,Lowell Russell for State Representative,,,,,,104 Corntassel Shores,,Vonore,TN,37885,G2024,,2024-08-08,500.00,,G-2024 State House 21 TN,011,,,,Russell,Lowell,,,,H,TN,21,,,,,,,,
SB29,C00197103,B878056,,,PTY,Assembly Democratic Campaign Cmte,,,,,,110 King Street,,Madison,WI,53703,O2024,Not Applicable,2024-07-12,500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B878057,,,PTY,RACC - Segregated Fund,,,,,,148 East Johnson,,Madison,WI,53703,O2024,Not Applicable,2024-07-12,1000.00,,State Party Non-Fed Admin Acct,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B878052,,,PTY,State Senate Democratic Committee,,,,,,P.O. Box 164,,Madison,WI,53701,O2024,Not Applicable,2024-07-12,500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B878054,,,PTY,Committee to Elect a Republican Senate,,,,,,P.O. Box 2741,,Madison,WI,53701,O2024,Not Applicable,2024-07-12,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00197103,B878051,,,CCM,Friends of Mary,,,,,,PO Box 751,,Tomahawk,WI,54487,O2024,Election Cycle,2024-07-12,500.00,,O-2024 State Senate 12 WI,011,,,,Felzkowski,Mary,,,,S,WI,12,,,,,,,,
SB29,C00197103,B878055,,,CCM,Petersen-Republican for 40th Assembly,,,,,,P.O. Box 227,,Waupaca,WI,54981,O2024,Election Cycle,2024-07-12,500.00,,O-2024 State House 40 WI,011,,,,Petersen,Kevin,,,,H,WI,40,,,,,,,,
