form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00679191,501199963,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,2000.00,0.00,Technology Services,,C00801431,,,GRAY,ADAM C.,,,,H,CA,13,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199964,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,2000.00,0.00,Technology Services,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199965,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,2000.00,0.00,Technology Services,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199966,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,2000.00,0.00,Technology Services,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199967,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,2000.00,0.00,Technology Services,,C00711150,,,Jones,Mondaire,,,,H,NY,17,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199968,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,2000.00,0.00,Technology Services,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199969,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,2000.00,0.00,Technology Services,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199970,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,2000.00,0.00,Technology Services,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199971,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,1500.00,0.00,Technology Services,,C00575209,,,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,In-Kind: Earmarked by David Siegel
SB23,C00679191,501199972,,,ORG,DigiDems LLC,,,,,,750 N San Vicente Blvd,Ste 800,West Hollywood,CA,900695788,G2024,,2024-09-27,1100.00,0.00,Technology Services,,C00154625,,,KAPTUR,MARCY,,,,H,OH,09,,,,,,,,In-Kind: Earmarked by David Siegel
