form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00409730,17463278C,17463278,SA11C,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17474805C,17474805,SA11C,CCM,BACCAM FOR IOWA,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,,,2024-07-31,2000.00,0.00,Conduit Contribution,,C00856021,,,BACCAM,LANON,,,,H,IA,03,,,,,,,X,Earmarked by PAC IN THE SADDLE
SB23,C00409730,17382676C,17382676,SA11C,PAC,BACKPAC,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,,,2024-07-10,5000.00,0.00,Conduit Contribution,,C00566562,BACKPAC,,,,,,,,,,,,,,,,X,Earmarked by Target Citizens Political Forum
SB23,C00409730,17446924C,17446924,SA11C,CCM,Bill Foster For Congress Committee,,,,,,PO Box 9104,,Aurora,IL,605989104,,,2024-07-24,1000.00,0.00,Conduit Contribution,,C00435099,,,Foster,William,G.,,,H,IL,11,,,,,,,X,Earmarked by Honeywell International PAC
SB23,C00409730,17446906C,17446906,SA11C,PAC,Bridge The Gap PAC,,,,,,PO Box 83142,,Gaithersburg,MD,208833142,,,2024-07-24,2500.00,0.00,Conduit Contribution,,C00655423,Bridge The Gap PAC,,,,,,,,,,,,,,,,X,Earmarked by Honeywell International PAC
SB23,C00409730,17467158C,17467158,SA11C,PAC,Bridge The Gap PAC,,,,,,PO Box 83142,,Gaithersburg,MD,208833142,,,2024-07-29,2500.00,0.00,Conduit Contribution,,C00655423,Bridge The Gap PAC,,,,,,,,,,,,,,,,X,Earmarked by THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE
SB23,C00409730,17475754C,17475754,SA11C,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,17475707C,17475707,SA11C,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,500416779,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,02,,,,,,,,
SB23,C00409730,17463286C,17463286,SA11C,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17472785C,17472785,SA11C,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,,,2024-07-31,2000.00,0.00,Conduit Contribution,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,X,Earmarked by PAC IN THE SADDLE
SB23,C00409730,17467164C,17467164,SA11C,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO Box 28258,,Raleigh,NC,276118258,,,2024-07-29,2500.00,0.00,Conduit Contribution,,C00729277,,,ROSS,DEBORAH,,,,H,NC,02,,,,,,,X,Earmarked by THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE
SB23,C00409730,17382695C,17382695,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2024-07-10,2500.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by Target Citizens Political Forum
SB23,C00409730,500416119,,,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,G2024,,2024-07-03,2500.00,0.00,Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,,
SB23,C00409730,500416780,,,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,,
SB23,C00409730,17463297C,17463297,SA11C,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17474806C,17474806,SA11C,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,,,2024-07-31,2000.00,0.00,Conduit Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,X,Earmarked by PAC IN THE SADDLE
SB23,C00409730,17467146C,17467146,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-07-29,5000.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE
SB23,C00409730,17475758C,17475758,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,17382654C,17382654,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-07-10,1000.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by American Forest & Paper Association PAC
SB23,C00409730,17475714C,17475714,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,500416782,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB23,C00409730,17463285C,17463285,SA11C,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17475724C,17475724,SA11C,CCM,Emilia Sykes For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,500416783,,,CCM,Engel For Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00409730,17475721C,17475721,SA11C,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,17446934C,17446934,SA11C,PAC,Evergreen PAC,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2024-07-24,1500.00,0.00,Conduit Contribution,,C00576090,Evergreen PAC,,,,,,,,,,,,,,,,X,Earmarked by Honeywell International PAC
SB23,C00409730,17467142C,17467142,SA11C,CCM,Friends Of Don Beyer,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,,,2024-07-29,2500.00,0.00,Conduit Contribution,,C00555888,,,Beyer,Donald,,,Jr.,H,VA,08,,,,,,,X,Earmarked by THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE
SB23,C00409730,500416785,,,CCM,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-07-26,2500.00,0.00,Contribution,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,,
SB23,C00409730,17463302C,17463302,SA11C,CCM,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17472797C,17472797,SA11C,CCM,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,,,2024-07-31,2000.00,0.00,Conduit Contribution,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,X,Earmarked by PAC IN THE SADDLE
SB23,C00409730,17467181C,17467181,SA11C,CCM,Friends Of Lucy McBath Inc.,,,,,,1860 Sandy Plains Rd,Ste 204 Pmb 210,Marietta,GA,300667864,,,2024-07-29,2500.00,0.00,Conduit Contribution,,C00672295,,,McBath,Lucy,,,,H,GA,06,,,,,,,X,Earmarked by THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE
SB23,C00409730,17467155C,17467155,SA11C,CCM,Friends Of Raja For Congress,,,,,,PO Box 681202,,Schaumburg,IL,601681202,,,2024-07-29,5000.00,0.00,Conduit Contribution,,C00575092,,,Krishnamoorthi,S. Raja,,,,H,IL,08,,,,,,,X,Earmarked by THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE
SB23,C00409730,17475759C,17475759,SA11C,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,17400743C,17400743,SA11C,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,,,2024-07-17,2000.00,0.00,Conduit Contribution,,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,X,Earmarked by Kathy Manning For Congress
SB23,C00409730,500416786,,,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,,
SB23,C00409730,17474976C,17474976,SA11C,CCM,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00834028,,,WHITESIDES,GEORGE,,,,H,CA,27,,,,,,,X,Earmarked by Brittany Pettersen for Colorado
SB23,C00409730,500416787,,,CCM,Gillen For NY,,,,,,PO Box 774,,Rockville Centre,NY,115710774,G2024,,2024-07-26,2500.00,0.00,Contribution,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,,
SB23,C00409730,17463288C,17463288,SA11C,CCM,Gillen For NY,,,,,,PO Box 774,,Rockville Centre,NY,115710774,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17472781C,17472781,SA11C,CCM,Gillen For NY,,,,,,PO Box 774,,Rockville Centre,NY,115710774,,,2024-07-31,2000.00,0.00,Conduit Contribution,,C00840165,,,GILLEN,LAURA,,,,H,NY,04,,,,,,,X,Earmarked by PAC IN THE SADDLE
SB23,C00409730,500416839,,,CCM,HERB CONAWAY FOR CONGRESS,,,,,,PO Box 493,,Willingboro,NJ,080460493,G2024,,2024-07-31,2500.00,0.00,Contribution,,C00859496,,,CONAWAY,HERB,MD,,,H,NJ,03,,,,,,,,
SB23,C00409730,500416792,,,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,,
SB23,C00409730,17463303C,17463303,SA11C,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17472800C,17472800,SA11C,CCM,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,,,2024-07-31,2000.00,0.00,Conduit Contribution,,C00844480,,,HERTEL,CURTIS,JR.,,,H,MI,07,,,,,,,X,Earmarked by PAC IN THE SADDLE
SB23,C00409730,500416794,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
SB23,C00409730,17446941C,17446941,SA11C,CCM,Jim Costa For Congress,,,,,,2037 W Bullard Ave,,Fresno,CA,937111200,,,2024-07-24,1000.00,0.00,Conduit Contribution,,C00391029,,,Costa,Jim,,,,H,CA,16,,,,,,,X,Earmarked by Honeywell International PAC
SB23,C00409730,17467175C,17467175,SA11C,CCM,Jimmy Panetta For Congress,,,,,,PO Box 1579,,Carmel Valley,CA,939241579,,,2024-07-29,2500.00,0.00,Conduit Contribution,,C00592154,,,PANETTA,JIMMY,,,,H,CA,20,,,,,,,X,Earmarked by THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE
SB23,C00409730,17382687C,17382687,SA11C,CCM,Josh Gottheimer For Congress,,,,,,PO Box 584,,Ridgewood,NJ,074510584,,,2024-07-10,1000.00,0.00,Conduit Contribution,,C00573949,,,Gottheimer,Josh,,,,H,NJ,05,,,,,,,X,Earmarked by Target Citizens Political Forum
SB23,C00409730,500416795,,,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 6806,,Ithaca,NY,148516806,G2024,,2024-07-26,2500.00,0.00,Contribution,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,
SB23,C00409730,17463292C,17463292,SA11C,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 6806,,Ithaca,NY,148516806,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,500416796,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00409730,17463290C,17463290,SA11C,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17472793C,17472793,SA11C,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,,,2024-07-31,2000.00,0.00,Conduit Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,X,Earmarked by PAC IN THE SADDLE
SB23,C00409730,17475743C,17475743,SA11C,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 413,,Cincinnati,OH,452010413,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,17446916C,17446916,SA11C,PAC,LEADERS IN LIFE ACTING COOPERATIVELY (LILAC) PAC,,,,,,PO Box 90914,,Rochester,NY,146090914,,,2024-07-24,1000.00,0.00,Conduit Contribution,,C00714501,LEADERS IN LIFE ACTING COOPERATIVELY (LILAC) PAC,,,,,,,,,,,,,,,,X,Earmarked by Honeywell International PAC
SB23,C00409730,17446929C,17446929,SA11C,PAC,LEADING PEOPLE FORWARD PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2024-07-24,1500.00,0.00,Conduit Contribution,,C00765198,LEADING PEOPLE FORWARD PAC,,,,,,,,,,,,,,,,X,Earmarked by Honeywell International PAC
SB23,C00409730,500416811,,,CCM,MANNION FOR NEW YORK,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-07-26,5000.00,0.00,Contribution,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,
SB23,C00409730,17446912C,17446912,SA11C,CCM,Marc Veasey Congressional Campaign Committee,,,,,,PO Box 50084,,Fort Worth,TX,761050084,,,2024-07-24,1500.00,0.00,Conduit Contribution,,C00506832,,,Veasey,Marc,,,,H,TX,33,,,,,,,X,Earmarked by Honeywell International PAC
SB23,C00409730,17446915C,17446915,SA11C,CCM,MEEKS FOR CONGRESS,,,,,,15301 Jamaica Ave,Ste 535,Jamaica,NY,114323921,,,2024-07-24,1000.00,0.00,Conduit Contribution,,C00329375,,,MEEKS,GREGORY,W.,,,H,NY,05,,,,,,,X,Earmarked by Honeywell International PAC
SB23,C00409730,17474981C,17474981,SA11C,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,X,Earmarked by Brittany Pettersen for Colorado
SB23,C00409730,500416797,,,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-07-26,2500.00,0.00,Contribution,,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00409730,17472775C,17472775,SA11C,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17474974C,17474974,SA11C,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,,,2024-07-31,2000.00,0.00,Conduit Contribution,,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,X,Earmarked by Brittany Pettersen for Colorado
SB23,C00409730,500416798,,,CCM,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00711150,,,JONES,MONDAIRE,,,,H,NY,17,,,,,,,,
SB23,C00409730,500416799,,,CCM,MONICA TRANEL FOR MONTANA,,,,,,PO Box 9384,,Missoula,MT,598079384,G2024,,2024-07-26,1500.00,0.00,Contribution,,C00783696,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,,
SB23,C00409730,17463299C,17463299,SA11C,CCM,MONICA TRANEL FOR MONTANA,,,,,,PO Box 9384,,Missoula,MT,598079384,,,2024-07-29,1000.00,0.00,Conduit Contribution,,C00783696,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17474978C,17474978,SA11C,CCM,MONICA TRANEL FOR MONTANA,,,,,,PO Box 9384,,Missoula,MT,598079384,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00783696,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,X,Earmarked by Brittany Pettersen for Colorado
SB23,C00409730,17475705C,17475705,SA11C,CCM,MRVAN FOR CONGRESS,,,,,,PO Box 55,,Crown Point,IN,463080055,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00727529,,,MRVAN,FRANK J,,,,H,IN,01,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,17382659C,17382659,SA11C,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,,,2024-07-10,1000.00,0.00,Conduit Contribution,,C00668228,,,Horsford,Steven,A.,,,H,NV,04,,,,,,,X,Earmarked by Duke Energy PAC
SB23,C00409730,17382684C,17382684,SA11C,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,,,2024-07-10,1000.00,0.00,Conduit Contribution,,C00668228,,,Horsford,Steven,A.,,,H,NV,04,,,,,,,X,Earmarked by Target Citizens Political Forum
SB23,C00409730,17475735C,17475735,SA11C,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00668228,,,Horsford,Steven,A.,,,H,NV,04,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,17382693C,17382693,SA11C,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,,,2024-07-10,2500.00,0.00,Conduit Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,X,Earmarked by Target Citizens Political Forum
SB23,C00409730,17475726C,17475726,SA11C,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,17475732C,17475732,SA11C,CCM,Pat Ryan For Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,,,2024-07-31,1000.00,0.00,Conduit Contribution,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,X,Earmarked by SCIENCE TRUTH AND EXPERTISE MATTER PAC
SB23,C00409730,17382680C,17382680,SA11C,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,924230954,,,2024-07-10,5000.00,0.00,Conduit Contribution,,C00510461,,,Aguilar,Pete,,,,H,CA,31,,,,,,,X,Earmarked by Target Citizens Political Forum
