form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00707232,500510957,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-06-30,0.10,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510934,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-06,17.06,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510935,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-10,17.95,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510936,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-10,7.25,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510937,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-10,19.97,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510938,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-10,15.58,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510939,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-10,7.25,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510940,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-11,16.95,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510941,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-12,17.56,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510942,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-13,16.99,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500510943,,,ORG,Uber Technologies Inc,,,,,,555 Market St,,San Francisco,CA,941052800,,,2024-06-13,19.97,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
