form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00835587,500672325,,,CCM,Vargas for Congress,,,,,,PO Box 746,,Boys Town,NE,680100746,G2024,,2024-06-27,5000.00,0.00,Federal Contribution,,C00784371,,,Vargas,Anthony,,,,H,NE,02,,,,,,,,
SB23,C00835587,500666035,,,PTY,Democratic Party of Wisconsin Federal,,,,,,15 N Pinckney St,Ste 200,Madison,WI,537032833,,,2024-06-07,10000.00,0.00,Federal Contribution,,C00019331,Democratic Party of Wisconsin Federal,,,,,,,,,,,,,,,,,
SB23,C00835587,500672335,,,PAC,Make Every Day Count,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-06-18,1000.00,0.00,Federal Contribution,,C00855437,Make Every Day Count,,,,,,,,,,,,,,,,,
SB23,C00835587,500672316,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,443091347,G2024,,2024-06-27,1700.00,0.00,Federal Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00835587,500672317,,,CCM,Altman for Congress,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-06-27,1700.00,0.00,Federal Contribution,,C00841643,,,Altman,Susan,,,,H,NJ,07,,,,,,,,
SB23,C00835587,500659257,,,PAC,Voters of Tomorrrow PAC,,,,,,1900 L St NW,Ste 800,Washington,DC,200365023,,,2024-05-10,20280.00,0.00,Federal Contribution,,C00833103,Voters of Tomorrrow PAC,,,,,,,,,,,,,,,,,
SB23,C00835587,500671387,,,CCM,Andrea Salinas for Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-06-21,3300.00,0.00,Federal Contribution,,C00793703,,,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB23,C00835587,500672328,,,CCM,Derek Tran for Congress,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,G2024,,2024-06-27,5000.00,0.00,Federal Contribution,,C00851790,,,Tran,Derek,,,,H,CA,45,,,,,,,,
SB23,C00835587,500659258,,,PAC,"Grassroots Democrats HQ, PAC",,,,,,12501 Imperial Hwy,Ste 200,Norwalk,CA,906508352,,,2024-05-10,20000.00,0.00,Federal Contribution,,C00707091,"Grassroots Democrats HQ, PAC",,,,,,,,,,,,,,,,,
SB23,C00835587,500671429,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,443091347,G2024,,2024-06-21,3300.00,0.00,Federal Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00835587,500666029,,,PAC,Ohio Democratic Party - Federal,,,,,,697 E Broad St,Ste 101,Columbus,OH,432153948,,,2024-06-07,10000.00,0.00,Federal Contribution,,C00016899,Ohio Democratic Party - Federal,,,,,,,,,,,,,,,,,
SB23,C00835587,500672329,,,CCM,Landsman for Congress,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,G2024,,2024-06-28,3100.00,0.00,Federal Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00835587,500671439,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2024-06-25,1700.00,0.00,Federal Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00835587,500665779,,,CCM,Landsman for Congress,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,G2024,,2024-06-10,2900.00,0.00,Federal Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
