form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00891440,EB27,,,PAC,"Lentz for Brisbane City Council 2024, Elect Cliff",,,,,,611 Humboldt Road,,Brisbane,CA,94005,,,2024-10-23,1000.00,,Contribution to Non-Federal Committee,011,,"Lentz for Brisbane City Council 2024, Elect Cliff",,,,,,,,,,,,,,,,,
SB29,C00891440,EB12,,,PAC,Miller for Hospital District - 2024,,,,,,1611 New Brunswick Ave,,Sunnyvale,CA,94087,,,2024-10-23,1000.00,,Contribution to Non-Federal Committee,011,,Miller for Hospital District - 2024,,,,,,,,,,,,,,,,,
SB29,C00891440,EB16,,,PAC,Osornio for City Council 2024,,,,,,785 Saint Michael Way,,Salinas,CA,93905,,,2024-10-23,5500.00,,Contribution to Non-Federal Committee,011,,Osornio for City Council 2024,,,,,,,,,,,,,,,,,
SB29,C00891440,EB35,,,PAC,"Park for Council, District 4 2024, Re-Elect Kevin",,,,,,902 Pepper Tree Court,,Santa Clara,CA,95051,,,2024-10-24,-660.00,,Void Check,,,"Park for Council, District 4 2024, Re-Elect Kevin",,,,,,,,,,,,,,,,,
SB29,C00891440,EB17,,,PAC,Peterson for Foothill -- De Anza College Board 2024,,,,,,440 N. Barraca Ave #9176,,Covina,CA,91723,,,2024-10-23,1000.00,,Contribution to Non-Federal Committee,011,,Peterson for Foothill -- De Anza College Board 2024,,,,,,,,,,,,,,,,,
SB29,C00891440,EB9,,,PAC,Ransom for Assembly 2024,,,,,,"1 W. Manchester Blvd, Ste 700",,Inglewood,CA,90301,,,2024-10-18,10900.00,,Contribution to Non-Federal Committee,011,,Ransom for Assembly 2024,,,,,,,,,,,,,,,,,
SB29,C00891440,EB14,,,PAC,"Rocha for Salinas City Council 2024, Re-Elect Anthony",,,,,,405 Cayuga Street,,Salinas,CA,93901,,,2024-10-23,5500.00,,Contribution to Non-Federal Committee,011,,"Rocha for Salinas City Council 2024, Re-Elect Anthony",,,,,,,,,,,,,,,,,
SB29,C00891440,EB28,,,PAC,Rocha for Santa Clara County Board of Education Trustee Area 3 2024,,,,,,2406 Hecate Place,,San Jose,CA,95124,,,2024-10-23,1000.00,,Contribution to Non-Federal Committee,011,,Rocha for Santa Clara County Board of Education Trustee Area 3 2024,,,,,,,,,,,,,,,,,
SB29,C00891440,EB25,,,PAC,San Benito County Democratic Central Committee,,,,,,5445 Madison Ave,,Sacramento,CA,95841,,,2024-10-23,500.00,,Contribution to Non-Federal Committee,011,,San Benito County Democratic Central Committee,,,,,,,,,,,,,,,,,
SB29,C00891440,EB33,,,PAC,Sangirardi for BART Board 2024,,,,,,312 Clay Street Suite 300,,Oakland,CA,94607,,,2024-10-23,10000.00,,Contribution to Non-Federal Committee,011,,Sangirardi for BART Board 2024,,,,,,,,,,,,,,,,,
SB29,C00891440,EB21,,,PAC,"Showalter for Council 2024, Pat",,,,,,2711 Levin Court,,Mountain View,CA,94040,,,2024-10-23,1000.00,,Contribution to Non-Federal Committee,011,,"Showalter for Council 2024, Pat",,,,,,,,,,,,,,,,,
SB29,C00891440,EB31,,,PAC,"Speal for City Council 2024, Nick",,,,,,2561 Osborne Ave Apt 1,,South Lake Tahoe,CA,96151,,,2024-10-23,1000.00,,Contribution to Non-Federal Committee,011,,"Speal for City Council 2024, Nick",,,,,,,,,,,,,,,,,
SB29,C00891440,EB13,,,PAC,Swensen for City Council District 3 2024,,,,,,405 Cayuga Street,,Salinas,CA,93901,,,2024-10-23,5500.00,,Contribution to Non-Federal Committee,011,,Swensen for City Council District 3 2024,,,,,,,,,,,,,,,,,
SB29,C00891440,EB11,,,PAC,"Walker-Griffin for Hercules City Council 2024, Re-Elect Alex",,,,,,2200 John Muir Parkway #367,,Hercules,CA,94547,,,2024-10-23,1000.00,,Contribution to Non-Federal Committee,011,,"Walker-Griffin for Hercules City Council 2024, Re-Elect Alex",,,,,,,,,,,,,,,,,
SB29,C00891440,EB8,,,PAC,"Wiener for State Senate 2024, Re-Elect Scott",,,,,,312 Clay Street Suite 300,,Oakland,CA,94607,,,2024-10-18,10900.00,,Contribution to Non-Federal Committee,011,,"Wiener for State Senate 2024, Re-Elect Scott",,,,,,,,,,,,,,,,,
SB29,C00891440,EB20,,,PAC,"Williamson for Monterey Mayor 2024, Tyller",,,,,,912 W. Franklin,,Monterey,CA,93940,,,2024-10-23,520.00,,Contribution to Non-Federal Committee,011,,"Williamson for Monterey Mayor 2024, Tyller",,,,,,,,,,,,,,,,,
SB29,C00891440,EB10,,,PAC,"Wong for WUSD School Board 2024, Jackie",,,,,,"1700 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2024-10-23,1000.00,,Contribution to Non-Federal Committee,011,,"Wong for WUSD School Board 2024, Jackie",,,,,,,,,,,,,,,,,
SB29,C00891440,EB24,,,PAC,"Zamora for College Board 2024, Luis",,,,,,490 Post St Ste 1700,,San Francisco,CA,94102,,,2024-10-23,500.00,,Contribution to Non-Federal Committee,011,,"Zamora for College Board 2024, Luis",,,,,,,,,,,,,,,,,
