form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00101105,59C703DBF8B7ECBF549,,,CCM,Kevin Lincoln For Congress,,,,,,9460 Tegner Rd,,Hilmar,CA,95324,G2024,,2024-10-21,1000.00,,2024 General,011,C00845826,,H4CA09093,Lincoln,Kevin,J.,,II,H,CA,09,,,,,,,,
SB23,C00101105,E4EF248B010531AC90F,,,CCM,Laurie Buckhout For Congress,,,,,,PO Box 97275,,Raleigh,NC,276247275,G2024,,2024-10-21,1500.00,,2024 General,011,C00853499,,H4NC01137,Buckhout,Laurie,,,,H,NC,01,,,,,,,,
SB23,C00101105,BB2626C50E4C38A248B,,,CCM,Marc For US Inc.,,,,,,PO Box 219,,Leeds,NY,12451,G2024,,2024-10-21,1000.00,,2024 General,011,C00789586,,H2NY19127,Molinaro,Marcus,J.,,,H,NY,19,,,,,,,,
SB23,C00101105,C540E65755B1FDB0D38,,,CCM,Mike Johnson For Louisiana,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,P2024,,2024-11-21,-4000.00,,*VOID-Lost Check*2024 Primary,011,C00608695,,H6LA04138,Johnson,Mike,,,,H,LA,04,,,,,,,,
SB23,C00101105,FE83506D5AEA6910F5C,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,G2024,,2024-10-21,1000.00,,2024 General,011,C00558825,,H8IA02043,Miller-Meeks,Mariannette,Jane,,,H,IA,01,,,,,,,,
SB23,C00101105,BA11C8A790C3AE28AE6,,,CCM,Monique For Congress,,,,,,PO Box 51034,,Eugene,OR,97405,G2024,,2024-10-21,1000.00,,2024 General,011,C00856401,,H4OR04125,DeSpain,Monique,,,,H,OR,04,,,,,,,,
SB23,C00101105,V6C55FCE5628002D08AF,,,ORG,NFIB,,,,,,53 Century Blvd,Suite 250,Nashville,TN,37214,G2024,,2024-10-28,100.00,,In-Kind Reimbursement-signage at endorsement event Kevin Coughlin,011,C00853077,Coughlin For Congress,H4OH13153,Coughlin,Kevin,J.,,,H,OH,13,,,,,,,,In-Kind
SB23,C00101105,FA50FC40EA31CA6447A,,,CCM,Niemeyer For Congress,,,,,,PO Box 727,,Cedar Lake,IN,46303,G2024,,2024-10-21,1000.00,,2024 General,011,C00851972,,H4IN01210,Niemeyer,Randell,C.,,,H,IN,01,,,,,,,,
SB23,C00101105,A3648F02595336AD48F,,,CCM,Parrott For Congress,,,,,,20005 Lindenhurst Ct,,Hagerstown,MD,217429771,G2024,,2024-10-21,500.00,,2024 General,011,C00691931,,H0MD06231,Parrott,Neil,C.,,,H,MD,06,,,,,,,,
SB23,C00101105,3E7F44BBEA81F03D5FA,,,CCM,Paul Hudson For Congress,,,,,,2153 Wealthy St SE,# 107,Grand Rapids,MI,49506,G2024,,2024-10-21,500.00,,2024 General,011,C00849174,,H4MI03268,Hudson,Paul,,,,H,MI,03,,,,,,,,
SB23,C00101105,D001FB41404AE628CAB,,,CCM,Paul Junge For Congress,,,,,,17195 Silver Pkwy,408,Fenton,MI,48430,G2024,,2024-10-21,500.00,,2024 General,011,C00726687,,H0MI08141,Junge,Paul,,,,H,MI,08,,,,,,,,
SB23,C00101105,003ADFF06C971287453,,,CCM,Reddy For Kansas,,,,,,PO Box 15804,,Lenexa,KS,66285,G2024,,2024-10-21,500.00,,2024 General,011,C00845347,,H4KS03212,Reddy,Prasanth,,,,H,KS,03,,,,,,,,
SB23,C00101105,7408AC2906FF62A74C6,,,CCM,Reddy For Kansas,,,,,,PO Box 15804,,Lenexa,KS,66285,G2024,,2024-11-21,-500.00,,*VOID-Lost Check*2024 General,011,C00845347,,H4KS03212,Reddy,Prasanth,,,,H,KS,03,,,,,,,,
SB23,C00101105,3BE86FE0131E1631D5D,,,CCM,Rogers For Senate,,,,,,PO Box 132,,Saint Joseph,MI,490850132,G2024,,2024-10-21,500.00,,2024 General,011,C00849810,,S4MI00595,Rogers,Mike,J.,,,S,MI,,,,,,,,,
SB23,C00101105,977694C9833B3BE2A70,,,CCM,Sonza For Congress,,,,,,PO Box 8698,,Cincinnati,OH,45208,G2024,,2024-10-21,500.00,,2024 General,011,C00845065,,H4OH01109,Sonza,Orlando,B.,,Jr.,H,OH,01,,,,,,,,
SB23,C00101105,D7E952021EEF25B7DFE,,,CCM,Ted Cruz For Senate,,,,,,PO Box 25376,,Houston,TX,77265,G2024,,2024-10-21,1000.00,,2024 General,011,C00492785,,S2TX00312,Cruz,Ted,E.,,,S,TX,,,,,,,,,
SB23,C00101105,824CCF94A414BF182BD,,,CCM,Tim Sheehy For Montana,,,,,,PO Box 7209,,Helena,MT,59604,G2024,,2024-11-13,5000.00,,2024 General-Debt retirement only,011,C00844159,,S0MT00207,Sheehy,Tim,,,,S,MT,,,,,,,,,
SB23,C00101105,8487D2FFAA9DFBBEAEF,,,CCM,Vince Fong For Congress,,,,,,PO Box 11156,,Bakersfield,CA,93389,G2024,,2024-10-23,500.00,,2024 General,011,C00859892,,H4CA20181,Fong,Vince,,,,H,CA,20,,,,,,,,
SB23,C00101105,B97C24173FF5C0C0959,,,CCM,Vince Fong For Congress,,,,,,PO Box 11156,,Bakersfield,CA,93389,G2024,,2024-11-21,-500.00,,*VOID-Lost Check*2024 General,011,C00859892,,H4CA20181,Fong,Vince,,,,H,CA,20,,,,,,,,
