form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00483693,500121831,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-02,10.00,2024-01-02,10.00,Website Endorsement,011,,S,H4MO05234,CLEAVER,EMANUEL II,,,,H,05,MO,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121832,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-02,10.00,2024-01-02,10.00,Website Endorsement,011,,S,H2WI02124,POCAN,MARK,,,,H,02,WI,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121833,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-02,10.00,2024-01-02,10.00,Website Endorsement,011,,S,H4WI04183,MOORE,GWEN S,,,,H,04,WI,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121834,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H2CA14162,MULLIN,KEVIN,,,,H,15,CA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121835,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H4CA12055,KHANNA,ROHIT,,,,H,17,CA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121836,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H0CA32101,CHU,JUDY,,,,H,28,CA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121837,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H4CA33119,LIEU,TED,,,,H,36,CA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121838,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H4CA23011,WATERS,MAXINE MS,,,,H,43,CA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121839,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H8IL06139,CASTEN,SEAN,,,,H,06,IL,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121840,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H6IL08147,KRISHNAMOORTHI,S. RAJA,,,,H,08,IL,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121841,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H0MI03316,SCHOLTEN,HILLARY,,,,H,03,MI,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121842,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H4MI12079,DINGELL,DEBBIE,,,,H,06,MI,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121843,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H8MI13250,TLAIB,RASHIDA,,,,H,12,MI,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121844,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H0MN04049,MCCOLLUM,BETTY,,,,H,04,MN,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121845,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H8MN05239,OMAR,ILHAN,,,,H,05,MN,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121846,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H2NC02287,DAVIS,DON,,,,H,01,NC,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121847,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H0NC02125,ROSS,DEBORAH,,,,H,02,NC,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121848,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H2NC06114,FOUSHEE,VALERIE,,,,H,04,NC,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121849,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,S6OH00163,BROWN,SHERROD,,,,S,00,OH,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121850,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H2OH01194,LANDSMAN,GREG,,,,H,01,OH,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121851,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H2OH03125,BEATTY,JOYCE,,,,H,03,OH,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121852,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H2OH09031,KAPTUR,MARCY HON. M.C.,,,,H,09,OH,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121853,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,S2VA00142,KAINE,TIMOTHY MICHAEL,,,,S,00,VA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121854,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H6VA01117,SCOTT,ROBERT C,,,,H,03,VA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121855,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H4VA04066,McClellan,Jennifer,,,,H,04,VA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121856,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H4VA08224,BEYER,DONALD STERNOFF HON,,,,H,08,VA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121857,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H8VA11062,CONNOLLY,GERALD EDWARD,,,,H,11,VA,Frazier,Adrienne,,,,2024-02-15,
SE,C00483693,500121858,,,ORG,Sierra Club,,,,,,2101 Webster St,Ste 1300,Oakland,CA,946123546,P2024,,2024-01-12,10.00,2024-01-12,10.00,Website Endorsement,011,,S,H2OH11169,Brown,Shontel,,,,H,11,OH,Frazier,Adrienne,,,,2024-02-15,
