form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00458000,500454698,,,PAC,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-09-22,370.25,0.00,Credit Card Processing Fee,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454701,,,PAC,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-09-22,22.84,0.00,Credit Card Processing Fee,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500456349,,,PAC,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-09-29,396.01,0.00,Credit Card Processing Fee,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500456351,,,PAC,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-09-29,4.45,0.00,Credit Card Processing Fee,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500456844,,,PAC,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-09-30,272.98,0.00,Credit Card Processing Fee,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500456845,,,PAC,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-09-30,0.47,0.00,Credit Card Processing Fee,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451598,,,IND,,Arasi,Jacqueline,,,,105 Vosburgh Rd,,Red Hook,NY,125712254,,,2024-07-12,2495.13,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451585,,,IND,,Arasi,Jacqueline,,,,105 Vosburgh Rd,,Red Hook,NY,125712254,,,2024-07-31,2126.65,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454328,,,IND,,Arasi,Jacqueline,,,,105 Vosburgh Rd,,Red Hook,NY,125712254,,,2024-08-14,2126.65,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454343,,,IND,,Arasi,Jacqueline,,,,105 Vosburgh Rd,,Red Hook,NY,125712254,,,2024-08-31,2126.65,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457421,,,IND,,Arasi,Jacqueline,,,,105 Vosburgh Rd,,Red Hook,NY,125712254,,,2024-09-12,2126.65,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457500,,,IND,,Arasi,Jacqueline,,,,105 Vosburgh Rd,,Red Hook,NY,125712254,,,2024-09-30,2126.65,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450893,,,ORG,Ascensus Trust,,,,,,1655 43Rd St S,Ste 100,Fargo,ND,581033582,,,2024-07-08,3695.83,0.00,Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450885,,,ORG,Ascensus Trust,,,,,,1655 43Rd St S,Ste 100,Fargo,ND,581033582,,,2024-07-30,4579.83,0.00,Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450886,,,ORG,Ascensus Trust,,,,,,1655 43Rd St S,Ste 100,Fargo,ND,581033582,,,2024-07-31,4579.83,0.00,Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450884,,,ORG,Ascensus Trust,,,,,,1655 43Rd St S,Ste 100,Fargo,ND,581033582,,,2024-08-19,4579.83,0.00,Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457862,,,ORG,Ascensus Trust,,,,,,1655 43Rd St S,Ste 100,Fargo,ND,581033582,,,2024-09-03,4579.83,0.00,Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457954,,,ORG,Ascensus Trust,,,,,,1655 43Rd St S,Ste 100,Fargo,ND,581033582,,,2024-09-20,1218.75,0.00,Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450896,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-07-08,10.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450891,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-07-09,1.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450890,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-07-11,250.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450889,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-07-30,5.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450888,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-08-07,10.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450887,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-08-14,5.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454750,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-08-30,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457866,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-09-09,10.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457867,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-09-12,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457869,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-09-13,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457870,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-09-27,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451599,,,IND,,Bartus,Rebecca,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-07-12,734.57,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451614,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-07-24,5000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457928,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-09-03,5000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457956,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-09-30,5000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457957,,,ORG,"Blue Spring Strategies, LLC.",,,,,,8201 Schrider St,Apt 6,Silver Spring,MD,209104637,,,2024-09-30,4500.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451620,,,IND,,Brown,Lily,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-07-24,60.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454329,,,IND,,Brown,Lily,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-08-14,875.95,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454344,,,IND,,Brown,Lily,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-08-31,3081.94,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457422,,,IND,,Brown,Lily,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-09-12,3081.94,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457501,,,IND,,Brown,Lily,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-09-30,3081.94,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450892,,,ORG,Care First,,,,,,840 1St St NE,,Washington,DC,200650003,,,2024-07-02,11269.71,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451654,,,ORG,Care First,,,,,,840 1St St NE,,Washington,DC,200650003,,,2024-07-31,789.81,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450897,,,ORG,Care First,,,,,,840 1St St NE,,Washington,DC,200650003,,,2024-08-01,11269.71,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457863,,,ORG,Care First,,,,,,840 1St St NE,,Washington,DC,200650003,,,2024-09-04,13240.47,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457864,,,ORG,Care First,,,,,,840 1St St NE,,Washington,DC,200650003,,,2024-09-13,1053.08,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451623,,,ORG,Culture Of Giving Back,,,,,,PO Box 27,,Kittery Point,ME,039050027,,,2024-07-24,8000.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457950,,,ORG,Culture Of Giving Back,,,,,,PO Box 27,,Kittery Point,ME,039050027,,,2024-09-20,8000.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457932,,,ORG,"Everyaction, Inc.",,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-09-03,3498.00,0.00,Compliance Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457933,,,ORG,"Everyaction, Inc.",,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-09-03,4229.40,0.00,Advocacy Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457947,,,ORG,"Everyaction, Inc.",,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-09-20,4229.40,0.00,Advocacy Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457959,,,ORG,"Everyaction, Inc.",,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-09-30,3561.60,0.00,Compliance Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457935,,,ORG,"Financial Innovations, Inc.",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,,,2024-09-03,70.00,0.00,Marketing & Promotion,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450894,,,ORG,First Insurance Funding,,,,,,PO Box 7000,,Carol Stream,IL,601977000,,,2024-07-09,2920.82,0.00,Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500450895,,,ORG,First Insurance Funding,,,,,,PO Box 7000,,Carol Stream,IL,601977000,,,2024-07-09,2199.27,0.00,Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451615,,,ORG,First Insurance Funding,,,,,,PO Box 7000,,Carol Stream,IL,601977000,,,2024-07-24,2199.27,0.00,Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454748,,,ORG,First Insurance Funding,,,,,,PO Box 7000,,Carol Stream,IL,601977000,,,2024-08-07,1338.77,0.00,Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457865,,,ORG,First Insurance Funding,,,,,,PO Box 7000,,Carol Stream,IL,601977000,,,2024-09-09,3538.04,0.00,Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451600,,,IND,,Freeman,Sarah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-07-12,1907.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451586,,,IND,,Freeman,Sarah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-07-31,1907.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454330,,,IND,,Freeman,Sarah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-08-14,1907.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454345,,,IND,,Freeman,Sarah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-08-31,1907.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457423,,,IND,,Freeman,Sarah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-09-12,1907.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457502,,,IND,,Freeman,Sarah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-09-30,1907.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451601,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-07-12,3960.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451624,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-07-23,648.00,0.00,Reimbursement - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451627,500451624,SB21B,ORG,Amazon.Com,,,,,,1516 2Nd Ave,,Seattle,WA,981011543,,,2024-07-23,100.69,0.00,Office Supplies Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451628,500451624,SB21B,ORG,Amazon.Com,,,,,,1516 2Nd Ave,,Seattle,WA,981011543,,,2024-07-23,24.57,0.00,Office Supplies Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451629,500451624,SB21B,ORG,Amtrak,,,,,,40 Massachusetts Ave NE,,Washington,DC,200024225,,,2024-07-23,102.00,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451630,500451624,SB21B,ORG,Amtrak,,,,,,40 Massachusetts Ave NE,,Washington,DC,200024225,,,2024-07-23,56.00,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451631,500451624,SB21B,ORG,Amtrak,,,,,,40 Massachusetts Ave NE,,Washington,DC,200024225,,,2024-07-23,152.25,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451632,500451624,SB21B,ORG,Amtrak,,,,,,40 Massachusetts Ave NE,,Washington,DC,200024225,,,2024-07-23,51.00,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451633,500451624,SB21B,ORG,Bistrot Du Coin,,,,,,1738 Connecticut Ave NW,,Washington,DC,200091103,,,2024-07-23,49.07,0.00,Meals Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451634,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,14.92,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451635,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,2.60,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451636,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,0.80,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451637,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,2.80,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451638,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,0.80,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451639,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,0.30,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451640,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,1.90,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451641,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,0.80,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451642,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,3.90,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451643,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,2.90,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451644,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,1.20,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451645,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,1.10,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451646,500451624,SB21B,ORG,Lyft,,,,,,548 Market St,Ste 68514,San Francisco,CA,941045401,,,2024-07-23,1.27,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451647,500451624,SB21B,ORG,The Coupe,,,,,,3415 11Th St NW,,Washington,DC,200102005,,,2024-07-23,25.78,0.00,Meals Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451648,500451624,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-07-23,14.92,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451649,500451624,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-07-23,12.56,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451650,500451624,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-07-23,15.64,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451651,500451624,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-07-23,8.23,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500451587,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-07-31,3960.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454331,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-08-14,3960.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500454346,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-08-31,3960.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457424,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-09-12,3960.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500457503,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-09-30,3960.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500451602,,,IND,,Hackett,Sawyer,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-07-12,1069.58,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
