form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00796045,SB.32,SB.21,SB21B,ORG,AUDIBLE,,,,,,1 WASHINGTONPARK,,NEWARK,NJ,03122,,,2024-10-07,14.95,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.33,SB.21,SB21B,ORG,DALLAS MORNING NEWS,,,,,,1954 COMMERCE,,DALLAS,TX,75201,,,2024-10-07,30.03,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.22,SB.21,SB21B,ORG,FREE CONFERENCE CALL,,,,,,4300 EAST PACIFIC COAST HWY,,LONG BEACH,CA,90804,,,2024-10-07,3.95,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.23,SB.21,SB21B,ORG,GODADDY.COM,,,,,,2155 EAST GODADDY WAY,,TEMPE,AZ,85284,,,2024-10-07,24.16,,WEB SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.31,SB.21,SB21B,ORG,GOOGLE,,,,,,1600 AMPHITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,,,2024-10-07,66.33,,WEB SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.30,SB.21,SB21B,ORG,HOUSTON CHRONICLE,,,,,,4747 SOUTH WEST FWY,,HOUSTON,TX,77027,,,2024-10-07,19.96,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.29,SB.21,SB21B,ORG,MAILCHIMP,,,,,,675 PONCE DE LEON AVE NORTH EAST S,,ATLANTA,GA,30308,,,2024-10-07,63.96,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.28,SB.21,SB21B,ORG,RINGCENTRAL INC,,,,,,20 DAVIS DRIVE,,BELMONT,CA,94002,,,2024-10-07,37.90,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.27,SB.21,SB21B,ORG,STAR TELEGRAM,,,,,,808 THROCKMORTON ST,,FORT WORTH,TX,76102,,,2024-10-07,31.99,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.26,SB.21,SB21B,ORG,THE LODGE AT BLUE SKY LLC,,,,,,27649 OLD LINCOLN HIGHWAY,,WANSHIP,UT,84017,,,2024-10-07,4805.85,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.25,SB.21,SB21B,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,,2024-10-07,2273.95,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.24,SB.21,SB21B,ORG,WP ENGINE,,,,,,504 LAVACA ST SUITE 1000,,AUSTIN,TX,78701,,,2024-10-07,150.00,,SUBSCRIPTIONS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00796045,SB.8,,,ORG,SOLUTIONS FOR FUNDRAISING IN TEXAS LLC,,,,,,1505 ELM STREET #1601,,DALLAS,TX,75201,,,2024-10-07,330723.74,,FINANCE CONSULTING/TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.5,,,ORG,ANEDOT INC,,,,,,1340 POYDRAS STREET SUITE 1770,,NEW ORLEANS,LA,70112,,,2024-10-09,2184.00,,CREDIT CARD MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.10,,,ORG,APEX CAMPAIGN SERVICES LLC,,,,,,2825 E. COTTONWOOD PKWY SUITE 500,,SALT LAKE CITY,UT,84121,,,2024-10-09,19500.00,,MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB21B.26948,,,ORG,RIDA DEVELOPMENT CORPORATION,,,,,,1777 WALKER STREET SUITE 501,,HOUSTON,TX,770105023,,,2024-10-09,10573.00,,IN-KIND CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,INKIND- TRAVEL
SB21B,C00796045,SB.7,,,ORG,TAG LLC,,,,,,PO BOX 1243,,ALEXANDRIA,VA,22313,,,2024-10-09,409029.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.11,,,ORG,CATAMARAN CONSULTING,,,,,,1920 HILLHURST AVE #1159,,LOS ANGELES,CA,90027,,,2024-10-10,1500.00,,MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.19,,,ORG,CATAMARAN CONSULTING,,,,,,1920 HILLHURST AVE #1159,,LOS ANGELES,CA,90027,,,2024-10-10,1754.28,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.17,,,ORG,RED OAK STRATEGIC LLC,,,,,,312 CALVERT AVENUE,,ALEXANDRIA,VA,22301,,,2024-10-10,119862.75,,SURVEY RESEARCH,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.9,,,ORG,THE GOBER GROUP PLLC,,,,,,PO BOX 341016,,AUSTIN,TX,78734,,,2024-10-10,1810.50,,LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.18,,,ORG,WPAI,,,,,,1900 E 15TH STREET STE 600A,,EDMOND,OK,73013,,,2024-10-10,66780.00,,SURVEY RESEARCH,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB.20,,,ORG,ADVANCED AVIATION TEAM,,,,,,4201 WILSON BLVD 3RD FLOOR,,ARLINGTON,VA,22203,,,2024-10-11,29093.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00796045,SB21B.26981,,,ORG,"JUPITER GLOBAL INVESTMENTS, LLC",,,,,,801 BRICKELL AVENUE,,MIAMI,FL,331312951,,,2024-10-11,5045.00,,IN-KIND CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,INKIND- TRAVEL
SB21B,C00796045,SB.16,,,ORG,HILDALGO COUNTY REPUBLICAN PARTY,,,,,,2900 S JACKSON ROAD SUITE 100,,MCALLEN,TX,78503,,,2024-10-16,50.00,,STORAGE,,,,,,,,,,,,,  ,,,,,,,
