form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00764233,500061199,,,PAC,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,PO Box 75357,,Washington,DC,200130357,,,2023-05-18,5000.00,0.00,Contribution,,C00147512,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,,,,,,,,,,,,
SB23,C00764233,500061202,,,PAC,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,,,,,,PO Box 33079,,Washington,DC,200330079,,,2023-06-01,5000.00,0.00,Contribution,,C00513176,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,,,,,,,,,,,,,,,,,
SB23,C00764233,500061204,,,PTY,DCCC,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,,,2023-06-12,15000.00,0.00,Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00764233,500061203,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-06-08,15000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00764233,500061194,,,PAC,ELECT DEMOCRATIC WOMEN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-05-02,5000.00,0.00,Contribution,,C00685297,ELECT DEMOCRATIC WOMEN,,,,,,,,,,,,,,,,,
SB23,C00764233,500059743,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,545 E Town St,,Columbus,OH,432154801,P2024,,2023-03-08,5000.00,0.00,Contribution,,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB23,C00764233,500061198,,,PAC,EQUALITY PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2023-05-18,5000.00,0.00,Contribution,,C00550970,EQUALITY PAC,,,,,,,,,,,,,,,,,
SB23,C00764233,500062024,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,P2024,,2023-06-26,2500.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00764233,500059901,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,PO Box 1487,,Waterbury,CT,067211487,P2024,,2023-03-08,5000.00,0.00,Contribution,,C00677898,,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,
SB23,C00764233,500059900,,,CCM,FRIENDS OF LUCY MCBATH,,,,,,375 Rockbridge Rd NW,Ste Pm 172,Lilburn,GA,300476070,P2024,,2023-03-08,5000.00,0.00,Contribution,,C00672295,,,MCBATH,LUCIA,MS.,,,H,GA,07,,,,,,,,
SB23,C00764233,500059914,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2023-03-28,2500.00,0.00,Contribution,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00764233,500059921,,,CCM,GREG CASAR FOR CONGRESS,,,,,,PO Box 301923,,Austin,TX,787030033,P2024,,2023-03-30,2500.00,0.00,Contribution,,C00791897,,,Casar,Greg,,,,H,TX,35,,,,,,,,
SB23,C00764233,500062020,,,CCM,JARED MOSKOWITZ FOR CONGRESS,,,,,,PO Box 8784,,Coral Springs,FL,330758784,P2024,,2023-06-26,2500.00,0.00,Contribution,,C00807628,,,MOSKOWITZ,JARED,,,,H,FL,23,,,,,,,,
SB23,C00764233,500059740,,,CCM,JOE MORELLE FOR CONGRESS,,,,,,PO Box 90914,,Rochester,NY,146090914,P2024,,2023-01-31,5000.00,0.00,Contribution,,C00675108,,,MORELLE,JOSEPH,D,,,H,NY,25,,,,,,,,
SB23,C00764233,500059899,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO Box 7142,,Boulder,CO,803067142,P2024,,2023-02-28,2500.00,0.00,Contribution,,C00648253,,,NEGUSE,JOSEPH,,,,H,CO,02,,,,,,,,
SB23,C00764233,500059903,,,CCM,JUDY CHU FOR CONGRESS,,,,,,16633 Ventura Blvd,Ste 1008,Encino,CA,914361856,P2024,,2023-03-20,2500.00,0.00,Contribution,,C00458125,,,CHU,JUDY,,,,H,CA,28,,,,,,,,
SB23,C00764233,500061219,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 413,,Cincinnati,OH,452010413,P2024,,2023-06-30,2500.00,0.00,Contribution,,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00764233,500059741,,,CCM,LAUREN UNDERWOOD FOR CONGRESS,,,,,,13400 S Route 59,Unit 116,Plainfield,IL,605855830,P2024,,2023-03-08,5000.00,0.00,Contribution,,C00652719,,,UNDERWOOD,LAUREN,,,,H,IL,14,,,,,,,,
SB23,C00764233,500059742,,,CCM,LISA BLUNT ROCHESTER FOR CONGRESS,,,,,,PO Box 9767,,Wilmington,DE,198090767,P2024,,2023-03-08,5000.00,0.00,Contribution,,C00590778,,,BLUNT ROCHESTER,Lisa,,,,H,DE,00,,,,,,,,
SB23,C00764233,500062025,,,CCM,LORI TRAHAN FOR CONGRESS COMMITTEE,,,,,,PO Box 1161,,Lowell,MA,018531161,P2023,,2023-06-30,2500.00,0.00,Contribution,,C00655647,,,Trahan,Lori,,,,H,MA,03,,,,,,,,
SB23,C00764233,500059920,,,CCM,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,PO Box 50084,,Fort Worth,TX,761050084,P2024,,2023-03-29,5000.00,0.00,Contribution,,C00506832,,,VEASEY,MARC,ALLISON,,,H,TX,33,,,,,,,,
SB23,C00764233,500059918,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,P2024,,2023-03-28,2500.00,0.00,Contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00764233,500058149,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,P2024,,2022-12-07,2500.00,0.00,Contribution,,C00434563,,,HEINRICH,MARTIN,,,,S,NM,00,,,,,,,X,* See 2022 Year-End Report
SB23,C00764233,500064682,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,P2024,,2023-06-30,-2500.00,0.00,Redesignation - Contribution 12/7/2022,,C00434563,,,HEINRICH,MARTIN,,,,S,NM,00,,,,,,,X,*
SB23,C00764233,500064683,500058149,SB23,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2023-06-30,2500.00,0.00,Redesignation - Contribution 12/7/2022,,C00434563,,,HEINRICH,MARTIN,,,,S,NM,00,,,,,,,X,*
SB23,C00764233,500059922,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2023-03-30,2500.00,0.00,Contribution,,C00434563,,,HEINRICH,MARTIN,,,,S,NM,00,,,,,,,,
SB23,C00764233,500061220,,,CCM,Mary Peltola For Alaska,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,P2024,,2023-06-30,2500.00,0.00,Contribution,011,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,,
SB23,C00764233,500061195,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-05-10,5000.00,0.00,Contribution,,C00412304,,,TESTER,R.,JON,,,S,MT,00,,,,,,,,
SB23,C00764233,500061196,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2023-05-10,5000.00,0.00,Contribution,,C00412304,,,TESTER,R.,JON,,,S,MT,00,,,,,,,,
SB23,C00764233,500059907,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-03-20,2500.00,0.00,Contribution,,C00668228,,,HORSFORD,STEVEN,ALEXZANDER,,,H,NV,04,,,,,,,,
SB23,C00764233,500062018,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-06-20,2500.00,0.00,Contribution,,C00668228,,,HORSFORD,STEVEN,ALEXZANDER,,,H,NV,04,,,,,,,,
SB23,C00764233,500059910,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,P2024,,2023-03-28,2500.00,0.00,Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00764233,500059909,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2023-03-23,1000.00,0.00,Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00764233,500059736,,,CCM,PETERS FOR MICHIGAN,,,,,,PO Box 32072,,Detroit,MI,482320072,P2024,,2023-01-27,5000.00,0.00,Contribution,,C00437889,,,PETERS,GARY,,,,H,MI,14,,,,,,,,
SB23,C00764233,500059904,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,PO Box 1290,,Santa Barbara,CA,931021290,P2024,,2023-03-20,2500.00,0.00,Contribution,,C00576041,,,CARBAJAL,SALUD,O.,,,H,CA,24,,,,,,,,
SB23,C00764233,500061223,,,CCM,SARA JACOBS FOR CONGRESS,,,,,,PO Box 120085,,San Diego,CA,921120085,P2024,,2023-06-30,2500.00,0.00,Contribution,,C00719559,,,Jacobs,Sara,,,,H,CA,51,,,,,,,,
SB23,C00764233,500059908,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-03-23,1000.00,0.00,Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00764233,500062021,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-06-26,2500.00,0.00,Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00764233,500059739,,,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,P2024,,2023-01-31,1000.00,0.00,Contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00764233,500059913,,,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,P2024,,2023-03-28,2500.00,0.00,Contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00764233,500061222,,,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Num 303,Shawnee,KS,662163800,P2024,,2023-06-30,1000.00,0.00,Contribution,,C00670034,,,DAVIDS,SHARICE,,,,H,KS,03,,,,,,,,
SB23,C00764233,500059915,,,CCM,SPANBERGER FOR CONGRESS,,,,,,PO Box 3121,,Glen Allen,VA,230583121,P2024,,2023-03-28,2500.00,0.00,Contribution,,C00649913,,,SPANBERGER,ABIGAIL,,,,H,VA,07,,,,,,,,
SB23,C00764233,500059936,,,PAC,STOP GUN VIOLENCE PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2023-03-31,2500.00,0.00,Contribution,011,C00819912,STOP GUN VIOLENCE PAC,,,,,,,,,,,,,,,,,
SB23,C00764233,500059911,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,P2024,,2023-03-28,2500.00,0.00,Contribution,,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00764233,500061221,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste Pm 215,Las Vegas,NV,891481732,P2024,,2023-06-30,5000.00,0.00,Contribution,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00764233,500059906,,,CCM,TERESA FOR ALL,,,,,,PO Box 2675,,Santa Fe,NM,875042675,P2024,,2023-03-20,2500.00,0.00,Contribution,,C00704049,,,LEGER FERNANDEZ,TERESA,,,,H,NM,03,,,,,,,,
SB23,C00764233,500061200,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,PO Box 1964,,Birmingham,AL,352011964,P2024,,2023-05-30,5000.00,0.00,Contribution,,C00458976,,,SEWELL,TERRI,A.,,,H,AL,07,,,,,,,,
SB23,C00764233,500059902,,,CCM,TORRES FOR CONGRESS,,,,,,PO Box 580303,,Bronx,NY,104580714,P2024,,2023-03-20,2500.00,0.00,Contribution,,C00699744,,,TORRES,RITCHIE,JOHN,,,H,NY,15,,,,,,,,
SB23,C00764233,500059905,,,CCM,VERONICA ESCOBAR FOR CONGRESS,,,,,,PO Box 3961,,El Paso,TX,799233961,P2024,,2023-03-20,2500.00,0.00,Contribution,,C00653923,,,ESCOBAR,VERONICA,,,,H,TX,16,,,,,,,,
SB23,C00764233,500062022,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,PO Box 6282,,Corona,CA,928786282,P2024,,2023-06-26,5000.00,0.00,Contribution,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
