form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00836346,EB519,,,ORG,ActBlue Technical Services,,,,,,366 Sommer Street,,Somerville,MA,02144,,,2024-03-03,1107.49,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB534,,,ORG,ActBlue Technical Services,,,,,,366 Sommer Street,,Somerville,MA,02144,,,2024-03-10,1753.99,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB540,,,ORG,ActBlue Technical Services,,,,,,366 Sommer Street,,Somerville,MA,02144,,,2024-03-17,1817.63,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB550,,,ORG,ActBlue Technical Services,,,,,,366 Sommer Street,,Somerville,MA,02144,,,2024-03-24,1963.62,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB562,,,ORG,ActBlue Technical Services,,,,,,366 Sommer Street,,Somerville,MA,02144,,,2024-03-31,2895.45,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB424,,,ORG,"Aisle 518 Strategies, LLC",,,,,,"2045 W. Grand Avenue, Suite B #316",,Chicago,IL,60612,,,2024-01-03,20000.00,,Campaign Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB425,,,ORG,"Aisle 518 Strategies, LLC",,,,,,"2045 W. Grand Avenue, Suite B #316",,Chicago,IL,60612,,,2024-01-03,22.79,,Text Messages,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB467,,,ORG,"Aisle 518 Strategies, LLC",,,,,,"2045 W. Grand Avenue, Suite B #316",,Chicago,IL,60612,,,2024-02-06,20000.00,,Campaign Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB490,,,IND,,Aliotti,Elise,,,,162 Brady Court,,Sacramento,CA,95820,P2024,,2024-02-12,34.68,,Office Supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB488,,,IND,,Aliotti,Elise,,,,162 Brady Court,,Sacramento,CA,95820,P2024,,2024-02-12,1108.20,,Travel Expenses,002,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,XB88EB488,EB488,SB21B,ORG,InterContinental San Francisco,,,,,,888 Howard Street,,San Francisco,CA,94103,P2024,,2024-02-12,413.82,,Travel Expenses,002,,,,,,,,,,,,"Aliotti, Elise",162 Brady Court,,Sacramento,CA,95820,X,
SB21B,C00836346,XB87EB488,EB488,SB21B,ORG,Wynn Hotel,,,,,,3131 Las Vegas Blvd. S,,Las Vegas,NV,89109,P2024,,2024-02-12,510.31,,Travel Expenses,002,,,,,,,,,,,,"Aliotti, Elise",162 Brady Court,,Sacramento,CA,95820,X,
SB21B,C00836346,EB489,,,IND,,Aliotti,Elise,,,,162 Brady Court,,Sacramento,CA,95820,P2024,,2024-02-12,68.07,,Food/Beverages,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB546,,,ORG,American Express,,,,,,200 Vesey Street,,New York,NY,10281,,,2024-03-20,1686.90,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,XB103EB546,EB546,SB21B,ORG,American Airlines,,,,,,P.O. Box 619616,,Dallas,TX,75261,,,2024-03-20,490.60,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB118EB546,EB546,SB21B,ORG,American Airlines,,,,,,P.O. Box 619616,,Dallas,TX,75261,,,2024-03-20,38.00,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB104EB546,EB546,SB21B,ORG,Southwest Airlines,,,,,,6900 Airport Blvd.,,Sacramento,CA,95837,,,2024-03-20,169.98,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB119EB546,EB546,SB21B,ORG,Southwest Airlines,,,,,,6900 Airport Blvd.,,Sacramento,CA,95837,,,2024-03-20,316.98,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB121EB546,EB546,SB21B,ORG,The Battery - San Fransisco,,,,,,717 Battery Street,,San Francisco,CA,94111,,,2024-03-20,78.44,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB122EB546,EB546,SB21B,ORG,The Battery - San Fransisco,,,,,,717 Battery Street,,San Francisco,CA,94111,,,2024-03-20,169.48,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB114EB546,EB546,SB21B,ORG,Uber,,,,,,"1455 Market Street, #400",,San Francisco,CA,94103,,,2024-03-20,11.95,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB115EB546,EB546,SB21B,ORG,Uber,,,,,,"1455 Market Street, #400",,San Francisco,CA,94103,,,2024-03-20,12.30,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB116EB546,EB546,SB21B,ORG,Uber,,,,,,"1455 Market Street, #400",,San Francisco,CA,94103,,,2024-03-20,17.98,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB117EB546,EB546,SB21B,ORG,Uber,,,,,,"1455 Market Street, #400",,San Francisco,CA,94103,,,2024-03-20,50.88,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB113EB546,EB546,SB21B,ORG,Uber,,,,,,"1455 Market Street, #400",,San Francisco,CA,94103,,,2024-03-20,11.74,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB106EB546,EB546,SB21B,ORG,United Airlines,,,,,,"233 S. Wacker Drive, #430",,Chicago,IL,60606,,,2024-03-20,10.00,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB107EB546,EB546,SB21B,ORG,United Airlines,,,,,,"233 S. Wacker Drive, #430",,Chicago,IL,60606,,,2024-03-20,10.00,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB108EB546,EB546,SB21B,ORG,United Airlines,,,,,,"233 S. Wacker Drive, #430",,Chicago,IL,60606,,,2024-03-20,10.00,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB111EB546,EB546,SB21B,ORG,United Airlines,,,,,,"233 S. Wacker Drive, #430",,Chicago,IL,60606,,,2024-03-20,10.00,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB112EB546,EB546,SB21B,ORG,United Airlines,,,,,,"233 S. Wacker Drive, #430",,Chicago,IL,60606,,,2024-03-20,10.00,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB110EB546,EB546,SB21B,ORG,"ViaSat, Inc.",,,,,,6155 El Camino Real,,Carlsbad,CA,92009,,,2024-03-20,19.00,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB109EB546,EB546,SB21B,ORG,"ViaSat, Inc.",,,,,,6155 El Camino Real,,Carlsbad,CA,92009,,,2024-03-20,19.00,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,XB120EB546,EB546,SB21B,ORG,Wynn Hotel,,,,,,3131 Las Vegas Blvd. S,,Las Vegas,NV,89109,,,2024-03-20,82.87,,Travel Expenses,002,,,,,,,,,,,,American Express,200 Vesey Street,,New York,NY,10281,X,
SB21B,C00836346,EB487,,,ORG,"Avalara, Inc.",,,,,,Dept CH 16781,,Palatine,IL,60055,,,2024-02-12,250.00,,Tax Compliance Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB431,,,ORG,"Bertolina & Barnato, Inc.",,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,,,2024-01-08,5000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB466,,,ORG,"Bertolina & Barnato, Inc.",,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,,,2024-02-05,5000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB515,,,ORG,"Bertolina & Barnato, Inc.",,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,,,2024-03-01,5000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB417,,,ORG,"Blue Wave Political Partners, LLC",,,,,,"401 2nd Avenue South, Suite 303",,Seattle,WA,98104,,,2024-01-02,7000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB495,,,ORG,"Blue Wave Political Partners, LLC",,,,,,"401 2nd Avenue South, Suite 303",,Seattle,WA,98104,,,2024-02-15,7000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB517,,,ORG,"Blue Wave Political Partners, LLC",,,,,,"401 2nd Avenue South, Suite 303",,Seattle,WA,98104,,,2024-03-04,7000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB444,,,ORG,Bumperactive,,,,,,5907 Burnet Road,,Austin,TX,78757,,,2024-01-16,118.32,,Web Store Merchandise,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB475,,,ORG,Bumperactive,,,,,,5907 Burnet Road,,Austin,TX,78757,,,2024-02-08,101.02,,Web Store Merchandise,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB536,,,ORG,Bumperactive,,,,,,5907 Burnet Road,,Austin,TX,78757,,,2024-03-15,98.07,,Web Store Merchandise,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB508,,,IND,,Chatalas,Hannah,,,,313 1/2 North Rampart Blvd.,,Los Angeles,CA,90026,,,2024-02-27,1715.75,,Travel Expenses,002,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,XB100EB508,EB508,SB21B,ORG,Southwest Airlines,,,,,,6900 Airport Blvd.,,Sacramento,CA,95837,,,2024-02-27,1576.92,,Travel Expenses,002,,,,,,,,,,,,"Chatalas, Hannah",313 1/2 North Rampart Blvd.,,Los Angeles,CA,90026,X,
SB21B,C00836346,EB426,,,ORG,Deane & Company,,,,,,"1700 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2024-01-04,3997.52,,Reporting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB469,,,ORG,Deane & Company,,,,,,"1700 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2024-02-07,3625.00,,Reporting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB516,,,ORG,Deane & Company,,,,,,"1700 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2024-03-04,3576.45,,Reporting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB502,,,IND,,Elliott,Jason,,,,517 41st Street,,Sacramento,CA,95819,,,2024-02-27,31022.52,,Travel Expenses,002,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,XB89EB502,EB502,SB21B,ORG,Encore Las Vegas,,,,,,3131 Las Vegas Blvd. South,,Las Vegas,NV,89109,,,2024-02-27,16178.12,,Travel Expenses,002,,,,,,,,,,,,"Elliott, Jason",517 41st Street,,Sacramento,CA,95819,X,
SB21B,C00836346,XB90EB502,EB502,SB21B,ORG,"Fan Experiences, LLC",,,,,,1340 Palmetto Avenue,,Winter Park,FL,32789,,,2024-02-27,14825.88,,Travel Expenses,002,,,,,,,,,,,,"Elliott, Jason",517 41st Street,,Sacramento,CA,95819,X,
SB21B,C00836346,EB503,,,IND,,Elliott,Jason,,,,517 41st Street,,Sacramento,CA,95819,,,2024-02-27,73.51,,Office Supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB504,,,IND,,Elliott,Jason,,,,517 41st Street,,Sacramento,CA,95819,,,2024-02-27,3571.90,,Food/Beverages,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,XB93EB504,EB504,SB21B,ORG,Allegro,,,,,,3131 Las Vegas Blvd. S,,Las Vegas,NV,89109,,,2024-02-27,592.36,,Food/Beverages,001,,,,,,,,,,,,"Elliott, Jason",517 41st Street,,Sacramento,CA,95819,X,
SB21B,C00836346,XB91EB504,EB504,SB21B,ORG,Encore Las Vegas,,,,,,3131 Las Vegas Blvd. South,,Las Vegas,NV,89109,,,2024-02-27,893.64,,Food/Beverages,001,,,,,,,,,,,,"Elliott, Jason",517 41st Street,,Sacramento,CA,95819,X,
SB21B,C00836346,XB92EB504,EB504,SB21B,ORG,Lakeside,,,,,,3131 Las Vegas Blvd. South,,Las Vegas,NV,89109,,,2024-02-27,1700.00,,Food/Beverages,001,,,,,,,,,,,,"Elliott, Jason",517 41st Street,,Sacramento,CA,95819,X,
SB21B,C00836346,EB505,,,IND,,Elliott,Jason,,,,517 41st Street,,Sacramento,CA,95819,,,2024-02-27,1936.04,,Travel Expenses,002,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,XB94EB505,EB505,SB21B,ORG,American Airlines,,,,,,P.O. Box 619616,,Dallas,TX,75261,,,2024-02-27,1149.06,,Travel Expenses,002,,,,,,,,,,,,"Elliott, Jason",517 41st Street,,Sacramento,CA,95819,X,
SB21B,C00836346,XB95EB505,EB505,SB21B,ORG,United Airlines,,,,,,"233 S. Wacker Drive, #430",,Chicago,IL,60606,,,2024-02-27,549.30,,Travel Expenses,002,,,,,,,,,,,,"Elliott, Jason",517 41st Street,,Sacramento,CA,95819,X,
SB21B,C00836346,EB418,,,ORG,"HSC, Inc.",,,,,,"3371 Glendale Blvd., #495",,Los Angeles,CA,90039,,,2024-01-02,2000.00,,Polling,005,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB468,,,ORG,"HSC, Inc.",,,,,,"3371 Glendale Blvd., #495",,Los Angeles,CA,90039,,,2024-02-06,2000.00,,Polling,005,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB526,,,ORG,"HSC, Inc.",,,,,,"3371 Glendale Blvd., #495",,Los Angeles,CA,90039,,,2024-03-05,2000.00,,Polling,005,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB450,,,ORG,"NGP VAN dba EveryAction, Inc.",,,,,,655 15th Street NW,,Washington,DC,20005,,,2024-01-19,45500.00,,Website/Database,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB509,,,ORG,"NGP VAN dba EveryAction, Inc.",,,,,,655 15th Street NW,,Washington,DC,20005,,,2024-02-27,48250.00,,Website/Database,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB535,,,ORG,"NGP VAN dba EveryAction, Inc.",,,,,,655 15th Street NW,,Washington,DC,20005,,,2024-03-12,2250.00,,Website/Database,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB552,,,ORG,"NGP VAN dba EveryAction, Inc.",,,,,,655 15th Street NW,,Washington,DC,20005,,,2024-03-27,48000.00,,Website/Database,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB476,,,ORG,"Olson Remcho, LLP",,,,,,"555 Capitol Mall, Suite 400",,Sacramento,CA,95814,,,2024-02-08,1404.00,,Legal Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB507,,,IND,,Prizmich,Abigail,,,,309 Santa Ynez Way,,Sacramento,CA,95816,,,2024-02-27,384.37,,Food/Beverages,001,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB506,,,IND,,Prizmich,Abigail,,,,309 Santa Ynez Way,,Sacramento,CA,95816,,,2024-02-27,3421.88,,Travel Expenses,002,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,XB99EB506,EB506,SB21B,ORG,Encore Las Vegas,,,,,,3131 Las Vegas Blvd. South,,Las Vegas,NV,89109,,,2024-02-27,395.70,,Travel Expenses,002,,,,,,,,,,,,"Prizmich, Abigail",309 Santa Ynez Way,,Sacramento,CA,95816,X,
SB21B,C00836346,XB98EB506,EB506,SB21B,ORG,"Graduate Columbia, S.C.",,,,,,1619 Pendleton Street,,Columbia,SC,29201,,,2024-02-27,418.41,,Travel Expenses,002,,,,,,,,,,,,"Prizmich, Abigail",309 Santa Ynez Way,,Sacramento,CA,95816,X,
SB21B,C00836346,XB96EB506,EB506,SB21B,ORG,Hyatt Regency Savannah,,,,,,2 W. Bay Street,,Savannah,GA,31401,,,2024-02-27,279.87,,Travel Expenses,002,,,,,,,,,,,,"Prizmich, Abigail",309 Santa Ynez Way,,Sacramento,CA,95816,X,
SB21B,C00836346,XB97EB506,EB506,SB21B,ORG,Perry Lane Hotel,,,,,,256 E. Perry Lane Street,,Savannah,GA,31401,,,2024-02-27,1100.54,,Travel Expenses,002,,,,,,,,,,,,"Prizmich, Abigail",309 Santa Ynez Way,,Sacramento,CA,95816,X,
SB21B,C00836346,XB102EB506,EB506,SB21B,ORG,Southwest Airlines,,,,,,6900 Airport Blvd.,,Sacramento,CA,95837,,,2024-02-27,273.98,,Travel Expenses,002,,,,,,,,,,,,"Prizmich, Abigail",309 Santa Ynez Way,,Sacramento,CA,95816,X,
SB21B,C00836346,XB101EB506,EB506,SB21B,ORG,United Airlines,,,,,,"233 S. Wacker Drive, #430",,Chicago,IL,60606,,,2024-02-27,582.60,,Travel Expenses,002,,,,,,,,,,,,"Prizmich, Abigail",309 Santa Ynez Way,,Sacramento,CA,95816,X,
SB21B,C00836346,EB422,,,ORG,"SGR Consulting, LLC",,,,,,"465 California Street, Suite 425",,San Francisco,CA,94104,,,2024-01-03,7000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB461,,,ORG,"SGR Consulting, LLC",,,,,,"465 California Street, Suite 425",,San Francisco,CA,94104,,,2024-02-01,7000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB510,,,ORG,"SGR Consulting, LLC",,,,,,"465 California Street, Suite 425",,San Francisco,CA,94104,,,2024-02-28,7000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB538,,,ORG,"SGR Consulting, LLC",,,,,,"465 California Street, Suite 425",,San Francisco,CA,94104,,,2024-03-18,5939.84,,Travel Expenses,002,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB551,,,ORG,"SGR Consulting, LLC",,,,,,"465 California Street, Suite 425",,San Francisco,CA,94104,,,2024-03-25,7000.00,,Fundraising Consulting,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB527,,,ORG,"SnapStream Media, Inc.",,,,,,"9450 SW. Gemini Drive, PMB 19507",,Beaverton,OR,97008,,,2024-03-05,39255.00,,Media Buy,004,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB448,,,ORG,"TruVerse, Inc. dba Amplify.ai",,,,,,"221 Main Street, Suite 324",,Los Altos,CA,94023,,,2024-01-19,5166.33,,Text Messages,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB460,,,ORG,"TruVerse, Inc. dba Amplify.ai",,,,,,"221 Main Street, Suite 324",,Los Altos,CA,94023,,,2024-01-29,7073.51,,Text Messages,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB486,,,ORG,"TruVerse, Inc. dba Amplify.ai",,,,,,"221 Main Street, Suite 324",,Los Altos,CA,94023,,,2024-02-12,9552.78,,Text Messages,003,,,,,,,,,,,,,,,,,,,
SB21B,C00836346,EB529,,,ORG,"TruVerse, Inc. dba Amplify.ai",,,,,,"221 Main Street, Suite 324",,Los Altos,CA,94023,,,2024-03-07,388.53,,Text Messages,003,,,,,,,,,,,,,,,,,,,
