form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00418897,500011512,,,ORG,Backstory Strategies LLC,,,,,,1010 8th St NE,# 1,Washington,DC,200023621,,,2024-09-16,83925.86,0.00,IE Not Yet Disseminated,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011539,,,ORG,Backstory Strategies LLC,,,,,,1010 8th St NE,# 1,Washington,DC,200023621,,,2024-09-20,10049.09,0.00,IE Not Yet Disseminated,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011540,,,ORG,Backstory Strategies LLC,,,,,,1010 8th St NE,# 1,Washington,DC,200023621,,,2024-09-20,9861.02,0.00,IE Not Yet Disseminated,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011541,,,ORG,Backstory Strategies LLC,,,,,,1010 8th St NE,# 1,Washington,DC,200023621,,,2024-09-20,9662.11,0.00,IE Not Yet Disseminated,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011608,,,ORG,Bank of America,,,,,,100 N Tryon St,,Charlotte,NC,282022135,,,2024-09-16,164.24,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011510,,,ORG,Dovetail Strategies LLC,,,,,,PO Box 10572,,Portland,OR,972960572,,,2024-09-16,10000.00,0.00,Strategic Management Consulting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011587,,,ORG,Dovetail Strategies LLC,,,,,,PO Box 10572,,Portland,OR,972960572,,,2024-09-30,75000.00,0.00,Strategic Management Consulting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011500,,,COM,Elect Stu Green,,,,,,332 Main St,,Andover,NH,032163529,,,2024-09-16,1999.99,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011501,,,COM,Friends of Matt McLaughlin,,,,,,12 Briar Rd,,Bedford,NH,031104912,,,2024-09-16,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011499,,,COM,Friends of Thomas Day,,,,,,2743 N Wolcott Ave,Unit 42,Chicago,IL,606144452,,,2024-09-16,2500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011421,,,ORG,Greg Schultz LLC,,,,,,2125 14th St NW,Apt 315,Washington,DC,200097598,,,2024-09-03,10000.00,0.00,Fundraising and Political Strategy Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011478,,,ORG,Here Right Matters LLC,,,,,,4222 Fortuna Center Plz,# 654,Dumfries,VA,220251515,,,2024-09-11,6666.50,0.00,Strategic Management Consulting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,2521659I,2521659,SA17,PAC,HMP,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-09-03,125000.00,0.00,2024 Cycle Polling,,C00495028,,,,,,,,,,,,,,,,,,* Non-Contribution Account; In-Kind Received
SB29,C00418897,500011503,,,COM,JD Spain Sr for Arlington County Board,,,,,,PO Box 41964,,Arlington,VA,222048964,,,2024-09-16,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011497,,,COM,Josh Thomas for Delegate,,,,,,PO Box 922,,Gainesville,VA,201560922,,,2024-09-16,2500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011508,,,IND,,MacDonald,Les,,,,2426 NE 26th Ave,,Fort Lauderdale,FL,333052716,,,2024-09-13,5000.00,0.00,Strategic Management Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011586,,,IND,,MacDonald,Les,,,,2426 NE 26th Ave,,Fort Lauderdale,FL,333052716,,,2024-09-30,5000.00,0.00,Strategic Management Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011496,,,COM,Michael Feggans for Virginia,,,,,,900 Commonwealth Place,PMB 2141,Virginia Beach,VA,234644517,,,2024-09-16,2500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011422,,,ORG,MLT Strategic Fundraising LLC,,,,,,800 N Wakefield St,,Arlington,VA,222031517,,,2024-09-03,17500.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011494,,,COM,Pittman for NC,,,,,,PO Box 902,,Wilson,NC,278940902,,,2024-09-16,3900.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011435,,,ORG,Pontis Partners,,,,,,188 Grand St,Ste 1101,New York,NY,100133729,,,2024-09-05,12500.00,0.00,Strategic Management Consulting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011509,,,IND,,Soltz,Jonathan,,,,1532 Shelburne Ln,,Sarasota,FL,342313024,,,2024-09-13,5000.00,0.00,Strategic Management Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011585,,,IND,,Soltz,Jonathan,,,,1532 Shelburne Ln,,Sarasota,FL,342313024,,,2024-09-30,5000.00,0.00,Strategic Management Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011498,,,COM,Spanberger for Governor,,,,,,PO Box 3121,,Glen Allen,VA,230583121,,,2024-09-16,2500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011520,,,COM,Stevenson for Kentucky,,,,,,PO Box 11966,,Louisville,KY,402510966,,,2024-09-17,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011521,,,COM,Stringham for Arizona,,,,,,2402 E 5th St,Unit 1705,Tempe,AZ,852885160,,,2024-09-17,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011405,,,ORG,"Targeted Platform Media, LLC",,,,,,1291 Hollywood Ave,,Annapolis,MD,214034909,,,2024-09-03,-300000.00,0.00,"IE Paid 8/29/24 and Disseminated 9/3/24, see Schedule E",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011493,,,ORG,The Jobs Opportunities Equality Fund,,,,,,PO Box 11151,,Lansing,MI,489011151,,,2024-09-16,5000.00,0.00,Donation,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011502,,,COM,Trevis Harrold for Michigan,,,,,,PO Box 81158,,Rochester,MI,483081158,,,2024-09-16,1225.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00418897,500011588,,,ORG,"UPEND Collective, LLC",,,,,,15455 Manchester Rd,Unit 133,Ballwin,MO,630225007,,,2024-09-30,10000.00,0.00,Video Production and Hosting,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011436,,,ORG,"UpShift Strategies, Inc.",,,,,,2108 Military Rd,,Arlington,VA,222073925,,,2024-09-04,5000.00,0.00,Communications Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011420,,,ORG,V2 Consulting LLC,,,,,,525 W 28th St,Apt 852,New York,NY,100016636,,,2024-09-03,17500.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00418897,500011677,,,ORG,VoteVets Action Fund,,,,,,2201 Wisconsin Ave NW,Ste 320,Washington,DC,200074105,,,2024-09-05,175000.00,0.00,Donation,,,,,,,,,,,,,,,,,,,,
