form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00528554,SE.5264,,,ORG,Media Ad Ventures Inc,,,,,,8136 Old Keene Mill Rd,Suite A-300,Springfield,VA,22152,G2024,,2024-10-21,277500.00,2024-10-21,277500.00,Media Placement,004,C00528554,O,H2MI10176,MARLINGA,CARL J.,,,,H,10,MI,Satterfield,David,,,,2024-12-01,
SE,C00528554,SE.5257,,,ORG,Targeted Victory,,,,,,1033 North Fairfax St,Suite 400,Alexandria,VA,22314,G2024,,2024-10-21,75000.00,2024-10-21,10188348.79,Media Placement,004,C00528554,O,P00009423,HARRIS,KAMALA,,,,P,,,Satterfield,David,,,,2024-12-01,
SE,C00528554,SE.5284,,,ORG,Thomas Graphics Inc,,,,,,PO Box 142226,,Austin,TX,78714,G2024,,2024-10-21,6943.81,2024-10-21,10259607.03,Direct Mail,004,C00528554,O,P00009423,HARRIS,KAMALA,,,,P,,,Satterfield,David,,,,2024-12-01,
SE,C00528554,SE.5285,,,ORG,Thomas Graphics Inc,,,,,,PO Box 142226,,Austin,TX,78714,G2024,,2024-10-21,68111.20,2024-10-21,10327718.23,Direct Mail,004,C00528554,S,P80001571,TRUMP,DONALD J.,,,,P,,,Satterfield,David,,,,2024-12-01,
SE,C00528554,SE.5286,,,ORG,Thomas Graphics Inc,,,,,,PO Box 142226,,Austin,TX,78714,G2024,,2024-10-21,3899.84,2024-10-21,63474.86,Direct Mail,004,C00528554,S,S4MI00595,ROGERS,MICHAEL J,,,,S,,MI,Satterfield,David,,,,2024-12-01,
SE,C00528554,SE.5287,,,ORG,Thomas Graphics Inc,,,,,,PO Box 142226,,Austin,TX,78714,G2024,,2024-10-21,31198.64,2024-10-21,94673.50,Direct Mail,004,C00528554,O,S4MI00470,SLOTKIN,ELISSA,,,,S,,MI,Satterfield,David,,,,2024-12-01,
SE,C00528554,SE.5288,,,ORG,Thomas Graphics Inc,,,,,,PO Box 142226,,Austin,TX,78714,G2024,,2024-10-21,9681.70,2024-10-21,61641.51,Direct Mail,004,C00528554,O,S4AZ00139,GALLEGO,RUBEN,,,,S,,AZ,Satterfield,David,,,,2024-12-01,
SE,C00528554,SE.5289,,,ORG,Thomas Graphics Inc,,,,,,PO Box 142226,,Austin,TX,78714,G2024,,2024-10-21,13643.60,2024-10-21,158431.57,Direct Mail,004,C00528554,O,S6PA00217,CASEY,ROBERT,P.,,JR.,S,,PA,Satterfield,David,,,,2024-12-01,
SE,C00528554,SE.5290,,,ORG,Thomas Graphics Inc,,,,,,PO Box 142226,,Austin,TX,78714,G2024,,2024-10-21,1717.09,2024-10-21,44973.98,Direct Mail,004,C00528554,S,S2NV00308,BROWN,SAM,,,,S,,NV,Satterfield,David,,,,2024-12-01,
SE,C00528554,SE.5292,,,ORG,Thomas Graphics Inc,,,,,,PO Box 142226,,Austin,TX,78714,G2024,,2024-10-21,13736.73,2024-10-21,58710.71,Direct Mail,004,C00528554,O,S8NV00156,ROSEN,JACKY,,,,S,,NV,Satterfield,David,,,,2024-12-01,
