form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00867937,SB22.1024382,,,PTY,DC REPUBLICAN PARTY FEDERAL ACCOUNT,,,,,,P.O. BOX 75153,,WASHINGTON,DC,20013,,,2024-09-27,228150.00,,TRANSFER OF NET PROCEEDS,,C00191288
SB22,C00867937,SB22.1027186,,,CCM,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,E2024,Recount,2024-09-30,2543718.35,,TRANSFER OF NET PROCEEDS,,C00828541,,P80001571,TRUMP,DONALD,J.,,,P,,00,,,,,,
SB22,C00867937,SB22.1027185,,,CCM,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-09-30,3742757.55,,TRANSFER OF NET PROCEEDS,,C00828541,,P80001571,TRUMP,DONALD,J.,,,P,,00,,,,,,
SB22,C00867937,SB22.1019973,,,CCM,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-08-31,2186421.39,,TRANSFER OF NET PROCEEDS,,C00828541,,P80001571,TRUMP,DONALD,J.,,,P,,00,,,,,,
SB22,C00867937,SB22.1019974,,,CCM,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,E2024,Recount,2024-08-31,2220533.03,,TRANSFER OF NET PROCEEDS,,C00828541,,P80001571,TRUMP,DONALD,J.,,,P,,00,,,,,,
SB22,C00867937,SB22.1012533,,,CCM,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,P2024,,2024-07-31,2848219.90,,TRANSFER OF NET PROCEEDS,,C00828541,,P80001571,TRUMP,DONALD,J.,,,P,,00,,,,,,
SB22,C00867937,SB22.1012535,,,CCM,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,G2024,,2024-07-31,3233863.88,,TRANSFER OF NET PROCEEDS,,C00828541,,P80001571,TRUMP,DONALD,J.,,,P,,00,,,,,,
SB22,C00867937,SB22.1012530,,,COM,DONALD J. TRUMP REPUBLICAN NOMINEE FUND 2024,,,,,,138 CONANT ST,STE 401,BEVERLY,MA,01915,,,2024-07-31,29133.95,,TRANSFER OF NET PROCEEDS,,C00867275
SB22,C00867937,SB22.1017280,,,PTY,"GEORGIA REPUBLICAN PARTY, INC.",,,,,,P.O. BOX 550008,,ATLANTA,GA,30355,,,2024-08-27,403790.19,,TRANSFER OF NET PROCEEDS,,C00150672
SB22,C00867937,SB22.1024383,,,PTY,"GEORGIA REPUBLICAN PARTY, INC.",,,,,,P.O. BOX 550008,,ATLANTA,GA,30355,,,2024-09-27,207000.00,,TRANSFER OF NET PROCEEDS,,C00150672
SB22,C00867937,SB22.1024384,,,PTY,IDAHO REPUBLICAN PARTY,,,,,,P.O. BOX 2267,,BOISE,ID,83701,,,2024-09-27,174510.00,,TRANSFER OF NET PROCEEDS,,C00170175
SB22,C00867937,SB22.1017298,,,PTY,ILLINOIS REPUBLICAN PARTY - FEDERAL,,,,,,PO BOX 64897,,CHICAGO,IL,60664,,,2024-08-27,189966.88,,TRANSFER OF NET PROCEEDS,,C00005926
SB22,C00867937,SB22.1022354,,,PTY,ILLINOIS REPUBLICAN PARTY - FEDERAL,,,,,,PO BOX 64897,,CHICAGO,IL,60664,,,2024-09-20,122596.65,,TRANSFER OF NET PROCEEDS,,C00005926
SB22,C00867937,SB22.1024385,,,PTY,ILLINOIS REPUBLICAN PARTY - FEDERAL,,,,,,PO BOX 64897,,CHICAGO,IL,60664,,,2024-09-27,78300.00,,TRANSFER OF NET PROCEEDS,,C00005926
SB22,C00867937,SB22.1017303,,,PTY,"INDIANA REPUBLICAN STATE COMMITTEE, INC.",,,,,,101 WEST OHIO STREET,SUITE 2200,INDIANAPOLIS,IN,46204,,,2024-08-27,197458.79,,TRANSFER OF NET PROCEEDS,,C00006486
SB22,C00867937,SB22.1024386,,,PTY,"INDIANA REPUBLICAN STATE COMMITTEE, INC.",,,,,,101 WEST OHIO STREET,SUITE 2200,INDIANAPOLIS,IN,46204,,,2024-09-27,72000.00,,TRANSFER OF NET PROCEEDS,,C00006486
SB22,C00867937,SB22.1017313,,,PTY,KANSAS REPUBLICAN PARTY,,,,,,PO BOX 14004,,LENEXA,KS,66285,,,2024-08-27,179986.54,,TRANSFER OF NET PROCEEDS,,C00004606
SB22,C00867937,SB22.1024387,,,PTY,KANSAS REPUBLICAN PARTY,,,,,,PO BOX 14004,,LENEXA,KS,66285,,,2024-09-27,99000.00,,TRANSFER OF NET PROCEEDS,,C00004606
SB22,C00867937,SB22.1017304,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-08-27,189683.13,,TRANSFER OF NET PROCEEDS,,C00003111
SB22,C00867937,SB22.1022357,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-09-20,380319.72,,TRANSFER OF NET PROCEEDS,,C00003111
SB22,C00867937,SB22.1024388,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-09-27,71370.00,,TRANSFER OF NET PROCEEDS,,C00003111
SB22,C00867937,SB22.1017292,,,PTY,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 631,,ANNAPOLIS,MD,21404,,,2024-08-27,276667.57,,TRANSFER OF NET PROCEEDS,,C00120055
SB22,C00867937,SB22.1024389,,,PTY,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 631,,ANNAPOLIS,MD,21404,,,2024-09-27,133200.00,,TRANSFER OF NET PROCEEDS,,C00120055
SB22,C00867937,SB22.1017293,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE. 5650,WOBURN,MA,01801,,,2024-08-27,251059.10,,TRANSFER OF NET PROCEEDS,,C00042622
SB22,C00867937,SB22.1022351,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE. 5650,WOBURN,MA,01801,,,2024-09-20,478412.74,,TRANSFER OF NET PROCEEDS,,C00042622
SB22,C00867937,SB22.1024390,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE. 5650,WOBURN,MA,01801,,,2024-09-27,90000.00,,TRANSFER OF NET PROCEEDS,,C00042622
SB22,C00867937,SB22.1017315,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,3450 ALPINE AVE NW,BOX 332,GRAND RAPIDS,MI,49544,,,2024-08-27,209015.65,,TRANSFER OF NET PROCEEDS,,C00041160
SB22,C00867937,SB22.1024391,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,3450 ALPINE AVE NW,BOX 332,GRAND RAPIDS,MI,49544,,,2024-09-27,508860.79,,TRANSFER OF NET PROCEEDS,,C00041160
SB22,C00867937,SB22.1017277,,,PTY,MISSISSIPPI REPUBLICAN PARTY,,,,,,P.O. BOX 60,,JACKSON,MS,39205,,,2024-08-27,394393.32,,TRANSFER OF NET PROCEEDS,,C00084368
SB22,C00867937,SB22.1024392,,,PTY,MISSISSIPPI REPUBLICAN PARTY,,,,,,P.O. BOX 60,,JACKSON,MS,39205,,,2024-09-27,216000.00,,TRANSFER OF NET PROCEEDS,,C00084368
SB22,C00867937,SB22.1017286,,,PTY,MISSOURI REPUBLICAN STATE COMMITTEE - FEDERAL,,,,,,PO BOX 73,,JEFFERSON CITY,MO,65102,,,2024-08-27,334969.25,,TRANSFER OF NET PROCEEDS,,C00008664
SB22,C00867937,SB22.1024393,,,PTY,MISSOURI REPUBLICAN STATE COMMITTEE - FEDERAL,,,,,,PO BOX 73,,JEFFERSON CITY,MO,65102,,,2024-09-27,180000.00,,TRANSFER OF NET PROCEEDS,,C00008664
SB22,C00867937,SB22.1017301,,,PTY,MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 935,,HELENA,MT,59624,,,2024-08-27,162338.37,,TRANSFER OF NET PROCEEDS,,C00008086
SB22,C00867937,SB22.1022374,,,PTY,MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 935,,HELENA,MT,59624,,,2024-09-20,116074.32,,TRANSFER OF NET PROCEEDS,,C00008086
SB22,C00867937,SB22.1024394,,,PTY,NEBRASKA REPUBLICAN PARTY,,,,,,1610 N ST,,LINCOLN,NE,68508,,,2024-09-30,168030.00,,TRANSFER OF NET PROCEEDS,,C00032334
SB22,C00867937,SB22.1017307,,,PTY,NEVADA REPUBLICAN CENTRAL COMMITTEE,,,,,,840 S RANCHO DR SUITE 4-800,,LAS VEGAS,NV,89106,,,2024-08-27,196684.48,,TRANSFER OF NET PROCEEDS,,C00082925
SB22,C00867937,SB22.1024395,,,PTY,NEVADA REPUBLICAN CENTRAL COMMITTEE,,,,,,840 S RANCHO DR SUITE 4-800,,LAS VEGAS,NV,89106,,,2024-09-27,72000.00,,TRANSFER OF NET PROCEEDS,,C00082925
SB22,C00867937,SB22.1017297,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,,,,,,10 WATER ST,,CONCORD,NH,33014,,,2024-08-27,191238.23,,TRANSFER OF NET PROCEEDS,,C00136457
SB22,C00867937,SB22.1024396,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,,,,,,10 WATER ST,,CONCORD,NH,33014,,,2024-09-27,81000.00,,TRANSFER OF NET PROCEEDS,,C00136457
SB22,C00867937,SB22.1017300,,,PTY,NEW JERSEY REPUBLICAN STATE COMMITTEE,,,,,,PO BOX 408,,BAYVILLE,NJ,08721,,,2024-08-27,207802.84,,TRANSFER OF NET PROCEEDS,,C00164418
SB22,C00867937,SB22.1024397,,,PTY,NEW JERSEY REPUBLICAN STATE COMMITTEE,,,,,,PO BOX 408,,BAYVILLE,NJ,08721,,,2024-09-27,72000.00,,TRANSFER OF NET PROCEEDS,,C00164418
SB22,C00867937,SB22.1017296,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH STREET,,RALEIGH,NC,27605,,,2024-08-27,199028.03,,TRANSFER OF NET PROCEEDS,,C00038505
SB22,C00867937,SB22.1022353,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH STREET,,RALEIGH,NC,27605,,,2024-09-20,116162.30,,TRANSFER OF NET PROCEEDS,,C00038505
SB22,C00867937,SB22.1024398,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH STREET,,RALEIGH,NC,27605,,,2024-09-27,81000.00,,TRANSFER OF NET PROCEEDS,,C00038505
SB22,C00867937,SB22.1024399,,,PTY,NORTH DAKOTA REPUBLICAN PARTY,,,,,,1029 N. 5TH ST.,,BISMARCK,ND,58501,,,2024-09-27,144000.00,,TRANSFER OF NET PROCEEDS,,C00018929
SB22,C00867937,SB22.1017291,,,PTY,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,,,,,,315 STATE ST,,ALBANY,NY,12210,,,2024-08-27,278780.45,,TRANSFER OF NET PROCEEDS,,C00055582
SB22,C00867937,SB22.1024400,,,PTY,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,,,,,,315 STATE ST,,ALBANY,NY,12210,,,2024-09-27,153000.00,,TRANSFER OF NET PROCEEDS,,C00055582
SB22,C00867937,SB22.1017305,,,PTY,OHIO REPUBLICAN PARTY STATE CENTRAL & EXECUTIVE COMMITTEE,,,,,,471 EAST BROAD STREET,SUITE 1510,COLUMBUS,OH,43215,,,2024-08-27,178672.88,,TRANSFER OF NET PROCEEDS,,C00162339
SB22,C00867937,SB22.1022358,,,PTY,OHIO REPUBLICAN PARTY STATE CENTRAL & EXECUTIVE COMMITTEE,,,,,,471 EAST BROAD STREET,SUITE 1510,COLUMBUS,OH,43215,,,2024-09-20,100862.79,,TRANSFER OF NET PROCEEDS,,C00162339
SB22,C00867937,SB22.1017284,,,PTY,OKLAHOMA LEADERSHIP COUNCIL,,,,,,4031 N. LINCOLN BOULEVARD,,OKLAHOMA CITY,OK,73105,,,2024-08-27,320102.58,,TRANSFER OF NET PROCEEDS,,C00167213
SB22,C00867937,SB22.1022349,,,PTY,OKLAHOMA LEADERSHIP COUNCIL,,,,,,4031 N. LINCOLN BOULEVARD,,OKLAHOMA CITY,OK,73105,,,2024-09-20,480303.18,,TRANSFER OF NET PROCEEDS,,C00167213
SB22,C00867937,SB22.1024401,,,PTY,OKLAHOMA LEADERSHIP COUNCIL,,,,,,4031 N. LINCOLN BOULEVARD,,OKLAHOMA CITY,OK,73105,,,2024-09-27,127672.89,,TRANSFER OF NET PROCEEDS,,C00167213
SB22,C00867937,SB22.1017299,,,PTY,OREGON REPUBLICAN PARTY,,,,,,PO BOX 1586,,LAKE OSWEGO,OR,97035,,,2024-08-27,202565.21,,TRANSFER OF NET PROCEEDS,,C00153031
SB22,C00867937,SB22.1022355,,,PTY,OREGON REPUBLICAN PARTY,,,,,,PO BOX 1586,,LAKE OSWEGO,OR,97035,,,2024-09-20,390195.87,,TRANSFER OF NET PROCEEDS,,C00153031
SB22,C00867937,SB22.1024402,,,PTY,OREGON REPUBLICAN PARTY,,,,,,PO BOX 1586,,LAKE OSWEGO,OR,97035,,,2024-09-27,72000.00,,TRANSFER OF NET PROCEEDS,,C00153031
SB22,C00867937,SB22.1017309,,,PTY,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,,,,,,PO BOX 94083,,ALBUQUERQUE,NM,87199,,,2024-08-27,177378.68,,TRANSFER OF NET PROCEEDS,,C00020818
SB22,C00867937,SB22.1024403,,,PTY,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,,,,,,PO BOX 94083,,ALBUQUERQUE,NM,87199,,,2024-09-27,79200.00,,TRANSFER OF NET PROCEEDS,,C00020818
SB22,C00867937,SB22.1017306,,,PTY,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET,,HARRISBURG,PA,17110,,,2024-08-27,223525.16,,TRANSFER OF NET PROCEEDS,,C00044842
SB22,C00867937,SB22.1024404,,,PTY,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET,,HARRISBURG,PA,17110,,,2024-09-27,72000.00,,TRANSFER OF NET PROCEEDS,,C00044842
SB22,C00867937,SB22.1017733,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-08-29,7295709.80,,TRANSFER OF NET PROCEEDS - OPERATING,,C00003418
SB22,C00867937,SB22.1011811,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-07-31,5750636.55,,TRANSFER OF NET PROCEEDS - OPERATING,,C00003418
SB22,C00867937,SB22.1011812,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-07-31,3354320.66,,TRANSFER OF NET PROCEEDS - HEADQUARTERS,,C00003418
SB22,C00867937,SB22.1011814,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-07-31,6608419.42,,TRANSFER OF NET PROCEEDS - LEGAL,,C00003418
SB22,C00867937,SB22.1011815,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-07-31,3384737.65,,TRANSFER OF NET PROCEEDS - CONVENTION,,C00003418
SB22,C00867937,SB22.1024572,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-09-30,7692949.75,,TRANSFER OF NET PROCEEDS - OPERATING,,C00003418
SB22,C00867937,SB22.1017314,,,PTY,"REPUBLICAN PARTY OF ARIZONA, LLC",,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-08-27,192652.05,,TRANSFER OF NET PROCEEDS,,C00008227
SB22,C00867937,SB22.1022361,,,PTY,"REPUBLICAN PARTY OF ARIZONA, LLC",,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-09-20,308017.63,,TRANSFER OF NET PROCEEDS,,C00008227
SB22,C00867937,SB22.1024405,,,PTY,"REPUBLICAN PARTY OF ARIZONA, LLC",,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-09-27,99000.00,,TRANSFER OF NET PROCEEDS,,C00008227
SB22,C00867937,SB22.1022363,,,PTY,REPUBLICAN PARTY OF ARKANSAS,,,,,,1201 W 6TH ST,,LITTLE ROCK,AR,72201,,,2024-09-20,457959.19,,TRANSFER OF NET PROCEEDS,,C00084954
SB22,C00867937,SB22.1024406,,,PTY,REPUBLICAN PARTY OF ARKANSAS,,,,,,1201 W 6TH ST,,LITTLE ROCK,AR,72201,,,2024-09-27,153990.00,,TRANSFER OF NET PROCEEDS,,C00084954
SB22,C00867937,SB22.1017310,,,PTY,REPUBLICAN PARTY OF FLORIDA,,,,,,420 E.  JEFFERSON STREET,,TALLAHASSEE,FL,32301,,,2024-08-27,172490.99,,TRANSFER OF NET PROCEEDS,,C00099259
SB22,C00867937,SB22.1017281,,,PTY,REPUBLICAN PARTY OF GUAM,,,,,,P.O. BOX 8073,,TAMUNING,GU,96931,,,2024-08-27,384791.85,,TRANSFER OF NET PROCEEDS,,C00804930
SB22,C00867937,SB22.1022348,,,PTY,REPUBLICAN PARTY OF GUAM,,,,,,P.O. BOX 8073,,TAMUNING,GU,96931,,,2024-09-20,217079.99,,TRANSFER OF NET PROCEEDS,,C00804930
SB22,C00867937,SB22.1024407,,,PTY,REPUBLICAN PARTY OF GUAM,,,,,,P.O. BOX 8073,,TAMUNING,GU,96931,,,2024-09-27,146166.50,,TRANSFER OF NET PROCEEDS,,C00804930
SB22,C00867937,SB22.1017295,,,PTY,REPUBLICAN PARTY OF IOWA,,,,,,621 E 9TH ST,,DES MOINES,IA,50309,,,2024-08-27,181593.41,,TRANSFER OF NET PROCEEDS,,C00014498
SB22,C00867937,SB22.1022352,,,PTY,REPUBLICAN PARTY OF IOWA,,,,,,621 E 9TH ST,,DES MOINES,IA,50309,,,2024-09-20,130751.08,,TRANSFER OF NET PROCEEDS,,C00014498
SB22,C00867937,SB22.1024408,,,PTY,REPUBLICAN PARTY OF IOWA,,,,,,621 E 9TH ST,,DES MOINES,IA,50309,,,2024-09-27,63000.00,,TRANSFER OF NET PROCEEDS,,C00014498
SB22,C00867937,SB22.1017282,,,PTY,REPUBLICAN PARTY OF KENTUCKY,,,,,,PO BOX 1068,,FRANKFORT,KY,40602,,,2024-08-27,370160.21,,TRANSFER OF NET PROCEEDS,,C00156810
SB22,C00867937,SB22.1024409,,,PTY,REPUBLICAN PARTY OF KENTUCKY,,,,,,PO BOX 1068,.,FRANKFORT,KY,40602,,,2024-09-27,191333.49,,TRANSFER OF NET PROCEEDS,,C00156810
SB22,C00867937,SB22.1017283,,,PTY,REPUBLICAN PARTY OF LOUISIANA,,,,,,530 LAKELAND DR,STE 215,BATON ROUGE,LA,70802,,,2024-08-27,350929.49,,TRANSFER OF NET PROCEEDS,,C00187450
SB22,C00867937,SB22.1024410,,,PTY,REPUBLICAN PARTY OF LOUISIANA,,,,,,530 LAKELAND DR,STE 215,BATON ROUGE,LA,70802,,,2024-09-27,191520.00,,TRANSFER OF NET PROCEEDS,,C00187450
SB22,C00867937,SB22.1017308,,,PTY,REPUBLICAN PARTY OF MINNESOTA - FEDERAL,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,55439,,,2024-08-27,186038.80,,TRANSFER OF NET PROCEEDS,,C00001313
SB22,C00867937,SB22.1022359,,,PTY,REPUBLICAN PARTY OF MINNESOTA - FEDERAL,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,55439,,,2024-09-20,98157.93,,TRANSFER OF NET PROCEEDS,,C00001313
SB22,C00867937,SB22.1024411,,,PTY,REPUBLICAN PARTY OF MINNESOTA - FEDERAL,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,55439,,,2024-09-27,50940.00,,TRANSFER OF NET PROCEEDS,,C00001313
SB22,C00867937,SB22.1022364,,,PTY,REPUBLICAN PARTY OF TEXAS,,,,,,PO BOX 2206,,AUSTIN,TX,78768,,,2024-09-20,149450.53,,TRANSFER OF NET PROCEEDS,,C00143743
SB22,C00867937,SB22.1024412,,,PTY,REPUBLICAN PARTY OF TEXAS,,,,,,PO BOX 2206,,AUSTIN,TX,78768,,,2024-09-27,135000.00,,TRANSFER OF NET PROCEEDS,,C00143743
SB22,C00867937,SB22.1017312,,,PTY,REPUBLICAN PARTY OF VIRGINIA INC.,,,,,,115 EAST GRACE STREET,,RICHMOND,VA,23219,,,2024-08-27,163443.99,,TRANSFER OF NET PROCEEDS,,C00001305
SB22,C00867937,SB22.1024413,,,PTY,REPUBLICAN PARTY OF VIRGINIA INC.,,,,,,115 EAST GRACE STREET,,RICHMOND,VA,23219,,,2024-09-27,69995.45,,TRANSFER OF NET PROCEEDS,,C00001305
SB22,C00867937,SB22.1017302,,,PTY,REPUBLICAN PARTY OF WISCONSIN,,,,,,ATTN: JORDAN WILEMAN,148 EAST JOHNSON STREET,MADISON,WI,53703,,,2024-08-27,224682.94,,TRANSFER OF NET PROCEEDS,,C00074450
SB22,C00867937,SB22.1022356,,,PTY,REPUBLICAN PARTY OF WISCONSIN,,,,,,ATTN: JORDAN WILEMAN,148 EAST JOHNSON STREET,MADISON,WI,53703,,,2024-09-20,121263.35,,TRANSFER OF NET PROCEEDS,,C00074450
SB22,C00867937,SB22.1017285,,,PTY,REPUBLICAN STATE COMMITTEE OF DELAWARE,,,,,,3408 LANCASTER PIKE,SUITE A,WILMINGTON,DE,19805,,,2024-08-27,316003.49,,TRANSFER OF NET PROCEEDS,,C00172510
SB22,C00867937,SB22.1022350,,,PTY,REPUBLICAN STATE COMMITTEE OF DELAWARE,,,,,,3408 LANCASTER PIKE,SUITE A,WILMINGTON,DE,19805,,,2024-09-20,248029.43,,TRANSFER OF NET PROCEEDS,,C00172510
SB22,C00867937,SB22.1024414,,,PTY,REPUBLICAN STATE COMMITTEE OF DELAWARE,,,,,,3408 LANCASTER PIKE,SUITE A,WILMINGTON,DE,19805,,,2024-09-27,117000.00,,TRANSFER OF NET PROCEEDS,,C00172510
SB22,C00867937,SB22.1017318,,,PTY,RHODE ISLAND REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,1800 POST ROAD,SUITE 17-I,WARWICK,RI,02886,,,2024-08-28,817529.95,,TRANSFER OF NET PROCEEDS,,C00078196
SB22,C00867937,SB22.1024415,,,PTY,RHODE ISLAND REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,1800 POST ROAD,SUITE 17-I,WARWICK,RI,02886,,,2024-09-27,146250.00,,TRANSFER OF NET PROCEEDS,,C00078196
SB22,C00867937,SB22.1012536,,,PAC,SAVE AMERICA,,,,,,P.O. BOX 509,,ARLINGTON,VA,22219,,,2024-07-31,5882345.90,,TRANSFER OF NET PROCEEDS,,C00762591
SB22,C00867937,SB22.1019975,,,PAC,SAVE AMERICA,,,,,,P.O. BOX 509,,ARLINGTON,VA,22219,,,2024-09-10,1399035.93,,TRANSFER OF NET PROCEEDS,,C00762591
