form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00001016,500077341,,,CCM,JIMMY PANETTA FOR CONGRESS,,,,,,60 E Carmel Valley Rd,,Carmel Valley,CA,939249652,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00592154,,,PANETTA,JIMMY,,,,H,CA,19,,,,,,,,
SB23,C00001016,500077335,,,CCM,JOSH HARDER FOR CONGRESS,,,,,,PO Box 4426,,Modesto,CA,953524426,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00639146,,,HARDER,JOSH,,,,H,CA,09,,,,,,,,
SB23,C00001016,500077330,,,CCM,KEVIN KILEY FOR CONGRESS,,,,,,9458 Treelake Rd,,Granite Bay,CA,957466618,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00801985,,,KILEY,KEVIN,,,,H,CA,03,,,,,,,,
SB23,C00001016,500077339,,,CCM,KEVIN MULLIN FOR CONGRESS,,,,,,PO Box 869,,Belmont,CA,940020869,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00795005,,,MULLIN,KEVIN,,,,H,CA,15,,,,,,,,
SB23,C00001016,500077337,,,CCM,LATEEFAH FOR CONGRESS,,,,,,1714 Franklin St,Ste Pm 100,Oakland,CA,946123409,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00834291,,,SIMON,LATEEFAH,,,,H,CA,12,,,,,,,,
SB23,C00001016,500078478,,,PAC,LEADERSHIP AND LOYALTY ONLY TO AMERICA PAC,,,,,,PO Box 5744,,Hauppauge,NY,117880155,,,2024-08-27,5000.00,0.00,Contribution,,C00813063,LEADERSHIP AND LOYALTY ONLY TO AMERICA PAC,,,,,,,,,,,,,,,,,
SB23,C00001016,500077340,,,CCM,LICCARDO FOR CONGRESS,,,,,,1750 Meridian Ave,# 3925,San Jose,CA,951255545,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00858688,,,LICCARDO,SAM,T.,,,H,CA,16,,,,,,,,
SB23,C00001016,500077624,,,CCM,Magaziner For Congress,,,,,,240 Pawtuxet Ave,Ste 1440,Cranston,RI,029053921,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00802504,,,Magaziner,Seth,,,,H,RI,02,,,,,,,,
SB23,C00001016,500077336,,,CCM,MARK DESAULNIER FOR CONGRESS,,,,,,5429 Madison Ave,,Sacramento,CA,958413111,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00554709,,,DESAULNIER,MARK,,,,H,CA,10,,,,,,,,
SB23,C00001016,500077325,,,CCM,MARK POCAN FOR CONGRESS,,,,,,PO Box 327,,Madison,WI,537010327,P2024,,2024-08-08,5000.00,0.00,Contribution,,C00502179,,,POCAN,MARK,,,,H,WI,02,,,,,,,,
SB23,C00001016,500077333,,,CCM,MATSUI FOR CONGRESS,,,,,,PO Box 1738,,Sacramento,CA,958121738,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00409219,,,Matsui,Doris,,,,H,CA,07,,,,,,,,
SB23,C00001016,500077331,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,5429 Madison Ave,,Sacramento,CA,958413111,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00326363,,,Thompson,MIKE,,,,H,CA,04,,,,,,,,
SB23,C00001016,500077327,,,CCM,SUHAS FOR VIRGINIA,,,,,,PO Box 302,,Ashburn,VA,201460302,G2024,,2024-08-08,5000.00,0.00,Contribution,,C00856963,,,SUBRAMANYAM,SUHAS,,,,H,VA,10,,,,,,,,
SB23,C00001016,500077626,,,CCM,YASSAMIN ANSARI FOR CONGRESS,,,,,,PO Box 13524,,Phoenix,AZ,850023524,E2024,Recount,2024-08-13,5000.00,0.00,Contribution,,C00836767,,,ANSARI,YASSAMIN,,,,H,AZ,03,,,,,,,,
