form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00838805,SB21B.5094,,,ORG,COMERICA BANK,,,,,,1717 MAIN ST.,,DALLAS,TX,75201,,,2024-01-12,29.25,,BANK FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5096,,,ORG,COMERICA BANK,,,,,,1717 MAIN ST.,,DALLAS,TX,75201,,,2024-01-18,40.00,,BANK FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5021,,,ORG,COMERICA BANK,,,,,,1717 MAIN ST.,,DALLAS,TX,75201,,,2024-02-07,29.85,,BANK FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5023,,,ORG,COMERICA BANK,,,,,,1717 MAIN ST.,,DALLAS,TX,75201,,,2024-02-13,642.66,,BANK FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5049,,,ORG,COMERICA BANK,,,,,,1717 MAIN ST.,,DALLAS,TX,75201,,,2024-02-14,1861.69,,COMERICA CC PAYMENT,008,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5045,,,ORG,COMERICA BANK,,,,,,1717 MAIN ST.,,DALLAS,TX,75201,,,2024-03-07,29.85,,BANK FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5047,,,ORG,COMERICA BANK,,,,,,1717 MAIN ST.,,DALLAS,TX,75201,,,2024-03-13,628.37,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5076,,,ORG,COMERICA BANK,,,,,,1717 MAIN ST.,,DALLAS,TX,75201,,,2024-03-14,6302.33,,COMERICA CC PAYMENT,008,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5113,,,ORG,COMERICA BANK,,,,,,1717 MAIN ST.,,DALLAS,TX,75201,,,2024-03-27,40.00,,BANK FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5007,,,ORG,DIRECT IQ,,,,,,16192 COASTAL HWY,,LEWES,DE,19958,,,2024-01-18,250.00,,ADVERTISING EXPENSE,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5037,,,ORG,DIRECT IQ,,,,,,16192 COASTAL HWY,,LEWES,DE,19958,,,2024-02-28,200.00,,ADVERTISING EXPENSE,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5029,,,ORG,ERELEASES,,,,,,5024 CAMPBELL BLVD,,NOTTINGHAM,MD,21236,,,2024-02-20,849.00,,ADVERTISING EXPENSE,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5053,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-01-25,340.64,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5054,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-01-25,286.90,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5057,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-01-29,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5058,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-02-16,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5059,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-02-21,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5060,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-02-22,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5061,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-02-26,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5062,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-02-26,2.33,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5063,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-02-26,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5064,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-02-26,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5065,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-02-27,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5089,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-03-04,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5090,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-03-18,900.00,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5091,,,ORG,FACEBOOK,,,,,,1 HACKER WY,,MENLO PARK,CA,94025,,,2024-03-24,586.90,,FACEBOOK ADS,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5030,,,ORG,FIVERR,,,,,,,,,ZZ,,,,2024-02-23,79.13,,ADVERTISING EXPENSE,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5031,,,ORG,FIVERR,,,,,,,,,ZZ,,,,2024-02-26,22.28,,OUTSIDE SERVICES,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5040,,,ORG,FIVERR,,,,,,,,,ZZ,,,,2024-03-05,8.83,,ADVERTISING EXPENSE,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5041,,,ORG,FIVERR,,,,,,,,,ZZ,,,,2024-03-05,18.33,,ADVERTISING EXPENSE,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5042,,,ORG,FIVERR,,,,,,,,,ZZ,,,,2024-03-05,44.70,,ADVERTISING EXPENSE,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5044,,,ORG,FIVERR,,,,,,,,,ZZ,,,,2024-03-05,65.80,,ADVERTISING EXPENSE,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5078,,,ORG,GODADDY,,,,,,2155 E GODADDY WAY,,TEMPE,AZ,85284,,,2024-03-18,101.23,,WEBSITE FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5082,,,ORG,GODADDY,,,,,,2155 E GODADDY WAY,,TEMPE,AZ,85284,,,2024-03-20,22.17,,WEBSITE FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5068,,,IND,,HEALY,DAVID,,,,205 PARK AVE,UNIT 9,HOBOKEN,NJ,07030,,,2024-02-27,2000.00,,PUBLICITY SERVICES,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5009,,,ORG,HOLLOWAY LAW,,,,,,6710 OXON HILL RD SUITE 210,,OXON HILL,MD,20745,,,2024-01-25,1170.00,,LEGAL FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5027,,,ORG,HOLLOWAY LAW,,,,,,6710 OXON HILL RD SUITE 210,,OXON HILL,MD,20745,,,2024-02-15,585.00,,LEGAL FEES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.4997,,,ORG,KIMP INC,,,,,,,,,ZZ,,,,2024-01-08,995.00,,GRAPHIC DESIGN,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5022,,,ORG,KIMP INC,,,,,,,,,ZZ,,,,2024-02-07,995.00,,GRAPHIC DESIGN,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5046,,,ORG,KIMP INC,,,,,,,,,ZZ,,,,2024-03-07,995.00,,GRAPHIC DESIGN,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5079,,,ORG,LOOMLY,,,,,,12832 KLING ST,,STUDIO CITY,CA,91604,,,2024-03-18,79.00,,SOCIAL MEDIA MANAGEMENT,004,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5050,,,ORG,"SKYHORSE PUBLISHING, INC.",,,,,,307 West 36th Street,11th floor,New York,NY,10018,,,2024-01-19,334.15,,PUBLISHING EXPENSES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00838805,SB21B.5011,,,ORG,SLY SPECTRUM LLC,,,,,,2807 CHEVY CHASE DRIVE,,GLENDALE,CA,91206,,,2024-01-25,1320.00,,WEBSITE DESIGN,001,,,,,,,,,,,,,,,,,,,
