form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00785584,500530754,,,ORG,FDM Connects LLC,,,,,,3019 Ocean Park Blvd,# 153,Santa Monica,CA,904053004,,,2024-06-18,18030.59,0.00,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500526854,,,ORG,United States Postal Service,,,,,,475 Lenfant Plz SW,,Washington,DC,202600004,,,2024-05-29,17.07,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500524025,,,ORG,FDM Connects LLC,,,,,,3019 Ocean Park Blvd,# 153,Santa Monica,CA,904053004,,,2024-04-02,16853.28,0.00,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500530755,,,ORG,WestWest Digital,,,,,,7701 Paso Robles Ave,,Van Nuys,CA,914062144,,,2024-06-20,10735.62,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500526855,,,ORG,United States Postal Service,,,,,,475 Lenfant Plz SW,,Washington,DC,202600004,,,2024-05-31,90.24,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500526846,,,ORG,FDM Connects LLC,,,,,,3019 Ocean Park Blvd,# 153,Santa Monica,CA,904053004,,,2024-05-17,18030.60,0.00,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500530756,,,ORG,Capitol Compliance Associates Inc,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-06-21,2938.90,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500526856,,,ORG,WestWest Digital,,,,,,7701 Paso Robles Ave,,Van Nuys,CA,914062144,,,2024-05-07,10518.84,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500530766,,,CCM,Cheri Beasley For North Carolina,,,,,,611 Pennsylvania Ave SE,Ste 143,Washington,DC,200034303,,,2024-06-20,11321.25,0.00,List Acquisition,,C00777904,,,BEASLEY,CHERI,,,,S,NC,,,,,,,,,
SB21B,C00785584,500524027,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-04-22,95.40,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500526847,,,ORG,FDM Connects LLC,,,,,,3019 Ocean Park Blvd,# 153,Santa Monica,CA,904053004,,,2024-05-22,18030.60,0.00,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500530757,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-06-21,95.40,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500524028,,,ORG,First Bank Merchant Services,,,,,,5565 Glenridge Connector,Ste 200,Atlanta,GA,303424782,,,2024-04-03,70.62,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500526848,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-05-21,95.40,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500530758,,,ORG,United States Postal Service,,,,,,475 Lenfant Plz SW,,Washington,DC,202600004,,,2024-06-21,398.85,0.00,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500523978,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-30,111.71,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500523119,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-14,126.50,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500524029,,,ORG,WestWest Digital,,,,,,7701 Paso Robles Ave,,Van Nuys,CA,914062144,,,2024-04-22,13751.94,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500527239,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-02,49.36,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500526849,,,ORG,First Bank Merchant Services,,,,,,5565 Glenridge Connector,Ste 200,Atlanta,GA,303424782,,,2024-05-03,40.78,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500530749,,,ORG,First Bank Merchant Services,,,,,,5565 Glenridge Connector,Ste 200,Atlanta,GA,303424782,,,2024-06-03,148.22,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00785584,500530759,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-06-23,141.20,0.00,Merchant Fee,,,,,,,,,,,,,,,,,,,,
