form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00442368,SB21B.12409.9,SB21B.12409,SB21B,ORG,Caskers,,,,,,244 Fifth Avenue,Suite F247,New York,NY,10001,,,2023-07-04,466.30,,Fundraising Expense: Beverages,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-08-28,14201.48,,Credit Card Payment: See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12446.0,SB21B.12446,SB21B,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-07-28,-35.87,,Vendor Rebate,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446.1,SB21B.12446,SB21B,ORG,"Amazon, Inc.",,,,,,410 Terry Ave N,,Seattle,WA,98109,,,2023-08-07,-7.37,,Vendor Refund,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446.2,SB21B.12446,SB21B,ORG,"Amazon, Inc.",,,,,,410 Terry Ave N,,Seattle,WA,98109,,,2023-07-23,145.24,,Event Expense: Food & Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446.3,SB21B.12446,SB21B,ORG,"Amazon, Inc.",,,,,,410 Terry Ave N,,Seattle,WA,98109,,,2023-07-28,59.12,,Event Expense: Sunscreen,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446.4,SB21B.12446,SB21B,ORG,"Amazon, Inc.",,,,,,410 Terry Ave N,,Seattle,WA,98109,,,2023-07-29,58.15,,Event Expense: Gift Bags,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446.7,SB21B.12446,SB21B,ORG,Shooting Star,,,,,,PO Box 286,,Teton Village,WY,83025,,,2023-08-07,6234.34,,Event Expense: Golf Expense,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446.9,SB21B.12446,SB21B,ORG,Avis,,,,,,1250 Teton Pass Hwy,,Jackson,WY,83001,,,2023-08-10,1539.38,,Car Rental,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446.10,SB21B.12446,SB21B,ORG,Snake River Lodge,,,,,,7710 Granite Loop Road,,Teton Village,WY,83025,,,2023-08-15,4062.96,,Event Expense: Lodging,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446.11,SB21B.12446,SB21B,ORG,Shooting Star,,,,,,PO Box 286,,Teton Village,WY,83025,,,2023-08-17,974.35,,Event Expense: Golf Expense,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12446.17,SB21B.12446,SB21B,ORG,Wyoming Whiskey,,,,,,206 E 5th St.,,Kirby,WY,82430,,,2023-08-08,457.92,,Event Expense: Beverages,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12515,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-09-25,3346.46,,Credit Card Payment: See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12515.0,SB21B.12515,SB21B,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-08-30,-142.37,,Vendor Rebate,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12515.2,SB21B.12515,SB21B,ORG,Best Buy,,,,,,7601 Penn Ave S,,Minneapolis,MN,55423,,,2023-09-01,1430.99,,Computer Equipment,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12515.4,SB21B.12515,SB21B,ORG,Apple Inc.,,,,,,1 Infinite Loop,,Cupertino,CA,95014,,,2023-09-12,105.95,,Office Supplies,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12515.5,SB21B.12515,SB21B,ORG,Apple Inc.,,,,,,1 Infinite Loop,,Cupertino,CA,95014,,,2023-09-12,1694.94,,Computer Equipment,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12594,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-10-26,3890.11,,Credit Card Payment: See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12594.0,SB21B.12594,SB21B,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-09-27,-34.89,,Vendor Rebate,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12594.1,SB21B.12594,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,60666,,,2023-09-29,1962.50,,Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12594.2,SB21B.12594,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,60666,,,2023-09-29,1962.50,,Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12610,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-11-27,1125.63,,Credit Card Payment: See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12610.0,SB21B.12610,SB21B,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-10-28,-117.76,,Vendor Rebate,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12610.1,SB21B.12610,SB21B,ORG,American Airlines,,,,,,4255 Amon Carter Blvd.,,Ft. Worth,TX,76155,,,2023-10-30,1243.39,,Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12652,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-12-26,2548.20,,Credit Card Payment: See Memos,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12652.0,SB21B.12652,SB21B,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,75265,,,2023-11-29,-37.30,,Vendor Rebate,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12652.1,SB21B.12652,SB21B,ORG,Wynn Las Vegas,,,,,,3131 S Las Vegas Blvd,,Las Vegas,NV,89109,,,2023-12-09,-259.64,,Vendor Refund,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12652.3,SB21B.12652,SB21B,ORG,Wynn Las Vegas,,,,,,3131 S Las Vegas Blvd,,Las Vegas,NV,89109,,,2023-12-07,930.70,,Lodging,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12652.6,SB21B.12652,SB21B,ORG,Wynn Las Vegas,,,,,,3131 S Las Vegas Blvd,,Las Vegas,NV,89109,,,2023-12-08,1465.06,,Lodging,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12427,,,ORG,"Anedot, Inc.",,,,,,PO Box 84314,,Baton Rouge,LA,70884,,,2023-07-27,117.30,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12437,,,ORG,"Anedot, Inc.",,,,,,PO Box 84314,,Baton Rouge,LA,70884,,,2023-08-04,117.30,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12547,,,ORG,"Anedot, Inc.",,,,,,PO Box 84314,,Baton Rouge,LA,70884,,,2023-09-29,195.30,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12548,,,ORG,"Anedot, Inc.",,,,,,PO Box 84314,,Baton Rouge,LA,70884,,,2023-10-03,234.60,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12585,,,ORG,"Anedot, Inc.",,,,,,PO Box 84314,,Baton Rouge,LA,70884,,,2023-10-23,195.30,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12648,,,ORG,"Anedot, Inc.",,,,,,PO Box 84314,,Baton Rouge,LA,70884,,,2023-12-20,117.30,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12629,,,CAN,,Barrasso,Sen. John,,,,6896 Casper Mountain Rd,,Casper,WY,82601,,,2023-12-13,3148.10,,Expense Reimbursement: See Memos,,,,S6WY00068,,,,,,S,WY,00,,,,,,,,
SB21B,C00442368,SB21B.12629.0,SB21B.12629,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,60666,,,2023-09-26,803.90,,Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12629.1,SB21B.12629,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,60666,,,2023-11-29,1184.40,,Airfare,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12629.2,SB21B.12629,SB21B,ORG,Bellagio Hotel & Casino,,,,,,3600 S Las Vegas Blvd,,Las Vegas,NV,89109,,,2023-12-09,1071.52,,Lodging,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12430,,,IND,,Bradley,Amy Ford,,,,1020 N Fairfax St,Suite 201,Alexandria,VA,22314,,,2023-08-01,5000.00,,Fundraising Consutling,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12431,,,IND,,Bradley,Amy Ford,,,,1020 N Fairfax St,Suite 201,Alexandria,VA,22314,,,2023-08-01,100.00,,Expense Reimbursement: Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12431.0,SB21B.12431,SB21B,ORG,Constant Contact,,,,,,1601 Trapelo,,Waltham,MA,02451,,,2023-06-29,50.00,,Email Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12431.1,SB21B.12431,SB21B,ORG,Constant Contact,,,,,,1601 Trapelo,,Waltham,MA,02451,,,2023-07-14,50.00,,Email Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12487,,,IND,,Bradley,Amy Ford,,,,1020 N Fairfax St,Suite 201,Alexandria,VA,22314,,,2023-08-29,5000.00,,Fundraising Consutling,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12537,,,IND,,Bradley,Amy Ford,,,,1020 N Fairfax St,Suite 201,Alexandria,VA,22314,,,2023-09-27,5000.00,,Fundraising Consutling,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12538,,,IND,,Bradley,Amy Ford,,,,1020 N Fairfax St,Suite 201,Alexandria,VA,22314,,,2023-09-27,100.00,,Expense Reimbursement: Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12538.0,SB21B.12538,SB21B,ORG,Constant Contact,,,,,,1601 Trapelo,,Waltham,MA,02451,,,2023-09-18,50.00,,Email Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12538.1,SB21B.12538,SB21B,ORG,Constant Contact,,,,,,1601 Trapelo,,Waltham,MA,02451,,,2023-09-22,50.00,,Email Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12598,,,IND,,Bradley,Amy Ford,,,,1020 N Fairfax St,Suite 201,Alexandria,VA,22314,,,2023-10-30,5000.00,,Fundraising Consutling,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12616,,,IND,,Bradley,Amy Ford,,,,1020 N Fairfax St,Suite 201,Alexandria,VA,22314,,,2023-11-29,5000.00,,Fundraising Consutling,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12617,,,IND,,Bradley,Amy Ford,,,,1020 N Fairfax St,Suite 201,Alexandria,VA,22314,,,2023-11-29,50.00,,Expense Reimbursement: Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12617.0,SB21B.12617,SB21B,ORG,Constant Contact,,,,,,1601 Trapelo,,Waltham,MA,02451,,,2023-11-20,50.00,,Email Services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00442368,SB21B.12500,,,ORG,"Business Aviators, Inc.",,,,,,8410 Airport Pkwy,,Casper,WY,82604,,,2023-09-18,5767.39,,Charter Flight,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12445,,,ORG,Caldera House,,,,,,3275 W Village Dr,,Teton Village,WY,83025,,,2023-08-25,6806.40,,Event Expense: Food & Beverage,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12407,,,ORG,Koch & Hoos LLC,,,,,,901 N Washington St Ste 700,,Alexandria,VA,22314,,,2023-07-25,1738.85,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12444,,,ORG,Koch & Hoos LLC,,,,,,901 N Washington St Ste 700,,Alexandria,VA,22314,,,2023-08-21,2045.25,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12499,,,ORG,Koch & Hoos LLC,,,,,,901 N Washington St Ste 700,,Alexandria,VA,22314,,,2023-09-18,1643.40,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12578,,,ORG,Koch & Hoos LLC,,,,,,901 N Washington St Ste 700,,Alexandria,VA,22314,,,2023-10-19,1864.80,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12600,,,ORG,Koch & Hoos LLC,,,,,,901 N Washington St Ste 700,,Alexandria,VA,22314,,,2023-11-07,2130.30,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12625,,,ORG,Koch & Hoos LLC,,,,,,901 N Washington St Ste 700,,Alexandria,VA,22314,,,2023-12-11,1107.10,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12428,,,ORG,"LVH Consulting, LLC",,,,,,175 Civitas St,,Mt Pleasant,SC,29465,,,2023-07-28,2419.00,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12488,,,ORG,"LVH Consulting, LLC",,,,,,175 Civitas St,,Mt Pleasant,SC,29465,,,2023-09-05,3750.00,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12576,,,ORG,"LVH Consulting, LLC",,,,,,175 Civitas St,,Mt Pleasant,SC,29465,,,2023-10-10,3915.55,,Fundraising Consulting/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12599,,,ORG,"LVH Consulting, LLC",,,,,,175 Civitas St,,Mt Pleasant,SC,29465,,,2023-11-01,3750.00,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12620,,,ORG,"LVH Consulting, LLC",,,,,,175 Civitas St,,Mt Pleasant,SC,29465,,,2023-12-04,3750.00,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12549,,,IND,,Mody,Arjun,,,,3305 Runnymede Pl NW,,Washington,DC,20015,,,2023-11-17,5000.00,,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12622,,,IND,,Mody,Arjun,,,,3305 Runnymede Pl NW,,Washington,DC,20015,,,2023-12-05,5000.00,,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12426,,,IND,,Schreiber,Keelee,,,,PO Box 12023,,Jackson,WY,83002,,,2023-07-26,528.80,,Event Expense: Embroidery,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12393,,,ORG,"Socko Strategies, LLC",,,,,,1101 30th St NW,Ste. 125,Washington,DC,20007,,,2023-07-10,5000.00,,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12395,,,ORG,Targeted Victory LLC,,,,,,2311 Wilson Blvd,Ste. 200,Arlington,VA,22201,,,2023-07-12,150.00,,Website Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12438,,,ORG,Targeted Victory LLC,,,,,,2311 Wilson Blvd,Ste. 200,Arlington,VA,22201,,,2023-08-14,350.00,,Website Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12490,,,ORG,Targeted Victory LLC,,,,,,2311 Wilson Blvd,Ste. 200,Arlington,VA,22201,,,2023-09-13,150.00,,Website Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12577,,,ORG,Targeted Victory LLC,,,,,,2311 Wilson Blvd,Ste. 200,Arlington,VA,22201,,,2023-10-13,170.86,,Website Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12603,,,ORG,Targeted Victory LLC,,,,,,2311 Wilson Blvd,Ste. 200,Arlington,VA,22201,,,2023-11-14,150.00,,Website Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00442368,SB21B.12645,,,ORG,Targeted Victory LLC,,,,,,2311 Wilson Blvd,Ste. 200,Arlington,VA,22201,,,2023-12-18,214.90,,Website Services,,,,,,,,,,,,,,,,,,,,
