form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00817379,B-10623,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-19,60.60,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10637,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-21,825.50,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10646,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-23,292.90,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10648,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-23,156.90,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10661,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-27,370.23,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10702,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-29,493.90,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10703,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-29,60.00,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10706,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-29,6.26,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10718,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-30,1105.35,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10719,,,ORG,Anedot,,,,,,1340 Poydras Street,Suite 1770,New Orleans,LA,70113,P2024,,2023-06-30,17.79,,Credit card processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5431,,,ORG,Fortina,,,,,,17 Maple Avenue,,Armonk,NY,10504,P2024,,2023-03-08,3500.00,,Fundraiser expenses,003,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5475,,,IND,,Guillaro,Paul,,,,10 Julia Lane Suite 103,Suite 101,Cold Spring,NY,10516,P2024,,2023-03-13,8500.00,,IN KIND: Food and Beverages,,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10722,B-10720,,ORG,Indian Harbor Yacht Club,,,,,,710 Steamboat Road,,Greenwich,CT,06830,P2024,,2023-06-17,905.50,,Fundraiser expenses,003,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Leora Levy
SB21B,C00817379,B-5385,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,P2024,,2023-02-27,150.00,,Database fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5418,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,P2024,,2023-03-04,150.00,,Database fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5500,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,P2024,,2023-04-04,150.00,,Database fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5518,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,P2024,,2023-05-07,150.00,,Database fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5558,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,P2024,,2023-06-06,150.00,,Database fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10720,,,IND,,Levy,Leora,,,,59 Pecksland Road,,Greenwich,CT,06831,P2024,,2023-06-30,4734.67,,Repayment of expense advance: see memos,003,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5482,,,IND,,Michaelis,Peter,,,,120 Hook Road,,Bedford,NY,10506,P2024,,2023-03-15,850.00,,Photography,003,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5491,,,IND,,Michaelis,Peter,,,,120 Hook Road,,Bedford,NY,10506,P2024,,2023-03-20,150.00,,Photography,003,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-5469,,,ORG,NDD Consulting,,,,,,101 East Camino Real,#833,Boca Raton,FL,33432,P2024,,2023-03-13,5000.00,,Fundraising consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10721,B-10720,,ORG,Parking Productions,,,,,,15 Brant Avenue,Suite 1,Clark,NJ,07066,P2024,,2023-06-15,1008.94,,Fundraiser expenses,003,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Leora Levy
SB21B,C00817379,B-5476,,,IND,,Schwartz,Laura,A.,,,55 Overlook Drive,,Ridgefield,CT,06877,P2024,,2023-03-13,2000.00,,accounting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00817379,B-10724,B-10720,,ORG,The Caterers,,,,,,PO Box 65,,Wilton,CT,06897,P2024,,2023-06-15,2700.00,,Fundraiser expenses,003,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Leora Levy
