form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00247403,SB23.60038,,,CCM,MARC FOR US INC.,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,,,2023-12-13,1000.00,,Earmarked Contributions to Marc Molinaro,,C00789586,MARC FOR US INC.,,,,,,,H,NY,19,,,,,,,,
SB23,C00247403,SB23.60023,,,CCM,NIKKI HALEY FOR PRESIDENT,,,,,,186 SEVEN FARMS DR,,DANIEL ISLAND,SC,29492,,,2023-12-13,50.00,,Earmarked Donations - Nikki Haley for President,011,C00833392,NIKKI HALEY FOR PRESIDENT,,,,,,,P,,00,,,,,,,,
SB23,C00247403,SB23.60046,,,CCM,NIKKI HALEY FOR PRESIDENT,,,,,,186 SEVEN FARMS DR,,DANIEL ISLAND,SC,29492,,,2023-12-19,140.00,,Earmarked Donations - Nikki Haley for President,011,C00833392,NIKKI HALEY FOR PRESIDENT,,,,,,,P,,00,,,,,,,,
SB23,C00247403,SB23.60015,,,CCM,RON ESTES FOR CONGRESS,,,,,,12224 E BRACKEN CT,,WICHITA,KS,67206,,,2023-12-05,3300.00,,Earmarked Donations,,C00632067,RON ESTES FOR CONGRESS,,,,,,,H,KS,04,,,,,,,,
SB23,C00247403,SB23.60022,,,CCM,SCHNEIDER FOR CONGRESS,,,,,,PO BOX 1318,,DEERFIELD,IL,60015,,,2023-12-13,1500.00,,Earmarked Donations,,C00495952,SCHNEIDER FOR CONGRESS,,,,,,,H,IL,10,,,,,,,,
SB23,C00247403,SB23.60074,,,CCM,TEAM HAGERTY,,,,,,PO BOX 50430,,NASHVILLE,TN,37205,,,2023-12-27,62731.00,,Earmarked Donations,,C00718627,TEAM HAGERTY,,,,,,,S,TN,00,,,,,,,,
SB23,C00247403,SB23.60047,,,CCM,TED CRUZ FOR SENATE,,,,,,815 A BRAZOS,PMB 550,AUSTIN,TX,78701,,,2023-12-19,6600.00,,Earmarks,,C00492785,,,,,,,,S,TX,00,,,,,,,,
SB23,C00247403,SB23.60062,,,CCM,TED CRUZ FOR SENATE,,,,,,815 A BRAZOS,PMB 550,AUSTIN,TX,78701,,,2023-12-26,25000.00,,Earmarks,,C00492785,,,,,,,,S,TX,00,,,,,,,,
SB23,C00247403,SB23.60066,,,CCM,TORRES FOR CONGRESS,,,,,,77-02 19TH RD,,EAST ELMHURST,NY,11370,,,2023-12-26,45274.00,,Earmarked Contributions to Ritchie Torres,,C00699744,TORRES FOR CONGRESS,,,,,,,H,NY,15,,,,,,,,
SB23,C00247403,SB23.60077,,,CCM,TORRES FOR CONGRESS,,,,,,77-02 19TH RD,,EAST ELMHURST,NY,11370,,,2023-12-28,2100.00,,Earmarked Contributions to Ritchie Torres,,C00699744,TORRES FOR CONGRESS,,,,,,,H,NY,15,,,,,,,,
SB23,C00247403,SB23.60061,,,CCM,WHITEHOUSE FOR SENATE,,,,,,P.O. BOX 40280,,PROVIDENCE,RI,02940,,,2023-12-26,25000.00,,Earmarked Donations - Whitehouse,,C00410803,WHITEHOUSE FOR SENATE,,,,,,,S,RI,00,,,,,,,,
