form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00009936,27311689,,,CCM,"Nikema For Congress, Inc",,,,,,PO Box 311913,,Atlanta,GA,31131,P2024,,2024-04-04,-1000.00,0.00,"Vd ck# 10834 dtd 11/14/2023 - Nikema For Congress, Inc",011,C00752584,"Nikema For Congress, Inc",H0GA05301,Williams,Nikema,,Rep.,,H,GA,05,,,,,,,,"Vd ck# 10834 dtd 11/14/2023 - Nikema For Congress, Inc"
SB23,C00009936,27311903,,,CCM,Kennedy For Congress,,,,,,PO Box 536,,Buffalo,NY,14201,S2024,Special-General2024,2024-04-04,1000.00,0.00,"Timothy Kennedy, US HOUSE D-26-NY",011,C00856526,Kennedy For Congress,H4NY26078,Kennedy,Timothy,,Sen.,,H,NY,26,,,,,,,,"Timothy Kennedy, US HOUSE D-26-NY"
SB23,C00009936,27314776,,,CCM,Citizens For Boyle,,,,,,"1701 16th St, NW #121",attn Vanessa Ide,Washinton,DC,20009,P2024,,2024-04-11,4000.00,0.00,Bre,011,C00543363,Citizens For Boyle,H4PA13199,Boyle,Brendan,,Mr.,,H,PA,02,,,,,,,,Bre
SB23,C00009936,27314777,,,CCM,Adam Smith for Congress,,,,,,"415 New Jersey Avenue, SE",Suite 1,Washington,DC,20003,P2024,,2024-04-11,1000.00,0.00,"Adam Smith, US HOUSE D-09-WA",011,C00304709,Adam Smith for Congress,,Smith,Adam,,,,H,WA,09,,,,,,,,"Adam Smith, US HOUSE D-09-WA"
SB23,C00009936,27326975,,,CCM,Sanford Bishop for Congress,,,,,,P O BOX 909,,Columbus,GA,31902,P2024,,2024-04-16,2500.00,0.00,"Sanford Bishop, US HOUSE D-02-GA",011,C00266940,Sanford Bishop for Congress,H2GA02031,Bishop,Sanford,,,,H,GA,02,,,,,,,,"Sanford Bishop, US HOUSE D-02-GA"
SB23,C00009936,27342773,,,PTY,DSCC,,,,,,c/o Laura Matthews,120 Maryland Ave NE,Washington,DC,20002,,,2024-04-25,15000.00,0.00,federal contribution,011,C00042366,,,,,,,,,,,,,,,,,,federal contribution
SB23,C00009936,27342776,,,CCM,Troy Carter for Congress,,,,,,"499 S Capitol St, SW, Ste 420",,Washington,DC,20003,P2024,,2024-04-25,1000.00,0.00,"Troy Carter, US HOUSE D-02-LA",011,C00763649,Troy Carter for Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,,"Troy Carter, US HOUSE D-02-LA"
SB23,C00009936,27342777,,,CCM,Cleaver For Congress,,,,,,PO BOX 411872,,Kansas CIty,MO,64141,P2024,,2024-04-25,2000.00,0.00,"Emmanuel Cleaver, US HOUSE D-05-MO",011,C00395848,Cleaver For Congress,H4MO05234,Cleaver,Emanuel,,,,H,MO,05,,,,,,,,"Emmanuel Cleaver, US HOUSE D-05-MO"
SB23,C00009936,27342778,,,CCM,Committee to Re-Elect Chris Smith,,,,,,20 County Road 537,,Colts Neck,NJ,07722,P2024,,2024-04-25,1500.00,0.00,"Christopher Smith, US HOUSE D-04-NJ",011,,,,Smith,Chris,,,,H,NJ,04,,,,,,,,"Christopher Smith, US HOUSE D-04-NJ"
SB23,C00009936,27342779,,,CCM,Marlene For Congress,,,,,,7904 E Chaparral Rd,Suite A110-472,Scottsdale,AZ,85250,P2024,,2024-04-25,1000.00,0.00,"Marlene Galan-Woods, US HOUSE D-01-AZ",011,C00840751,Marlene For Congress,H4AZ01228,Galan-Woods,Marlene,,Ms.,,H,AZ,01,,,,,,,,"Marlene Galan-Woods, US HOUSE D-01-AZ"
SB23,C00009936,27342780,,,CCM,Julia Brownley For Congress,,,,,,PO Box 15096,c/o Strathee Group,Washington,DC,20003,G2024,,2024-04-25,1000.00,0.00,"Julia Brownley, US HOUSE D-26-CA",011,C00513077,Julia Brownley For Congress,H2CA00120,Brownley,Julia,,Ms.,,H,CA,26,,,,,,,,"Julia Brownley, US HOUSE D-26-CA"
SB23,C00009936,27344783,,,CCM,Moore For Congress,,,,,,PO Box 33079,,Washington,DC,20033,P2024,,2024-04-30,2500.00,0.00,"Gwen Moore, US HOUSE D-04-WI",011,C00397505,Moore For Congress,,Moore,Gwen,,,,H,WI,04,,,,,,,,"Gwen Moore, US HOUSE D-04-WI"
SB23,C00009936,27344784,,,CCM,Re-Elect McGovern Committee,,,,,,6129 Long Meadow Road,,McLean,VA,22101,P2024,,2024-04-30,1500.00,0.00,"Jim McGovern, US HOUSE D-02-MA",011,C00285171,Re-Elect McGovern Committee,,McGovern,James,,,,H,MA,02,,,,,,,,"Jim McGovern, US HOUSE D-02-MA"
SB23,C00009936,27344785,,,CCM,Jason Crow For Congress,,,,,,"8547 E Arapahoe Road, STE J-543",,Greenwood Village,CO,80211,P2024,,2024-04-30,2500.00,0.00,"Jason Crow, US HOUSE D-06-CO",011,C00637363,Jason Crow For Congress,H8CO06229,Crow,Jason,,,,H,CO,06,,,,,,,,"Jason Crow, US HOUSE D-06-CO"
SB23,C00009936,27344786,,,CCM,Brittany Pettersen For Colorado,,,,,,PO Box 150887,,Lakewood,CO,80215,P2024,,2024-04-30,2500.00,0.00,"Brittany Pettersen, US HOUSE D-07-CO",011,C00637215,Brittany Pettersen For Colorado,H8CO07045,Pettersen,Brittany,,,Ms.,H,CO,07,,,,,,,,"Brittany Pettersen, US HOUSE D-07-CO"
