form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00790790,EB4202,,,PAC,"Jones, Laguna Beach City Council, 2024 (ID #1468394)",,,,,,590 Flora Street,,Laguna Beach,CA,92651,G2024,,2024-09-12,520.00,,Local Contribution,011,,"Jones, Laguna Beach City Council, 2024 (ID #1468394)",,Jones,Hallie,,,,,,,,,,,,,,
SB29,C00790790,EB3889,,,PAC,"Lamiya Hoque for Buena Park City Council, District 4, 2024 (ID #1470994)",,,,,,"6343 Lincoln Ave, M1",,Buena Park,CA,90620,G2024,,2024-07-29,1000.00,,Local Contribution,011,,"Lamiya Hoque for Buena Park City Council, District 4, 2024 (ID #1470994)",,Hoque,Lamiya,,,,,CA,04,,,,,,,,
SB29,C00790790,EB4179,,,PAC,"Lamiya Hoque for Buena Park City Council, District 4, 2024 (ID #1470994)",,,,,,"6343 Lincoln Ave, M1",,Buena Park,CA,90620,G2024,,2024-09-10,500.00,,Local Contribution,011,,"Lamiya Hoque for Buena Park City Council, District 4, 2024 (ID #1470994)",,Hoque,Lamiya,,,,,CA,04,,,,,,,,
SB29,C00790790,EB4190,,,PAC,Liu for City Council 2024 (ID #1466039),,,,,,3943 Irvine Blvd. #289,,Irvine,CA,92602,G2024,,2024-09-10,620.00,,Local Contribution,011,,Liu for City Council 2024 (ID #1466039),,Liu,Melinda,,,,,CA,01,,,,,,,,
SB29,C00790790,EB4346,,,PAC,Maahs for City Council (ID #1469936),,,,,,249 E. Ocean Blvd. #670,,Long Beach,CA,90802,G2024,,2024-09-12,1000.00,,Local Contribution,011,,Maahs for City Council (ID #1469936),,Maahs,Kristen,,,,,,05,,,,,,,,
SB29,C00790790,EB4124,,,PAC,Norma Campos Kurtz for City Council 2024 (ID #1460716),,,,,,"174 W. Lincoln Avenue, #616",,Anaheim,CA,92805,G2024,,2024-09-03,1000.00,,Local Contribution,011,,Norma Campos Kurtz for City Council 2024 (ID #1460716),,Kurtz,Norma Campos,,,,,,04,,,,,,,,
SB29,C00790790,EB4108,,,PAC,Regina Blankenhorn for HB City Clerk 2024 (ID #1473287),,,,,,"249 E. Ocean Blvd., #670",,Long Beach,CA,90802,G2024,,2024-08-29,2000.00,,Local Contribution,011,,Regina Blankenhorn for HB City Clerk 2024 (ID #1473287),,Blankenhorn,Regina,,,,,,,,,,,,,,
SB29,C00790790,EB4183,,,PAC,Regina Blankenhorn for HB City Clerk 2024 (ID #1473287),,,,,,"249 E. Ocean Blvd., #670",,Long Beach,CA,90802,G2024,,2024-09-10,1000.00,,Local Contribution,011,,Regina Blankenhorn for HB City Clerk 2024 (ID #1473287),,Blankenhorn,Regina,,,,,,,,,,,,,,
SB29,C00790790,EB4060,,,PAC,Sara Pelly for School Board 2024 (ID #1471606),,,,,,17952 Lincoln Street,,Villa Park,CA,92861,G2024,,2024-08-19,1000.00,,Local Contribution,011,,Sara Pelly for School Board 2024 (ID #1471606),,Pelly,Sara,,,,,CA,04,,,,,,,,
SB29,C00790790,EB3888,,,PAC,Sherine Smith for Capistrano Unified School Board 2024 (ID #1463551),,,,,,"1400 N. Harbor Blvd, Suite 550",,Fullerton,CA,92835,G2024,,2024-07-29,1000.00,,Local Contribution,011,,Sherine Smith for Capistrano Unified School Board 2024 (ID #1463551),,Smith,Sherine,,,,,CA,03,,,,,,,,
SB29,C00790790,EB4175,,,PAC,Sherine Smith for Capistrano Unified School Board 2024 (ID #1463551),,,,,,"1400 N. Harbor Blvd, Suite 550",,Fullerton,CA,92835,G2024,,2024-09-10,2000.00,,Local Contribution,011,,Sherine Smith for Capistrano Unified School Board 2024 (ID #1463551),,Smith,Sherine,,,,,CA,03,,,,,,,,
SB29,C00790790,EB4110,,,PAC,Sierra Vane for OUSD School Board 2024  (ID #1473753),,,,,,249 La Linda Drive,,Orange,CA,92868,G2024,,2024-08-29,500.00,,Local Contribution,011,,Sierra Vane for OUSD School Board 2024  (ID #1473753),,Vane,Sierra,,,,,,,,,,,,,,
SB29,C00790790,EB3910,,,PAC,Susan Sonne for Buena Park City Council District 3 (ID #1420897),,,,,,"1400 N. Harbor Blvd, Suite 550",,Fullerton,CA,92835,G2024,,2024-08-06,1000.00,,Local Contribution,011,,Susan Sonne for Buena Park City Council District 3 (ID #1420897),,Sonne,Susan,,,,,,03,,,,,,,,
SB29,C00790790,EB4181,,,PAC,Susan Sonne for Buena Park City Council District 3 (ID #1420897),,,,,,"1400 N. Harbor Blvd, Suite 550",,Fullerton,CA,92835,G2024,,2024-09-10,1500.00,,Local Contribution,011,,Susan Sonne for Buena Park City Council District 3 (ID #1420897),,Sonne,Susan,,,,,,03,,,,,,,,
SB29,C00790790,EB4186,,,PAC,Suzie Swartz for School Board 2024 (ID #1225178),,,,,,24576 Vanessa Drive,,Mission Viejo,CA,92691,G2024,,2024-09-10,3000.00,,Local Contribution,011,,Suzie Swartz for School Board 2024 (ID #1225178),,Swartz,Suzie,,,,,CA,03,,,,,,,,
SB29,C00790790,EB4187,,,PAC,Valerie Magdaleno for Santa Ana School Board (ID #1471777),,,,,,1107 W. Walnut Street,,Santa Ana,CA,92703,G2024,,2024-09-10,1500.00,,Local Contribution,011,,Valerie Magdaleno for Santa Ana School Board (ID #1471777),,Magdaleno,Valerie,,,,,CA,02,,,,,,,,
SB29,C00790790,EB4188,,,PAC,Van for Council 2024 (ID #1429465),,,,,,10872 Cedar Street,,Stanton,CA,90680,G2024,,2024-09-10,1500.00,,Local Contribution,011,,Van for Council 2024 (ID #1429465),,Van,Hong Alyce,,,,,CA,,,,,,,,,
SB29,C00790790,EB3855,,,PAC,Vanesa Estrella for Fullerton School Board 2024 (ID #1469565),,,,,,"1400 N. Harbor Blvd, Suite 550",,Fullerton,CA,92832,G2024,,2024-07-17,2000.00,,Local Contribution,011,,Vanesa Estrella for Fullerton School Board 2024 (ID #1469565),,Estrella,Vanesa,,,,,CA,05,,,,,,,,
SB29,C00790790,EB4178,,,PAC,Vanesa Estrella for Fullerton School Board 2024 (ID #1469565),,,,,,"1400 N. Harbor Blvd, Suite 550",,Fullerton,CA,92832,G2024,,2024-09-10,500.00,,Local Contribution,011,,Vanesa Estrella for Fullerton School Board 2024 (ID #1469565),,Estrella,Vanesa,,,,,CA,05,,,,,,,,
SB29,C00790790,EB4201,,,PAC,Yesenia Muneton for Garden Grove City Council 2024 (ID #1472089),,,,,,1400 N. Harbor Blvd. #550,,Fullerton,CA,92835,G2024,,2024-09-12,1000.00,,Local Contribution,011,,Yesenia Muneton for Garden Grove City Council 2024 (ID #1472089),,Muneton,Yesenia,,,,,,05,,,,,,,,
