form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00492421,SB21B-4970-10000,SB21B-4970,SB21B,ORG,Teleflora,,,,,,"11444 W Olympic Blvd., Fl. 4",,Los Angeles,CA,90064,,,2024-10-30,161.97,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4970-20000,SB21B-4970,SB21B,ORG,Teleflora,,,,,,"11444 W Olympic Blvd., Fl. 4",,Los Angeles,CA,90064,,,2024-10-30,141.23,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4970-30000,SB21B-4970,SB21B,ORG,Teleflora,,,,,,"11444 W Olympic Blvd., Fl. 4",,Los Angeles,CA,90064,,,2024-10-30,154.79,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4970-40000,SB21B-4970,SB21B,ORG,Teleflora,,,,,,"11444 W Olympic Blvd., Fl. 4",,Los Angeles,CA,90064,,,2024-10-30,159.84,0.00,Generic Cmte. Events/Meetings,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4971,,,PTY,DCCC ,,,,,,430 S Capitol St SE,2nd Fl,Washington,DC,20003,,,2024-10-30,1402.32,0.00,Generic Cmte. Postage/Delivery,001,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00492421,SB21B-4971-10000,SB21B-4971,SB21B,ORG,UPS,,,,,,110 New Jersey Ave. SE,,Washington,DC,20003,,,2024-10-30,272.62,0.00,Generic Cmte. Postage/Delivery,001,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4971-20000,SB21B-4971,SB21B,ORG,UPS,,,,,,950 Mason St.,,San Francisco,CA,94108,,,2024-10-30,1129.70,0.00,Generic Cmte. Postage/Delivery,001,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972,,,PTY,DCCC ,,,,,,430 S Capitol St SE,2nd Fl,Washington,DC,20003,,,2024-10-30,5594.51,0.00,Generic Cmte. Printing,,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00492421,SB21B-4972-10000,SB21B-4972,SB21B,ORG,UPS,,,,,,950 Mason St.,,San Francisco,CA,94108,,,2024-10-30,376.91,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-20000,SB21B-4972,SB21B,ORG,Fedex,,,,,,100 California St.,,San Francisco,CA,94111,,,2024-10-30,165.94,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-30000,SB21B-4972,SB21B,ORG,Fedex,,,,,,100 California St.,,San Francisco,CA,94111,,,2024-10-30,5.02,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-40000,SB21B-4972,SB21B,ORG,Fedex,,,,,,100 California St.,,San Francisco,CA,94111,,,2024-10-30,9.07,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-50000,SB21B-4972,SB21B,ORG,Fedex,,,,,,100 California St.,,San Francisco,CA,94111,,,2024-10-30,62.87,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-60000,SB21B-4972,SB21B,ORG,Fedex,,,,,,100 California St.,,San Francisco,CA,94111,,,2024-10-30,32.56,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-70000,SB21B-4972,SB21B,ORG,Fedex,,,,,,100 California St.,,San Francisco,CA,94111,,,2024-10-30,12.98,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-80000,SB21B-4972,SB21B,ORG,Fedex,,,,,,4 Embarcadero Center,Ste. R4120,San Francisco,CA,94111,,,2024-10-30,14.58,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-90000,SB21B-4972,SB21B,ORG,Fedex,,,,,,942 S Shady Grove Rd.,,Memphis,TN,38120,,,2024-10-30,4644.26,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-100000,SB21B-4972,SB21B,ORG,UPS,,,,,,950 Mason St.,,San Francisco,CA,94108,,,2024-10-30,21.75,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4972-110000,SB21B-4972,SB21B,ORG,UPS,,,,,,950 Mason St.,,San Francisco,CA,94108,,,2024-10-30,248.57,0.00,Generic Cmte. Printing,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4973,,,PTY,DCCC ,,,,,,430 S Capitol St SE,2nd Fl,Washington,DC,20003,,,2024-10-30,828.89,0.00,Generic Cmte. Supplies,,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00492421,SB21B-4973-10000,SB21B-4973,SB21B,ORG,Amazon,,,,,,"1200 12th Ave., Ste. 1200",,Seattle,WA,98144,,,2024-10-30,473.80,0.00,Generic Cmte. Supplies,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4973-20000,SB21B-4973,SB21B,ORG,Amazon,,,,,,"1200 12th Ave., Ste. 1200",,Seattle,WA,98144,,,2024-10-30,7.41,0.00,Generic Cmte. Supplies,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4973-30000,SB21B-4973,SB21B,ORG,Amazon,,,,,,"1200 12th Ave., Ste. 1200",,Seattle,WA,98144,,,2024-10-30,88.01,0.00,Generic Cmte. Supplies,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4973-40000,SB21B-4973,SB21B,ORG,Amazon,,,,,,"1200 12th Ave., Ste. 1200",,Seattle,WA,98144,,,2024-10-30,71.97,0.00,Generic Cmte. Supplies,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4973-50000,SB21B-4973,SB21B,ORG,Amazon,,,,,,"1200 12th Ave., Ste. 1200",,Seattle,WA,98144,,,2024-10-30,187.70,0.00,Generic Cmte. Supplies,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974,,,PTY,DCCC ,,,,,,430 S Capitol St SE,2nd Fl,Washington,DC,20003,,,2024-10-30,1709.61,0.00,Travel ,002,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00492421,SB21B-4974-10000,SB21B-4974,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-10-30,29.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-20000,SB21B-4974,SB21B,ORG,Egencia Fee,,,,,,3150 139th Ave. SE,,Bellevue,WA,98005,,,2024-10-30,29.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-30000,SB21B-4974,SB21B,ORG,Flywheel Taxi Company,,,,,,"1955 Broadway, Ste. 600",,Oakland,CA,94612,,,2024-10-30,73.98,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-40000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,64.46,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-50000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,83.87,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-60000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,16.77,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-70000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,63.89,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-80000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,12.77,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-90000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,56.43,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-100000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,5.64,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-110000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,66.85,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-120000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,13.37,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-130000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,50.97,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-140000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,13.93,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-150000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,9.55,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-160000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,13.39,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-170000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,14.66,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-180000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,5.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-190000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,5.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-200000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,5.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-210000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,10.19,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-220000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,74.16,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-230000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,42.92,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-240000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,14.83,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-250000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,8.58,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-260000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,20.80,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-270000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,10.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-280000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,50.98,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-290000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,37.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-300000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,11.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-310000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,3.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-320000,SB21B-4974,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,7.40,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-330000,SB21B-4974,SB21B,ORG,United Airlines,,,,,,P.O. Box 66100,,Chicago,IL,60666,,,2024-10-30,8.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-340000,SB21B-4974,SB21B,ORG,United Airlines,,,,,,P.O. Box 66100,,Chicago,IL,60666,,,2024-10-30,215.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-350000,SB21B-4974,SB21B,ORG,United Airlines,,,,,,P.O. Box 66100,,Chicago,IL,60666,,,2024-10-30,323.47,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-360000,SB21B-4974,SB21B,ORG,United Airlines,,,,,,P.O. Box 66100,,Chicago,IL,60666,,,2024-10-30,184.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-370000,SB21B-4974,SB21B,ORG,United Airlines,,,,,,P.O. Box 66100,,Chicago,IL,60666,,,2024-10-30,8.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-380000,SB21B-4974,SB21B,ORG,United Airlines,,,,,,P.O. Box 66100,,Chicago,IL,60666,,,2024-10-30,10.00,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4974-390000,SB21B-4974,SB21B,ORG,United Airlines,,,,,,P.O. Box 66100,,Chicago,IL,60666,,,2024-10-30,36.75,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4975,,,PTY,DCCC ,,,,,,430 S Capitol St SE,2nd Fl,Washington,DC,20003,,,2024-10-30,1350.00,0.00,Per Diem ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00492421,SB21B-4975-10000,SB21B-4975,SB21B,ORG,Maggie Cunha,,,,,,"430 S Capitol St. SE, Fl. 2",,Washington,DC,20003,,,2024-10-30,187.50,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4975-20000,SB21B-4975,SB21B,ORG,Michelle Tovar,,,,,,"430 S Capitol St. SE, Fl. 2",,Washington,DC,20003,,,2024-10-30,225.00,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4975-30000,SB21B-4975,SB21B,ORG,Sophie Shiff,,,,,,"430 S Capitol St. SE, Fl. 2",,Washington,DC,20003,,,2024-10-30,187.50,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4975-40000,SB21B-4975,SB21B,ORG,Katherine Doyle,,,,,,"430 S Capitol St. SE, Fl. 2",,Washington,DC,20003,,,2024-10-30,187.50,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4975-50000,SB21B-4975,SB21B,ORG,Tino Garcia,,,,,,"430 S Capitol St. SE, Fl. 2",,Washington,DC,20003,,,2024-10-30,187.50,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4975-60000,SB21B-4975,SB21B,ORG,Libertie Green,,,,,,"430 S Capitol St. SE, Fl. 2",,Washington,DC,20003,,,2024-10-30,225.00,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4975-70000,SB21B-4975,SB21B,ORG,Ryan DeJoy,,,,,,"430 S Capitol St. SE, Fl. 2",,Washington,DC,20003,,,2024-10-30,150.00,0.00,Per Diem ,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4976,,,PTY,DCCC ,,,,,,430 S Capitol St SE,2nd Fl,Washington,DC,20003,,,2024-10-30,192.57,0.00,Travel ,002,C00000935,DCCC ,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00492421,SB21B-4976-10000,SB21B-4976,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,74.63,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4976-20000,SB21B-4976,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,40.10,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4976-30000,SB21B-4976,SB21B,ORG,Uber,,,,,,"1455 Market St., Unit 400",,San Francisco,CA,94103,,,2024-10-30,77.84,0.00,Travel ,002,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00492421,SB21B-4981,,,ORG,ActBlue Technical Services ,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-10-31,1.16,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00492421,SB21B-4986,,,ORG,ActBlue Technical Services ,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-11-03,6.92,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00492421,SB21B-4993,,,ORG,ActBlue Technical Services ,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-11-06,0.79,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00492421,SB21B-5026,,,ORG,ActBlue Technical Services ,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-11-10,47.67,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00492421,SB21B-5029,,,ORG,"Bank of America, N.A. ",,,,,,"1800 K Street, NW",,Washington,DC,20006,,,2024-11-15,137.53,0.00,Generic Cmte. Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00492421,SB21B-5028,,,ORG,ActBlue Technical Services ,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-11-17,0.40,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00492421,SB21B-5031,,,ORG,ActBlue Technical Services ,,,,,,366 Summer Street,,Somerville,MA,021443132,,,2024-11-24,1.43,0.00,Generic Cmte. Processing Fees,,,,,,,,,,,,,,,,,,,,
