form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00040881,SB29.6175,,,CCM,C/O FRIENDS OF ALLISON RUSSO,,,,,,545 EAST TOWN STREET,,COLUMBUS,OH,43215,,,2023-10-12,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6220,,,CCM,C/O FRIENDS OF MICHELE REYNOLDS,,,,,,4679 WINTERSET DRIVE,,COLUMBUS,OH,43220,,,2023-09-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6188,,,CCM,Campaign to Elect Adam Bird,,,,,,3440 Merwin Ten Mile,,New Richmond,OH,45157,,,2023-12-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6205,,,CCM,CAMPAIGN TO ELECT JAMES M. HOOPS,,,,,,195 OLD CREEK DR,,NAPOLEON,OH,43545,,,2023-08-31,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6231,,,CCM,Citizens for Gavarone,,,,,,4679 WINTERSET DRIVE,,COLUMBUS,OH,43220,,,2023-10-26,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6186,,,CCM,Committee to Elect Brett Hillyer,,,,,,201 N. Main St.,,Uhrichsville,OH,44683,,,2023-10-26,500.00,,Political Contribution,,,,,,,,,,,OH,,,,,,,,,
SB29,C00040881,SB29.6201,,,CCM,COMMITTEE TO ELECT GAYLE MANNING,,,,,,7064 Avon Belden Road,,NORTH RIDGEVILLE,OH,44039,,,2023-10-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6189,,,CCM,COMMITTEE TO ELECT MELANIE MILLER,,,,,,208 N COUNTRYSIDE DR,,ASHLAND,OH,44805,,,2023-12-14,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6200,,,CCM,COMMITTE TO ELECT GARY CLICK,,,,,,26 PAULA COURT,,FREMONT,OH,43420,,,2023-12-14,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6191,,,CCM,DARRELL KICK FOR STATE REPRESENTATIVE,,,,,,133 S MARKET ST,,LOUDONVILLE,OH,44841,,,2023-12-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6193,,,CCM,Demetriou for Ohio,,,,,,8472 E. Washington St. STE 226,,Chagrin Falls,OH,44023,,,2023-12-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6174,,,CCM,Friends for Allen Landis,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-09-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6176,,,CCM,Friends of Andrea White,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-10-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6177,,,CCM,Friends of Angie King,,,,,,141 Pleasant Ridge Ave,,Celina,OH,45822,,,2023-08-31,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6182,,,CCM,FRIENDS OF BILL REINEKE,,,,,,4679 WINTERSET DRIVE,,COLUMBUS,OH,43220,,,2023-12-14,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6187,,,CCM,Friends of Brian Stewart,,,,,,15075 Home Court,,Ashville,OH,43103,,,2023-10-26,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6202,,,CCM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,,,2023-10-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6210,,,CCM,FRIENDS OF JERRY CIRINO,,,,,,8651 KIRTLAND-CHARDON ROAD,,KIRTLAND,OH,44077,,,2023-09-21,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6211,,,CCM,Friends of Joe Miller,,,,,,433 North Pointe BLVD,,Amherst,OH,44001,,,2023-10-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6212,,,CCM,Friends of Jon Cross Committee,,,,,,8 N. Main St.,,Kenton,OH,43326,,,2023-07-20,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6213,,,CCM,Friends of Jon Cross Committee,,,,,,8 N. Main St.,,Kenton,OH,43326,,,2023-09-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6214,,,CCM,Friends of Jon Cross Committee,,,,,,8 N. Main St.,,Kenton,OH,43326,,,2023-12-14,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6216,,,CCM,Friends of Marilyn John,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-10-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6197,,,CCM,Friends of Mark Johnson,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-09-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6199,,,CCM,Friends of Nick Santucci,,,,,,535 Avalon Dr SE,,Warren,OH,44484,,,2023-12-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6229,,,CCM,Friends of Susan Manchester,,,,,,29566 State Route 385,,Lakeview,OH,43331,,,2023-07-20,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6232,,,CCM,FRIENDS OF TOM PATTON,,,,,,17157 RABBIT RUN DR,,STRONGSVILLE,OH,44136,,,2023-09-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6203,,,CCM,Hackett for Ohio,,,,,,2050 Palouse Drive,,London,OH,43140,,,2023-07-20,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6196,,,CCM,Jones for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-09-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6264,,,CCM,KLOPFENSTEIN FOR OHIO,,,,,,2693 ROAD 87,,HAVILAND,OH,45851,,,2023-07-17,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6208,,,CCM,Lare for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-07-20,600.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6262,,,PAC,MCCLAIN FOR OHIO,,,,,,7915 TOWNSHIP HW 136,,NEVADA,OH,44849,,,2023-07-06,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6218,,,CCM,Michael A. Rulli for Senate,,,,,,100 E. Federal Street,,Youngstown,OH,44503,,,2023-10-26,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6215,,,CCM,MILLER FOR OHIO,,,,,,6170 PLEASANT CHAPEL RD,,NEWARK,OH,43056,,,2023-12-14,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6221,,,CCM,NATHAN MANNING FOR OHIO,,,,,,7064 AVON BELDEN RD,,NORTH RIDGEVILLE,OH,44039,,,2023-09-21,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6185,,,CCM,PETERSON FOR GOOD GOVERNMENT,,,,,,5564 GRASSY BRANCH RD,,SABINA,OH,45169,,,2023-10-26,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6183,,,CCM,Seitz For Ohio,,,,,,4401 Abby Court,,Cincinnati,OH,45248,,,2023-07-20,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6184,,,CCM,Seitz For Ohio,,,,,,4401 Abby Court,,Cincinnati,OH,45248,,,2023-10-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6225,,,CCM,SHARON RAY FOR REPRESENTATIVE,,,,,,283 Stratford Avenue,,Wadsworth,OH,44281,,,2023-07-20,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6226,,,CCM,SHARON RAY FOR REPRESENTATIVE,,,,,,283 Stratford Avenue,,Wadsworth,OH,44281,,,2023-12-14,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6195,,,CCM,STEIN FOR STATE REPRESENTATIVE,,,,,,2854 STATE RT 61,,NORWALK,OH,44857,,,2023-12-14,1000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6206,,,CCM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-07-27,4000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6207,,,CCM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2023-10-26,5000.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6227,,,CCM,STEVE WILSON FOR OHIO,,,,,,102 E ORCHARD ST,,LEBANON,OH,45036,,,2023-08-31,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6228,,,CCM,STEVE WILSON FOR OHIO,,,,,,102 E ORCHARD ST,,LEBANON,OH,45036,,,2023-12-14,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00040881,SB29.6224,,,CCM,Wilkin for Ohio,,,,,,P.O. Box 384,,Hillsboro,OH,45133,,,2023-10-12,500.00,,Political Contribution,,,,,,,,,,,,,,,,,,,,
