form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB30B,C00007898,500377557,,,ORG,Ferguson Victory Fund,,,,,,PO Box 4220304,,Atlanta,GA,42030,G2024,,2024-10-02,5000.00,0.00,WA - Governor,011,,,,,,,,,,,,,,,,,,,WA - Governor
SB30B,C00007898,500384508,,,ORG,Friends of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,067211487,G2024,,2024-10-16,2500.00,0.00,House Rep - CT-05 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - CT-05 - General Election
SB30B,C00007898,500384573,,,ORG,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-10-16,2500.00,0.00,House Rep - PA-10 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - PA-10 - General Election
SB30B,C00007898,500384520,,,ORG,Gabe Vasquez for Congress,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-10-16,2500.00,0.00,House Rep - NM-02 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NM-02 - General Election
SB30B,C00007898,500384545,,,ORG,GEORGE WHITESIDES FOR CONGRESS,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-10-16,2500.00,0.00,House Rep - CA-27 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - CA-27 - General Election
SB30B,C00007898,500384561,,,ORG,GILLEN FOR NY,,,,,,PO Box 33079,,Washington,DC,200330079,G2024,,2024-10-16,2500.00,0.00,House Rep - NY-04 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NY-04 - General Election
SB30B,C00007898,500384579,,,ORG,Greg Casar For Congress,,,,,,PO Box 301923,,Austin,TX,787030033,G2024,,2024-10-16,5000.00,0.00,House Rep - TX-35 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - TX-35 - General Election
SB30B,C00007898,500384513,,,ORG,HERTEL FOR MICHIGAN,,,,,,PO Box 16037,,Lansing,MI,489016037,G2024,,2024-10-16,2500.00,0.00,House Rep - MI-07 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - MI-07 - General Election
SB30B,C00007898,500384568,,,ORG,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-10-16,2500.00,0.00,House Rep - OR-05 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - OR-05 - General Election
SB30B,C00007898,500384559,,,ORG,JOHN AVLON FOR CONGRESS,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,G2024,,2024-10-16,2500.00,0.00,House Rep - NY-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NY-01 - General Election
SB30B,C00007898,500384565,,,ORG,Josh Riley for Congress,,,,,,PO Box 6806,,Ithaca,NY,148516806,G2024,,2024-10-16,2500.00,0.00,House Rep - NY-19 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NY-19 - General Election
SB30B,C00007898,500384515,,,ORG,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-10-16,2500.00,0.00,House Rep - MI-08 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - MI-08 - General Election
SB30B,C00007898,500384528,,,ORG,Landsman for Congress,,,,,,PO Box 68033,,Cincinnati,OH,452068033,G2024,,2024-10-16,2500.00,0.00,House Rep - OH-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - OH-01 - General Election
SB30B,C00007898,500384526,,,ORG,MANNION FOR NEW YORK,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-10-16,2500.00,0.00,House Rep - NY-22 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NY-22 - General Election
SB30B,C00007898,500384529,,,ORG,MARCY KAPTUR VICTORY FUND,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-10-16,2500.00,0.00,House Rep - OH-09 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - OH-09 - General Election
SB30B,C00007898,500384580,,,ORG,MARK POCAN FOR CONGRESS,,,,,,PO Box 327,,Madison,WI,537010327,G2024,,2024-10-16,2500.00,0.00,House Rep - WI-02 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - WI-02 - General Election
SB30B,C00007898,500384587,,,ORG,Michael B Moore for South Carolina,,,,,,3022 S Morgan Pt Rd,# 295,Mt Pleasant,SC,29466,G2024,,2024-10-16,5000.00,0.00,"House, 1st Congressional District - South Carolina",011,,,,,,,,,,,,,,,,,,,"House, 1st Congressional District - South Carolina"
SB30B,C00007898,500384575,,,ORG,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,G2024,,2024-10-16,2500.00,0.00,House Rep - TX-15 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - TX-15 - General Election
SB30B,C00007898,500384506,,,ORG,MIKE LEVIN FOR CONGRESS,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,G2024,,2024-10-16,2500.00,0.00,House Rep - CA-49 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - CA-49 - General Election
SB30B,C00007898,500384576,,,ORG,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-10-16,2500.00,0.00,House Rep - VA-02 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - VA-02 - General Election
SB30B,C00007898,500384563,,,ORG,MONDAIRE FOR CONGRESS,,,,,,PO Box 873,,Sleepy Hollow,NY,105910873,G2024,,2024-10-16,2500.00,0.00,House Rep - NY-17 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NY-17 - General Election
SB30B,C00007898,500384557,,,ORG,MONICA TRANEL FOR MONTANA,,,,,,PO Box 9384,,Missoula,MT,598079384,G2024,,2024-10-16,2500.00,0.00,House Rep - MT-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - MT-01 - General Election
SB30B,C00007898,500384510,,,ORG,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,G2024,,2024-10-16,2500.00,0.00,House Rep - IN-01 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - IN-01 - General Election
SB30B,C00007898,500384523,,,ORG,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2024-10-16,2500.00,0.00,House Rep - NV-04 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NV-04 - General Election
SB30B,C00007898,500384582,,,ORG,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-10-16,2500.00,0.00,House Rep - IL-13 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - IL-13 - General Election
SB30B,C00007898,500384585,,,ORG,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-10-16,2500.00,0.00,House Rep - NY-18 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NY-18 - General Election
SB30B,C00007898,500384543,,,ORG,RUDY SALAS FOR CONGRESS,,,,,,PO Box 42257,,Bakersfield,CA,933842257,G2024,,2024-10-16,2500.00,0.00,House Rep - CA-22 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - CA-22 - General Election
SB30B,C00007898,500384511,,,ORG,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-10-16,2500.00,0.00,House Rep - MI-03 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - MI-03 - General Election
SB30B,C00007898,500384554,,,ORG,Sharice for Congress,,,,,,6129 Long Meadow Rd,,McLean,VA,221012312,G2024,,2024-10-16,2500.00,0.00,House Rep - KS-03 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - KS-03 - General Election
SB30B,C00007898,500384531,,,ORG,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-10-16,2500.00,0.00,House Rep - PA-07 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - PA-07 - General Election
SB30B,C00007898,500384522,,,ORG,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,G2024,,2024-10-16,2500.00,0.00,House Rep - NV-03 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NV-03 - General Election
SB30B,C00007898,500384524,,,ORG,TOM SUOZZI VICTORY FUND,,,,,,PO Box 669,,Glen Cove,NY,115420669,G2024,,2024-10-16,2500.00,0.00,House Rep - NY-03 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - NY-03 - General Election
SB30B,C00007898,500377556,,,ORG,Vargas Victory Fund 2024,,,,,,PO Box 493,,Boys Town,NE,680100493,G2024,,2024-10-02,2500.00,0.00,Congressional District 2 - NE,011,,,,,,,,,,,,,,,,,,,Congressional District 2 - NE
SB30B,C00007898,500384577,,,ORG,VINDMAN FOR CONGRESS,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-10-16,2500.00,0.00,House Rep - VA-07 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - VA-07 - General Election
SB30B,C00007898,500384551,,,ORG,WHITNEY FOX FOR CONGRESS,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,G2024,,2024-10-16,2500.00,0.00,House Rep - FL-13 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - FL-13 - General Election
SB30B,C00007898,500384547,,,ORG,Will Rollins for Congress,,,,,,PO Box 6282,,Corona,CA,928786282,G2024,,2024-10-16,2500.00,0.00,House Rep - CA-41 - General Election,011,,,,,,,,,,,,,,,,,,,House Rep - CA-41 - General Election
