form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00193433,SB21B-401986,,,ORG,Roth Staffing Companies ,,,,,,450 N. State College Blvd.,,Orange,CA,92868,,,2023-06-01,1152.00,0.00,Temporary Help ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402668,,,ORG,Ascensus Trust ,,,,,,1655 43rd Street S,Ste 100,Fargo,ND,58103,,,2023-06-01,57989.60,0.00,Employment Pension/ 401(k),,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401957,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-06-01,573.70,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401958,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-06-01,673.13,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401959,,,ORG,GSI - Gordon & Schwenkmeyer ,,,,,,20300 Vermont Ave Suite 210,,Torrance,CA,90502,,,2023-06-01,1661.45,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401960,,,ORG,"Miller's Office Products, Inc. ",,,,,,PO Box 1537,,Newington,VA,22122,,,2023-06-01,207.74,0.00,Office Supplies Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401961,,,ORG,Pacific East ,,,,,,8625 SW Cascade Ave,Suite 250,Beaverton,OR,97008,,,2023-06-01,2015.43,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401962,,,ORG,Pacific East ,,,,,,8625 SW Cascade Ave,Suite 250,Beaverton,OR,97008,,,2023-06-01,273.45,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401963,,,ORG,Pacific East ,,,,,,8625 SW Cascade Ave,Suite 250,Beaverton,OR,97008,,,2023-06-01,75.00,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401964,,,ORG,Pacific East ,,,,,,8625 SW Cascade Ave,Suite 250,Beaverton,OR,97008,,,2023-06-01,132.48,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401965,,,IND,,Wyche,Storm,,,,156 Main Street,,East Rutherford,NJ,07073,,,2023-06-01,12.00,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401966,,,IND,,Wyche,Storm,,,,156 Main Street,,East Rutherford,NJ,07073,,,2023-06-01,8.06,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401967,,,IND,,Wyche,Storm,,,,156 Main Street,,East Rutherford,NJ,07073,,,2023-06-01,837.24,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,See Attached Memo Entry
SB21B,C00193433,SB21B-401967-10000,SB21B-401967,SB21B,ORG,Hilton,,,,,,"1919 Connecticut Ave, NW",,Washington,DC,20009,,,2023-06-01,837.24,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,X,Memo Entry
SB21B,C00193433,SB21B-401968,,,ORG,AMH Print Group LLC ,,,,,,PO Box 518,,Mechanicsville,VA,23111,,,2023-06-01,2928.25,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401969,,,ORG,"Chapman Cubine Allen and Hussey, Inc.",,,,,,2000 15th Street North,Ste 550,Arlington,VA,22201,,,2023-06-01,15274.00,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401973,,,IND,,Reyes,Emily,,,,6728 Alderbrook Drive,,Denton,TX,76210,,,2023-06-01,103.47,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401970,,,ORG,DCM ,,,,,,261 West 35th St,Suite 600,New York,NY,10001,,,2023-06-01,4748.10,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401971,,,ORG,DCM ,,,,,,261 West 35th St,Suite 600,New York,NY,10001,,,2023-06-01,5625.90,0.00,Phone Banks ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401972,,,ORG,Direct Mail Solutions ,,,,,,460 Oakleys Ln,Attn: Scott Miller,Richmond,VA,23231,,,2023-06-01,4285.52,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-401974,,,IND,,Schaefer,Melissa,,,,201 Beryl Way,,Watervliet,NY,12189,,,2023-06-01,63.00,0.00,Office Supplies Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402669,,,ORG,Amalgamated Bank ,,,,,,275 Seventh Avenue,,New York,NY,10001,,,2023-06-01,700.00,0.00,Bank Charges ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-403197,,,ORG,Paragon Payment Solutions ,,,,,,2141 East Broadway Rd,Ste 202,Tempe,AZ,85282,,,2023-06-02,1760.91,0.00,Credit Card Service Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402670,,,ORG,Paragon Payment Solutions ,,,,,,2141 East Broadway Rd,Ste 202,Tempe,AZ,85282,,,2023-06-02,20180.84,0.00,Credit Card Service Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-403196,,,ORG,First Data Merchant Services ,,,,,,PO Box 6010,,Hagerstown,MD,21741,,,2023-06-05,25.00,0.00,Credit Card Service Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402671,,,ORG,First Data Merchant Services ,,,,,,PO Box 6010,,Hagerstown,MD,21741,,,2023-06-05,3415.82,0.00,Credit Card Service Charges,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402672,,,IND,,Knight,Joanna,,,,7624 Tecoma Circle,9105,Austin,TX,78735,,,2023-06-06,3000.00,0.00,Consulting Communications,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402673,,,ORG,DC Treasurer ,,,,,,Office of Tax & Revenue,PO Box 419,Washington,DC,200440679,,,2023-06-07,233.29,0.00,Taxes - Sales & Use,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402077,,,ORG,"AM Strategies, LLC ",,,,,,122 E 4th Street,,Houston,TX,77007,,,2023-06-08,-3166.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402079,,,ORG,ADSTRA ,,,,,,P.O. Box 358187,,Pittsburgh,PA,15251,,,2023-06-08,190.02,0.00,List Rental ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402080,,,ORG,ADSTRA ,,,,,,P.O. Box 358187,,Pittsburgh,PA,15251,,,2023-06-08,115.02,0.00,List Rental ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402081,,,ORG,ADSTRA ,,,,,,P.O. Box 358187,,Pittsburgh,PA,15251,,,2023-06-08,490.02,0.00,List Rental ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402083,,,ORG,Avalanche Services ,,,,,,113 McGarry Blvd,,Kearneysville,WV,25430,,,2023-06-08,2120.90,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402084,,,ORG,Avalanche Services ,,,,,,113 McGarry Blvd,,Kearneysville,WV,25430,,,2023-06-08,2864.05,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402085,,,ORG,Avalanche Services ,,,,,,113 McGarry Blvd,,Kearneysville,WV,25430,,,2023-06-08,3332.45,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402086,,,ORG,Creative Print Group Inc ,,,,,,1560 Caton Center Drive,,Baltimore,MD,21227,,,2023-06-08,12002.98,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402087,,,ORG,Deep Dive Political Research ,,,,,,3446 Sugarloaf Pkwy,,Frederick,MD,21704,,,2023-06-08,450.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402088,,,ORG,Kastle Systems ,,,,,,PO Box 75151,,Baltimore,MD,212755151,,,2023-06-08,845.23,0.00,Building Utilities & Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402089,,,ORG,Kastle Systems ,,,,,,PO Box 75151,,Baltimore,MD,212755151,,,2023-06-08,879.04,0.00,Building Utilities & Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402090,,,ORG,Louisiana Workforce Commission ,,,,,,PO BOX 94050,,Baton Rouge,LA,70804,,,2023-06-08,2079.49,0.00,Taxes - Payroll ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402091,,,ORG,"The MIS Department, Inc. ",,,,,,2115 N California Ave,,Chicago,IL,60647,,,2023-06-08,17530.00,0.00,Consulting Data-Technology,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402092,,,ORG,"EveryAction, Inc ",,,,,,655 15th Street NW,,Washington,DC,20005,,,2023-06-08,4134.00,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402093,,,ORG,"EveryAction, Inc ",,,,,,655 15th Street NW,,Washington,DC,20005,,,2023-06-08,2811.39,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402094,,,ORG,NetRoots Nation ,,,,,,4741 Central St #377,,Kansas City,MO,64112,,,2023-06-08,1422.15,0.00,Meeting/Conference ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402096,,,ORG,3TONE ,,,,,,328 Argyle Road,,Brooklyn,NY,11218,,,2023-06-08,1000.00,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402097,,,ORG,Wisetek ,,,,,,259 Brooke Rd.,,Winchester,VA,22603,,,2023-06-08,1340.00,0.00,Office Supplies Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402098,,,ORG,Allied Printing Resources ,,,,,,33 Commerce Road,,Carlstadt,NJ,07072,,,2023-06-08,1068.75,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402100,,,ORG,Rowan Strategies ,,,,,,4721 8th Street NW,,Washington,DC,20011,,,2023-06-08,10000.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402101,,,ORG,"Cloudflare, Inc. ",,,,,,101 Townsend Street,,San Francisco,CA,94107,,,2023-06-08,3005.10,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402102,,,ORG,"Chapman Cubine Allen and Hussey, Inc.",,,,,,2000 15th Street North,Ste 550,Arlington,VA,22201,,,2023-06-08,9948.85,0.00,List Rental ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402103,,,IND,,Chou,Lauren,,,,329 Rhode Island Ave NE,Apt 104,Washington,DC,20002,,,2023-06-08,30.03,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402104,,,IND,,Chou,Lauren,,,,329 Rhode Island Ave NE,Apt 104,Washington,DC,20002,,,2023-06-08,13.78,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402105,,,IND,,Chou,Lauren,,,,329 Rhode Island Ave NE,Apt 104,Washington,DC,20002,,,2023-06-08,52.75,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402106,,,ORG,CIT ,,,,,,21146 Network Place,,Chicago,IL,60673,,,2023-06-08,1451.53,0.00,Equipment Maintenance,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402107,,,IND,,Collymore-Henry,Nai,,,,1247 Station Center Boulevard,,Suwanee,GA,30024,,,2023-06-08,47.49,0.00,Office Supplies Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402109,,,ORG,Direct Mail Solutions ,,,,,,460 Oakleys Ln,Attn: Scott Miller,Richmond,VA,23231,,,2023-06-08,11434.43,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402110,,,IND,,Etienne,Valcy,,,,7 Anna Court,,Stony Point,NY,10980,,,2023-06-08,150.00,0.00,Office Supplies Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402111,,,ORG,Financial Innovations Inc. ,,,,,,One Weingeroff Blvd,,Cranston,RI,02910,,,2023-06-08,842.83,0.00,Merchandise ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402112,,,ORG,Get Lerner Corp. ,,,,,,1422 Allison Street NW,,Washington,DC,20011,,,2023-06-08,12500.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402113,,,ORG,Gilbert & Wolfand ,,,,,,Suite 320,"2201 Wisconsin Ave., NW","Washington,",DC,20007,,,2023-06-08,23000.00,0.00,Accounting ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402511,,,ORG,Hart Research Associates Yang Strategic Research LLC,,,,,,1250 Connecticut Avenue NW,Ste 530,Washington,DC,20036,,,2023-06-08,51000.00,0.00,Polling/Surveys ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402116,,,ORG,Impact Communications Inc. ,,,,,,"735 8th Street, SE Fl.2",,Washington,DC,20003,,,2023-06-08,3675.00,0.00,Consulting Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402117,,,ORG,Impact Communications Inc. ,,,,,,"735 8th Street, SE Fl.2",,Washington,DC,20003,,,2023-06-08,1750.00,0.00,Consulting Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402118,,,ORG,Data Axle ,,,,,,PO Box 3243,,Omaha,NE,68103,,,2023-06-08,1846.11,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402119,,,ORG,Data Axle ,,,,,,PO Box 3243,,Omaha,NE,68103,,,2023-06-08,45.00,0.00,List Rental ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402120,,,ORG,Data Axle ,,,,,,PO Box 3243,,Omaha,NE,68103,,,2023-06-08,135.00,0.00,List Rental ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402121,,,ORG,Iron Mountain ,,,,,,P  O Box 27128,,New York,NY,10087,,,2023-06-08,2679.56,0.00,Equipment Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402122,,,ORG,"JCF Coaching, LLC ",,,,,,PO Box 414,,Bedford,NY,10506,,,2023-06-08,16200.00,0.00,Consulting Training,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402123,,,IND,,Kale,Rahul,,,,3 Tingey Square SE,Apt 503,Washington,DC,20003,,,2023-06-08,39.00,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402124,,,ORG,Resultant ,,,,,,Dept. 230,P.O. BOX 4985,Houston,TX,77210,,,2023-06-08,4990.56,0.00,Computer Supplies/Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402125,,,ORG,"Legato Security, LLC ",,,,,,PO Boc 1348,,Salt Lake City,UT,84110,,,2023-06-08,8860.80,0.00,Consulting Data-Technology,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402126,,,ORG,"Nova Label Co., Inc. ",,,,,,4819 Lydell Rd,,Cheverly,MD,20781,,,2023-06-08,4577.50,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402127,,,ORG,Pantheon Analytics ,,,,,,916 W. Markham Ave.,,Durham,NC,27701,,,2023-06-08,3750.00,0.00,Consulting Data-Technology,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402128,,,ORG,"AM Strategies, LLC ",,,,,,122 E 4th Street,,Houston,TX,77007,,,2023-06-08,3166.00,0.00,Strategic Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402130,,,ORG,Perkins Coie Attn: Client Accounting,,,,,,PO Box 24643,,Seattle,WA,98124,,,2023-06-08,1474.00,0.00,Legal Services ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402131,,,ORG,Planet Direct ,,,,,,11050 Challenger Ct,,Manassas,VA,20109,,,2023-06-08,30257.10,0.00,Postage ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402132,,,ORG,Planet Direct ,,,,,,11050 Challenger Ct,,Manassas,VA,20109,,,2023-06-08,3820.75,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402133,,,ORG,Prolist ,,,,,,"4510 Buckeystown Pike, Suite M",,Frederick,MD,21704,,,2023-06-08,2415.00,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402134,,,ORG,QCT Production ,,,,,,2000 15th Street North,Suite 550,Arlington,VA,22201,,,2023-06-08,145.00,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402135,,,ORG,Righteous Fights  Digital LLC,,,,,,"200 Florida Avenue, NW",#214,Washington,DC,20002,,,2023-06-08,15000.00,0.00,Consulting Social Media,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402136,,,ORG,Switchboard Public Benefit Corp. ,,,,,,PO Box 33485,,Washington,DC,20033,,,2023-06-08,2847.21,0.00,Computer Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402137,,,ORG,SmithPilot ,,,,,,PO Box 39101,,Washington,DC,20016,,,2023-06-08,500.00,0.00,Consulting Administration,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402138,,,ORG,Wide Eye Creative LLC ,,,,,,7002 Poplar Avenue,,Takoma Park,MD,20912,,,2023-06-08,21000.00,0.00,Consulting Website,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402139,,,IND,,Andrews,Sarah,,,,PO Box 1132,,Avon,CO,81620,,,2023-06-08,150.00,0.00,Office Supplies Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402140,,,IND,,Bailey,Jonelle,,,,140 M St NE,#954,Washington,DC,20002,,,2023-06-08,33.65,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402141,,,IND,,Bailey,Jonelle,,,,140 M St NE,#954,Washington,DC,20002,,,2023-06-08,12.92,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402142,,,IND,,Bailey,Jonelle,,,,140 M St NE,#954,Washington,DC,20002,,,2023-06-08,9.71,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402143,,,IND,,Bailey,Jonelle,,,,140 M St NE,#954,Washington,DC,20002,,,2023-06-08,33.50,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402144,,,IND,,Bailey,Jonelle,,,,140 M St NE,#954,Washington,DC,20002,,,2023-06-08,15.99,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402145,,,IND,,Bailey,Jonelle,,,,140 M St NE,#954,Washington,DC,20002,,,2023-06-08,23.95,0.00,Travel/Accommodation /Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402146,,,ORG,Belardi Wong ,,,,,,PO BOX 5173,,New York,NY,10087,,,2023-06-08,8406.26,0.00,List Rental ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402147,,,IND,,Bruns,Michelle,Kinsey,,,2870 Peachtree Rd NW,#915-7800,Atlanta,GA,30305,,,2023-06-08,6438.00,0.00,Consulting Website,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402148,,,ORG,Bulletproof ,,,,,,"1840 41st Ave, #102-333",,Capitola,CA,95010,,,2023-06-08,403.75,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402149,,,IND,,Cajchun,Lesbia,,,,"2902 Kings Chapel Rd, #7",,Falls Church,VA,22042,,,2023-06-08,85.00,0.00,Internet Services ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402150,,,IND,,Cajchun,Lesbia,,,,"2902 Kings Chapel Rd, #7",,Falls Church,VA,22042,,,2023-06-08,31.46,0.00,Office Supplies Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402537,,,ORG,Iron Mountain ,,,,,,P  O Box 27128,,New York,NY,10087,,,2023-06-08,2679.56,0.00,Equipment Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402306,,,ORG,United Envelope ,,,,,,PO Box 10576,,Albany,NY,12201,,,2023-06-14,-3868.80,0.00,Direct Mail Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402540,,,IND,,Fines,Caroline,,,,10621 Regent Park Court,,Fairfax,VA,22030,,,2023-06-15,4295.38,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402541,,,IND,,Patel,Mahima,,,,1221 Massachusetts Ave NW,Apt 212,Washington,DC,20005,,,2023-06-15,2081.33,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402542,,,IND,,Thomas,Sarah,,,,831 Marietta Pl NW,,Washington,DC,20011,,,2023-06-15,2344.06,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402543,,,IND,,Cohen,Angela,,,,"217 54th Street, NE",,Washington,DC,20019,,,2023-06-15,1991.15,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402544,,,IND,,Eick,Victoria,,,,2425 17th Street NW,Apt 118,Washington,DC,20009,,,2023-06-15,2462.67,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402545,,,IND,,Radle,Rebecca,,,,533 Clear Spring Rd,,Great Falls,VA,22066,,,2023-06-15,1835.47,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402546,,,IND,,Reyes,Emily,,,,6728 Alderbrook Drive,,Denton,TX,76210,,,2023-06-15,2280.26,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402547,,,IND,,Robinson,Denelle,,,,3902 Woodhaven Lane,,Bowie,MD,20715,,,2023-06-15,4206.35,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402548,,,IND,,Andrews,Sarah,,,,PO Box 1132,,Avon,CO,81620,,,2023-06-15,3580.52,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402549,,,IND,,Barrett,Lucy,,,,32 High Street,,Winooski,VT,05404,,,2023-06-15,3301.19,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402550,,,IND,,Collymore-Henry,Nai,,,,1247 Station Center Boulevard,,Suwanee,GA,30024,,,2023-06-15,3608.75,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
SB21B,C00193433,SB21B-402551,,,IND,,Davis,Elizabeth,,,,204 Willow Ave,,Anna Maria,FL,34216,,,2023-06-15,3575.66,0.00,Salaries ,,,,,,,,,,,,,,,,,,,,
