form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00854893,SE.4545,,,ORG,MLB Research Associates,,,,,,54 Stage Road,,Williamsburg,MA,01096,G2024,,2024-10-25,1450.50,2024-10-18,908919.20,Radio Advertising Production,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4555,,,ORG,MLB Research Associates,,,,,,54 Stage Road,,Williamsburg,MA,01096,G2024,,2024-11-01,230.00,2024-10-18,931528.59,Radio Advertising Production,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4556,,,ORG,MLB Research Associates,,,,,,54 Stage Road,,Williamsburg,MA,01096,G2024,,2024-10-25,1450.50,2024-10-18,932979.09,Radio Advertising Production,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4598,,,ORG,MLB Research Associates,,,,,,54 Stage Road,,Williamsburg,MA,01096,G2024,,2024-11-02,554.50,2024-10-28,1196887.68,Radio Advertising Production,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4605,,,ORG,MLB Research Associates,,,,,,54 Stage Road,,Williamsburg,MA,01096,G2024,,2024-11-02,554.50,2024-10-28,1209502.95,Radio Advertising Production,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4558,,,ORG,Nebraska Press Advertising Service,,,,,,845 'S' St.,,Lincoln,NE,68508,G2024,,2024-11-01,1536.67,2024-10-18,934515.76,Press Advertising,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4546,,,ORG,Nifty Saas Inc,,,,,,4500 Mercantile Plaza,Suite 300,Forth Worth,TX,76137,G2024,,2024-10-25,3375.00,2024-10-18,912294.20,Text Messaging,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4559,,,ORG,Nifty Saas Inc,,,,,,4500 Mercantile Plaza,Suite 300,Forth Worth,TX,76137,G2024,,2024-10-25,3375.00,2024-10-24,1043333.18,Text Messaging,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4599,,,ORG,Nifty Saas Inc,,,,,,4500 Mercantile Plaza,Suite 300,Forth Worth,TX,76137,G2024,,2024-10-28,4456.10,2024-10-28,1201343.78,Text Messaging,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4606,,,ORG,Nifty Saas Inc,,,,,,4500 Mercantile Plaza,Suite 300,Forth Worth,TX,76137,G2024,,2024-10-28,4456.10,2024-10-28,1213959.05,Text Messaging,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4548,,,ORG,NRG Media,,,,,,2223 Central Avenue,,Kearney,NE,68847,G2024,,2024-10-25,3315.00,2024-10-18,915609.20,Radio Advertising,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4549,,,ORG,NRG Media,,,,,,2223 Central Avenue,,Kearney,NE,68847,G2024,,2024-10-25,11050.00,2024-10-18,926659.20,Radio Advertising,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4600,,,ORG,NRG Media,,,,,,2223 Central Avenue,,Kearney,NE,68847,G2024,,2024-11-02,2320.50,2024-10-28,1203664.28,Radio Advertising,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4607,,,ORG,NRG Media,,,,,,2223 Central Avenue,,Kearney,NE,68847,G2024,,2024-11-02,2320.50,2024-10-28,1216279.55,Radio Advertising,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4550,,,ORG,Omaha Community Broadcasting,,,,,,1416 N. 38th Street,,Omaha,NE,68131,G2024,,2024-10-25,4143.75,2024-10-18,930802.95,Radio Advertising,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4560,,,ORG,Omaha Community Broadcasting,,,,,,1416 N. 38th Street,,Omaha,NE,68131,G2024,,2024-10-25,4143.75,2024-10-18,938659.51,Radio Advertising,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4601,,,ORG,Omaha Community Broadcasting,,,,,,1416 N. 38th Street,,Omaha,NE,68131,G2024,,2024-11-02,1377.00,2024-10-28,1205041.28,Radio Advertising,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4608,,,ORG,Omaha Community Broadcasting,,,,,,1416 N. 38th Street,,Omaha,NE,68131,G2024,,2024-11-02,1377.00,2024-10-28,1217656.55,Radio Advertising,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4563,,,ORG,"Papricka Studios, Inc.",,,,,,22121 Lanark St.,,Canoga Park,CA,91304,G2024,,2024-10-25,500.00,2024-10-18,939474.72,Radio Advertising Production,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4585,,,ORG,Tavern Research,,,,,,2045 W Grand Ave,Ste B PMB 33536,Chicago,IL,60612,G2024,,2024-10-10,20000.00,2024-10-25,1063333.18,Digital Ad Production,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4552,,,ORG,The Adriel Hampton Group LTD,,,,,,3916 Stoneridge Rd,,Carlsbad,CA,92010,G2024,,2024-10-25,495.64,2024-10-18,931298.59,Radio Advertising Production,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4562,,,ORG,The Adriel Hampton Group LTD,,,,,,3916 Stoneridge Rd,,Carlsbad,CA,92010,G2024,,2024-10-25,315.21,2024-10-18,938974.72,Radio Advertising Production,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4591,,,ORG,The Adriel Hampton Group LTD,,,,,,3916 Stoneridge Rd,,Carlsbad,CA,92010,G2024,,2024-10-28,100000.00,2024-10-28,1163333.18,Digital Advertising,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4593,,,ORG,The Adriel Hampton Group LTD,,,,,,3916 Stoneridge Rd,,Carlsbad,CA,92010,G2024,,2024-10-28,30000.00,2024-10-28,1193333.18,Digital Advertising,,C00854893,O,S2NE00094,FISCHER,DEBRA S.,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4742,,,ORG,The Adriel Hampton Group LTD,,,,,,3916 Stoneridge Rd,,Carlsbad,CA,92010,G2024,,2024-11-04,95359.00,2024-11-25,1327557.77,Digital Advertising,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4602,,,ORG,Unionist Printing,,,,,,2728 N 108th St.,Suite 105,Omaha,NE,68164,G2024,,2024-10-25,1907.17,2024-10-28,1206948.45,Direct Mail,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
SE,C00854893,SE.4624,,,ORG,Unionist Printing,,,,,,2728 N 108th St.,Suite 105,Omaha,NE,68164,G2024,,2024-10-29,6665.83,2024-10-29,1224322.38,Direct Mail,,C00854893,S,S4NE00207,OSBORN,DAN,,,,S,00,NE,Helmink,Michael,D,,Sr.,2024-12-05,
