form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00389403,SB23.7991,,,CCM,FRIENDS OF NEAL DUNN,,,,,,PO BOX 16088,,PANAMA CITY,FL,32406,P2024,,2024-08-12,1000.00,,,,C00582304,FRIENDS OF NEAL DUNN,,,,,,,H,FL,02,,,,,,,,
SB23,C00389403,SB23.8005,,,CCM,GABE VASQUEZ FOR CONGRESS,,,,,,DRAWER L,,MESILLA,NM,88046,G2024,,2024-09-17,1000.00,,,,C00789404,GABE VASQUEZ FOR CONGRESS,,,,,,,H,NM,02,,,,,,,,
SB23,C00389403,SB23.8006,,,CCM,JIM JUSTICE FOR U.S. SENATE,,,,,,3501 MACCORKLE AVE SE,NUM 131,CHARLESTON,WV,25304,G2024,,2024-09-17,2500.00,,,,C00839100,JIM JUSTICE FOR U.S. SENATE,,,,,,,S,WV,00,,,,,,,,
SB23,C00389403,SB23.7999,,,CCM,MACKENZIE FOR CONGRESS COMMITTEE,,,,,,PO BOX 747,,EMMAUS,PA,18049,G2024,,2024-09-05,2000.00,,,,C00846501,MACKENZIE FOR CONGRESS COMMITTEE,,,,,,,H,PA,07,,,,,,,,
SB23,C00389403,SB23.8007,,,CCM,MAGGIE FOR NH,,,,,,PO BOX 298,,CONCORD,NH,03302,P2028,,2024-09-17,1000.00,,,,C00588772,MAGGIE FOR NH,,,,,,,S,NH,00,,,,,,,,
SB23,C00389403,SB23.8009,,,CCM,MARIE FOR CONGRESS,,,,,,PO BOX 1164,,WASHOUGAL,WA,98671,G2024,,2024-09-17,1000.00,,,,C00806174,MARIE FOR CONGRESS,,,,,,,H,WA,03,,,,,,,,
SB23,C00389403,SB23.8012,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,G2024,,2024-09-17,1000.00,,,,C00558825,MILLER-MEEKS FOR CONGRESS,,,,,,,H,IA,01,,,,,,,,
SB23,C00389403,SB23.7988,,,CCM,MORGAN GRIFFITH FOR CONGRESS,,,,,,PO BOX 361,,CHRISTIANSBURG,VA,24068,G2024,,2024-07-29,1000.00,,,,C00477240,MORGAN GRIFFITH FOR CONGRESS,,,,,,,H,VA,09,,,,,,,,
SB23,C00389403,SB23.8000,,,CCM,MORGAN GRIFFITH FOR CONGRESS,,,,,,PO BOX 361,,CHRISTIANSBURG,VA,24068,G2024,,2024-09-05,1000.00,,,,C00477240,MORGAN GRIFFITH FOR CONGRESS,,,,,,,H,VA,09,,,,,,,,
SB23,C00389403,SB23.7993,,,CCM,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,,,,,,320 FIRST STREET SE,.,WASHINGTON,DC,20003,,,2024-08-12,15000.00,,,,,,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7994,,,CCM,NATIONAL REPUBLICAN SENATORIAL COMMITTEE,,,,,,425 SECOND STREET NE,.,WASHINGTON,DC,20002,,,2024-08-12,15000.00,,,,,,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.7989,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST STREET SE,,WASHINGTON,DC,20003,,,2024-07-29,15000.00,,,,C00003418,,,,,,,,,,,,,,,,,,
SB23,C00389403,SB23.8014,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,G2024,,2024-09-17,1000.00,,,,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,,H,MA,01,,,,,,,,
SB23,C00389403,SB23.8015,,,CCM,SCHAKOWSKY FOR CONGRESS,,,,,,P.O. BOX 5130,,EVANSTON,IL,60204,G2024,,2024-09-17,2000.00,,,,C00327023,SCHAKOWSKY FOR CONGRESS,,,,,,,H,IL,09,,,,,,,,
SB23,C00389403,SB23.8001,,,CCM,THERIAULT FOR CONGRESS,,,,,,PO BOX 291,,FORT KENT,ME,04743,G2024,,2024-09-05,5000.00,,,,C00852061,THERIAULT FOR CONGRESS,,,,,,,H,ME,02,,,,,,,,
SB23,C00389403,SB23.8017,,,CCM,TITUS FOR CONGRESS,,,,,,PO BOX 72454,,LAS VEGAS,NV,89170,G2024,,2024-09-17,2000.00,,,,C00499467,TITUS FOR CONGRESS,,,,,,,H,NV,01,,,,,,,,
SB23,C00389403,SB23.8002,,,CCM,VINCE FONG FOR CONGRESS,,,,,,PO BOX 11156,,BAKERSFIELD,CA,93389,G2024,,2024-09-05,1000.00,,,,C00859892,VINCE FONG FOR CONGRESS,,,,,,,H,CA,20,,,,,,,,
