form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00359588,SB23.7866,,,PTY,DCCC,,,,,,"430 SOUTH CAPITOL STREET, SE",2ND FLOOR,WASHINGTON,DC,20003,G2024,,2024-04-12,5000.00,,Political Contribution,011,C00000935,,,,,,,,,,,,,,,,,,
SB23,C00359588,SB23.7900,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,P2024,,2024-06-03,3721.85,,In-Kind Contribution (Susan Gage),011,C00693663,FEENSTRA FOR CONGRESS,H0IA04145,FEENSTRA,RANDALL,,,,H,IA,04,,,,,,,,
SB23,C00359588,SB23.7889,,,PAC,FIGHT LIKE HELL PAC,,,,,,1375 S WASHINGTON AVE.,STE. 300,LANSING,MI,48910,G2024,,2024-06-04,536.10,,In-Kind Contribution (W. Millar),011,C00842104,,,,,,,,,,,,,,,,,,
SB23,C00359588,SB23.7891,,,PAC,FIGHT LIKE HELL PAC,,,,,,1375 S WASHINGTON AVE.,STE. 300,LANSING,MI,48910,G2024,,2024-06-04,250.00,,In-Kind Contribution (BGRGA),011,C00842104,,,,,,,,,,,,,,,,,,
SB23,C00359588,SB23.7873,,,CCM,GALLEGO FOR ARIZONA,,,,,,PO BOX 1710,,PHOENIX,AZ,85001,P2024,,2024-04-19,250.00,,In-Kind Contribution (BGRGA),011,C00558627,GALLEGO FOR ARIZONA,S4AZ00139,GALLEGO,RUBEN,,,,S,AZ,00,,,,,,,,
SB23,C00359588,SB23.7909,,,CCM,JAKE ELLZEY FOR CONGRESS,,,,,,791 HWY 77 N,STE-C #258,WAXAHACHIE,TX,75164,G2024,,2024-06-25,250.00,,In-Kind Contribution (BGRGA),011,C00770438,JAKE ELLZEY FOR CONGRESS,H8TX06266,ELLZEY,JOHN KEVIN SR.,,,,H,TX,06,,,,,,,,
SB23,C00359588,SB23.7885,,,CCM,JOHN JAMES FOR MICHIGAN,,,,,,P.O. BOX 628,,SAINT CLAIR SHORES,MI,48080,P2024,,2024-05-24,1000.00,,In-Kind Contribution (Susan Gage),011,C00806612,JOHN JAMES FOR MICHIGAN,H2MI10150,JAMES,JOHN,,,,H,MI,10,,,,,,,,
SB23,C00359588,SB23.7904,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,G2024,,2024-06-13,3547.94,,In-Kind Contribution (Susan Gage),011,C00575050,LAHOOD FOR CONGRESS,H6IL18088,LAHOOD,DARIN MCKAY,,,,H,IL,16,,,,,,,,
SB23,C00359588,SB23.7898,,,CCM,Morrisey 2024,,,,,,PO Box 11903,,Charleston,WV,25339,G2024,,2024-06-06,250.00,,In-Kind Contribution (BGRGA),011,,Morrisey 2024,,Morrisey,Patrick,,Mr.,,,WV,,,,,,,,,
SB23,C00359588,SB23.7880,,,PTY,REPUBLICAN PARTY OF WISCONSIN,,,,,,148 E. JOHNSON ST.,,MADISON,WI,53703,G2024,,2024-04-17,400.00,,In-Kind Contribution (BGRGA),011,C00074450,,,,,,,,,,,,,,,,,,
SB23,C00359588,SB23.7902,,,PTY,REPUBLICAN PARTY OF WISCONSIN,,,,,,148 E. JOHNSON ST.,,MADISON,WI,53703,G2024,,2024-04-17,7168.40,,In-Kind Contribution (Susan Gage),011,C00074450,,,,,,,,,,,,,,,,,,
SB23,C00359588,SB23.7903,,,ORG,Susan Gage Caterers,,,,,,7100 Old Landover Road,,Landover,MD,20785,G2024,,2024-04-17,7168.40,,Event Expense (Wisconsin),011,,,,,,,,,,,,,,,,,,X,
SB23,C00359588,SB23.7884,,,ORG,Susan Gage Caterers,,,,,,7100 Old Landover Road,,Landover,MD,20785,G2024,,2024-05-24,3447.05,,Event Expense (Van Duyne),011,,,,,,,,,,,,,,,,,,X,
SB23,C00359588,SB23.7886,,,ORG,Susan Gage Caterers,,,,,,7100 Old Landover Road,,Landover,MD,20785,P2024,,2024-05-24,1000.00,,Event Expense (James),011,,,,,,,,,,,,,,,,,,X,
SB23,C00359588,SB23.7901,,,ORG,Susan Gage Caterers,,,,,,7100 Old Landover Road,,Landover,MD,20785,P2024,,2024-06-03,3721.85,,Event Expense (Feenstra),011,,,,,,,,,,,,,,,,,,X,
SB23,C00359588,SB23.7905,,,ORG,Susan Gage Caterers,,,,,,7100 Old Landover Road,,Landover,MD,20785,G2024,,2024-06-13,3547.94,,Event Expense (LaHood),011,,,,,,,,,,,,,,,,,,X,
SB23,C00359588,SB23.7890,,,ORG,W. Millar & Co.,,,,,,1335 14th St NW,,Washington,DC,20005,G2024,,2024-06-04,536.10,,Event Expense (Fight Like Hell PAC),011,,,,,,,,,,,,,,,,,,X,
