form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00774323,SE-S1663399,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-05,132.25,2024-09-10,4995.76,CAGING AND DATABASE SERVICES,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,COBOS,MATT,,,,2024-09-05,
SE,C00774323,SE-S1663401,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-05,132.25,2024-09-10,12859.77,CAGING AND DATABASE SERVICES,004,,S,H6NE02125,BACON,DONALD,J,,,H,02,NE,COBOS,MATT,,,,2024-09-05,
SE,C00774323,SE-S1672697,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-12,197.75,2024-09-18,5811.94,CAGING AND DATABASE SERVICES,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,COBOS,MATT,,,,2024-09-12,
SE,C00774323,SE-S1672699,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,G2024,,2024-09-12,197.75,2024-09-18,13675.95,CAGING AND DATABASE SERVICES,004,,S,H6NE02125,BACON,DONALD,J,,,H,02,NE,COBOS,MATT,,,,2024-09-12,
SE,C00774323,SE-S1662137,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-08-29,478.51,2024-09-04,4152.07,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,COBOS,MATT,,,,2024-08-29,
SE,C00774323,SE-S1662139,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-08-29,478.51,2024-09-04,12016.08,PHONEBANK IT/TECH SUPPORT,004,,S,H6NE02125,BACON,DONALD,J,,,H,02,NE,COBOS,MATT,,,,2024-08-29,
SE,C00774323,SE-S1663407,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-05,342.04,2024-09-10,4995.76,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,COBOS,MATT,,,,2024-09-05,
SE,C00774323,SE-S1663409,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-05,342.04,2024-09-10,12859.77,PHONEBANK IT/TECH SUPPORT,004,,S,H6NE02125,BACON,DONALD,J,,,H,02,NE,COBOS,MATT,,,,2024-09-05,
SE,C00774323,SE-S1672705,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-12,408.09,2024-09-18,5811.94,PHONEBANK IT/TECH SUPPORT,004,,S,H6FL04105,RUTHERFORD,JOHN,,,,H,05,FL,COBOS,MATT,,,,2024-09-12,
SE,C00774323,SE-S1672707,,,ORG,WIRED4DATA,,,,,,55 LAKE HAVASU AVE SOUTH,F-677,LAKE HAVASU CITY,AZ,86403,G2024,,2024-09-12,408.09,2024-09-18,13675.95,PHONEBANK IT/TECH SUPPORT,004,,S,H6NE02125,BACON,DONALD,J,,,H,02,NE,COBOS,MATT,,,,2024-09-12,
