form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00752048,500130565,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-28,83065.20,,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/30 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130614,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-29,4268.75,,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/30 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130615,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-29,5010.42,,2689193.33,Actual Cost for Digital Billboards As Disclosed on 10/30 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130616,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-29,2505.21,,2689193.33,Actual Cost for Digital Billboards As Disclosed on 10/30 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130617,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-29,81106.30,,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/30 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130785,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-02,137932.48,2024-10-29,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 11/3 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130786,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-02,7515.63,2024-10-29,2689193.33,Actual Cost for Digital Billboards As Disclosed on 11/3 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130787,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-02,34483.12,2024-10-29,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 11/3 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130794,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-03,7051.63,2024-10-29,2689193.33,Actual Cost for Digital Billboards As Disclosed on 11/4 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130795,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-03,60904.02,2024-10-29,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 11/4 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130796,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-03,15226.00,2024-10-29,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 11/4 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500132002,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-01,17623.66,2024-10-29,2689193.33,Actual Cost and Partial Payment for Dissemination of Digital Ads As Disclosed on 11/2 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500132003,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-04,30516.02,2024-10-29,2689193.33,Dissemination of Digital Ads,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500132004,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-05,30516.02,2024-10-29,2689193.33,Dissemination of Digital Ads,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500132005,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-05,122064.08,2024-10-29,2689193.33,Dissemination of Digital Ads,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500132006,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-04,122064.08,2024-10-29,2689193.33,Dissemination of Digital Ads,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500132007,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-04,7051.63,2024-10-29,2689193.33,Digital Billboards,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500132008,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-05,7051.63,2024-10-29,2689193.33,Digital Billboards,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130714,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-30,6324.36,,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/31 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130715,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-30,5010.42,,2689193.33,Actual Cost for Digital Billboards As Disclosed on 10/31 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130716,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-30,2505.21,,2689193.33,Actual Cost for Digital Billboards As Disclosed on 10/31 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130717,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-30,120162.93,,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 10/31 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130756,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-31,5838.97,,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 11/1 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130757,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-31,5010.42,,2689193.33,Actual Cost for Digital Billboards As Disclosed on 11/1 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130758,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-31,2505.21,,2689193.33,Actual Cost for Digital Billboards As Disclosed on 11/1 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130759,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-10-31,110940.41,,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 11/1 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130782,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-01,22379.76,2024-11-01,2689193.33,Actual Cost and Partial Payment for Dissemination of Digital Ads As Disclosed on 11/2 24-Hr Report,004,,O,P80001571,Trump,Donald,J.,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130783,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-01,160013.66,,2689193.33,Actual Cost for Dissemination of Digital Ads As Disclosed on 11/2 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
SE,C00752048,500130784,,,ORG,Bunker Studios LLC,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,G2024,,2024-11-01,7515.63,,2689193.33,Actual Cost for Digital Billboards As Disclosed on 11/2 24-Hr Report,004,,S,P80000722,Harris,Kamala,,,,P,,,Sabitoni,Michael,F.,,,2024-12-04,
