form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00640300,XEALC1256,,,ORG,America Votes,,,,,,"1155 Connecticut Ave NW, Ste 600",,Washington,DC,20036,P2024,,2024-03-21,1737.62,2024-03-21,5656.89,Voter File,24E,C00558627,S,,Gallego,Ruben,,,,S,,AZ,Owens,Stacy,,,,2024-10-14,
SE,C00640300,BE2129,,,IND,,Colbert,Katie,,,,324 Potomac Way,,Martinez,CA,94553,P2024,,2024-01-27,55.35,2024-03-06,5656.89,Postage,24E,C00558627,S,,Gallego,Ruben,,,,S,,AZ,Owens,Stacy,,,,2024-10-14,
SE,C00640300,BE2151,,,IND,,Evans,Jenny,,,,512 Cayuga Street,,Santa Cruz,CA,95062,G2024,,2024-03-07,15.90,2024-03-07,1074.88,Postage,24E,,S,,Rollins,Will,,,,H,41,CA,Owens,Stacy,,,,2024-10-14,X
SE,C00640300,BE2152,,,IND,,Evans,Jenny,,,,512 Cayuga Street,,Santa Cruz,CA,95062,G2024,,2024-03-07,15.90,2024-03-07,1074.88,Postage,24A,C00257337,O,,Calvert,Ken,,,,H,41,CA,Owens,Stacy,,,,2024-10-14,X
SE,C00640300,BE2157,,,IND,,Evans,Jenny,,,,512 Cayuga Street,,Santa Cruz,CA,95062,P2024,,2024-03-18,53.00,2024-03-18,5656.89,Postage,24E,C00558627,S,,Gallego,Ruben,,,,S,,AZ,Owens,Stacy,,,,2024-10-14,X
SE,C00640300,XEALC1271,,,ORG,Political Data Inc. (PDI),,,,,,"12501 Imperial Highway, #200",,Norwalk,CA,90650,P2024,,2024-03-03,468.44,2024-03-03,1415.56,Voter Lists,24E,C00791756,S,,Salas,Rudy,,,,H,22,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,BE2132,,,ORG,Political Data Inc. (PDI),,,,,,"12501 Imperial Highway, #200",,Norwalk,CA,90650,G2024,,2024-03-13,680.77,2024-03-13,1702.24,Voter data,24E,,S,,Min,Dave,,,,H,47,CA,Owens,Stacy,,,,2024-10-14,X
SE,C00640300,BE2178,,,IND,,Re,Nadene,,,,"222 Broadway, #1506",,Oakland,CA,94607,G2024,,2024-03-19,79.50,2024-03-19,1074.88,Postage,24E,,S,,Rollins,Will,,,,H,41,CA,Owens,Stacy,,,,2024-10-14,X
SE,C00640300,BE2179,,,IND,,Re,Nadene,,,,"222 Broadway, #1506",,Oakland,CA,94607,G2024,,2024-03-19,79.50,2024-03-19,1074.88,Postage,24A,C00257337,O,,Calvert,Ken,,,,H,41,CA,Owens,Stacy,,,,2024-10-14,X
SE,C00640300,XEALC1272,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,P2024,,2024-03-03,239.34,2024-03-03,1415.56,Texting Campaign,24E,C00791756,S,,Salas,Rudy,,,,H,22,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1232,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,P2024,,2024-03-06,142.00,2024-03-06,3305.99,Phone banking,24E,C00264697,S,,Brown,Sherrod,,,,S,,OH,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1253,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-03-13,376.11,2024-03-13,1702.24,Phone banking,24E,,S,,Min,Dave,,,,H,47,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1261,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,P2024,,2024-03-21,852.64,2024-03-21,5656.89,Phone banking,24E,C00558627,S,,Gallego,Ruben,,,,S,,AZ,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1264,,,ORG,VistaPrint.com,,,,,,275 Wyman Street,,Waltham,MA,02451,G2024,,2024-03-31,139.57,2024-03-31,1074.88,Postcards,24A,C00257337,O,,Calvert,Ken,,,,H,41,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1266,,,ORG,VistaPrint.com,,,,,,275 Wyman Street,,Waltham,MA,02451,G2024,,2024-03-31,28.85,2024-03-31,1702.24,Postcards,24A,C00798322,O,,Baugh,Scott,,,,H,47,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1267,,,ORG,VistaPrint.com,,,,,,275 Wyman Street,,Waltham,MA,02451,G2024,,2024-03-31,139.57,2024-03-31,1074.88,Postcards,24E,,S,,Rollins,Will,,,,H,41,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1268,,,ORG,VistaPrint.com,,,,,,275 Wyman Street,,Waltham,MA,02451,G2024,,2024-03-31,68.54,2024-03-31,772.10,Postcards,24E,C00791756,S,,Salas,Rudy,,,,H,22,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1269,,,ORG,VistaPrint.com,,,,,,275 Wyman Street,,Waltham,MA,02451,G2024,,2024-03-31,28.85,2024-03-31,1702.24,Postcards,24E,,S,,Min,Dave,,,,H,47,CA,Owens,Stacy,,,,2024-10-14,
SE,C00640300,XEALC1270,,,ORG,VistaPrint.com,,,,,,275 Wyman Street,,Waltham,MA,02451,P2024,,2024-03-31,30.29,2024-03-31,5656.89,Postcards,24E,C00558627,S,,Gallego,Ruben,,,,S,,AZ,Owens,Stacy,,,,2024-10-14,
SE,C00640300,BE2138,,,IND,,Vitt,Theresa,,,,10 Glorietta Court,,Orinda,CA,94563,P2024,,2024-02-22,27.09,2024-03-26,3305.99,Postage,24E,C00264697,S,,Brown,Sherrod,,,,S,,OH,Owens,Stacy,,,,2024-10-14,
