form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00578609,500491449,500491427,SB21B,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-02-01,265.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491458,500491427,SB21B,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-02-01,250.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491459,500491427,SB21B,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-02-01,250.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491462,500491427,SB21B,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-02-01,250.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491450,500491427,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-02-01,434.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491454,500491427,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-02-01,51.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491455,500491427,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-02-01,-104.00,0.00,Travel Refund,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491457,500491427,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-02-01,165.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491460,500491427,SB21B,ORG,Knox Joseph Distillery,,,,,,2017 Branch St,,Cincinnati,OH,452142301,,,2024-02-01,1434.24,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491461,500491427,SB21B,ORG,Knox Joseph Distillery,,,,,,2017 Branch St,,Cincinnati,OH,452142301,,,2024-02-01,780.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491451,500491427,SB21B,ORG,Renaissance Philadelphia,,,,,,401 Chestnut St,,Philadelphia,PA,191062425,,,2024-02-01,218.35,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491452,500491427,SB21B,ORG,Renaissance Philadelphia,,,,,,401 Chestnut St,,Philadelphia,PA,191062425,,,2024-02-01,218.35,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494103,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-03-06,6780.66,0.00,"Credit Card Payment, Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497649,500494103,SB21B,ORG,1820 House Candle Company,,,,,,135 N Market St,,East Palestine,OH,444132018,,,2024-03-06,49.20,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497650,500494103,SB21B,ORG,1820 House Candle Company,,,,,,135 N Market St,,East Palestine,OH,444132018,,,2024-03-06,62.44,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497651,500494103,SB21B,ORG,1820 House Candle Company,,,,,,135 N Market St,,East Palestine,OH,444132018,,,2024-03-06,62.20,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497652,500494103,SB21B,ORG,1820 House Candle Company,,,,,,135 N Market St,,East Palestine,OH,444132018,,,2024-03-06,44.87,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497631,500494103,SB21B,ORG,American Airlines,,,,,,PO Box 619612,,Dallas,TX,752619612,,,2024-03-06,66.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497634,500494103,SB21B,ORG,American Airlines,,,,,,PO Box 619612,,Dallas,TX,752619612,,,2024-03-06,519.21,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497636,500494103,SB21B,ORG,American Airlines,,,,,,PO Box 619612,,Dallas,TX,752619612,,,2024-03-06,183.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497654,500494103,SB21B,ORG,Brown Palace Hotel,,,,,,321 17Th St,,Denver,CO,802024003,,,2024-03-06,248.86,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497655,500494103,SB21B,ORG,Brown Palace Hotel,,,,,,321 17Th St,,Denver,CO,802024003,,,2024-03-06,248.86,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497656,500494103,SB21B,ORG,Brown Palace Hotel,,,,,,321 17Th St,,Denver,CO,802024003,,,2024-03-06,248.86,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497637,500494103,SB21B,ORG,Hilton Miami,,,,,,1601 Biscayne Blvd,,Miami,FL,331321216,,,2024-03-06,394.01,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497638,500494103,SB21B,ORG,Hilton Miami,,,,,,1601 Biscayne Blvd,,Miami,FL,331321216,,,2024-03-06,399.31,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497639,500494103,SB21B,ORG,Hilton Miami,,,,,,1601 Biscayne Blvd,,Miami,FL,331321216,,,2024-03-06,399.31,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497643,500494103,SB21B,ORG,Hilton Miami,,,,,,1601 Biscayne Blvd,,Miami,FL,331321216,,,2024-03-06,402.86,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497644,500494103,SB21B,ORG,Hilton Miami,,,,,,1601 Biscayne Blvd,,Miami,FL,331321216,,,2024-03-06,49.86,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497645,500494103,SB21B,ORG,Hilton Miami,,,,,,1601 Biscayne Blvd,,Miami,FL,331321216,,,2024-03-06,53.50,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497646,500494103,SB21B,ORG,Le Meridien Tampa,,,,,,601 N Florida Ave,,Tampa,FL,336024501,,,2024-03-06,374.24,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497647,500494103,SB21B,ORG,Le Meridien Tampa,,,,,,601 N Florida Ave,,Tampa,FL,336024501,,,2024-03-06,374.24,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497648,500494103,SB21B,ORG,Le Meridien Tampa,,,,,,601 N Florida Ave,,Tampa,FL,336024501,,,2024-03-06,417.24,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497632,500494103,SB21B,ORG,Marriott (Corporate HQ),,,,,,7750 Wisconsin Ave,,Bethesda,MD,208143522,,,2024-03-06,226.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497633,500494103,SB21B,ORG,Marriott (Corporate HQ),,,,,,7750 Wisconsin Ave,,Bethesda,MD,208143522,,,2024-03-06,230.74,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497642,500494103,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-03-06,38.93,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497640,500494103,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-03-06,587.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497641,500494103,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-03-06,418.21,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491412,,,ORG,"Capitol Compliance Associates, Inc.",,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-01-05,5013.35,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491428,,,ORG,"Capitol Compliance Associates, Inc.",,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-02-01,5029.21,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494099,,,ORG,"Capitol Compliance Associates, Inc.",,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-03-01,5059.41,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491418,,,ORG,Concentric Advisors,,,,,,PO Box 86,,Kirkland,WA,980830086,,,2024-01-09,2467.62,0.00,Security Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497596,,,ORG,Concentric Advisors,,,,,,PO Box 86,,Kirkland,WA,980830086,,,2024-03-29,5113.80,0.00,Security Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,32308653I,32308653,SA11AI,IND,,Corroto,Gary,,,,200 Market Ave N,Ste 300,Canton,OH,447021436,,,2024-03-04,393.99,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* In-Kind Received
SB21B,C00578609,500494090,,,ORG,Democracy Engine LLC,,,,,,2125 14Th St NW,,Washington,DC,200094464,,,2024-02-15,368.94,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494091,,,ORG,Democracy Engine LLC,,,,,,2125 14Th St NW,,Washington,DC,200094464,,,2024-02-21,495.12,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494100,,,ORG,Democracy Engine LLC,,,,,,2125 14Th St NW,,Washington,DC,200094464,,,2024-02-28,237.00,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494107,,,ORG,Democracy Engine LLC,,,,,,2125 14Th St NW,,Washington,DC,200094464,,,2024-03-06,434.78,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497586,,,ORG,Democracy Engine LLC,,,,,,2125 14Th St NW,,Washington,DC,200094464,,,2024-03-13,395.10,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497592,,,ORG,Democracy Engine LLC,,,,,,2125 14Th St NW,,Washington,DC,200094464,,,2024-03-20,790.60,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,32308654I,32308654,SA11AI,IND,,Dingwell,David,,,,200 Market Ave N,Ste 300,Canton,OH,447021436,,,2024-03-04,393.99,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* In-Kind Received
SB21B,C00578609,500497583,,,IND,,Doss,Alec,,,,3867 Medina Rd,Ste 289,Akron,OH,443334525,,,2024-03-14,817.38,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497619,500497583,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-03-14,10.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497607,500497583,SB21B,IND,,Doss,Alec,,,,3867 Medina Rd,Ste 289,Akron,OH,443334525,,,2024-03-14,145.39,0.00,Mileage,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500497628,500497583,SB21B,ORG,Enterprise Rent-A-Car,,,,,,1753 W 5Th Ave,,Columbus,OH,432122320,,,2024-03-14,233.81,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,32335549I,32335549,SA11AI,IND,,Ferguson,Peter,D.,,,1110 Rosewood Cir SE,,North Canton,OH,447204351,,,2024-03-04,3151.90,0.00,Catering,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00578609,32308655I,32308655,SA11AI,IND,,Franz Oldham,Megan,,,,200 Market Ave N,Ste 300,Canton,OH,447021436,,,2024-03-04,393.99,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* In-Kind Received
SB21B,C00578609,500491416,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-01-08,21095.46,0.00,Payroll Allocation,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB21B,C00578609,500491422,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-01-22,29653.86,0.00,Payroll Allocation,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB21B,C00578609,500491433,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-02-11,24548.58,0.00,Payroll Allocation,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB21B,C00578609,500494092,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-02-21,24017.24,0.00,Payroll Allocation,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB21B,C00578609,500494106,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-03-06,26504.08,0.00,Payroll Allocation,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB21B,C00578609,500497590,,,CCM,Friends Of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-03-19,26077.92,0.00,Payroll Allocation,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB21B,C00578609,500491431,,,ORG,Great Lakes Valet LLC,,,,,,8580 Crow Dr,,Macedonia,OH,440561964,,,2024-02-01,750.00,0.00,Valet Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494088,,,ORG,Great Lakes Valet LLC,,,,,,8580 Crow Dr,,Macedonia,OH,440561964,,,2024-02-14,100.00,0.00,Valet Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500497588,,,ORG,Intuit Market,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2024-03-18,213.99,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491413,,,ORG,JBW Consulting LLC,,,,,,11 Cypress Dr,,Woodbury,NY,117971501,,,2024-01-03,4000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491429,,,ORG,JBW Consulting LLC,,,,,,11 Cypress Dr,,Woodbury,NY,117971501,,,2024-02-01,4000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494098,,,ORG,JBW Consulting LLC,,,,,,11 Cypress Dr,,Woodbury,NY,117971501,,,2024-03-01,4000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491439,,,IND,,Kauffman,Kimberly,A.,,,615 G St SE,,Washington,DC,200032723,,,2024-01-12,4277.76,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491467,500491439,SB21B,ORG,American Airlines,,,,,,PO Box 619612,,Dallas,TX,752619612,,,2024-01-12,88.05,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491464,500491439,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-01-12,3256.42,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491465,500491439,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-01-12,254.54,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491466,500491439,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-01-12,249.50,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491468,500491439,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-01-12,429.25,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491440,,,IND,,Kauffman,Kimberly,A.,,,615 G St SE,,Washington,DC,200032723,,,2024-01-22,311.11,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491469,500491440,SB21B,ORG,Viceroy Chicago,,,,,,1118 N State St,,Chicago,IL,606102718,,,2024-01-22,311.11,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491441,,,IND,,Kauffman,Kimberly,A.,,,615 G St SE,,Washington,DC,200032723,,,2024-01-29,2661.66,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491471,500491441,SB21B,ORG,American Airlines,,,,,,PO Box 619612,,Dallas,TX,752619612,,,2024-01-29,144.55,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491470,500491441,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-01-29,375.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491472,500491441,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-01-29,375.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491473,500491441,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-01-29,101.50,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491475,500491441,SB21B,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-01-29,123.50,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491477,500491441,SB21B,ORG,Loews Regency Hotel,,,,,,540 Park Ave,,New York,NY,100657366,,,2024-01-29,559.16,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491478,500491441,SB21B,ORG,Loews Regency Hotel,,,,,,540 Park Ave,,New York,NY,100657366,,,2024-01-29,754.22,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491474,500491441,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-01-29,134.55,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491442,,,IND,,Kauffman,Kimberly,A.,,,615 G St SE,,Washington,DC,200032723,,,2024-02-01,527.99,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500491482,500491442,SB21B,ORG,DC Taxicab,,,,,,2235 Shannon Pl SE #3001,,Washington,DC,20020,,,2024-02-01,265.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491479,500491442,SB21B,ORG,Uber Technologies,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-02-01,52.29,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491480,500491442,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-02-01,175.55,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500491481,500491442,SB21B,ORG,Viceroy Chicago,,,,,,1118 N State St,,Chicago,IL,606102718,,,2024-02-01,35.15,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494083,,,IND,,Kauffman,Kimberly,A.,,,615 G St SE,,Washington,DC,200032723,,,2024-02-14,956.20,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494110,500494083,SB21B,ORG,Delta Air Lines,,,,,,PO Box 20706,,Atlanta,GA,303206001,,,2024-02-14,506.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494111,500494083,SB21B,ORG,Dhillon Car Service,,,,,,25908 81St Ave,,Glen Oaks,NY,110041430,,,2024-02-14,450.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494084,,,IND,,Kauffman,Kimberly,A.,,,615 G St SE,,Washington,DC,200032723,,,2024-02-23,6938.11,0.00,"Reimbursement, See Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500494114,500494084,SB21B,ORG,Alaskan Airlines,,,,,,1001 G St NW,Ste 800,Washington,DC,200014545,,,2024-02-23,388.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494115,500494084,SB21B,ORG,American Airlines,,,,,,PO Box 619612,,Dallas,TX,752619612,,,2024-02-23,318.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500494112,500494084,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-02-23,3561.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
