form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00694471,500264593,,,CCM,Mary Peltola for Alaska,,,,,,PO Box 210014,,Anchorage,AK,995210014,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,,
SB23,C00694471,500264604,,,CCM,Mike Levin for Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,G2024,,2024-03-27,1000.00,0.00,2024 General Contribution,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00694471,500264584,,,CCM,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00652628,,,Schrier,Kim,,Dr.,,H,WA,08,,,,,,,,
SB23,C00694471,500264694,,,CCM,Bowman for Congress,,,,,,81 Pondfield Rd,Ste D351,Bronxville,NY,107083818,P2024,,2024-03-31,1000.00,0.00,2024 Primary Contribution,,C00709196,,,Bowman,Jamaal,,,,H,NY,16,,,,,,,,
SB23,C00694471,500264594,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2024-03-27,2500.00,0.00,2024 Primary Contribution,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB23,C00694471,500264605,,,CCM,Mrvan for Congress,,,,,,PO Box 55,,Crown Point,IN,463080055,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00727529,,,Mrvan,Frank,J.,,,H,IN,01,,,,,,,,
SB23,C00694471,500264575,,,CCM,Andrea Salinas for Oregon,,,,,,PO Box 230985,,Portland,OR,972810985,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00793703,,,Salinas,Andrea,,,,H,OR,06,,,,,,,,
SB23,C00694471,500264585,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00834218,,,Slotkin,Elissa,,,,S,MI,00,,,,,,,,
SB23,C00694471,500264595,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,443091347,G2024,,2024-03-27,2500.00,0.00,2024 General Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00694471,500264606,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,G2024,,2024-03-27,1000.00,0.00,2024 General Contribution,,C00787812,,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00694471,500264576,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00575209,,,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,
SB23,C00694471,500264586,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-03-27,2500.00,0.00,2024 General Contribution,,C00793935,,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00694471,500264596,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00694471,500264607,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,Unit 183,Allentown,PA,181042318,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,
SB23,C00694471,500264577,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00787788,,,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00694471,500264587,,,CCM,Friends of Lucy McBath,,,,,,375 Rockbridge Rd NW,Ste Pm 172,Lilburn,GA,300476070,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00672295,,,MCBATH,LUCIA,MS.,,,H,GA,07,,,,,,,,
SB23,C00694471,500264597,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00694471,500264578,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00509968,,,Cartwright,Matthew,A.,,,H,PA,08,,,,,,,,
SB23,C00694471,500264588,,,CCM,Gabe Vasquez for Congress,,,,,,PO Box L,,Mesilla,NM,880464612,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00789404,,,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
SB23,C00694471,500264598,,,CCM,Sharice for Congress,,,,,,13851 W 63rd St,Unit 303,Shawnee,KS,662163800,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00694471,500264579,,,CCM,Chris DeLuzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00787648,,,DeLuzio,Christopher,,,,H,PA,17,,,,,,,,
SB23,C00694471,500264589,,,CCM,Landsman for Congress,,,,,,PO Box 413,,Cincinnati,OH,452010413,G2024,,2024-03-27,1000.00,0.00,2024 General Contribution,,C00800276,,,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00694471,500264599,,,CCM,Susie Lee for Congress,,,,,,5130 S Fort Apache Rd,Ste Pm 215,Las Vegas,NV,891481732,P2024,,2024-03-27,1000.00,0.00,2024 Primary Contribution,,C00655613,,,Lee,Susie,,,,H,NV,03,,,,,,,,
