form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00639229,SB23.I5257,,,CCM,JOE WILSON FOR CONGRESS,,,,,,PO BOX 2145,,WEST COLUMBIA,SC,291712145,P2024,,2024-03-26,5000.00,,POLITICAL CONTRIBUTION,,C00368522,,H2SC02059,WILSON,JOE,THE,HON.,,H,SC,02,  ,,,,,,,
SB23,C00639229,SB23.I5268,,,CCM,BRANDON GILL FOR TEXAS,,,,,,P.O. BOX 827,,ARLINGTON,VA,22216,G2024,,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00857359,,H4TX26149,GILL,BRANDON,,,,H,TX,26,  ,,,,,,,
SB23,C00639229,SB23.I5265,,,CCM,BRIAN JACK FOR CONGRESS,,,,,,225 MARKET PLACE CONNECTOR,NUM 1055,PEACHTREE CITY,GA,30269,P2024,,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00872473,,H4GA03126,JACK,BRIAN,,,,H,GA,03,  ,,,,,,,
SB23,C00639229,SB23.I5267,,,CCM,DAVE TAYLOR FOR CONGRESS,,,,,,9856 ARCHER LN,,DUBLIN,OH,43017,G2024,,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00860213,,H4OH02248,TAYLOR,DAVID,,,,H,OH,02,  ,,,,,,,
SB23,C00639229,SB23.I5271,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,G2024,,2024-03-29,-2500.00,,POLITICAL CONTRIBUTION,,C00693663,,H0IA04145,FEENSTRA,RANDALL,,,,H,IA,04,  ,,,,,,,VOID LOST CHECK ISSUED 1/12/2024
SB23,C00639229,SB23.I5272,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,G2024,,2024-03-29,2500.00,,POLITICAL CONTRIBUTION,,C00693663,,H0IA04145,FEENSTRA,RANDALL,,,,H,IA,04,  ,,,,,,,
SB23,C00639229,SB23.I5262,,,CCM,GUNDERSON FOR CONGRESS,,,,,,3774 MISSION AVE #272,,SAN LUIS REY,CA,92058,G2024,,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00840108,,H4CA49149,GUNDERSON,MATT,,,,H,CA,49,  ,,,,,,,
SB23,C00639229,SB23.I5269,,,CCM,MARK HARRIS FOR CONGRESS,,,,,,PO BOX 1350,,NORWOOD,NC,28128,P2024,,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00850404,,H4NC08066,HARRIS,MARK,E,,,H,NC,08,  ,,,,,,,PRIMARY DEBT
SB23,C00639229,SB23.I5266,,,CCM,MCDOWELL FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00860064,,H4NC06177,MCDOWELL,ADDISON,,,,H,NC,06,  ,,,,,,,
SB23,C00639229,SB23.I5270,,,CCM,THE PAT HARRIGAN COMMITTEE,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00802298,,H2NC13243,HARRIGAN,PAT,,,,H,NC,14,  ,,,,,,,
SB23,C00639229,SB23.I5258,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,P2024,,2024-03-29,-4000.00,,CONTRIBUTION,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,VOID LOST CHECK ISSUED 12/29/23
SB23,C00639229,SB23.I5259,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,G2024,,2024-03-29,-5000.00,,CONTRIBUTION,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,VOID LOST CHECK ISSUED 12/29/23
SB23,C00639229,SB23.I5260,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,G2024,,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB23,C00639229,SB23.I5261,,,CCM,VAN ORDEN FOR CONGRESS,,,,,,PO BOX 1836,,LA CROSSE,WI,54602,P2024,,2024-03-29,4000.00,,POLITICAL CONTRIBUTION,,C00742007,,H0WI03175,VAN ORDEN,DERRICK,F.,MR.,,H,WI,03,  ,,,,,,,
SB23,C00639229,SB23.I5263,,,CCM,VINCE FONG FOR CONGRESS,,,,,,PO BOX 11156,,BAKERSFIELD,CA,93389,S2024,SPECIAL GENERAL,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00859892,,H4CA20181,FONG,VINCE,,,,H,CA,20,  ,,,,,,,
SB23,C00639229,SB23.I5264,,,CCM,VINCE FONG FOR CONGRESS,,,,,,PO BOX 11156,,BAKERSFIELD,CA,93389,G2024,,2024-03-29,5000.00,,POLITICAL CONTRIBUTION,,C00859892,,H4CA20181,FONG,VINCE,,,,H,CA,20,  ,,,,,,,
