form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00409730,500415408,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,G2024,,2024-06-06,2500.00,0.00,Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00409730,17286671C,17286671,SA11C,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2024-06-11,1000.00,0.00,Conduit Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,Earmarked by Schneider For Congress
SB23,C00409730,17286876C,17286876,SA11C,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17313868C,17313868,SA11C,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,,,2024-06-25,2000.00,0.00,Conduit Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,X,Earmarked by PAC IN THE SADDLE
SB23,C00409730,17261435C,17261435,SA11C,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,193330222,,,2024-06-06,2500.00,0.00,Conduit Contribution,,C00637371,,,Houlahan,Chrissy,,,,H,PA,06,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,17313903C,17313903,SA11AI,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,193330222,,,2024-06-24,3300.00,0.00,Conduit Contribution,,C00637371,,,Houlahan,Chrissy,,,,H,PA,06,,,,,,,X,Earmarked by Robert J. Fisher
SB23,C00409730,17313916C,17313916,SA11AI,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,193330222,,,2024-06-24,3300.00,0.00,Conduit Contribution,,C00637371,,,Houlahan,Chrissy,,,,H,PA,06,,,,,,,X,Earmarked by William S. Fisher
SB23,C00409730,500415409,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,02,,,,,,,,
SB23,C00409730,17286690C,17286690,SA11C,CCM,CISNEROS FOR CONGRESS,,,,,,PO Box 40,,Placentia,CA,928710040,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00650648,,,CISNEROS,GILBERT,,,,H,CA,39,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17301349C,17301349,SA11C,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,,,2024-06-21,1000.00,0.00,Conduit Contribution,,C00345546,,,Larsen,Rick,R.,,,H,WA,02,,,,,,,X,Earmarked by AMERICAN WOOD COUNCIL POLITICAL ACTION COMMITTEE (WOOD-PAC)
SB23,C00409730,500415410,,,CCM,COLIN VAN OSTERN FOR CONGRESS,,,,,,PO Box 4087,,Concord,NH,033024087,P2024,,2024-06-12,5000.00,0.00,Contribution,,C00874636,,,VAN OSTERN,KEVIN,COLIN,,,H,NH,02,,,,,,,,
SB23,C00409730,17286947C,17286947,SA11C,CCM,COLIN VAN OSTERN FOR CONGRESS,,,,,,PO Box 4087,,Concord,NH,033024087,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00874636,,,VAN OSTERN,KEVIN,COLIN,,,H,NH,02,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17382626C,17382626,SA11C,CCM,COLIN VAN OSTERN FOR CONGRESS,,,,,,PO Box 4087,,Concord,NH,033024087,,,2024-06-28,1000.00,0.00,Conduit Contribution,,C00874636,,,VAN OSTERN,KEVIN,COLIN,,,H,NH,02,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17286834C,17286834,SA11C,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17321020C,17321020,SA11C,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,,,2024-06-27,1000.00,0.00,Conduit Contribution,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17261447C,17261447,SA11C,CCM,Connolly For Congress,,,,,,3706 Prado Pl,,Fairfax,VA,220313819,,,2024-06-06,2500.00,0.00,Conduit Contribution,,C00445452,,,Connolly,GERALD,EDWARD,,,H,VA,11,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,17275646C,17275646,SA11C,CCM,Connolly For Congress,,,,,,3706 Prado Pl,,Fairfax,VA,220313819,,,2024-06-12,1000.00,0.00,Conduit Contribution,,C00445452,,,Connolly,GERALD,EDWARD,,,H,VA,11,,,,,,,X,"Earmarked by AIRBUS AMERICAS, INC. POLITICAL ACTION COMMITTEE"
SB23,C00409730,500415411,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,P2024,,2024-06-12,5000.00,0.00,Contribution,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,
SB23,C00409730,17287020C,17287020,SA11C,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,500415412,,,CCM,Courtney For Congress,,,,,,PO Box 1372,,Vernon,CT,060667372,G2024,,2024-06-06,2500.00,0.00,Contribution,,C00410233,,,Courtney,Joe,,,,H,CT,02,,,,,,,,
SB23,C00409730,500415413,,,CCM,Darren Soto For Congress,,,,,,PO Box 420239,,Kissimmee,FL,347420239,P2024,,2024-06-06,2500.00,0.00,Contribution,,C00581074,,,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00409730,17382598C,17382598,SA11C,CCM,Darren Soto For Congress,,,,,,PO Box 420239,,Kissimmee,FL,347420239,,,2024-06-27,500.00,0.00,Conduit Contribution,,C00581074,,,Soto,Darren,,,,H,FL,09,,,,,,,X,Earmarked by AMERICAN INNOVATION POLITICAL ACTION COMMITTEE
SB23,C00409730,17261410C,17261410,SA11C,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-06-06,2500.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,17301346C,17301346,SA11C,CCM,David Scott For Congress,,,,,,PO Box 960821,,Riverdale,GA,302960821,,,2024-06-21,1000.00,0.00,Conduit Contribution,,C00369801,,,Scott,David,,,,H,GA,13,,,,,,,X,Earmarked by AMERICAN WOOD COUNCIL POLITICAL ACTION COMMITTEE (WOOD-PAC)
SB23,C00409730,500415414,,,PTY,DCCC,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-06-21,15000.00,0.00,Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00409730,17301331C,17301331,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2024-06-21,2500.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by THE CATERPILLAR INC. EMPLOYEE POLITICAL ACTION COMMITTEE
SB23,C00409730,17301352C,17301352,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2024-06-21,1000.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by AMERICAN WOOD COUNCIL POLITICAL ACTION COMMITTEE (WOOD-PAC)
SB23,C00409730,17313944C,17313944,SA11C,CCM,DelBene For Congress,,,,,,PO Box 487,,Bothell,WA,980410487,,,2024-06-24,2500.00,0.00,Conduit Contribution,,C00459099,,,DelBene,Suzan,,,,H,WA,01,,,,,,,X,Earmarked by BLOCKPAC
SB23,C00409730,17325370C,17325370,SA11C,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,,,2024-06-26,1000.00,0.00,Conduit Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,X,Earmarked by STRICKLAND FOR WASHINGTON
SB23,C00409730,17321030C,17321030,SA11C,CCM,DEREK TRAN FOR CONGRESS,,,,,,PO Box 395,,Garden Grove,CA,928420395,,,2024-06-27,1000.00,0.00,Conduit Contribution,,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17261445C,17261445,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-06-06,2500.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by American Association For Justice Political Action Committee (AAJ PAC)
SB23,C00409730,500415415,,,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,G2024,,2024-06-06,2500.00,0.00,Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,,
SB23,C00409730,17286865C,17286865,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17287920C,17287920,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-06-17,500.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by AMERICAN INNOVATION POLITICAL ACTION COMMITTEE
SB23,C00409730,17301347C,17301347,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-06-21,1000.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by AMERICAN WOOD COUNCIL POLITICAL ACTION COMMITTEE (WOOD-PAC)
SB23,C00409730,17320878C,17320878,SA11C,CCM,DON DAVIS FOR NC,,,,,,PO Box 511,,Snow Hill,NC,285800511,,,2024-06-27,1000.00,0.00,Conduit Contribution,,C00795211,,,DAVIS,DON,,,,H,NC,01,,,,,,,X,Earmarked by Schneider For Congress
SB23,C00409730,500415416,,,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,G2024,,2024-06-06,2500.00,0.00,Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,,
SB23,C00409730,17286912C,17286912,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17313866C,17313866,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-06-25,2000.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by PAC IN THE SADDLE
SB23,C00409730,17317867C,17317867,SA11AI,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-06-26,500.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by James A. French
SB23,C00409730,17321008C,17321008,SA11C,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-06-27,1000.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,17382618C,17382618,SA11AI,CCM,Dr. Kim Schrier For Congress,,,,,,3020 Issaquah Pine Lake Rd SE,# 331,Sammamish,WA,980757253,,,2024-06-28,500.00,0.00,Conduit Contribution,,C00652628,,,Schrier,Kim,,,,H,WA,08,,,,,,,X,Earmarked by Steven Schultz
SB23,C00409730,17286821C,17286821,SA11C,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
SB23,C00409730,17321018C,17321018,SA11C,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,,,2024-06-27,1000.00,0.00,Conduit Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,X,Earmarked by Bridge The Gap PAC
SB23,C00409730,500415417,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-06-27,2500.00,0.00,Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,
SB23,C00409730,500415481,,,CCM,ELFRETH FOR MARYLAND,,,,,,PO Box 5935,,Annapolis,MD,214030705,G2024,,2024-06-12,2500.00,0.00,Contribution,,C00855353,,,ELFRETH,SARAH,KELLY,,,H,MD,03,,,,,,,,
SB23,C00409730,17286937C,17286937,SA11C,CCM,ELFRETH FOR MARYLAND,,,,,,PO Box 5935,,Annapolis,MD,214030705,,,2024-06-13,2000.00,0.00,Conduit Contribution,,C00855353,,,ELFRETH,SARAH,KELLY,,,H,MD,03,,,,,,,X,Earmarked by SUNFLOWER SEEDS PAC
