form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00360669,500068721,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO Box 636,,Annandale,VA,220030636,G2024,,2024-01-11,1000.00,0.00,PAC Contribution,011,C00345546,,,LARSEN,RICK,,,,H,WA,02,,,,,,,,
SB23,C00360669,500071071,,,CCM,CRAWFORD FOR CONGRESS,,,,,,PO Box 16956,,Jonesboro,AR,724036716,G2024,,2024-03-14,5000.00,0.00,PAC CONTRIBUTION,011,C00462374,,,,,,,,H,AR,01,,,,,,,,
SB23,C00360669,500071079,,,CCM,D'Esposito for New York,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,G2024,,2024-03-14,2500.00,0.00,PAC Contribution,011,C00809426,,,D'Esposito,Anthony,,,,H,NY,04,,,,,,,,
SB23,C00360669,500068724,,,PTY,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,G2024,,2024-01-11,15000.00,0.00,PAC Contribution,011,C00347864,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00360669,500071338,,,PTY,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,G2024,,2024-03-21,-15000.00,0.00,VOIDED PAC Contribution - CHECK NOT CASHED,011,C00347864,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00360669,500070221,,,PAC,Emmer Victory Committee,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-02-15,7500.00,0.00,PAC Contribution,011,C00573444,Emmer Victory Committee,,,,,,,,,,,,,,,,,
SB23,C00360669,500071083,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,320 Kenarden Dr,,Cleveland,OH,441433710,P2024,,2024-03-14,1500.00,0.00,PAC Contribution,011,C00527457,,,JOYCE,DAVID P,,,,H,OH,14,,,,,,,,
SB23,C00360669,500071084,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,320 Kenarden Dr,,Cleveland,OH,441433710,G2024,,2024-03-14,1000.00,0.00,PAC Contribution,011,C00527457,,,JOYCE,DAVID P,,,,H,OH,14,,,,,,,,
SB23,C00360669,500068463,,,CCM,Friends of Maria,,,,,,PO Box 12740,,Seattle,WA,981114740,P2024,,2024-01-01,-2500.00,0.00,VOIDED PAC CONTRIBUTION - CHECK NOT CASHED,011,C00349506,,,,,,,,S,WA,,,,,,,,,
SB23,C00360669,500070225,,,CCM,Garamendi for Congress,,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,G2024,,2024-02-15,1000.00,0.00,PAC Contribution,011,C00462697,,,Garamendi,John,,,,H,CA,08,,,,,,,,
SB23,C00360669,500071085,,,CCM,Garbarino for Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,223051736,G2024,,2024-03-14,1500.00,0.00,PAC Contribution,011,C00729954,,,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00360669,500068725,,,CCM,GARRET GRAVES FOR CONGRESS,,,,,,PO Box 64845,,Baton Rouge,LA,708964845,P2024,,2024-01-11,1000.00,0.00,PAC Contribution,011,C00558486,,,GRAVES,GARRET,,,,H,LA,06,,,,,,,,
SB23,C00360669,500070226,,,PAC,Getting Stuff Done PAC,,,,,,PO Box 7586,,Phoenix,AZ,850117586,G2024,,2024-02-15,5000.00,0.00,PAC Contribution,011,C00571182,Getting Stuff Done PAC,,,,,,,,,,,,,,,,,
SB23,C00360669,500068726,,,CCM,GRAVES FOR CONGRESS,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-01-11,2500.00,0.00,PAC Contribution,011,C00359034,,,GRAVES,SAMUEL B JR 'SAM',,,,H,MO,06,,,,,,,,
SB23,C00360669,500071086,,,CCM,GRAVES FOR CONGRESS,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,G2024,,2024-03-14,2500.00,0.00,PAC Contribution,011,C00359034,,,GRAVES,SAMUEL B JR 'SAM',,,,H,MO,06,,,,,,,,
SB23,C00360669,500071087,,,CCM,HERN FOR CONGRESS,,,,,,9521 B Riverside Pkwy,# 350,Tulsa,OK,741377304,P2024,,2024-03-14,1500.00,0.00,PAC CONTRIBUTION,011,C00636092,,,HERN,KEVIN,,,,H,OK,01,,,,,,,,
SB23,C00360669,500070227,,,CCM,HOYER'S MAJORITY FUND,,,,,,700 13th St NW,Ste 600,Washington,DC,200055998,G2024,,2024-02-15,2500.00,0.00,PAC CONTRIBUTIONS,011,C00513002,,,,,,,,H,MD,05,,,,,,,,
SB23,C00360669,500068723,,,CCM,Jake Ellzey for Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-01-11,5000.00,0.00,PAC Contribution,011,C00770438,,,Ellzey,John,,,,H,TX,06,,,,,,,,
SB23,C00360669,500071339,,,PAC,JEFFRIES VICTORY FUND,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,P2024,,2024-03-21,25000.00,0.00,PAC CONTRIBUTION,011,C00768200,JEFFRIES VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00360669,500070223,,,CCM,Langworthy for Congress,,,,,,221 N Patrick St,,Alexandria,VA,223142440,G2024,,2024-02-15,1500.00,0.00,PAC Contribution,011,C00817932,,,LANGWORTHY,NICK,,,,H,NY,23,,,,,,,,
SB23,C00360669,500071082,,,CCM,Langworthy for Congress,,,,,,221 N Patrick St,,Alexandria,VA,223142440,G2024,,2024-03-14,4500.00,0.00,PAC Contribution,011,C00817932,,,LANGWORTHY,NICK,,,,H,NY,23,,,,,,,,
SB23,C00360669,500068727,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,8770 SW 72nd St,# 420,Miami,FL,331733512,G2024,,2024-01-11,2500.00,0.00,PAC Contribution,011,C00376087,,,DIAZ-BALART,MARIO,,,,H,FL,25,,,,,,,,
SB23,C00360669,500071072,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,402 S Capitol St SE,,Washington,DC,200034070,P2024,,2024-03-14,1000.00,0.00,PAC Contribution,011,C00546499,,,BOST,MICHAEL,,,,H,IL,12,,,,,,,,PAC Contribution
SB23,C00360669,500070228,,,CCM,MORAN VICTORY COMMITTEE,,,,,,PO Box 541,,Belleville,KS,669350541,P2028,,2024-02-15,5000.00,0.00,PAC Contribution,011,C00616268,,,Moran,Jerry,,,,S,KS,,,,,,,,,
SB23,C00360669,500068729,,,PTY,National Republican Congressional Committee,,,,,,320 1st St SE,,Washington,DC,200031838,G2024,,2024-01-11,15000.00,0.00,PAC CONTRIBUTION,011,C00075820,National Republican Congressional Committee,,,,,,,,,,,,,,,,,
SB23,C00360669,500068728,,,CCM,NICOLE FOR NEW YORK,,,,,,PO Box 60487,,Staten Island,NY,103060487,P2024,,2024-01-11,3500.00,0.00,PAC Contribution,011,C00694778,,,MALLIOTAKIS,NICOLE,,,,H,NY,11,,,,,,,,
SB23,C00360669,500071073,,,PAC,Old North State PAC,,,,,,PO Box 97275,,Raleigh,NC,276247275,G2024,,2024-03-14,5000.00,0.00,PAC Contribution,011,C00633818,Old North State PAC,,,,,,,,,,,,,,,,,
SB23,C00360669,500071080,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2024-03-14,1000.00,0.00,PAC Contribution,011,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00360669,500071088,,,CCM,PEOPLE FOR BEN,,,,,,PO Box 25371,,Albuquerque,NM,871250371,P2026,,2024-03-14,2500.00,0.00,PAC CONTRIBUTION,011,C00443689,,,LUJAN,BEN RAY,,,,S,NM,00,,,,,,,,
SB23,C00360669,500070229,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,23 W Central Entrance,# 333,Duluth,MN,558113433,P2024,,2024-02-15,1000.00,0.00,PAC Contribution,011,C00650697,,,STAUBER,PETER ALLEN,,,,H,MN,08,,,,,,,,
SB23,C00360669,500071068,,,PAC,"POINT ACTION PAC, INC.",,,,,,PO Box 420304,,Atlanta,GA,303420304,P2024,,2024-03-14,-2500.00,0.00,vOIDED PAC Contribution- CHECK NOT CASHED,011,C00738260,"POINT ACTION PAC, INC.",,,,,,,,,,,,,,,,,
SB23,C00360669,500068730,,,PAC,REPUBLICAN MAINSTREET PARTNERSHIP PAC,,,,,,2201 Wisconsin Ave NW,Ste 320,Washington,DC,200074105,G2024,,2024-01-11,5000.00,0.00,PAC CONTRIBUTION,011,C00165159,REPUBLICAN MAINSTREET PARTNERSHIP PAC,,,,,,,,,,,,,,,,,
SB23,C00360669,500071067,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 Magnolia Ter,,Springfield,MA,011082533,P2024,,2024-03-14,-1000.00,0.00,VOIDED PAC CONTRIBUTION - CHECK NOT CASHED,011,C00226522,,,NEAL,RICHARD E MR.,,,,H,MA,01,,,,,,,,
SB23,C00360669,500071078,,,CCM,Schmitt for Senate,,,,,,101 W Argonne Dr,# 24,Saint Louis,MO,631224201,P2028,,2024-03-14,1500.00,0.00,PAC CONTRIBUTION,011,C00775015,,,SCHMITT,ERIC,,,,S,MO,,,,,,,,,
SB23,C00360669,500070231,,,CCM,Stanton for Congress,,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,P2024,,2024-02-15,1500.00,0.00,PAC Contribution,011,C00657304,,,Stanton,Greg,,,,H,AZ,04,,,,,,,,
SB23,C00360669,500071544,,,CCM,Stanton for Congress,,,,,,600 Pennsylvania Ave SE,,Washington,DC,200034316,G2024,,2024-02-15,2500.00,0.00,PAC Contribution,011,C00657304,,,Stanton,Greg,,,,H,AZ,04,,,,,,,,
SB23,C00360669,500068464,,,PAC,STAR PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,306051332,P2024,,2024-01-01,-5000.00,0.00,PAC Contribution,011,C00636837,STAR PAC,,,,,,,,,,,,,,,,,
SB23,C00360669,500068731,,,PAC,STAR PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,306051332,G2024,,2024-01-11,5000.00,0.00,PAC Contribution,011,C00636837,STAR PAC,,,,,,,,,,,,,,,,,
SB23,C00360669,500070224,,,CCM,STEVE COHEN FOR CONGRESS,,,,,,349 Kenilworth Pl,,Memphis,TN,381125405,G2024,,2024-02-15,2500.00,0.00,PAC Contribution,011,C00422980,,,COHEN,STEPHEN IRA,,,,H,TN,09,,,,,,,,
SB23,C00360669,500070232,,,PAC,Team Marshall II,,,,,,PO Box 26141,,Alexandria,VA,223136141,P2026,,2024-02-15,2500.00,0.00,PAC Contribution,011,C00755074,Team Marshall II,,,,,,,,,,,,,,,,,
SB23,C00360669,500070220,,,PAC,TED CRUZ VICTORY COMMITTEE,,,,,,815 Brazos St,Ste A,Austin,TX,787012514,G2024,,2024-02-15,2500.00,0.00,PAC Contribution,011,C00542423,TED CRUZ VICTORY COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00360669,500068732,,,PAC,TUESDAY GROUP POLITICAL ACTION COMMITTEE,,,,,,209 Pennsylvania Ave SE,,Washington,DC,200031107,G2024,,2024-01-11,5000.00,0.00,PAC CONTRIBUTION,011,C00433060,TUESDAY GROUP POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00360669,500070222,,,CCM,Val Hoyle for Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,P2024,,2024-02-15,1000.00,0.00,PAC Contribution,011,C00796144,,,Hoyle,Valerie,,,,H,OR,04,,,,,,,,
