form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00740225,26067772I,26067772,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-10-11,25.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067744I,26067744,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-10-10,2750.00,0.00,Accounting and Compliance Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067764I,26067764,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-09-11,25.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067774I,26067774,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-11-01,24.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067715I,26067715,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-09-30,695.06,0.00,Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067775I,26067775,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-11-11,25.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067746I,26067746,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-11-09,2750.00,0.00,Accounting and Compliance Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067757I,26067757,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-07-01,24.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067728I,26067728,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-11-30,528.95,0.00,Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,500169048,,,ORG,EveryAction Inc.,,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2023-12-15,333.90,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00740225,26067739I,26067739,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-08-17,2750.00,0.00,Accounting and Compliance Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067749I,26067749,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-12-08,2750.00,0.00,Accounting and Compliance Services,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067759I,26067759,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-08-01,24.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00740225,26067779I,26067779,SA11AI,ORG,NRDC Action Fund,,,,,,1152 15th St NW,Ste 300,Washington,DC,200051733,,,2023-12-01,24.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,* In-Kind Received
