form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00821728,BE12,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-16,469.97,2024-08-16,79886.67,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE13,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-16,2250.00,2024-08-29,79886.67,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,
SE,C00821728,BE14,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-17,469.97,2024-08-17,79886.67,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE15,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-17,2000.00,2024-08-29,79886.67,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,
SE,C00821728,BE18,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-18,469.97,2024-08-18,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE19,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-18,2750.00,2024-08-29,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,
SE,C00821728,BE16,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-19,1500.00,2024-08-29,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,
SE,C00821728,BE17,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-19,213.62,2024-08-19,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE20,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-21,2862.86,2024-08-29,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,
SE,C00821728,BE21,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-21,469.97,2024-08-21,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE43,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-21,637.14,2024-08-21,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE23,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-22,3400.00,2024-08-22,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE25,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-23,2500.00,2024-08-23,79886.67,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE26,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-24,1409.91,2024-08-24,79886.67,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE27,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-24,2125.00,2024-08-24,79886.67,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE28,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-25,469.97,2024-08-25,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE29,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-25,5067.90,2024-08-25,79886.67,PHONE CALLS & CANVASSING (ACTUAL COST OF ESTIMATED IE REPORTED ON 48-HR RPT FILED 8/31/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE30,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-26,4500.00,2024-08-26,79886.67,PHONE CALLS (ACTUAL COST OF ESTIMATED IE REPORTED ON 48-HR RPT FILED 8/31/24),24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE31,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-26,213.62,2024-08-26,79886.67,PHONE CALLS,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE32,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-28,469.97,2024-08-28,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE33,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-28,3625.00,2024-08-28,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE34,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-29,3600.00,2024-08-29,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE35,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-29,469.97,2024-08-29,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE36,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-30,469.97,2024-08-30,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE37,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-30,2025.00,2024-08-30,79886.67,PHONE CALLS & CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE38,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-31,469.97,2024-08-31,79886.67,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,BE39,,,ORG,INLAND EMPIRE UNITED,,,,,,"515 S. FIGUEROA ST., STE. 1110",,LOS ANGELES,CA,90071,G2024,,2024-08-31,2125.00,2024-08-31,79886.67,CANVASSING,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,X
SE,C00821728,XEALC3,,,ORG,VALENCIA MARKETING INC,,,,,,P.O. BOX 4683,,WHITTIER,CA,90607,G2024,,2024-08-29,1750.00,2024-08-30,79886.67,DOOR HANGERS,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,
SE,C00821728,XEALC4,,,ORG,VALENCIA MARKETING INC,,,,,,P.O. BOX 4683,,WHITTIER,CA,90607,G2024,,2024-08-29,2185.00,2024-08-30,79886.67,DOOR HANGERS,24E,,S,,ROLLINS,WILL,,,,H,41,CA,DAVIDSON,CARY,,,,2024-09-20,
