form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002766,19906552,,,ORG,Washington Conservation Action Votes,,,,,,1402 Third Avenue,Suite 1400,Seattle,WA,98101,,,2023-12-07,10000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19906575,,,COM,Citizens to Elect Allison Russo,,,,,,545 E. Town Street,,Columbus,OH,43215,,,2023-12-07,5000.00,0.00,Non-Federal Contribution,011,,,,Russo,Allison,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19907178,,,COM,Ohio House Democratic Caucus,,,,,,545 E. Town Street,,Columbus,OH,43215,,,2023-12-08,1666.66,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19922886,,,COM,Friends of Jim Ridderbush,,,,,,1054 6th Street,,Green Bay,WI,54304,,,2023-12-13,400.00,0.00,Non-Federal Contribution,011,,,,Ridderbush,JIm,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19922887,,,COM,Gregg Hart for Assembly 2024,,,,,,"1017 L Street, PMB #292",,Sacramento,CA,95814,,,2023-12-13,2500.00,0.00,Non-Federal Contribution,011,,,,Hart,Gregg,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19922962,,,COM,Chambers for Senate 2024,,,,,,515 S. Figueroa Street,Suite 1110,Los Angeles,CA,90071,,,2023-12-13,-5500.00,0.00,Voided Check from 10/19/2023,011,,,,Chambers,Michelle,,,,,,,,,,,,,,Voided Check from 10/19/2023
SB29,C00002766,19923153,,,COM,Rob Bonta for CA Attorney General 2026,,,,,,1700 Tribute Road,Suite 201,Sacramento,CA,95815,,,2023-12-13,9100.00,0.00,Non-Federal Contribution,011,,,,Bonta,Rob,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19923154,,,COM,Rob Bonta for CA Attorney General 2026,,,,,,1700 Tribute Road,Suite 201,Sacramento,CA,95815,,,2023-12-13,9100.00,0.00,Non-Federal Contribution,011,,,,Bonta,Rob,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19923155,,,COM,Middle of the Road PAC,,,,,,PO Box 4504,,Overland Park,KS,66204,,,2023-12-13,20000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19923157,,,COM,Chambers for Senate 2024,,,,,,515 S. Figueroa Street,Suite 1110,Los Angeles,CA,90071,,,2023-12-13,5500.00,0.00,Non-Federal Contribution,011,,,,Chambers,Michelle,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19929402,,,COM,Friends of Dave Coulter,,,,,,PO Box 201073,,Ferndale,MI,48220,,,2023-12-18,5000.00,0.00,Non-Federal Contribution,011,,,,Coulter,Dave,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19930071,,,COM,Committee to Elect Nicole Cannizzaro,,,,,,361 Soubrette Court,,Las Vegas,NV,89145,,,2023-12-19,5000.00,0.00,Non-Federal Contribution,011,,,,Cannizzaro,Nicole,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00002766,19930354,,,PTY,LEADMO Action,,,,,,3407 S. Jefferson,#151,St. Louis,MO,63118,,,2023-12-20,10000.00,0.00,Donation,011,,,,,,,,,,,,,,,,,,,Donation
