form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00632398,500186686,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-15,537.20,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186687,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,1505.73,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186688,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-19,653.13,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186689,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-20,910.12,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186690,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-21,803.79,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186691,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-22,1673.26,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186692,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-25,4603.94,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186693,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-26,749.35,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186694,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-27,916.82,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186695,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-28,461.27,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186696,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-29,520.45,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186697,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,1103.83,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186658,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,Lbby 2,New York,NY,100018400,,,2024-08-29,151.27,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186659,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,752650448,,,2024-08-07,95.40,0.00,Credit Card Payment (See Below if Itemized),,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186701,500186659,SB21B,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,940431140,,,2024-08-01,95.40,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00632398,500186660,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,752650448,,,2024-08-08,53.42,0.00,Credit Card Payment (See Below if Itemized),,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186700,500186660,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-08-01,53.42,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00632398,500186661,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,752650448,,,2024-08-12,930.00,0.00,Credit Card Payment (See Below if Itemized),,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186705,500186661,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-08-01,530.00,0.00,Text Messaging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00632398,500186707,500186661,SB21B,ORG,WPEngine.Com,,,,,,504 Lavaca St,Ste 1000,Austin,TX,787012857,,,2024-08-01,400.00,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00632398,500186662,,,ORG,American Express,,,,,,PO Box 650448,,Dallas,TX,752650448,,,2024-08-22,10600.00,0.00,Credit Card Payment (See Below if Itemized),,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186704,500186662,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2024-08-01,10600.00,0.00,Text Messaging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00632398,500186663,,,ORG,"Anne Lewis Strategies, LLC",,,,,,650 Massachusetts Ave NW,,Washington,DC,200013796,,,2024-08-02,30000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186664,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2024-08-27,414.80,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186668,,,ORG,EngageUSA,,,,,,880 N East St,Unit 205,Frederick,MD,217015045,,,2024-08-19,750.00,0.00,Caging/Cashiering,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186669,,,ORG,First Data Merchant,,,,,,Address Requested,,Washington,DC,20035,,,2024-08-05,489.61,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186655,,,IND,,Heinitz,Mark,,,CPA,6433 Burwell St,,Springfield,VA,221501215,,,2024-08-26,242.00,0.00,Accounting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186670,,,ORG,Liftoff Campaigns,,,,,,403 E Melbourne Ave,,Silver Spring,MD,209013627,,,2024-08-15,24058.00,0.00,Text Messaging,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186671,,,ORG,Liftoff Campaigns,,,,,,403 E Melbourne Ave,,Silver Spring,MD,209013627,,,2024-08-19,18000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186672,,,ORG,Liftoff Campaigns,,,,,,403 E Melbourne Ave,,Silver Spring,MD,209013627,,,2024-08-27,50000.00,0.00,List Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186673,,,ORG,TargetSmart Communications,,,,,,PO Box 759441,,Baltimore,MD,212759441,,,2024-08-02,17972.00,0.00,Telemarketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186674,,,ORG,TargetSmart Communications,,,,,,PO Box 759441,,Baltimore,MD,212759441,,,2024-08-09,45447.00,0.00,Telemarketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00632398,500186675,,,ORG,TargetSmart Communications,,,,,,PO Box 759441,,Baltimore,MD,212759441,,,2024-08-26,12950.50,0.00,Telemarketing,,,,,,,,,,,,,,,,,,,,
