form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00001636,SB23.89464,,,CCM,Kansans for Marshall,,,,,,"410 1st Street SE, Floor 2",c/o The Elevated Group,Washington,DC,20003,P2026,,2024-09-26,3000.00,,"Senate, KS",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89308,,,CCM,Katrina for Senate,,,,,,PO Box 833,,Jamestown,ND,58402,G2024,,2024-09-19,3500.00,,"Senate, ND",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89279,,,CCM,Ken Mitchell for Congress,,,,,,P.O. Box 1795,,Harrisonburg,VA,228031795,G2024,,2024-09-09,2500.00,,"House, VA, 6 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89367,,,CCM,LaMonica McIver for Congress,,,,,,P.O. Box 25585,,Newark,NJ,07101,G2024,,2024-09-23,1000.00,,"House, NJ, 10 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89363,,,CCM,Marc for Us,,,,,,221 North Patrick Street,,Alexandria,VA,22314,G2024,,2024-09-23,2500.00,,"House, NY, 19 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89301,,,CCM,Marlinga for Congress,,,,,,"155 S. Main Street, #672",,Mt. Clemens,MI,48046,G2024,,2024-09-19,2500.00,,"House, MI, 10 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89311,,,CCM,Martin Heinrich for Senate,,,,,,P.O. Box 15854,,Washington,DC,20003,G2024,,2024-09-19,2500.00,,"Senate, NM",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89500,,,CCM,Missy for Congress,,,,,,P.O. Box 55418,,Virginia Beach,VA,23471,G2024,,2024-09-30,5000.00,,"House, VA, 2 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89373,,,CCM,Monica Tranel for Montana,,,,,,P.O. Box 9384,,Missoula,MT,59807,G2024,,2024-09-23,5000.00,,"House, MT, 2 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89297,,,CCM,Moore for West Virginia Inc,,,,,,"228 S. Washington Street, Ste 115",,Alexandria,VA,22314,G2024,,2024-09-19,1000.00,,"House, WV, 2 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89492,,,CCM,Morrison for Congress,,,,,,P.O. Box 684,,Wayzata,MN,55391,G2024,,2024-09-30,2500.00,,"House, MN, 3 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89255,,,CCM,Nehls for Congress,,,,,,411 First St. SE,,Washington,DC,20003,G2024,,2024-09-05,1000.00,,"House, TX, 22 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89369,,,CCM,Nellie Pou for Congress,,,,,,114 Lexington Drive,,Silver Spring,MD,20901,G2024,,2024-09-23,2000.00,,"House, NJ, 9 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89293,,,PTY,Ohio Democratic Party,,,,,,340 East Fulton Street,,Columbus,OH,43215,,,2024-09-18,6000.00,,Ohio Democratic Party,,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89365,,,CCM,Pallone for Congress,,,,,,P.O. Box 3176,,Long Branch,NJ,07740,G2024,,2024-09-23,1000.00,,"House, NJ, 6 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89302,,,CCM,Scholten for Congress,,,,,,415 New Jersey Ave SE - 1,,Washington,DC,20003,G2024,,2024-09-19,2000.00,,"House, MI, 3 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89304,,,CCM,Sheryl Johnson for Congress,,,,,,PO Box 91215,,Sioux Falls,SD,57109,G2024,,2024-09-19,2000.00,,"House, SD, At-Large",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89494,,,CCM,Van Orden for Congress,,,,,,5827 Colfax Ave.,c/o 814 Consulting,Alexandria,VA,22311,G2024,,2024-09-30,5000.00,,"House, WI, 3 dst",,,,,,,,,,,,,,,,,,,,
SB23,C00001636,SB23.89516,,,CCM,Warnock Victory Fund,,,,,,PO Box 52227,,Atlanta,GA,30355,,,2024-09-27,-10000.00,,Write-off 11/17/22 contribution,,,,,,,,,,,,,,,,,,,,
