form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00775601,500077852,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-30,34.01,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077853,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-07,92.52,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077854,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-14,41.60,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077855,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-21,131.24,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500079301,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-12-28,3.18,0.00,Service Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077871,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-07-26,48.25,0.00,Bank Fees; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077872,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-08-25,8.50,0.00,Bank Fees; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077873,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-09-27,5.00,0.00,Bank Fees; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077874,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-10-27,5.00,0.00,Bank Fees; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077875,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-11-29,5.00,0.00,Bank Fees; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500079299,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-12-29,5.00,0.00,Bank Fees; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077876,,,ORG,"EveryAction, Inc.",,,,,,655 15th St NW,Ste 650,Washington,DC,200055701,,,2023-07-07,750.00,0.00,Online Database Fee; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077865,,,ORG,Grays Consulting,,,,,,51194 Romeo Plank Rd,Number 239,Macomb,MI,480424111,,,2023-07-05,105.00,0.00,Compliance Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077867,,,ORG,Grays Consulting,,,,,,51194 Romeo Plank Rd,Number 239,Macomb,MI,480424111,,,2023-12-01,1140.00,0.00,Compliance Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077866,,,ORG,Grays Consulting,,,,,,51194 Romeo Plank Rd,Number 239,Macomb,MI,480424111,,,2023-12-18,1315.00,0.00,Compliance Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500079298,,,ORG,Grays Consulting,,,,,,51194 Romeo Plank Rd,Number 239,Macomb,MI,480424111,,,2023-12-29,1300.00,0.00,Compliance Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077868,,,IND,,Rosendahl,Raymond,,,,18 Lakewood Ave,,East Quogue,NY,119424005,,,2023-07-05,140.00,0.00,Fundraising Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077870,,,IND,,Rosendahl,Raymond,,,,18 Lakewood Ave,,East Quogue,NY,119424005,,,2023-12-01,1715.00,0.00,Fundraising Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
SB29,C00775601,500077869,,,IND,,Rosendahl,Raymond,,,,18 Lakewood Ave,,East Quogue,NY,119424005,,,2023-12-18,1965.00,0.00,Fundraising Consulting; IE-Only Account,,,,,,,,,,,,,,,,,,,,
