form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00011114,500026412,,,PTY,Democratic Party of Wisconsin,,,,,,"15 N. Pinckney Street, Suite 200",,Madison,WI,537032833,O2023,2023 State PAC,2023-02-03,5000.00,0.00,Contribution,011,C00019331,Democratic Party of Wisconsin,,,,,,,,,,,,,,,,,
SB23,C00011114,500026519,,,PAC,ELECT DEMOCRATIC WOMEN,,,,,,"600 Pennsylvania Avenue, SE, #1518",,Washington,DC,200037508,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00685297,ELECT DEMOCRATIC WOMEN,,,,,,,,,,,,,,,,,
SB23,C00011114,500026520,,,PAC,Equality PAC,,,,,,P.O. Box 15337,,Washington,DC,200030337,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00550970,Equality PAC,,,,,,,,,,,,,,,,,
SB23,C00011114,500026496,,,PAC,FAIR SHOT PAC,,,,,,P.O. Box 15,,Boston,MA,021370015,O2023,2023 PAC,2023-02-22,5000.00,0.00,Federal PAC,011,C00574970,FAIR SHOT PAC,,,,,,,,,,,,,,,,,2/23/23 - Letter sent via US Mail.
SB23,C00011114,500026497,,,PAC,IMPACT,,,,,,"192 Lexington Avenue, Suite 1001",,New York,NY,100166823,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00348607,IMPACT,,,,,,,,,,,,,,,,,
SB23,C00011114,500026504,,,PAC,"JOBS, EDUCATION, & FAMILIES FIRST  JEFF PAC",,,,,,"P.O., Box 65322",,Washington,DC,200355322,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00617803,"JOBS, EDUCATION, & FAMILIES FIRST  JEFF PAC",,,,,,,,,,,,,,,,,
SB23,C00011114,500026505,,,PAC,M-PAC,,,,,,"401 2nd Avenue South, Suite 303",,Seattle,WA,981042862,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00365270,M-PAC,,,,,,,,,,,,,,,,,
SB23,C00011114,500026506,,,PAC,MAKING AMERICANS COUNT PAC (MAC PAC),,,,,,"One Park Road, 5th Floor",,Providence,RI,029031235,O2023,2023 PAC,2023-02-17,5000.00,0.00,Federal PAC,011,C00547448,MAKING AMERICANS COUNT PAC (MAC PAC),,,,,,,,,,,,,,,,,2/22/23 - Letter sent via US Mail.
SB23,C00011114,500026618,,,CCM,Martin Heinrich for Senate,,,,,,P.O. Box 25763,,Albuquerque,NM,871250763,P2023,,2023-02-28,5000.00,0.00,Contribution,011,C00434563,,,Heinrich,Martin,,Sen.,,S,NM,00,,,,,,,,
SB23,C00011114,500026521,,,PAC,Moderate Democrats PAC,,,,,,P.O. Box 70179,,Washington,DC,200240179,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00436022,Moderate Democrats PAC,,,,,,,,,,,,,,,,,
SB23,C00011114,500026528,,,PTY,Montana Democratic Party,,,,,,P.O. Box 802,,Helena,MT,596240802,O2023,2023 State PAC,2023-02-23,5000.00,0.00,Contribution,011,C00010033,Montana Democratic Party,,,,,,,,,,,,,,,,,2/23/23 - Letter sent via US Mail.
SB23,C00011114,500026522,,,PAC,New Democrat Coalition Action Fund,,,,,,"233 Pennsylvania Avenue, SE",,Washington,DC,200031121,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00409730,New Democrat Coalition Action Fund,,,,,,,,,,,,,,,,,
SB23,C00011114,500026507,,,PAC,PAC to the Future,,,,,,"700 13th Street, NW",Suite 800,Washington,DC,200055938,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00344234,PAC to the Future,,,,,,,,,,,,,,,,,
SB23,C00011114,500026508,,,PAC,Pineapple PAC,,,,,,"600 Pennsylvania Avenue, SE, #1518",,Washington,DC,200037508,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00539601,Pineapple PAC,,,,,,,,,,,,,,,,,
SB23,C00011114,500026509,,,PAC,Prairie PAC,,,,,,"600 Pennsylvania Avenue, SE, #1518",,Washington,DC,200037508,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00347195,Prairie PAC,,,,,,,,,,,,,,,,,
SB23,C00011114,500026510,,,PAC,Progressive Choices PAC,,,,,,P.O. Box 58,,Evanston,IL,602040058,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00381806,Progressive Choices PAC,,,,,,,,,,,,,,,,,
SB23,C00011114,500026523,,,PAC,VoteVets,,,,,,P.O. Box 11293,,Portland,OR,972110293,O2023,2023 PAC,2023-02-10,5000.00,0.00,Federal PAC,011,C00418897,VoteVets,,,,,,,,,,,,,,,,,
