form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00431403,0002188,,,CCM,Cole for Congress,,,,,,PO Box 722256,,Norman,OK,73070,P2024,,2024-07-24,-2500.00,,political contri.- void ck not cashed,001,C00379735,Cole for Congress,H2OK04055,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00431403,0002207,,,CCM,"Lawler for Congress, Inc.",,,,,,PO Box 87,,South Salem,NY,10590,G2024,,2024-09-20,2000.00,,political contribution,011,C00815415,"Lawler for Congress, Inc.",,Lawler,Michael,Vincent,,,H,NY,17,,,,,,,,
SB23,C00431403,0002208,,,CCM,Mike Garcia for Congress,,,,,,9070 Irvine Center Drive Ste 150,,Irvine,CA,92618,G2024,,2024-09-20,2000.00,,political contribution,011,C00701102,Mike Garcia for Congress,H0CA25105,Garcia,Michael,,,,H,CA,27,,,,,,,,
SB23,C00431403,0002209,,,CCM,Ken Calvert For Congress Committee,,,,,,P.O. Box 20123,,Riverside,CA,92516,G2024,,2024-09-20,2000.00,,political contribution,011,C00257337,Ken Calvert For Congress Committee,H2CA37023,Calvert,Ken,,,,H,CA,41,,,,,,,,
SB23,C00431403,0002210,,,CCM,Valadao for Congress,,,,,,5132 North Palm Avenue,,Fresno,CA,93704,G2024,,2024-09-20,2000.00,,political contribution,011,C00499392,Valadao for Congress,H2CA20094,Valadao,David,,,,H,CA,22,,,,,,,,
SB23,C00431403,0002211,,,CCM,Lalota for Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,G2024,,2024-09-20,2000.00,,political contribution,011,C00806018,Lalota for Congress,,Lalota,Nick,,,,H,NY,01,,,,,,,,
SB23,C00431403,0002212,,,CCM,Garbarino for Congress,,,,,,PO Box 101,,Bayport,NY,11705,G2024,,2024-09-20,2000.00,,political contribution,011,C00729954,Garbarino for Congress,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00431403,0002213,,,CCM,John James for Senate Inc.,,,,,,PO Box 2969,,Farmington,MI,48333,G2024,,2024-09-20,2000.00,,political contribution,011,C00651208,John James for Senate Inc.,,James,John,,,,S,MI,00,,,,,,,,
SB23,C00431403,0002214,,,CCM,Desposito for New York,,,,,,PO Box 188,,Island Park,NY,11558,G2024,,2024-09-20,2000.00,,political contribution,011,C00809426,Desposito for New York,,Desposito,Anthony,P,,,H,NY,04,,,,,,,,
SB23,C00431403,0002215,,,CCM,Nicole for New York,,,,,,PO Box 60487,,Staten Island,NY,10306,G2024,,2024-09-20,2000.00,,political contribution,011,C00694778,Nicole for New York,H0NY11078,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,
SB23,C00431403,0002216,,,CCM,Michelle Steel for Congress,,,,,,9070 Irvine Center Drive,,Irvine,CA,92618,G2024,,2024-09-20,2000.00,,political contribution,011,C00704981,Michelle Steel for Congress,H0CA48198,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00431403,0002217,,,CCM,David Schweikert for Congress,,,,,,PO Box 30844,,Bethesda,MD,208240844,G2024,,2024-09-20,2000.00,,political contribution,011,C00440727,David Schweikert for Congress,,Schweikert,David,,,,H,MD,06,,,,,,,,
SB23,C00431403,0002218,,,CCM,Anna Paulina Luna for Congress,,,,,,1201 Gandy Blvd N,PO Box 23064,St Petersburg,FL,337428001,G2024,,2024-09-20,2000.00,,political contribution,011,C00718239,Anna Paulina Luna for Congress,,Luna,Anna,Paulina,,,H,FL,13,,,,,,,,
SB23,C00431403,0002219,,,CCM,Cory Mills for Congress,,,,,,PMB 288,501 N Orlando Ave. Ste 313,Winter Park,FL,32789,G2024,,2024-09-20,2000.00,,political contribution,011,C00774943,Cory Mills for Congress,,Mills,Cory,,,,H,FL,07,,,,,,,,
SB23,C00431403,0002220,,,CCM,Laurel Lee for Congress,,,,,,6625 Thornton Palms Dr.,,Tampa,FL,33647,G2024,,2024-09-20,2000.00,,political contribution,011,C00815373,Laurel Lee for Congress,H2FL15247,Lee,Laurel,,,,H,FL,15,,,,,,,,
SB23,C00431403,0002221,,,CCM,Salazar for Congress,,,,,,3725 West Flagler Street # 281,,Miami,FL,33134,G2024,,2024-09-20,2000.00,,political contribution,011,C00714261,Salazar for Congress,H8FL27185,Salazar,Maria,E,,,H,FL,27,,,,,,,,
SB23,C00431403,0002230,,,CCM,Maher for Congress,,,,,,9460 Tegnar Road,,Hilmar,CA,95324,G2024,,2024-09-26,5000.00,,political contribution,011,C00800144,Maher for Congress,H2CA22215,Maher,Michael,A,,,H,CA,21,,,,,,,,
