form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00132092,SB23.20030,,,PAC,LEAD ENCOURAGE ELECT PAC,,,,,,PO BOX 183,,HUDSON,WI,54016,G2024,,2024-09-25,1000.00,,,011,C00494302,,,,,,,,,,,,,,,,,,
SB23,C00132092,SB23.20006,,,COM,PALLONE FOR CONGRESS,,,,,,PO BOX 3176,,LONG BRANCH,NJ,07740,P2024,,2024-08-06,1000.00,,,011,,,,Pallone,"Frank, JR.",,,,H,NJ,06,,,,,,,,
SB23,C00132092,SB23.20022,,,CCM,PAUL TONKO FOR CONGRESS,,,,,,911 CENTRAL AVENUE,# 221,ALBANY,NY,12206,G2024,,2024-09-12,1000.00,,,011,C00450049,PAUL TONKO,,,,,,,H,NY,20,,,,,,,,
SB23,C00132092,SB23.20020,,,COM,Republican Party Of Iowa,,,,,,621 E 9th St.,,Des Moines,IA,50309,G2024,,2024-09-12,2500.00,,,011,C00014498,,,,,,,,,,,,,,,,,,
SB23,C00132092,SB23.20023,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,G2024,,2024-09-12,1000.00,,,011,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,H8MA02041,NEAL,RICHARD E MR.,,,,H,MA,01,,,,,,,,
SB23,C00132092,SB23.19984,,,CCM,RICK W. ALLEN FOR CONGRESS,,,,,,P. O. BOX 338,,AUGUSTA,GA,30903,G2024,,2024-07-01,1000.00,,,011,C00504019,RICK W. ALLEN FOR CONGRESS,H2GA12121,ALLEN,RICHARD W,,,,H,GA,12,,,,,,,,
SB23,C00132092,SB23.19996,,,CCM,SCONNIE PAC,,,,,,PO BOX 102,,JUNEAU,WI,53039,G2024,,2024-07-10,2500.00,,,011,C00760694,SCONNIE PAC,H0WI05113,Fitzgerald,Scott,,,,H,WI,05,,,,,,,,
SB23,C00132092,SB23.20033,,,CCM,SCOTT FITZGERALD FOR CONGRESS,,,,,,PO BOX 5048,,ELM GROVE,WI,53122,G2024,,2024-09-25,2500.00,,,011,C00720011,SCOTT FITZGERALD FOR CONGRESS,H0WI05113,Fitzgerald,Scott,,,,H,WI,05,,,,,,,,
SB23,C00132092,SB23.20017,,,PAC,SUPPORTING HOUSE PROBLEM SOLVERS - SHP PAC,,,,,,910 17TH ST NW STE 1050,,WASHINGTON,DC,20006,G2024,,2024-09-12,1000.00,,,011,C00563601,,,,,,,,,,,,,,,,,,
SB23,C00132092,SB23.20024,,,CCM,TEXANS FOR JODEY ARRINGTON,,,,,,PO BOX 6687,,LUBBOCK,TX,79493,G2024,,2024-09-12,2000.00,,,011,C00588657,TEXANS FOR JODEY ARRINGTON,,Arrington,Jodey,Cook,,,H,TX,19,,,,,,,,
SB23,C00132092,SB23.19993,,,CCM,VERN BUCHANAN FOR CONGRESS,,,,,,P. O. BOX 48928,,SARASOTA,FL,34230,P2024,,2024-07-08,1000.00,,,011,C00412759,VERN BUCHANAN FOR CONGRESS,H6FL13148,BUCHANAN,VERNON,,,,H,FL,16,,,,,,,,
