form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00625988,500174364,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO Box 421349,,Kissimmee,FL,347421349,G2024,,2024-03-21,1500.00,0.00,Contribution,011,C00581074,,,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00625988,500174345,,,CCM,CITIZENS FOR BOYLE,,,,,,PO Box 14310,,Philadelphia,PA,191150310,P2024,,2024-03-21,500.00,0.00,Contribution,011,C00543363,,,BOYLE,BRENDAN,F,,,H,PA,02,,,,,,,,
SB23,C00625988,500174355,,,CCM,"NIKEMA FOR CONGRESS, INC",,,,,,PO Box 311913,,Atlanta,GA,311311913,P2024,,2024-03-22,500.00,0.00,Contribution,011,C00752584,,,WILLIAMS,NIKEMA,N.,,,H,GA,05,,,,,,,,
SB23,C00625988,500174365,,,CCM,HALEY STEVENS FOR CONGRESS,,,,,,33717 Woodward Ave,# 539,Birmingham,MI,480090913,G2024,,2024-03-22,1500.00,0.00,Contribution,011,C00638650,,,STEVENS,HALEY,,,,H,MI,11,,,,,,,,
SB23,C00625988,500174346,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2024-03-21,500.00,0.00,Contribution,011,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00625988,500174356,,,CCM,JASMINE FOR US,,,,,,PO Box 227235,,Dallas,TX,752227235,G2024,,2024-03-26,500.00,0.00,Contribution,011,C00795450,,,CROCKETT,JASMINE,,,,H,TX,30,,,,,,,,
SB23,C00625988,500175566,,,CCM,KENNEDY FOR CONGRESS,,,,,,PO Box 536,,Buffalo,NY,142010536,O2024,Special General,2024-03-29,1000.00,0.00,Contribution,011,C00856526,,,KENNEDY,TIMOTHY,,,,H,NY,26,,,,,,,,
SB23,C00625988,500174496,,,CCM,JESSICA MORSE FOR CONGRESS,,,,,,5445 Madison Ave,,Sacramento,CA,958413111,G2024,,2024-03-26,1000.00,0.00,Contribution,011,C00650408,,,MORSE,JESSICA,,,,H,CA,03,,,,,,,,
SB23,C00625988,500174347,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,3756 W Avenue 40,Ste # K,Los Angeles,CA,900653666,G2024,,2024-03-21,500.00,0.00,Contribution,011,C00629659,,,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00625988,500174357,,,CCM,JOSH GOTTHEIMER FOR CONGRESS,,,,,,PO Box 584,,Ridgewood,NJ,074510584,P2024,,2024-03-21,1000.00,0.00,Contribution,011,C00573949,,,GOTTHEIMER,JOSH,,,,H,NJ,05,,,,,,,,
SB23,C00625988,500174497,,,CCM,MICHELLE VALLEJO FOR CONGRESS,,,,,,PO Box 1265,,Mission,TX,785730021,G2024,,2024-03-25,1500.00,0.00,Contribution,011,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00625988,500174348,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2024-03-26,500.00,0.00,Contribution,011,C00668228,,,HORSFORD,STEVEN,ALEXZANDER,,,H,NV,04,,,,,,,,
SB23,C00625988,500174358,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 413,,Cincinnati,OH,452010413,P2024,,2024-03-13,1000.00,0.00,Contribution,011,C00800276,,,LANDSMAN,GREG,,,,H,OH,01,,,,,,,,
SB23,C00625988,500174498,,,CCM,TONY VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boystown,NE,680100746,P2024,,2024-03-22,1500.00,0.00,Contribution,011,C00784371,,,VARGAS,ANTHONY,'TONY',,,H,NE,02,,,,,,,,
SB23,C00625988,500174349,,,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO Box 818,,Richmond,VA,232180818,P2024,,2024-03-22,500.00,0.00,Contribution,011,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,,
SB23,C00625988,500174359,,,CCM,MORGAN MCGARVEY FOR CONGRESS,,,,,,PO Box 5324,,Louisville,KY,402550324,P2024,,2024-03-21,1000.00,0.00,Contribution,011,C00791392,,,MCGARVEY,MORGAN,,,,H,KY,03,,,,,,,,
SB23,C00625988,500174499,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,PO Box 6282,,Corona,CA,928786282,G2024,,2024-03-22,1500.00,0.00,Contribution,011,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
