form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00830687,500957995,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,G2024,,2024-09-26,90.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500957988,,,ORG,Amazon.Com,,,,,,1516 2Nd Ave,,Seattle,WA,981011543,G2024,,2024-08-14,41.25,0.00,Office Equipment and Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500957989,,,ORG,Amazon.Com,,,,,,1516 2Nd Ave,,Seattle,WA,981011543,G2024,,2024-08-14,31.21,0.00,Office Equipment and Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500957990,,,ORG,Amazon.Com,,,,,,1516 2Nd Ave,,Seattle,WA,981011543,G2024,,2024-08-29,266.00,0.00,Office Equipment and Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,13882713I,13882713,SA11AI,IND,,Baas,Steven,M,,,2920 San Gabriel Dr,,Brookfield,WI,530053618,,,2024-07-16,1022.57,0.00,Event expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,500958104,,,ORG,Blowin Smoke BBQ,,,,,,1336 Montondon Ave,,Waunakee,WI,535972662,G2024,,2024-08-16,8548.50,0.00,Fundraiser - Food,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500953776,,,IND,,Butler,Brian,,,,PO Box 792,,Carefree,AZ,853770792,,,2024-08-18,6700.00,0.00,refund,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,14363561I,14363561,SA11AI,IND,,Cummings,Michael,,,,4930 Fond Du Lac Trl,,Madison,WI,537054817,,,2024-09-22,2427.56,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,14364409I,14364409,SA11AI,IND,,Feigin,Peter,,,,1918 E Lafayette Pl,Unit 1807,Milwaukee,WI,532021591,,,2024-09-13,1374.05,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,500959998,,,IND,,Foster,Shelby,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-07-11,528.80,0.00,"Travel - Mileage, Meals, Ferry Tickets",,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958102,,,IND,,Foster,Shelby,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-07-31,317.22,0.00,Fundraising Event Catering and Supplies,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958101,500958102,SB21B,ORG,Hy-Vee Grocery Store,,,,,,2920 Fitchrona Rd,,Fitchburg,WI,537191802,P2024,,2024-07-31,237.41,0.00,Fundraising Event Catering and Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00830687,500958103,500958102,SB21B,ORG,Hy-Vee Grocery Store,,,,,,2920 Fitchrona Rd,,Fitchburg,WI,537191802,P2024,,2024-07-31,79.81,0.00,Fundraising Event Catering and Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00830687,500959968,,,IND,,Foster,Shelby,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-07-31,196.48,0.00,Travel - Mileage,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500959969,,,IND,,Foster,Shelby,,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-08-02,196.48,0.00,Travel - Mileage,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500959972,,,IND,,Foster,Shelby,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-09-10,1420.18,0.00,"Travel - Mileage, Meals, Fundraising Event Supplies, Equipment Rental",,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500959983,,,IND,,Foster,Shelby,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-09-18,445.32,0.00,"Travel - Mileage, Meals",,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958369,,,IND,,Foster,Shelby,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-09-27,295.72,0.00,"Travell - Meals, Fundraising Event Catering",,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958368,500958369,SB21B,ORG,Hy-Vee Grocery Store,,,,,,2920 Fitchrona Rd,,Fitchburg,WI,537191802,G2024,,2024-09-27,196.67,0.00,Fundraising Event Catering and Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00830687,500958370,500958369,SB21B,ORG,Hy-Vee Grocery Store,,,,,,2920 Fitchrona Rd,,Fitchburg,WI,537191802,G2024,,2024-09-27,47.33,0.00,Fundraising Event Catering and Supplies,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00830687,500958106,,,ORG,Foundation For The Preservation Of 108 South Jackson Street,,,,,,108 S Jackson St,,Janesville,WI,535483843,G2024,,2024-09-10,250.00,0.00,Fundraiser - Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958105,,,ORG,Full Compass,,,,,,9770 Silicon Prairie Pkwy,,Verona,WI,535938442,G2024,,2024-08-19,1036.02,0.00,Fundraiser - Equipment Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,13930598I,13930598,SA11AI,IND,,Gallun,Susan,,,,2848 Sheridan Pl,,Evanston,IL,602011726,,,2024-07-20,2721.72,0.00,Event expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,500958099,,,ORG,Goose Blind Bar And Grill,,,,,,512 Gold St,,Green Lake,WI,549419409,P2024,,2024-07-15,816.52,0.00,Fundraiser - Food/ Beverages/ Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,14045869I,14045869,SA11AI,IND,,Inman,Saville,,,,N4238 Pelsdorf Ave,,Granton,WI,544368972,,,2024-08-15,515.22,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,14070914I,14070914,SA11AI,IND,,Javurek,Nicole,K,,,533 W Main St,Apt 204,Madison,WI,537034733,,,2024-08-24,405.62,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,14154784I,14154784,SA11AI,IND,,Jelenchick,Kadie,M,,,2559 N Wahl Ave,,Milwaukee,WI,532113825,,,2024-08-12,1227.34,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,500958367,,,IND,,Kelly,Alexandra,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-08-16,377.88,0.00,Travel - Mileage,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958366,,,IND,,Kelly,Alexandra,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-09-27,202.22,0.00,"Travel - Gasoline, Parking, Meals",,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,14154795I,14154795,SA11AI,IND,,Lokken,Jay,,,,950 Cass St,,La Crosse,WI,546014765,,,2024-08-26,2082.50,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,14154787I,14154787,SA11AI,IND,,Maciolek,Natalie,,,,4103 W Manor Cir,,Mequon,WI,530925174,,,2024-08-12,762.94,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,500958096,,,ORG,"Madeline Island Enterprises, LLC",,,,,,PO Box 482,,La Pointe,WI,548500482,G2024,,2024-09-03,1848.00,0.00,Treasury Management and Financial Operations,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958365,,,ORG,Mark Spengler LLC,,,,,,324 U St NW,,Washington,DC,200011722,G2024,,2024-09-10,2030.00,0.00,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500959985,,,ORG,Metro Transit Services,,,,,,1245 E Washington Ave,,Madison,WI,537033045,P2024,,2024-08-01,930.80,0.00,Bus Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500957992,,,ORG,"NGP VAN, Inc.",,,,,,1101 15Th St NW,Ste 500,Washington,DC,200055006,G2024,,2024-09-24,300.00,0.00,Quarterly Software License,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,14121672I,14121672,SA11AI,IND,,Oberland,Gregory,,,,4514 N Lake Dr,,Milwaukee,WI,532111252,,,2024-09-04,597.13,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,14103075I,14103075,SA11AI,IND,,Oberland,Rhonda,,,,4514 N Lake Dr,,Milwaukee,WI,532111252,,,2024-09-04,963.89,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,13974211I,13974211,SA11AI,IND,,Peregrine,Frank,D,,,1212 Gilbert Rd,,Madison,WI,537113506,,,2024-08-08,500.00,0.00,Event expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,13902607I,13902607,SA11AI,IND,,Schmidt,Sarah,,,,845 Michigan Ave,,Wilmette,IL,600911931,,,2024-07-05,308.26,0.00,Event expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,14032361I,14032361,SA11C,PAC,Sentry Insurance A Mutual Company Federal Political Action Committee,,,,,,1800 N Point Dr,,Stevens Point,WI,544811253,,,2024-08-15,1603.73,0.00,Event Expenses,,C00545194,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,14071758I,14071758,SA11AI,IND,,Siegel,Catherine,,,,442 W Wellington Ave,Unit 12W,Chicago,IL,606575804,,,2024-08-28,2854.27,0.00,Event Expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,13882876I,13882876,SA11AI,IND,,Sifri,Tamim,,,,4421 Westport Rd,,Madison,WI,537041174,,,2024-07-17,398.72,0.00,Event expenses,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00830687,500958363,,,ORG,Sky Advisory Group,,,,,,11693 San Vicente Blvd,# 173,Los Angeles,CA,900495105,G2024,,2024-09-04,1120.00,0.00,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500957996,,,ORG,"SSS Holdings, LLC",,,,,,231 W Michigan St,# P244,Milwaukee,WI,532032918,G2024,,2024-09-13,15420.00,0.00,"Fundraising Event Tickets, Parking, Catering and Facility Use Fees",,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958097,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-08-27,28084.00,0.00,Payroll allocation,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958098,,,ORG,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-09-13,28903.00,0.00,Payroll allocation,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958100,,,ORG,The Fields Reserve,,,,,,2479 Glenn Dr,,Stoughton,WI,535892930,P2024,,2024-07-25,3821.75,0.00,Fundraiser - Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958364,,,ORG,The Kauffman Group,,,,,,323 7Th St SE,,Washington,DC,200034307,G2024,,2024-09-04,3920.00,0.00,Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958355,,,IND,,Waterman,Samantha,M,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-07-11,115.91,0.00,Travel - Mileage,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958357,,,IND,,Waterman,Samantha,M,,,PO Box 696,,Madison,WI,537010696,P2024,,2024-07-31,244.39,0.00,"Travel - Mileage, Meals",,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958359,,,IND,,Waterman,Samantha,M,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-09-04,671.79,0.00,"Travel - Mileage, Meals, Office Equipment and Supplies",,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958107,,,ORG,Wells Print And Digital,,,,,,3121 Watford Way,,Madison,WI,537133250,P2024,,2024-07-17,444.18,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958108,,,ORG,Wells Print And Digital,,,,,,3121 Watford Way,,Madison,WI,537133250,P2024,,2024-07-17,302.48,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958109,,,ORG,Wells Print And Digital,,,,,,3121 Watford Way,,Madison,WI,537133250,P2024,,2024-07-17,739.82,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00830687,500958110,,,ORG,Wells Print And Digital,,,,,,3121 Watford Way,,Madison,WI,537133250,G2024,,2024-09-03,4773.12,0.00,Printing,,,,,,,,,,,,,,,,,,,,
