form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00754051,B893214A,,,ORG,American Airlines,,,,,,4000 E Sky Harbor Blvd,,Annandale,VA,85034,O2024,Not Applicable,2024-11-30,1458.39,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893214B,,,ORG,American Airlines,,,,,,4000 E Sky Harbor Blvd,,Annandale,VA,85034,O2024,Not Applicable,2024-11-30,2000.01,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893214C,,,ORG,American Airlines,,,,,,4000 E Sky Harbor Blvd,,Annandale,VA,85034,O2024,Not Applicable,2024-11-30,703.21,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893214D,,,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,20001,O2024,Not Applicable,2024-11-30,283.02,,Railway fare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Railway fare for staff and canvassers
SB21B,C00754051,B893214E,,,ORG,Alaska Airlines,,,,,,19300 International Blvd,,Seatac,WA,98188,O2024,Not Applicable,2024-11-30,957.45,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893214F,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Annandale,VA,30354,O2024,Not Applicable,2024-11-30,503.86,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893214G,,,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Annandale,VA,30354,O2024,Not Applicable,2024-11-30,1101.46,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893214H,,,ORG,Southwest Airlines,,,,,,2702 Love Field Dr,,Dallas,TX,75235,O2024,Not Applicable,2024-11-30,2312.45,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893214I,,,ORG,Southwest Airlines,,,,,,2702 Love Field Dr,,Dallas,TX,75235,O2024,Not Applicable,2024-11-30,1498.77,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893214J,,,ORG,United Airlines Inc.,,,,,,600 Jefferson St,,Houston,TX,77002,O2024,Not Applicable,2024-11-30,524.50,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893214K,,,ORG,United Airlines Inc.,,,,,,600 Jefferson St,,Houston,TX,77002,O2024,Not Applicable,2024-11-30,567.42,,Airfare for staff and canvassers,001,,,,,,,,,,, ,,,,,,,X,Airfare for staff and canvassers
SB21B,C00754051,B893132,,,ORG,Bank of Labor,,,,,,PO Box 171139,,Kansas City,KS,66117,G2024,,2024-12-10,4501.98,,Supplies paid via credit card - See required itemized memos below,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893132A,,,ORG,EZ Cater,,,,,,40 Water Street,,Boston,MA,02109,O2024,Not Applicable,2024-11-05,2266.82,,Canvasser banquet and election day food,001,,,,,,,,,,, ,,,,,,,X,Canvasser banquet and election day food
SB21B,C00754051,B893132B,,,ORG,Marc's,,,,,,12650 Rockside Rd.,,Garfield Heights,OH,44125,O2024,Not Applicable,2024-11-04,296.23,,"Drinks, ice, snacks, water, fruit",001,,,,,,,,,,, ,,,,,,,X,"Drinks, ice, snacks, water, fruit"
SB21B,C00754051,B893132C,,,ORG,Office Max/Depot,,,,,,5601 Bandera Rd,,San Antonio,TX,78238,O2024,Not Applicable,2024-11-01,368.60,,"Labels, copies and highlighters",001,,,,,,,,,,, ,,,,,,,X,"Labels, copies and highlighters"
SB21B,C00754051,B893132D,,,ORG,Sam's Club,,,,,,PO Box 530970,,Atlanta,GA,30353,O2024,Not Applicable,2024-11-01,672.67,,Snacks,003,,,,,,,,,,, ,,,,,,,X,Snacks
SB21B,C00754051,B893132E,,,ORG,Mr. Chicken,,,,,,5515 Warrensville Center Rd,,Maple Heights,OH,44137,O2024,Not Applicable,2024-11-05,248.00,,Election day food,001,,,,,,,,,,, ,,,,,,,X,Election day food
SB21B,C00754051,B893132F,,,ORG,Staples,,,,,,500 Staples Dr.,,Framingham,MA,01702,O2024,Not Applicable,2024-10-31,119.85,,Printer ink,001,,,,,,,,,,, ,,,,,,,X,Printer ink
SB21B,C00754051,B893132G,,,ORG,Walmart Stores Inc.,,,,,,702 Southwest 8th Street,,Bentonville,AR,72716,O2024,Not Applicable,2024-11-04,241.46,,Snacks,001,,,,,,,,,,, ,,,,,,,X,Snacks
SB21B,C00754051,B893133,,,ORG,Bank of Labor,,,,,,PO Box 171139,,Kansas City,KS,66117,O2024,Not Applicable,2024-12-10,11101.66,,Supplies paid via credit card - See required itemized memos below,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893133A,,,ORG,Costco Inc,,,,,,6881 8th Street,,Buena Park,CA,90620,O2024,Not Applicable,2024-11-06,320.91,,Snacks and cases of water,001,,,,,,,,,,, ,,,,,,,X,Snacks and cases of water
SB21B,C00754051,B893133B,,,ORG,Cracker Barrel,,,,,,311 Hartman Dr.,,Lebanon,TN,37087,O2024,Not Applicable,2024-10-30,792.95,,Breakfast for team,001,,,,,,,,,,, ,,,,,,,X,Breakfast for team
SB21B,C00754051,B893133C,,,ORG,EZ Cater,,,,,,40 Water Street,,Boston,MA,02109,O2024,Not Applicable,2024-11-06,4434.49,,Team meals,001,,,,,,,,,,, ,,,,,,,X,Team meals
SB21B,C00754051,B893133D,,,ORG,Krispy Kreme,,,,,,PO Box 83,,Winston-Salem,NC,27012,O2024,Not Applicable,2024-10-30,381.74,,Breakfast for team,001,,,,,,,,,,, ,,,,,,,X,Breakfast for team
SB21B,C00754051,B893133E,,,ORG,MGM Grand Hotels,,,,,,3799 S Las Vegas Blvd,,Las Vegas,NV,89109,O2024,Not Applicable,2024-11-18,526.79,,Hotel Stays,001,,,,,,,,,,, ,,,,,,,X,Hotel stays
SB21B,C00754051,B893133F,,,ORG,Office Depot,,,,,,5601 Bandera Rd,,San Antonio,TX,78238,O2024,Not Applicable,2024-11-10,368.60,,Printer ink and paper,001,,,,,,,,,,, ,,,,,,,X,Printer ink and paper
SB21B,C00754051,B893133G,,,ORG,Sam's Club,,,,,,PO Box 530970,,Atlanta,GA,30353,O2024,Not Applicable,2024-11-10,960.46,,"Snacks, drinks and kitchen/office supplies",003,,,,,,,,,,, ,,,,,,,X,"Snacks, drinks and kitchen/office supplies"
SB21B,C00754051,B893133H,,,ORG,Super Burrito,,,,,,90 Beach 69th St,,Arverne,NY,11692,O2024,Not Applicable,2024-11-06,1506.65,,Team meals,003,,,,,,,,,,, ,,,,,,,X,Team meals
SB21B,C00754051,B893133I,,,ORG,U-Haul S Philadelphia,,,,,,2727 N Central Ave,,Phoenix,AZ,85001,O2024,Not Applicable,2024-11-12,897.12,,Van Rentals,001,,,,,,,,,,, ,,,,,,,X,Van Rentals
SB21B,C00754051,B894798,,,ORG,Bank of Labor,,,,,,PO Box 171139,,Kansas City,KS,66117,O2024,Not Applicable,2024-12-11,44640.51,,Supplies and travel paid via credit card - See required itemized memos below,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894798A,,,ORG,Great Basin Brewing Co.,,,,,,846 Victorian Ave.,,Sparks,NV,89431,O2024,Not Applicable,2024-11-04,651.21,,Lunch for leadership,001,,,,,,,,,,, ,,,,,,,X,Lunch for leadership
SB21B,C00754051,B894798B,,,ORG,EZ Cater,,,,,,40 Water Street,,Boston,MA,02109,O2024,Not Applicable,2024-11-07,31998.51,,Team meals 11/1 - 11/7,001,,,,,,,,,,, ,,,,,,,X,Team meals 11/1 - 11/7
SB21B,C00754051,B894798C,,,ORG,Jason's Deli,,,,,,350 Pine St,,Beaumont,TX,77701,O2024,Not Applicable,2024-11-06,545.19,,Lunch for Cure Staff,001,,,,,,,,,,, ,,,,,,,X,Lunch for Cure Staff
SB21B,C00754051,B894798D,,,ORG,Krispy Kreme,,,,,,PO Box 83,,Winston-Salem,NC,27012,O2024,Not Applicable,2024-11-05,865.00,,Breakfast for team,001,,,,,,,,,,, ,,,,,,,X,Breakfast for team
SB21B,C00754051,B894798E,,,ORG,Lyft,,,,,,441 9th Ave,,New York,NY,10001,O2024,Not Applicable,2024-11-06,5282.23,,Canvasser Transportation,001,,,,,,,,,,, ,,,,,,,X,Canvasser Transportation
SB21B,C00754051,B894798F,,,ORG,Office Max/Depot,,,,,,5601 Bandera Rd,,San Antonio,TX,78238,O2024,Not Applicable,2024-11-05,428.31,,Tape and rubber bands,001,,,,,,,,,,, ,,,,,,,X,Tape and rubber bands
SB21B,C00754051,B894798G,,,ORG,Sam's Club,,,,,,PO Box 530970,,Atlanta,GA,30353,O2024,Not Applicable,2024-11-05,2910.98,,"Snacks, drinks and kitchen/office supplies",003,,,,,,,,,,, ,,,,,,,X,"Snacks, drinks and kitchen/office supplies"
SB21B,C00754051,B894799,,,ORG,Bank of Labor,,,,,,PO Box 171139,,Kansas City,KS,66117,O2024,Not Applicable,2024-12-11,1036.64,,Supplies paid via credit card - See required itemized memos below,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894799A,,,ORG,Food Lion,,,,,,2110 Executive Drive,,Salisbury,NC,28145,O2024,Not Applicable,2024-10-31,255.34,,Kitchen supplies and snacks,001,,,,,,,,,,, ,,,,,,,X,Kitchen supplies and snacks
SB21B,C00754051,B894799B,,,ORG,Jersey Mike's Subs,,,,,,2251 Landmark Place,,Manasquan,NJ,08736,O2024,Not Applicable,2024-11-10,173.22,,Team meals,001,,,,,,,,,,, ,,,,,,,X,Team meals
SB21B,C00754051,B894799C,,,ORG,Office Depot,,,,,,5601 Bandera Rd,,San Antonio,TX,78238,O2024,Not Applicable,2024-11-10,91.15,,Office supplies,001,,,,,,,,,,, ,,,,,,,X,Office supplies
SB21B,C00754051,B894799D,,,ORG,Target,,,,,,1000 Nicollet Mall,,Minneapolis,MN,55403,O2024,Not Applicable,2024-11-03,294.11,,Snacks and water,001,,,,,,,,,,, ,,,,,,,X,Snacks and water
SB21B,C00754051,B894799E,,,ORG,Walmart Stores Inc.,,,,,,702 Southwest 8th Street,,Bentonville,AR,72716,O2024,Not Applicable,2024-11-05,53.60,,Snacks,001,,,,,,,,,,, ,,,,,,,X,Snacks
SB21B,C00754051,B894800,,,ORG,Bank of Labor,,,,,,PO Box 171139,,Kansas City,KS,66117,O2024,Not Applicable,2024-12-11,1403.40,,Supplies paid via credit card - See required itemized memos below,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894800A,,,ORG,Amazon.com,,,,,,1200 12th Ave S Ste 1200,,Seattle,WA,98144,O2024,Not Applicable,2024-10-31,286.65,,Clipboards for PA canvassers,001,,,,,,,,,,, ,,,,,,,X,Clipboards for PA canvassers
SB21B,C00754051,B894800B,,,ORG,Bona Fide Masks,,,,,,741 S. Fulton Ave.,,Mount Vernon,NY,10550,O2024,Not Applicable,2024-10-28,1116.75,,Covid tests and masks for PA Canvassers,001,,,,,,,,,,, ,,,,,,,X,Covid tests and masks for PA Canvassers
SB21B,C00754051,B894801,,,ORG,Bank of Labor,,,,,,PO Box 171139,,Kansas City,KS,66117,O2024,Not Applicable,2024-12-11,52864.57,,Supplies and canvasser expenses paid via credit card - See required itemized memos below,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894801A,,,ORG,Liberty Place Parking Garage,,,,,,901 K Street,,Washington,DC,20001,O2024,Not Applicable,2024-11-08,2700.00,,Parking,001,,,,,,,,,,, ,,,,,,,X,Parking
SB21B,C00754051,B894801B,,,ORG,ACME,,,,,,75 Valley Stream Pkwy,,Malvern,DC,19355,O2024,Not Applicable,2024-11-10,204.60,,Graduation supplies,001,,,,,,,,,,, ,,,,,,,X,Graduation supplies
SB21B,C00754051,B894801C,,,ORG,Amazon.com,,,,,,1200 12th Ave S Ste 1200,,Seattle,WA,98144,O2024,Not Applicable,2024-11-13,1194.97,,"Printer toner, graduation supplies and chargers",001,,,,,,,,,,, ,,,,,,,X,"Printer toner, graduation supplies and chargers"
SB21B,C00754051,B894801D,,,ORG,BJs Wholesale Club,,,,,,350 Campus Drive,,Marlborough,MA,01581,O2024,Not Applicable,2024-11-05,6580.34,,Snacks and food supplies for canvassers,001,,,,,,,,,,, ,,,,,,,X,Snacks and food supplies for canvassers
SB21B,C00754051,B894801E,,,ORG,Comcast,,,,,,One Comcast Center,,Philadelphia,PA,19103,O2024,Not Applicable,2024-11-15,424.74,,Internet access,001,,,,,,,,,,, ,,,,,,,X,Internet access
SB21B,C00754051,B894801F,,,ORG,Del Rossi's Cheesesteaks,,,,,,538 N 4th St,,Philadeplhia,PA,19123,O2024,Not Applicable,2024-11-05,6606.16,,Election day food for canvassers and staff,001,,,,,,,,,,, ,,,,,,,X,Election day food for canvassers and staff
SB21B,C00754051,B894801G,,,ORG,Dunkin,,,,,,130 Royall Street,,Canton,MA,02120,O2024,Not Applicable,2024-11-05,340.04,,Election day food for canvassers and staff,001,,,,,,,,,,, ,,,,,,,X,Election day food for canvassers and staff
SB21B,C00754051,B894801H,,,ORG,Fresh Grocer,,,,,,5004 State Road 2nd Floor,,Drexel Hill,PA,19026,O2024,Not Applicable,2024-11-05,229.97,,Election day food for canvassers and staff,001,,,,,,,,,,, ,,,,,,,X,Election day food for canvassers and staff
SB21B,C00754051,B894801I,,,ORG,GoogleGSuite,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,O2024,Not Applicable,2024-12-02,5233.24,,Computer Network/Services,001,,,,,,,,,,, ,,,,,,,X,Computer Network/Services
SB21B,C00754051,B894801J,,,ORG,Philadelphia Box Lunch,,,,,,5070 Parkside Ave.,,Philadeplhia,PA,19131,O2024,Not Applicable,2024-11-15,8640.00,,Team meal,001,,,,,,,,,,, ,,,,,,,X,Team meal
SB21B,C00754051,B884854K,,,ORG,Intuit,,,,,,2700 Coast Ave,,Mountain View,CA,94043,O2024,Not Applicable,2024-11-14,1250.80,,Payroll,001,,,,,,,,,,, ,,,,,,,X,Payroll
SB21B,C00754051,B894801L,,,ORG,Los Gallos Restaurant,,,,,,951 Wolf St,,Philadeplhia,PA,19148,O2024,Not Applicable,2024-11-03,2748.24,,Food for canvasser celebration,001,,,,,,,,,,, ,,,,,,,X,Food for canvasser celebration
SB21B,C00754051,B894801M,,,ORG,Panda Restaurant,,,,,,1683 Walnut Grove Ave. ,,Rosemead,CA,91770,O2024,Not Applicable,2024-10-29,295.30,,Team meals,001,,,,,,,,,,, ,,,,,,,X,Team meals
SB21B,C00754051,B894801N,,,ORG,Penns Landing Caterers,,,,,,1301 South Columbus Blvd,,Philadeplhia,PA,19147,O2024,Not Applicable,2024-11-06,650.00,,Team meal,001,,,,,,,,,,, ,,,,,,,X,Team meal
SB21B,C00754051,B894801O,,,ORG,City View Pizza,,,,,,1547 Spring Garden St.,,Philadeplhia,PA,19130,O2024,Not Applicable,2024-11-07,2206.44,,Team meals,001,,,,,,,,,,, ,,,,,,,X,Team meals
SB21B,C00754051,B894801P,,,ORG,Revolution Recovery,,,,,,7333 Milnor Street,,Philadeplhia,PA,19136,O2024,Not Applicable,2024-11-06,734.85,,Photography,001,,,,,,,,,,, ,,,,,,,X,Photography
SB21B,C00754051,B894801Q,,,ORG,NexCen 2000 LLC,,,,,,30 N. Leland St Ste 100,,Philadeplhia,PA,19130,O2024,Not Applicable,2024-10-29,3835.00,,Meal,001,,,,,,,,,,, ,,,,,,,X,Meal
SB21B,C00754051,B894801R,,,ORG,Office Concepts,,,,,,2250 Pawtucket Avenue,,East Providence,RI,02914,O2024,Not Applicable,2024-11-27,7457.09,,Internet access,001,,,,,,,,,,, ,,,,,,,X,Internet access
SB21B,C00754051,B894801S,,,ORG,Time Capsule Entertainment,,,,,,Wistar Dr,,Wyncote,PA,19095,O2024,Not Applicable,2024-11-05,994.00,,Photo Booth,001,,,,,,,,,,, ,,,,,,,X,Photo Booth
SB21B,C00754051,B894806,,,ORG,Bank of Labor,,,,,,PO Box 171139,,Kansas City,KS,66117,O2024,Not Applicable,2024-12-11,10150.41,,Housing and Canvasser expenses - See required itemized memos below,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894806A,,,ORG,Residence Inn Charlotte,,,,,,404 S. Mint Street,,Charlotte,NC,28202,O2024,Not Applicable,2024-11-17,5000.00,,Hotel Stay North Carolina,001,,,,,,,,,,, ,,,,,,,X,Hotel Stay North Carolina
SB21B,C00754051,B894806B,,,ORG,Residence Inn Charlotte,,,,,,404 S. Mint Street,,Charlotte,NC,28202,O2024,Not Applicable,2024-11-19,5150.41,,Hotel Stay North Carolina,001,,,,,,,,,,, ,,,,,,,X,Hotel Stay North Carolina
SB21B,C00754051,B894674,,,ORG,Bank of Labor,,,,,,756 Minnesota Ave,,Kansas City,KS,66101,O2024,Not Applicable,2024-12-17,163.64,,Monthly bank analysis charge,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B892740,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-12-02,6.74,,CC Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B892742,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-12-02,0.16,,CC Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894671,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-12-09,4.35,,Credit Card Processing Fees,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894672,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-12-16,11.47,,Credit Card Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894001,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-12-23,1.99,,CC Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894002,,,ORG,ActBlue,,,,,,366 Summer Street,,Somerville,MA,02144,O2024,Not Applicable,2024-12-30,4.21,,CC Processing Fee,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893145,,,ORG,Local 24 UNITE HERE,,,,,,300 River Place Drive Suite 2700,,Detroit,MI,48207,O2024,Not Applicable,2024-12-10,7982.97,,Staff salaries and benefits (non-IE - admin staff),001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893152,,,ORG,UNITE HERE Local 74,,,,,,12105 Bridgeton Square Drive Suite,,Bridgeton,MO,63044,O2024,Not Applicable,2024-12-10,1800.05,,Staff salaries and benefits (non-IE - admin staff),011,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893144,,,ORG,Culinary Workers' Union Local 226,,,,,,1630 South Commerce St.,,Las Vegas,NV,89102,O2024,Not Applicable,2024-12-10,233072.91,,Staff salaries and benefits (non-IE),011,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893213,,,ORG,JK&S Cleaning Inc.,,,,,,P.O. Box 2321,,Sparks,NV,89432,O2024,Not Applicable,2024-12-11,355.00,,Cleaning services for Reno office,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893151,,,ORG,Hotel and Gaming Trades Council AFL-CIO,,,,,,707 Eight Avenue,,New York,NY,10036,O2024,Not Applicable,2024-12-10,26766.18,,Staff salaries and benefits (non-IE - admin staff),001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894680,,,ORG,Shaner Ward Hotel Group,,,,,,1965 Waddle Road,,State College,PA,16803,O2024,Not Applicable,2024-12-05,16728.08,,Housing or staff and canvassers in Philly,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894682,,,ORG,Co Host Expert Company,,,,,,"124 Chestnut Street, Suite 10",,Philadelphia,PA,19106,O2024,Not Applicable,2024-12-05,1030.00,,Lodging for staff,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894683,,,ORG,Financial Innovations,,,,,,One Weingeroff Blvd.,,Cranston,RI,02910,O2024,Not Applicable,2024-12-09,48854.71,,UH campaign gear for canvassers,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B892933,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,O2024,Not Applicable,2024-12-05,3316.32,,Reimbursement for admin expense cash advance,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893150,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,O2024,Not Applicable,2024-12-10,28756.19,,Staff salaries and benefits (non-IE - admin staff),001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893263,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,O2024,Not Applicable,2024-12-12,3002.35,,Reimburse for cash advance for staff admin and consulting costs,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893374,,,ORG,UNITE HERE,,,,,,275 Seventh Avenue,,New York,NY,10001,O2024,Not Applicable,2024-12-17,193.69,,Refund of unused cash advance for staff admin,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B894678,,,ORG,Metropolitan Travel Service,,,,,,4520 Old Columbia Pike,,Annandale,VA,22003,O2024,Not Applicable,2024-12-05,40000.00,,Travel expense booking fees for staff,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893209,,,ORG,Metropolitan Travel Service,,,,,,4520 Old Columbia Pike,,Annandale,VA,22003,O2024,Not Applicable,2024-12-11,4221.53,,Travel expense booking fees,001,,,,,,,,,,, ,,,,,,,,
SB21B,C00754051,B893149,,,ORG,UNITE HERE Local 8,,,,,,PO Box 84271,,Seattle,WA,98124,O2024,Not Applicable,2024-12-10,60934.34,,Staff salaries and benefits (non-IE - admin staff),011,,,,,,,,,,, ,,,,,,,,
