form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00570168,SB21B.8757,,,ORG,Amazon.com,,,,,,410 Terry Ave N,,Seattle,WA,98109,G2024,,2024-08-19,32.59,,Office supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8758,,,ORG,Amazon.com,,,,,,410 Terry Ave N,,Seattle,WA,98109,G2024,,2024-09-27,29.84,,Office supplies,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8759,,,PAC,CALIFORNIA DEMOCRATIC PARTY,,,,,,1830 9TH STREET,,SACRAMENTO,CA,95811,G2024,,2024-09-27,610.00,,Insurance,001,C00105668,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8760,,,ORG,City of Newport Beach,,,,,,100 Civic Center Dr,Bay E,Newport Beach,CA,92660,G2024,,2024-08-06,2650.00,,Meeting venue,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8761,,,ORG,City of Newport Beach,,,,,,100 Civic Center Dr,Bay E,Newport Beach,CA,92660,G2024,,2024-09-13,283.00,,Meeting venue,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8762,,,ORG,DigitalSpace,,,,,,801 Marquette Ave S,,Minneaplois,MN,55402,G2024,,2024-08-20,14.99,,Internet service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8774,,,IND,,Fitt,Matt,,,,316 Robinhood Ln,,Costa Mesa,CA,92627,G2024,,2024-09-18,400.00,,Event photography,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8763,,,ORG,Great Mex Grill,,,,,,703 E Balboa Blvd,,Newport Beach,CA,92661,G2024,,2024-07-22,685.02,,Food for event,007,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8411,,,IND,,Green,Lorellen,,,,34 Pelican Point Dr,,Newport Coast,CA,92657,,,2024-07-29,394.20,,In-kind - Postage Stamps,,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8409,,,IND,,Hardesty,Catherine,,,,250 62nd Street,,Newport Beach,CA,92663,,,2024-07-08,1795.00,,In-kind -  Tiki Boat Cruse,,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8765,,,IND,,Hardesty,Catherine,,,,250 62nd Street,,Newport Beach,CA,92663,G2024,,2024-08-07,300.00,,Advertising printing,004,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8766,,,IND,,Hezar,Fariba,,,,34 Pelican Poiint Dr,,Newport Coast,CA,92657,G2024,,2024-07-24,310.33,,food for monthly meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8767,,,IND,,Hezar,Fariba,,,,34 Pelican Poiint Dr,,Newport Coast,CA,92657,G2024,,2024-07-26,517.95,,Food for event,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8771,,,ORG,McIntyre & Barcelona LLC,,,,,,1400 N Harbor Blvd`,Ste 550,Fullerton,CA,92835,G2024,,2024-07-03,300.00,,Accounting service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8772,,,ORG,McIntyre & Barcelona LLC,,,,,,1400 N Harbor Blvd`,Ste 550,Fullerton,CA,92835,G2024,,2024-08-02,300.00,,Accounting service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8773,,,ORG,McIntyre & Barcelona LLC,,,,,,1400 N Harbor Blvd`,Ste 550,Fullerton,CA,92835,G2024,,2024-09-04,300.00,,Accounting service,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8775,,,IND,,Nelke,Jill,,,,1330 Keel Dr,,Corona del Mar,CA,92625,G2024,,2024-07-03,294.57,,food for meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8776,,,IND,,Nelke,Jill,,,,1330 Keel Dr,,Corona del Mar,CA,92625,G2024,,2024-09-04,82.90,,food for meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8777,,,ORG,Oasis Senior Center,,,,,,801 Narcissis,,Corona Del Mar,CA,92625,G2024,,2024-07-18,245.00,,Meeting venue,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8778,,,ORG,Oasis Senior Center,,,,,,801 Narcissis,,Corona Del Mar,CA,92625,G2024,,2024-07-31,245.00,,Meeting venue,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8770,,,IND,,Onderdonk,Johann,,,,12222 Pevero,,Tustin,CA,92782,G2024,,2024-07-09,1992.40,,Postage for mailings,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8783,,,ORG,Press Print Inc,,,,,,34428 Yucaipa Blvd,Ste E238,Yucaipa,CA,92399,G2024,,2024-07-19,1853.30,,Printing,004,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8784,,,ORG,Press Print Inc,,,,,,34428 Yucaipa Blvd,Ste E238,Yucaipa,CA,92399,G2024,,2024-07-22,1853.30,,Printing,004,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8785,,,ORG,Press Print Inc,,,,,,34428 Yucaipa Blvd,Ste E238,Yucaipa,CA,92399,G2024,,2024-08-09,6254.89,,Printing,001,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8786,,,ORG,Press Print Inc,,,,,,34428 Yucaipa Blvd,Ste E238,Yucaipa,CA,92399,G2024,,2024-08-28,2689.98,,Printing,004,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8787,,,ORG,Press Print Inc,,,,,,34428 Yucaipa Blvd,Ste E238,Yucaipa,CA,92399,G2024,,2024-09-13,958.98,,Printing,004,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8788,,,ORG,Press Print Inc,,,,,,34428 Yucaipa Blvd,Ste E238,Yucaipa,CA,92399,G2024,,2024-09-24,521.24,,Printing,004,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8789,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,92703,G2024,,2024-08-20,192.71,,Text advertising,004,,,,,,,,,,,,,,,,,,,
SB21B,C00570168,SB21B.8790,,,ORG,USPS,,,,,,1133 Camelback St,,Newport Beach,CA,92658,G2024,,2024-07-05,150.00,,Postage,001,,,,,,,,,,,,,,,,,,,
