form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00785774,SB21B.4869,,,IND,,Raxton,Martin,William,,,4469 Cabinwood Turn,,Douglasville,GA,30135,,,2024-02-26,250.00,,Fundraising Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4919,,,ORG,Relay Voice,,,,,,1209 Orange Street,,Wilmiington,DE,19801,,,2024-03-27,775.00,,Internet Utility,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4856,,,ORG,SendinBlue,,,,,,47 Rue de la Chaussee d'Antin,,"Paris, France",,75009,,,2024-02-20,193.00,,Internet Utility,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4912,,,ORG,SendinBlue,,,,,,47 Rue de la Chaussee d'Antin,,"Paris, France",,75009,,,2024-03-19,193.00,,Internet Utility,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4894,,,ORG,Sleuthgang,,,,,,2509 S Curson Ave,,Los Angeles,CA,90016,,,2024-02-01,1700.00,,Video Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4895,,,ORG,Sleuthgang,,,,,,2509 S Curson Ave,,Los Angeles,CA,90016,,,2024-03-11,1700.00,,Video Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4853,,,ORG,Southwest Airlines,,,,,,2702 Love Field Dr.,,Dallas,TX,75235,,,2024-02-08,257.97,,Travel Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4887,,,ORG,Southwest Airlines,,,,,,2702 Love Field Dr.,,Dallas,TX,75235,,,2024-03-04,347.96,,Travel Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4921,,,ORG,Southwest Airlines,,,,,,2702 Love Field Dr.,,Dallas,TX,75235,,,2024-03-28,473.96,,Travel Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4923,,,ORG,Southwest Airlines,,,,,,2702 Love Field Dr.,,Dallas,TX,75235,,,2024-03-29,560.96,,Travel Expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00785774,SB21B.4863,,,ORG,TicketLeap,,,,,,10675 Perry Highway Suite 1316,,Wexford,PA,15090,,,2024-02-20,211.00,,Event Tickets,,,,,,,,,,,,,,,,,,,,
