form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00865444,500174260,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-31,120000.00,2024-10-30,11463021.83,Media Buy,,,O,S2TX00312,Cruz,Rafael Edward,Ted,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173970,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-22,1225.00,2024-10-31,79327349.79,Digital Media Production Costs,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174280,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-11-01,1000000.00,2024-10-31,11463021.83,Media Buy,,,O,S2TX00312,Cruz,Rafael Edward,Ted,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174090,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-23,1000.00,2024-10-23,79327349.79,Digital Media Production Costs,,,S,S6OH00163,Brown,Sherrod,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174190,,,ORG,Alignco LLC,,,,,,3907 Northampton St NW,,Washington,DC,200152950,G2024,,2024-10-29,12131.66,2024-11-13,24995957.97,Media Production Costs,,,O,S4AZ00220,Lake,Kari,,,,S,00,AZ,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174101,,,ORG,Trilogy Interactive LLC,,,,,,PO Box 4177,,Mountain View,CA,940400177,G2024,,2024-10-23,575000.00,2024-10-23,11463021.83,Digital Media Buy,,,S,S4TX00722,Allred,Colin,,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174201,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,2216202.35,2024-10-24,24995957.97,Media Buy,,,O,S4AZ00220,Lake,Kari,,,,S,00,AZ,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173401,,,ORG,Gambit Strategies,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,G2024,,2024-10-17,5040.00,2024-10-17,63032047.23,Digital Media Production Costs,,,O,S2PA00661,McCormick,Dave,,,,S,00,PA,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174211,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-29,200000.00,2024-10-29,10110236.78,Digital Media Buy,,,O,S4MD00483,Hogan,Larry,,,,S,00,MD,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173921,,,ORG,Trilogy Interactive LLC,,,,,,PO Box 4177,,Mountain View,CA,940400177,G2024,,2024-10-21,795000.00,2024-10-21,11463021.83,Digital Media Buy & Production Costs,,,S,S4TX00722,Allred,Colin,,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174121,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052134,G2024,,2024-10-25,500000.00,2024-10-24,545000.00,Digital Media Buy,,,O,S8FL00273,Scott,Rick,,,,S,00,FL,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174231,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-30,2462417.25,2024-10-24,11463021.83,Media Buy,,,S,S4TX00722,Allred,Colin,,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174131,,,ORG,Gambit Strategies,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,G2024,,2024-10-25,425000.00,2024-10-25,63032047.23,Digital Media Buy,,,O,S2PA00661,McCormick,Dave,,,,S,00,PA,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174141,,,ORG,Peters Consulting LLC,,,,,,4531 Hollywood Blvd,,Los Angeles,CA,900274355,G2024,,2024-10-25,50.00,2024-11-14,41503771.74,Online Content & Production,,,O,S2NV00308,Brown,Sam,,,,S,00,NV,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173941,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,1808071.00,2024-10-17,79327349.79,Media Buy,,,S,S6OH00163,Brown,Sherrod,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174251,,,ORG,Impact 360,,,,,,3947 Camrose Pl,,Marietta,GA,300626805,G2024,,2024-10-31,132474.29,2024-10-30,79327349.79,Media Buy,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173951,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,3413011.44,2024-10-21,41503771.74,Media Buy,,,O,S2NV00308,Brown,Sam,,,,S,00,NV,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174151,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-25,7960.43,2024-11-13,23501312.21,Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173561,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,G2024,,2024-10-18,16250.00,2024-10-30,79327349.79,Media Production Costs,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173971,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,G2024,,2024-10-22,17500.00,2024-10-31,79327349.79,Media Production Costs,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174271,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-11-01,5000.00,2024-11-13,25209659.52,Digital Media Production Costs,,,O,S4WI00256,Hovde,Eric,D.,,,S,00,WI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174281,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-11-01,2616.44,2024-11-01,23501312.21,Media Buy,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174091,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-23,68516.00,2024-10-23,79327349.79,Digital Media Buy,,,S,S6OH00163,Brown,Sherrod,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174191,,,ORG,Dixon/Davis Media Group LLC,,,,,,1028 33rd St NW,Ste 300,Washington,DC,200073571,G2024,,2024-10-29,18209.00,2024-11-13,25209659.52,Media Production Costs,,,O,S4WI00256,Hovde,Eric,D.,,,S,00,WI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174691,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-11-04,6000.00,2024-11-04,79327349.79,Digital Media Production Costs,,,S,S6OH00163,Brown,Sherrod,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173402,,,ORG,Peters Consulting LLC,,,,,,4531 Hollywood Blvd,,Los Angeles,CA,900274355,G2024,,2024-10-17,50.00,2024-10-30,79327349.79,Online Content & Production,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174102,,,ORG,Trilogy Interactive LLC,,,,,,PO Box 4177,,Mountain View,CA,940400177,G2024,,2024-10-23,9500.00,2024-10-23,11463021.83,Digital Media Production Costs,,,S,S4TX00722,Allred,Colin,,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174202,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,1726876.75,2024-10-25,10110236.78,Media Buy,,,O,S4MD00483,Hogan,Larry,,,,S,00,MD,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174112,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-23,9175.00,2024-11-13,10110236.78,Digital Media Buy,,,O,S4MD00483,Hogan,Larry,,,,S,00,MD,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174212,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,54014.00,2024-10-28,23501312.21,Media Buy,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173922,,,ORG,Trilogy Interactive LLC,,,,,,PO Box 4177,,Mountain View,CA,940400177,G2024,,2024-10-21,42000.00,2024-10-21,11463021.83,Digital Media Buy & Production Costs,,,O,S2TX00312,Cruz,Rafael Edward,Ted,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174122,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-25,2658.74,2024-11-13,79327349.79,Digital Media Production Costs,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174142,,,ORG,Peters Consulting LLC,,,,,,4531 Hollywood Blvd,,Los Angeles,CA,900274355,G2024,,2024-10-25,50.00,2024-11-14,24995957.97,Online Content & Production,,,O,S4AZ00220,Lake,Kari,,,,S,00,AZ,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173942,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,3546456.47,2024-10-17,79327349.79,Media Buy,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174252,,,ORG,Impact 360,,,,,,3947 Camrose Pl,,Marietta,GA,300626805,G2024,,2024-10-31,5500.00,2024-10-30,79327349.79,Media Production Costs,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173952,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,12235.18,2024-11-13,23501312.21,Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174152,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-25,29963.77,2024-11-13,23501312.21,Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173562,,,ORG,People First Marketing,,,,,,85 Bedford St,,New York,NY,100143753,G2024,,2024-10-18,30600.00,2024-10-29,23501312.21,Online Content & Production,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173972,,,ORG,Peters Consulting LLC,,,,,,4531 Hollywood Blvd,,Los Angeles,CA,900274355,G2024,,2024-10-22,350.00,2024-10-31,79327349.79,Online Content & Production,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174272,,,ORG,Dixon/Davis Media Group LLC,,,,,,1028 33rd St NW,Ste 300,Washington,DC,200073571,G2024,,2024-11-01,7288.00,2024-11-13,25209659.52,Media Production Costs,,,O,S4WI00256,Hovde,Eric,D.,,,S,00,WI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174282,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-11-01,128205.78,2024-11-01,23501312.21,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174092,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,G2024,,2024-10-23,7000.00,2024-11-13,79327349.79,Media Production Costs,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174192,,,ORG,Gambit Strategies,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,G2024,,2024-10-29,450000.00,2024-10-29,63032047.23,Digital Media Buy,,,O,S2PA00661,McCormick,Dave,,,,S,00,PA,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173403,,,ORG,Social Currant,,,,,,2000 Pennsylvania Ave NW,Ste 7000,Washington,DC,200061921,G2024,,2024-10-17,1100.00,2024-10-30,79327349.79,Online Content & Production,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174203,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,1513833.66,2024-10-25,22707276.42,Media Buy,,,O,S4MI00595,Rogers,Michael,,,,S,00,MI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174113,,,ORG,Social Currant,,,,,,2000 Pennsylvania Ave NW,Ste 7000,Washington,DC,200061921,G2024,,2024-10-23,11000.00,2024-11-22,79327349.79,Online Content & Production,,,S,S6OH00163,Brown,Sherrod,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174213,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,2528617.41,2024-10-28,23501312.21,Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173923,,,PAC,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-21,6581.50,2024-10-31,11463021.83,Digital Media Production Costs,,,S,S4TX00722,Allred,Colin,,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174223,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-29,14696.20,2024-10-29,41503771.74,Digital Media Buy,,,S,S8NV00156,Rosen,Jacky,,,,S,00,NV,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174233,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-30,6400.00,2024-10-30,25209659.52,Digital Media Buy,,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174133,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,G2024,,2024-10-25,14750.00,2024-11-13,79327349.79,Media Production Costs,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174243,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-30,125000.00,2024-10-30,25209659.52,Digital Media Buy,,,S,S2WI00219,Baldwin,Tammy,,,,S,00,WI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174143,,,ORG,Trilogy Interactive LLC,,,,,,PO Box 4177,,Mountain View,CA,940400177,G2024,,2024-10-25,9500.00,2024-11-13,11463021.83,Digital Media Production Costs,,,S,S4TX00722,Allred,Colin,,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173943,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,2835599.68,2024-10-17,22707276.42,Media Buy,,,O,S4MI00595,Rogers,Michael,,,,S,00,MI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173953,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-22,13003.75,2024-11-13,23501312.21,Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174253,,,ORG,Gambit Strategies,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,G2024,,2024-10-31,2520.00,2024-11-13,63032047.23,Digital Media Production Costs,,,O,S2PA00661,McCormick,Dave,,,,S,00,PA,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174153,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-25,750000.00,2024-10-25,41503771.74,Digital Media Buy,,,O,S2NV00308,Brown,Sam,,,,S,00,NV,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173563,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-18,29117.39,2024-10-31,63032047.23,Media Production Costs,,,S,S6PA00217,Casey,Robert,P.,,Jr.,S,00,PA,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173973,,,ORG,Social Currant,,,,,,2000 Pennsylvania Ave NW,Ste 7000,Washington,DC,200061921,G2024,,2024-10-22,6100.00,2024-10-31,79327349.79,Online Content & Production,,,O,S4OH00192,Moreno,Bernie,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174273,,,ORG,Gambit Strategies,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,G2024,,2024-11-01,200000.00,2024-11-01,63032047.23,Digital Media Buy,,,O,S2PA00661,McCormick,Dave,,,,S,00,PA,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174173,,,PAC,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-26,1875.00,2024-11-13,22707276.42,Media Production Costs,,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174283,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-11-02,9350.00,2024-11-13,25209659.52,Digital Media Production Costs,,,O,S4WI00256,Hovde,Eric,D.,,,S,00,WI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174093,,,ORG,McKenna Media,,,,,,3000 Chestnut Ave,Ste 101,Baltimore,MD,212112796,G2024,,2024-10-23,19902.67,2024-11-13,10110236.78,Media Production Costs,,,O,S4MD00483,Hogan,Larry,,,,S,00,MD,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174193,,,ORG,Gambit Strategies,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,G2024,,2024-10-29,1313335.79,2024-10-25,63032047.23,Digital Media Buy,,,O,S2PA00661,McCormick,Dave,,,,S,00,PA,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174204,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-10-29,2904617.39,2024-10-25,25209659.52,Media Buy,,,O,S4WI00256,Hovde,Eric,D.,,,S,00,WI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174114,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-24,703700.00,2024-10-24,24995957.97,Digital Media Buy,,,O,S4AZ00220,Lake,Kari,,,,S,00,AZ,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173924,,,PAC,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-21,1968.37,2024-10-31,11463021.83,Digital Media Production Costs,,,S,S4TX00722,Allred,Colin,,,,S,00,TX,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174124,,,ORG,Declaration Media LLC,,,,,,18 Buist Ave,,Greenville,SC,296095502,G2024,,2024-10-25,7795.25,2024-11-13,545000.00,Digital Media Production Costs,,,O,S8FL00273,Scott,Rick,,,,S,00,FL,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174224,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-29,165000.00,2024-10-29,79327349.79,Digital Media Buy,,,S,S6OH00163,Brown,Sherrod,,,,S,00,OH,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500174234,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-30,368638.00,2024-10-30,25209659.52,Digital Media Buy,,,O,S4WI00256,Hovde,Eric,D.,,,S,00,WI,Lambe,Rebecca,,,,2025-02-14,
SE,C00865444,500173934,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-22,142340.00,2024-10-21,10110236.78,Digital Media Buy,,,O,S4MD00483,Hogan,Larry,,,,S,00,MD,Lambe,Rebecca,,,,2025-02-14,
