form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00252940,500270449,,,CCM,HALEY STEVENS FOR CONGRESS,,,,,,33717 Woodward Ave,# 539,Birmingham,MI,480090913,P2024,,2023-09-30,1000.00,0.00,Contribution,,C00638650,,,STEVENS,HALEY,,,,H,MI,11,,,,,,,,
SB23,C00252940,500270419,,,CCM,JASON CROW FOR CONGRESS,,,,,,PO Box 32145,,Aurora,CO,800412145,P2024,,2023-09-13,1500.00,0.00,Contribution,,C00637363,,,CROW,JASON,,,,H,CO,06,,,,,,,,
SB23,C00252940,500270412,,,CCM,JOSH HARDER FOR CONGRESS,,,,,,PO Box 4426,,Modesto,CA,953524426,P2024,,2023-09-13,1000.00,0.00,Contribution,,C00639146,,,HARDER,JOSH,,,,H,CA,09,,,,,,,,
SB23,C00252940,10537999C,10537999,SA11AI,CCM,KAINE FOR VIRGINIA,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,,,2023-09-28,1000.00,0.00,Conduit Contribution,,C00495358,,,KAINE,TIMOTHY MICHAEL,,,,S,VA,,,,,,,,X,Earmarked by Bill Landreth
SB23,C00252940,500270426,,,CCM,KAPTUR FOR CONGRESS,,,,,,PO Box 899,,Toledo,OH,436970899,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00154625,,,KAPTUR,MARCY,M.C.,,,,OH,09,,,,,,,,
SB23,C00252940,500270433,,,CCM,LATEEFAH FOR CONGRESS,,,,,,1714 Franklin St,Ste Pm 100,Oakland,CA,946123409,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00834291,,,SIMON,LATEEFAH,,,,H,CA,12,,,,,,,,
SB23,C00252940,500270431,,,CCM,LAURA FRIEDMAN FOR CONGRESS,,,,,,PO Box 27296,,Los Angeles,CA,900270296,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00831321,,,FRIEDMAN,LAURA,,,,H,CA,30,,,,,,,,
SB23,C00252940,500270470,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-01,14.75,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,00,,,,,,,,
SB23,C00252940,500270452,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-25,50.00,0.00,Endorsement-related expenses (via drawdown),,C00771972,,,KUNCE,LUCAS,,,,S,MO,00,,,,,,,,
SB23,C00252940,500270453,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-26,50.00,0.00,Endorsement-related expenses (via drawdown),,C00558627,,,GALLEGO,RUBEN,,,,S,AZ,00,,,,,,,,
SB23,C00252940,500270454,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-27,50.00,0.00,Endorsement-related expenses (via drawdown),,C00839597,,,ALLRED,COLIN,,,,S,TX,00,,,,,,,,
SB23,C00252940,500270455,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00831321,,,FRIEDMAN,LAURA,,,,H,CA,30,,,,,,,,
SB23,C00252940,500270456,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00513077,,,BROWNLEY,JULIA,,,,H,CA,26,,,,,,,,
SB23,C00252940,500270457,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00629659,,,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00252940,500270458,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00503110,,,PETERS,SCOTT,,,,H,CA,50,,,,,,,,
SB23,C00252940,500270459,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00672295,,,MCBATH,LUCIA KAY MS.,,,,H,GA,07,,,,,,,,
SB23,C00252940,500270460,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00709196,,,BOWMAN,JAMAAL,,,,H,NY,16,,,,,,,,
SB23,C00252940,500270461,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00450049,,,TONKO,PAUL DAVID,,,,H,NY,20,,,,,,,,
SB23,C00252940,500270462,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00660555,,,GARCIA,SYLVIA R,,,,H,TX,29,,,,,,,,
SB23,C00252940,500270463,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00837062,,,CHERNY,ANDREI,,,,H,AZ,01,,,,,,,,
SB23,C00252940,500270464,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00252940,500270465,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00783696,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,,
SB23,C00252940,500270466,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00497321,,,VARGAS,JUAN CARLOS,,,,H,CA,52,,,,,,,,
SB23,C00252940,500270467,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,O2023,Special General,2023-09-28,12.51,0.00,Endorsement-related expenses (via drawdown),,C00838060,,,AMO,GABRIEL,F,,,H,RI,01,,,,,,,,
SB23,C00252940,500270468,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,50.00,0.00,Endorsement-related expenses (via drawdown),,C00374058,,,GRIJALVA,RAUL M,,,,H,AZ,07,,,,,,,,
SB23,C00252940,500270469,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,50.00,0.00,Endorsement-related expenses (via drawdown),,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,,
SB23,C00252940,500270485,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00606939,,,ROSEN,JACKY,,,,S,NV,00,,,,,,,,
SB23,C00252940,500270486,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00252940,500270487,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00668228,,,HORSFORD,STEVEN ALEXZANDER,,,,H,NV,04,,,,,,,,
SB23,C00252940,500270488,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00252940,500274689,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,50.00,0.00,Endorsement-Related Expenses (via drawdown),,C00834291,,,SIMON,LATEEFAH,,,,H,CA,12,,,,,,,,
SB23,C00252940,500274690,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-28,50.00,0.00,Endorsement-Related Expenses (via drawdown),,C00831321,,,FRIEDMAN,LAURA,,,,H,CA,30,,,,,,,,
SB23,C00252940,500270489,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00431056,,,CASEY,ROBERT P JR,,,,S,PA,00,,,,,,,,
SB23,C00252940,500270490,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00252940,500270491,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00252940,500270492,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,7.54,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00509968,,,CARTWRIGHT,MATT,,,,H,PA,08,,,,,,,,
SB23,C00252940,500270493,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,15.08,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00252940,500270494,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Ste 700,Washington,DC,200051036,P2024,,2023-09-29,15.08,0.00,Staff Time and Emails for Fundraising Message (via drawdown),,C00412304,,,TESTER,JON,,,,S,MT,,,,,,,,,
SB23,C00252940,500270446,,,CCM,LOIS FRANKEL FOR CONGRESS,,,,,,PO Box 812421,,Boca Raton,FL,334812421,P2024,,2023-09-30,500.00,0.00,Contribution,,C00494856,,,FRANKEL,LOIS J.,,,,H,FL,22,,,,,,,,
SB23,C00252940,500270438,,,CCM,LUCAS KUNCE FOR MISSOURI,,,,,,PO Box 1240,,Independence,MO,640510740,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00771972,,,KUNCE,LUCAS,,,,S,MO,00,,,,,,,,
SB23,C00252940,500270415,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2023-09-13,1500.00,0.00,Contribution,,C00434563,,,HEINRICH,MARTIN TREVOR,,,,S,NM,,,,,,,,,
SB23,C00252940,500270417,,,CCM,MCCOLLUM FOR CONGRESS,,,,,,PO Box 14131,,Saint Paul,MN,551140131,P2024,,2023-09-13,1500.00,0.00,Contribution,,C00354688,,,MCCOLLUM,BETTY,,,,H,MN,04,,,,,,,,
SB23,C00252940,500270434,,,CCM,MONICA TRANEL FOR MONTANA,,,,,,PO Box 9384,,Missoula,MT,598079384,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00783696,,,TRANEL,MONICA,,,,H,MT,01,,,,,,,,
SB23,C00252940,10537998C,10537998,SA11AI,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,,,2023-09-28,2000.00,0.00,Conduit Contribution,,C00412304,,,TESTER,JON,,,,S,MT,,,,,,,,X,Earmarked by Bill Landreth
SB23,C00252940,500270425,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00668228,,,HORSFORD,STEVEN ALEXZANDER,,,,H,NV,04,,,,,,,,
SB23,C00252940,500270420,,,CCM,NIKKI FOR CONGRESS,,,,,,PO Box 5171,,Springfield,IL,627055171,P2024,,2023-09-28,500.00,0.00,Contribution,,C00787812,,,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
SB23,C00252940,500270416,,,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S Fort Apache Rd,Ste 215 Pmb 382,Las Vegas,NV,891481732,P2024,,2023-09-13,1500.00,0.00,Contribution,,C00655613,,,LEE,SUSIE,,,,H,NV,03,,,,,,,,
SB23,C00252940,500270414,,,CCM,Teran For Congress,,,,,,PO Box 1041,,Glendale,AZ,853111041,P2024,,2023-09-13,1000.00,0.00,Contribution,,C00836890,,,Teran,Raquel,,,,H,AZ,03,,,,,,,,
SB23,C00252940,500270430,,,CCM,UNITED WITH DELIA FOR CONGRESS,,,,,,2339 N California Ave,Unit 47927,Chicago,IL,606470360,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00796672,,,RAMIREZ,DELIA,,,,H,IL,03,,,,,,,,
SB23,C00252940,500270435,,,CCM,VARGAS FOR CONGRESS,,,,,,330 Encinitas Blvd,Ste 101,Encinitas,CA,920248705,P2024,,2023-09-28,1000.00,0.00,Contribution,,C00497321,,,VARGAS,JUAN CARLOS,,,,H,CA,52,,,,,,,,
SB23,C00252940,500270445,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-09-30,500.00,0.00,Contribution,,C00410803,,,WHITEHOUSE,SHELDON II,,,,S,RI,,,,,,,,,
SB23,C00252940,500270409,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,31500 Grape St,Ste 3 Pmb 452,Lake Elsinore,CA,925329702,P2024,,2023-09-13,1000.00,0.00,Contribution,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
