form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00826297,500135675,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00826297,500135668,,,CCM,Friends Of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,067211487,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00677898,,,Hayes,Jahana,,,,H,CT,05,,,,,,,,
SB23,C00826297,6131586C,6131586,SA11AI,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-10-22,3300.00,0.00,Conduit Contribution,,C00789404,,,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,Earmarked by Lawrence Benenson
SB23,C00826297,500135669,,,CCM,Gabe Vasquez For Congress,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00789404,,,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
SB23,C00826297,500135670,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,850011710,G2024,,2024-10-22,3000.00,0.00,Candidate Contribution,,C00558627,,,GALLEGO,RUBEN,,,,S,AZ,00,,,,,,,,
SB23,C00826297,6131587C,6131587,SA11AI,CCM,JOHN AVLON FOR CONGRESS,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,G2024,,2024-10-22,3300.00,0.00,Conduit Contribution,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,Earmarked by Lawrence Benenson
SB23,C00826297,6131594C,6131594,SA11AI,CCM,JOHN AVLON FOR CONGRESS,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,G2024,,2024-10-25,3300.00,0.00,Conduit Contribution,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,Earmarked by Elyse Benenson
SB23,C00826297,500135677,,,CCM,JOHN AVLON FOR CONGRESS,,,,,,PO Box 1200,,Sag Harbor,NY,119630039,G2024,,2024-10-29,2500.00,0.00,Candidate Contribution,,C00870568,,,AVLON,JOHN,,,,H,NY,01,,,,,,,,
SB23,C00826297,500135693,,,CCM,JOSH HARDER FOR CONGRESS,,,,,,PO Box 4220,,Manteca,CA,953370004,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00639146,,,HARDER,JOSH,,,,H,CA,09,,,,,,,,
SB23,C00826297,6131588C,6131588,SA11AI,CCM,Josh Riley For Congress,,,,,,PO Box 6806,,Ithaca,NY,148516806,G2024,,2024-10-22,3300.00,0.00,Conduit Contribution,,C00793760,,,Riley,Josh,,,,H,NY,19,,,,,,,,Earmarked by Lawrence Benenson
SB23,C00826297,500135696,,,CCM,KRISTEN FOR MICHIGAN,,,,,,PO Box 854,,Bay City,MI,487070854,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00864207,,,MCDONALD RIVET,KRISTEN,,,,H,MI,08,,,,,,,,
SB23,C00826297,500135679,,,CCM,Maggie For Congress,,,,,,131 Daniel Webster Hwy,# 949,Nashua,NH,030605224,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00878454,,,GOODLANDER,MAGGIE,,,,H,NH,02,,,,,,,,
SB23,C00826297,6131589C,6131589,SA11AI,CCM,MANNION FOR NEW YORK,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-10-22,3300.00,0.00,Conduit Contribution,,C00845461,,,MANNION,JOHN,W,,,H,NY,22,,,,,,,,Earmarked by Lawrence Benenson
SB23,C00826297,500135681,,,CCM,Marie For Congress,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00826297,500135682,,,CCM,Marie For Congress,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2024-11-04,1000.00,0.00,Candidate Contribution,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00826297,500135699,,,CCM,MARLINGA FOR CONGRESS,,,,,,155 S Main St,Unit 672,Mount Clemens,MI,480467727,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00807727,,,MARLINGA,CARL,J.,,,H,MI,10,,,,,,,,
SB23,C00826297,6131591C,6131591,SA11AI,CCM,Mary Peltola For Alaska,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,G2024,,2024-10-22,3300.00,0.00,Conduit Contribution,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,Earmarked by Lawrence Benenson
SB23,C00826297,500135684,,,CCM,Mary Peltola For Alaska,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00826297,500135686,,,CCM,Mary Peltola For Alaska,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,G2024,,2024-11-04,1000.00,0.00,Candidate Contribution,,C00812388,,,PELTOLA,MARY,,,,H,AK,00,,,,,,,,
SB23,C00826297,500135688,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,G2024,,2024-10-29,1000.00,0.00,Candidate Contributions,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00826297,500135700,,,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00826297,500135689,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2024-10-29,1000.00,0.00,Candidate Contributions,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB23,C00826297,6131592C,6131592,SA11AI,CCM,Pat Ryan For Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-10-22,3300.00,0.00,Conduit Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,Earmarked by Lawrence Benenson
SB23,C00826297,500135702,,,CCM,Sharice For Congress,,,,,,13851 W 63Rd St,Stnum 303,Shawnee,KS,662163800,G2024,,2024-10-29,1000.00,0.00,Candidate Contributions,,C00670034,,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00826297,500135713,,,CCM,SUHAS FOR VIRGINIA,,,,,,PO Box 302,,Ashburn,VA,201460302,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00856963,,,SUBRAMANYAM,SUHAS,,,,H,VA,10,,,,,,,,
SB23,C00826297,500135704,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,115420669,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00607200,,,SUOZZI,THOMAS,,,,H,NY,03,,,,,,,,
SB23,C00826297,6131593C,6131593,SA11AI,CCM,Susan Wild For Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-10-22,3300.00,0.00,Conduit Contribution,,C00658567,,,Wild,Susan,,,,H,PA,07,,,,,,,,Earmarked by Lawrence Benenson
SB23,C00826297,500135705,,,CCM,Titus For Congress,,,,,,PO Box 72454,,Las Vegas,NV,891702454,G2024,,2024-10-29,1000.00,0.00,Candidate Contributions,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00826297,500135707,,,CCM,VARGAS FOR CONGRESS,,,,,,PO Box 746,,Boys Town,NE,680100746,G2024,,2024-10-29,1000.00,0.00,Candidate Contributions,,C00784371,,,VARGAS,ANTHONY,'TONY',,,H,NE,02,,,,,,,,
SB23,C00826297,500135714,,,CCM,VINDMAN FOR CONGRESS,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00856955,,,VINDMAN,YEVGENY,'EUGENE',,,H,VA,07,,,,,,,,
SB23,C00826297,500135708,,,CCM,Will Rollins For Congress,,,,,,301 N Palm Canyon Dr,Ste 103,Palm Springs,CA,922625672,G2024,,2024-10-29,1000.00,0.00,Candidate Contribution,,C00792507,,,Rollins,Will,,,,H,CA,41,,,,,,,,
