form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00009282,B871359,,,CCM,Desposito for New York,,,,,,PO Box 188,,Island Park,NY,11558,P2024,,2024-05-09,2000.00,,Contribution,011,C00809426,,H2NY04277,Desposito,Anthony,P,,,H,NY,04,,,,,,,,
SB23,C00009282,B870139,,,CCM,Friends of Jim Clyburn,,,,,,Post Office Box 12567,,Columbia,SC,29211,G2024,,2024-05-09,5000.00,,Contribution,011,C00255562,,H2SC02042,Clyburn,James,E,,,H,SC,06,,,,,,,,
SB23,C00009282,B870135,,,CCM,Hudson for Congress,,,,,,P.O. Box 5053,,Concord,NC,28027,G2024,,2024-05-09,2000.00,,Contribution,011,C00504522,,H2NC08185,Hudson,Richard,,,,H,NC,09,,,,,,,,
SB23,C00009282,B870136,,,CCM,John Duarte for Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,G2024,,2024-05-09,2000.00,,Contribution,011,C00808279,,H2CA13131,Duarte,John,,,,H,CA,13,,,,,,,,
SB23,C00009282,B870124,,,CCM,Kaine for Virginia,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,G2024,,2024-05-09,5000.00,,Contribution,011,C00495358,,S2VA00142,Kaine,Tim,,,,S,VA, ,,,,,,,,
SB23,C00009282,B871352,,,CCM,Mann for Congress,,,,,,PO Box 1084,,Salina,KS,67402,P2024,,2024-05-09,2000.00,,Contribution,011,C00460659,,H0KS01123,Mann,Tracey,R,,,H,KS,01,,,,,,,,
SB23,C00009282,B871355,,,CCM,MARC FOR US INC,,,,,,PO Box 5158,,Poughkeepsie,NY,12602,P2024,,2024-05-09,2000.00,,Contribution,011,C00789586,,H2NY19127,Molinaro,Marcus,J,,,H,NY,19,,,,,,,,
SB23,C00009282,B870128,,,CCM,Mike Bost for Congress Committee,,,,,,P.O. Box 1212,,Murphysboro,IL,62966,G2024,,2024-05-09,2000.00,,Contribution,011,C00546499,,H4IL12060,Bost,Mike,,,,H,IL,12,,,,,,,,
SB23,C00009282,B870198,,,CCM,Morgan Griffith for Congress,,,,,,PO Box 361,,Christiansburg,VA,24068,P2024,,2024-05-09,2000.00,,Contribution,011,C00477240,,H0VA09055,Griffith,H. Morgan,,,,H,VA,09,,,,,,,,
SB23,C00009282,B867784,,,CCM,Nehls For Congress,,,,,,15500 Voss Rd Box 102,,Sugar Land,TX,77498,G2024,,2024-05-09,2000.00,,Contribution,011,C00730150,,H0TX22302,Nehls,Troy,,,,H,TX,22,,,,,,,,
SB23,C00009282,B871361,,,PAC,Oorah! PAC,,,,,,PO Box 3743,,Carmel,IN,46082,O2024,Not Applicable,2024-05-09,5000.00,,Contribution,011,C00551853,,,,,,,,,, ,,,,,,,,
SB23,C00009282,B870137,,,PAC,Perimeter PAC,,,,,,124 Washington Street Suite 101,,Foxboro,MA,02035,O2024,Not Applicable,2024-05-09,5000.00,,Contribution,011,C00544254,,,,,,,,,, ,,,,,,,,
SB23,C00009282,B867795,,,PAC,Reclaim America PAC,,,,,,228 S. Washington St Ste 115,,Alexandria,VA,22314,O2024,Not Applicable,2024-05-09,5000.00,,Contribution,011,C00500025,,,,,,,,,, ,,,,,,,,
SB23,C00009282,B871200,,,CCM,Rob Wittman for Congress,,,,,,PO Box 427,,Alexandria,VA,22313,P2024,,2024-05-09,1000.00,,Contribution,011,C00441014,,H8VA01147,Wittman,Rob,,,,H,VA,01,,,,,,,,
SB23,C00009282,B871350,,,CCM,Salud Carbajal for Congress,,,,,,P.O. Box 1290,,Santa Barbara,CA,93102,G2024,,2024-05-09,2000.00,,Contribution,011,C00576041,,H6CA24303,Carbajal,Salud,,,,H,CA,24,,,,,,,,
SB23,C00009282,B871354,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,49510,P2024,,2024-05-09,2000.00,,Contribution,011,C00711317,,H0MI03316,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00009282,B871358,,,CCM,Stanton for Congress,,,,,,4340 E. Indian School Rd. Ste. 21-,,Phoenix,AZ,85018,P2024,,2024-05-09,2000.00,,Contribution,011,C00657304,,H8AZ09040,Stanton,Greg,,,,H,AZ,04,,,,,,,,
SB23,C00009282,B870134,,,PAC,STEER PAC,,,,,,111 S Durbin St. Suite 300,,Casper,WY,82601,O2024,Not Applicable,2024-05-09,5000.00,,Contribution,011,C00762682,,,,,,,,,, ,,,,,,,,
SB23,C00009282,B870110,,,CCM,Strickland for Washington,,,,,,1625 E 72nd St. Suite 700-139,,Tacoma,WA,98404,P2024,,2024-05-09,2000.00,,Contribution,011,C00732826,,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,
SB23,C00009282,B870112,,,CCM,Terri Sewell for Congress,,,,,,P.O. Box 1964,,Birmingham,AL,35201,G2024,,2024-05-09,5000.00,,Contribution,011,C00458976,,H0AL07086,Sewell,Terri,,,,H,AL,07,,,,,,,,
SB23,C00009282,B871353,,,CCM,Val Hoyle for Congress,,,,,,PO Box 657,,Springfield,OR,97477,P2024,,2024-05-09,2000.00,,Contribution,011,C00796144,,H2OR04095,Hoyle,Valerie,,,,H,OR,04,,,,,,,,
SB23,C00009282,B871356,,,CCM,Zinke for Congress,,,,,,704c 13th St E Ste 260,,Whitefish,MT,59937,P2024,,2024-05-09,2000.00,,Contribution,011,C00778159,,H4MT01041,Zinke,Ryan,,,,H,MT,01,,,,,,,,
SB23,C00009282,B873515,,,PAC,ASPIRE PAC,,,,,,910 17th St NW Ste 925,,Washington,DC,20006,O2024,Not Applicable,2024-05-23,5000.00,,Contribution,011,C00506907,,,,,,,,,, ,,,,,,,,
SB23,C00009282,B873512,,,CCM,Cleaver for Congress,,,,,,P.O. Box 411872,,Kansas City,MO,64141,P2024,,2024-05-23,2500.00,,Contribution,011,C00395848,,H4MO05234,Cleaver,Emanuel,,,,H,MO,05,,,,,,,,
SB23,C00009282,B873513,,,CCM,Frederica S. Wilson For Congress,,,,,,413 New Jersey Avenue SE,,Washington,DC,20003,P2024,,2024-05-23,3000.00,,Contribution,011,C00460055,,H0FL17068,Wilson,Frederica,S,,,H,FL,24,,,,,,,,
SB23,C00009282,B873520,,,CCM,Julia Letlow For Congress,,,,,,PO Box 539,,Rayville,LA,71269,P2024,,2024-05-23,2000.00,,Contribution,011,C00766428,,H2LA05126,Letlow,Julia,,,,H,LA,05,,,,,,,,
SB23,C00009282,B873516,,,CCM,Katherine Clark for Congress,,,,,,600 Pennsylvania Ave Se #15180,,Washington,DC,20003,P2024,,2024-05-23,2500.00,,Contribution,011,C00541888,,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00009282,B873518,,,CCM,Lois Frankel for Congress,,,,,,P.O. Box 812421,,Boca Raton,FL,33481,P2024,,2024-05-23,1000.00,,Contribution,011,C00494856,,H2FL14053,Frankel,Lois,,,,H,FL,22,,,,,,,,
SB23,C00009282,B873519,,,CCM,McClellan for Congress,,,,,,PO Box 818,,Richmond,VA,23218,P2024,,2024-05-23,2500.00,,Contribution,011,C00829812,,H4VA04066,McClellan,Jennifer,,,,H,VA,04,,,,,,,,
SB23,C00009282,B873514,,,CCM,Paul Tonko for Congress,,,,,,911 Central Avenue #221,,Albany,NY,12206,P2024,,2024-05-23,2500.00,,Contribution,011,C00450049,,H8NY21203,Tonko,Paul,,,,H,NY,20,,,,,,,,
SB23,C00009282,B870204,,,PAC,Senate Eagle PAC,,,,,,PO Box 50430,,Nashville,TN,37205,O2024,Not Applicable,2024-05-23,5000.00,,Contribution,011,C00719971,,,,,,,,,, ,,,,,,,,
SB23,C00009282,B868793,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,46308,P2024,,2024-04-04,1000.00,,Contribution,011,C00727529,,H0IN01150,MrVan,Frank,,,,H,IN,01,,,,,,,X,As disclosed in 2024 May Monthly Report
SB23,C00009282,B868793a,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,46308,G2024,,2024-05-31,1000.00,,Contribution,011,C00727529,,H0IN01150,MrVan,Frank,,,,H,IN,01,,,,,,,X,Redesignation of above contribution
