form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00252940,500462833,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-04,-50.00,0.00,Endorsement Related Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462834,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-04,-50.00,0.00,Endorsement Related Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462835,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-04,-50.00,0.00,Endorsement Related Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462836,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-04,-50.00,0.00,Endorsement Related Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463422,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-04,-113.94,0.00,Endorsement Related Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463423,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-04,-113.94,0.00,Endorsement Related Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462837,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462838,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-442.90,0.00,Phone Banking Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463411,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463412,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463413,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463414,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463415,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463416,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463417,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463418,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463419,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463420,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500463421,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-10,-31.99,0.00,Fundraising Event Expenses (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462802,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2024-10-11,2500.00,0.00,"Advance for Drawdown Account of LCV, Inc. Resources",,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462839,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-11,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462840,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-11,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462841,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-10-11,-50.00,0.00,Fundraising Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462866,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-10-03,1.14,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462867,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-10-04,11.38,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462868,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-10-07,44.10,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462869,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-10-08,11.01,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462870,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-10-09,4.18,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462871,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-10-10,6.72,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462872,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-10-11,26.42,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462873,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-10-15,16.70,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462874,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-10-16,7.14,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462797,,,ORG,Truist,,,,,,PO Box 622227,,Orlando,FL,328622227,,,2024-10-11,25.00,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462798,,,ORG,Truist,,,,,,PO Box 622227,,Orlando,FL,328622227,,,2024-10-11,25.98,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462799,,,ORG,Truist,,,,,,PO Box 622227,,Orlando,FL,328622227,,,2024-10-11,26.53,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00252940,500462800,,,ORG,Truist,,,,,,PO Box 622227,,Orlando,FL,328622227,,,2024-10-11,43.50,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
