form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00566851,SB.75,,,ORG,RIGHTSIDE COMPLIANCE LLC,,,,,,PO BOX 341027,,AUSTIN,TX,78734,,,2023-05-24,2000.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00566851,SB.76,,,ORG,SOCKO STRATEGIES LLC,,,,,,1101 30TH ST NW STE 125,,WASHINGTON,DC,20007,,,2023-05-24,9273.41,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00566851,SB.77,,,ORG,T&L PROPERTIES LLC,,,,,,1909 SYCAMORE ST,,GRANGER,IA,50109,,,2023-06-02,267.50,,RENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00566851,SB.78,,,ORG,CMDI,,,,,,1593 SPRING HILL ROAD STE 400,,VIENNA,VA,22182,,,2023-06-05,1250.00,,DATABASE MANAGEMENT SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00566851,SB.79,,,ORG,INTUIT,,,,,,2700 COAST AVE,,MOUNTAIN VIEW,CA,94043,,,2023-06-07,85.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00566851,SB.80,,,ORG,BB&T VISA,,,,,,PO BOX 580340,,CHARLOTTE,NC,28258,,,2023-06-15,1105.71,,CREDIT CARD PAYMENT-SEE DETAIL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00566851,SB21BCC002,SB.80,SB21B,ORG,NATIONALS PARK,,,,,,1500 S CAPITOL ST SE,,WASHINGTON,DC,20003,,,2023-06-15,630.00,,EVENT TICKETS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00566851,SB21BCC001,SB.80,SB21B,ORG,TRUIST,,,,,,1445 NEW YORK AVE NW 4TH FL,,WASHINGTON,DC,20005,,,2023-06-15,29.39,,BANK FEE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00566851,SB.81,,,ORG,TRUIST,,,,,,1445 NEW YORK AVE NW 4TH FL,,WASHINGTON,DC,20005,,,2023-06-21,15.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00566851,SB.82,,,ORG,TRUIST,,,,,,1445 NEW YORK AVE NW 4TH FL,,WASHINGTON,DC,20005,,,2023-06-21,207.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
