form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00386029,EB118747,,,PAC,House Republican Organizational Committee (HROC),,,,,,PO Box 7222,,Olympia,WA,98507,,,2024-12-06,1200.00,,,011,,House Republican Organizational Committee (HROC),,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB118749,,,PAC,Kirk Cullimore for Senate,,,,,,8359 Snow Basin Dr.,,Sandy,UT,84093,,,2024-12-06,1200.00,,,011,,Kirk Cullimore for Senate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB118748,,,PAC,Vandana Slatter for State Senate,,,,,,PO Box 20664,,Seattle,WA,98102,,,2024-12-06,600.00,,,011,,Vandana Slatter for State Senate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB118745,,,PAC,Washington Senate Democratic Campaign Committee (WSDC),,,,,,"5628 Airport Way, S Ste. 108",,Seattle,WA,94108,,,2024-12-06,1200.00,,,011,,Washington Senate Democratic Campaign Committee (WSDC),,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB118750,,,PAC,Sara Rodriguez for Wisconsin,,,,,,PO Box 1404,,Brookfield,WI,53008,,,2024-12-09,500.00,,,011,,Sara Rodriguez for Wisconsin,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB118751,,,PAC,Brent Hagenbuch Campaign,,,,,,2800 Shoreline Drive,,Denton,TX,76210,,,2024-12-11,500.00,,,011,,Brent Hagenbuch Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB118752,,,PAC,Richard Pena Raymond Campaign,,,,,,11024 Winburn Drive,,Laredo,TX,78045,,,2024-12-11,500.00,,,011,,Richard Pena Raymond Campaign,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB118753,,,PAC,Friends of Scott Willis,,,,,,18874 Durmast Oak Drive,,Westfield,IN,48074,,,2024-12-13,5000.00,,,011,,Friends of Scott Willis,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB119554,,,PAC,Friends of Dr. Todd Pillion,,,,,,205 Stonewall Heights,,Abingdon,VA,24210,,,2024-12-19,1000.00,,,011,,Friends of Dr. Todd Pillion,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB119555,,,PAC,Friends of Luke Torian,,,,,,"4222 Fortuna Center, Suite 659",,Dumfries,VA,22025,,,2024-12-19,1000.00,,,011,,Friends of Luke Torian,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB119550,,,PAC,Karrie Delaney for Delegate,,,,,,PO Box 230542,,Centreville,VA,20120,,,2024-12-19,1000.00,,,011,,Karrie Delaney for Delegate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB119553,,,PAC,McDougle for Virginia,,,,,,P.O. Box 187,,Mechanicsville,VA,23111,,,2024-12-19,1000.00,,,011,,McDougle for Virginia,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB119551,,,PAC,McPike for Senate,,,,,,13536 Pace Court,,Dale City,VA,22193,,,2024-12-19,1000.00,,,011,,McPike for Senate,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB119549,,,PAC,Sid Edwards for Mayor-President,,,,,,1787 Shawn Dr.,,Baton Rouge,LA,70806,,,2024-12-19,5000.00,,,011,,Sid Edwards for Mayor-President,,Committee,Non-Federal,,,,,,,,,,,,,,
SB29,C00386029,EB119552,,,PAC,Terry Austin for House of Delegates,,,,,,P.O. Box 398,,Buchanan,VA,24066,,,2024-12-19,1000.00,,,011,,Terry Austin for House of Delegates,,Committee,Non-Federal,,,,,,,,,,,,,,
